UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
18:56:13, 182, 0, 99044,  ,  , 22.35, 56.75,  ,  ,  , 
18:56:14, 182, 0, 99044,  ,  , 22.09, 57.35,  ,  ,  , 
18:56:15, 182, 0, 99043,  ,  , 21.93, 58.20,  ,  ,  , 
18:56:16, 182, 0, 99042,  ,  , 21.82, 58.65,  ,  ,  , 
18:56:17, 182, 0, 99042,  ,  , 21.71, 58.95,  ,  ,  , 
18:56:18, 182, 0, 99042,  ,  , 21.61, 59.20,  ,  ,  , 
18:56:19, 182, 0, 99043,  ,  , 21.54, 59.45,  ,  ,  , 
18:56:20, 182, 0, 99044,  ,  , 21.45, 59.70,  ,  ,  , 
18:56:21, 182, 0, 99044,  ,  , 21.38, 59.95,  ,  ,  , 
18:56:22, 182, 0, 99044,  ,  , 21.30, 60.35,  ,  ,  , 
18:56:23, 182, 0, 99044,  ,  , 21.10, 60.65,  ,  ,  , 
18:56:24, 181, 0, 99044,  ,  , 20.97, 60.95,  ,  ,  , 
18:56:25, 181, 0, 99045,  ,  , 20.78, 61.35,  ,  ,  , 0
18:56:26, 181, 0, 99046,  ,  , 20.64, 61.80,  ,  ,  , 0
18:56:27, 181, 0, 99052,  ,  , 20.57, 62.25,  ,  ,  , -0.1
18:56:28, 180, -1, 99059,  ,  , 20.52, 62.60,  ,  ,  , -0.1
18:56:29, 180, -1, 99066,  ,  , 20.53, 63.20,  ,  ,  , -0.2
18:56:30, 180, -1, 99064,  ,  , 20.57, 63.95,  ,  ,  , -0.2
18:56:31, 180, -1, 99063,  ,  , 20.62, 64.55,  ,  ,  , -0.1
18:56:32, 180, -1, 99062,  ,  , 20.67, 64.80,  ,  ,  , -0.1
18:56:34, 180, -1, 99059,  ,  , 20.80, 64.85,  ,  ,  , -0.1
18:56:35, 180, -1, 99056,  ,  , 20.93, 64.90,  ,  ,  , -0.1
18:56:36, 181, 0, 99054,  ,  , 20.99, 64.75, 24.2,  ,  , -0.1
18:56:37, 180, -1, 99058,  ,  , 21.25, 64.50,  ,  ,  , -0.1
18:56:38, 180, -1, 99062,  ,  , 21.42, 64.20,  ,  ,  , -0.1
18:56:39, 180, -1, 99066,  ,  , 21.44, 63.75,  ,  ,  , -0.1
18:56:40, 180, -1, 99062,  ,  , 21.43, 63.35,  ,  ,  , -0.1
18:56:41, 180, -1, 99059,  ,  , 21.40, 62.95,  ,  ,  , 0
18:56:42, 180, -1, 99056,  ,  , 21.32, 62.65,  ,  ,  , 0.1
18:56:43, 181, 0, 99053,  ,  , 21.26, 62.40,  ,  ,  , 0.1
18:56:44, 181, 0, 99051,  ,  , 21.19, 62.30,  ,  ,  , 0.1
18:56:45, 181, 0, 99050,  ,  , 21.17, 62.30,  ,  ,  , 0.1
18:56:46, 181, 0, 99051,  ,  , 21.16, 62.30,  ,  ,  , 0.1
18:56:47, 181, 0, 99052,  ,  , 21.16, 62.35,  ,  ,  , 0
18:56:48, 181, 0, 99054,  ,  , 21.20, 62.40,  ,  ,  , 0
18:56:49, 181, 0, 99054,  ,  , 21.26, 62.55,  ,  ,  , 0
18:56:50, 181, 0, 99055,  ,  , 21.30, 62.65,  ,  ,  , 0
18:56:51, 180, -1, 99056,  ,  , 21.30, 62.60,  ,  ,  , 0.1
18:56:52, 181, 0, 99053,  ,  , 21.25, 62.55,  ,  ,  , 0.1
18:56:53, 181, 0, 99051,  ,  , 21.19, 62.45,  ,  ,  , 0.1
18:56:54, 181, 0, 99050,  ,  , 21.12, 62.40,  ,  ,  , 0
18:56:55, 180, -1, 99056,  ,  , 21.06, 62.40,  ,  ,  , 0
18:56:56, 180, -1, 99062,  ,  , 20.99, 62.40,  ,  ,  , -0.1
18:56:57, 179, -2, 99068,  ,  , 20.99, 62.50,  ,  ,  , -0.1
18:56:58, 180, -1, 99065,  ,  , 20.99, 62.60,  ,  ,  , -0.1
18:56:59, 180, -1, 99063,  ,  , 20.99, 62.70,  ,  ,  , -0.1
18:57:00, 180, -1, 99062,  ,  , 20.99, 62.95,  ,  ,  , -0.1
18:57:01, 180, -1, 99058,  ,  , 20.99, 63.10,  ,  ,  , 0
