UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
19:30:57, 196, 0, 99014,  ,  , 23.24, 57.50,  ,  ,  , 
19:30:58, 196, 0, 99015,  ,  , 23.29, 58.40,  ,  ,  , 
19:30:59, 196, 0, 99016,  ,  , 23.31, 58.40,  ,  ,  , 
19:31:00, 196, 0, 99014,  ,  , 23.34, 58.30,  ,  ,  , 
19:31:01, 196, 0, 99013,  ,  , 23.36, 58.35,  ,  ,  , 
19:31:02, 196, 0, 99012,  ,  , 23.38, 58.55,  ,  ,  , 
19:31:03, 196, 0, 99012,  ,  , 23.41, 58.80,  ,  ,  , 
19:31:04, 196, 0, 99013,  ,  , 23.43, 58.85,  ,  ,  , 
19:31:05, 196, 0, 99014,  ,  , 23.46, 58.45,  ,  ,  , 
19:31:06, 196, 0, 99014,  ,  , 23.48, 58.05,  ,  ,  , 
19:31:07, 196, 0, 99015,  ,  , 23.49, 57.85,  ,  ,  , 
19:31:08, 196, 0, 99016,  ,  , 23.51, 57.85,  ,  ,  , 
19:31:09, 196, 0, 99015,  ,  , 23.51, 57.75,  ,  ,  , 0
19:31:10, 196, 0, 99014,  ,  , 23.56, 57.80,  ,  ,  , 0
19:31:11, 196, 0, 99014,  ,  , 23.57, 58.05,  ,  ,  , 0
19:31:12, 196, 0, 99014,  ,  , 23.60, 58.35,  ,  ,  , 0
19:31:13, 196, 0, 99015,  ,  , 23.63, 58.50,  ,  ,  , 0
19:31:14, 196, 0, 99016,  ,  , 23.67, 58.85,  ,  ,  , 0
19:31:15, 196, 0, 99013,  ,  , 23.71, 59.05,  ,  ,  , 0
19:31:16, 196, 0, 99011,  ,  , 23.75, 59.05,  ,  ,  , 0
19:31:17, 196, 0, 99010,  ,  , 23.78, 59.20,  ,  ,  , 0
19:31:19, 196, 0, 99012,  ,  , 23.80, 59.75,  ,  ,  , 0
19:31:20, 196, 0, 99014,  ,  , 23.76, 59.25,  ,  ,  , 0
19:31:21, 196, 0, 99016,  ,  , 23.71, 58.55, 23.2,  ,  , 0
19:31:22, 196, 0, 99015,  ,  , 23.64, 57.85,  ,  ,  , 0
19:31:23, 196, 0, 99014,  ,  , 23.60, 57.50,  ,  ,  , 0
19:31:24, 196, 0, 99014,  ,  , 23.50, 57.50,  ,  ,  , 0
19:31:25, 196, 0, 99012,  ,  , 23.33, 57.15,  ,  ,  , 0
19:31:26, 196, 0, 99011,  ,  , 23.19, 56.75,  ,  ,  , 0
19:31:27, 196, 0, 99010,  ,  , 23.06, 56.60,  ,  ,  , 0
19:31:28, 196, 0, 99012,  ,  , 22.85, 56.35,  ,  ,  , 0
19:31:29, 196, 0, 99015,  ,  , 22.57, 56.15,  ,  ,  , 0
19:31:30, 195, 0, 99018,  ,  , 22.40, 56.10,  ,  ,  , -0.1
19:31:31, 195, 0, 99018,  ,  , 22.24, 56.15,  ,  ,  , 0
19:31:32, 195, 0, 99019,  ,  , 22.01, 56.20,  ,  ,  , 0
19:31:33, 195, 0, 99020,  ,  , 21.80, 56.35,  ,  ,  , 0
19:31:34, 195, 0, 99020,  ,  , 21.54, 56.75,  ,  ,  , 0
19:31:35, 195, 0, 99020,  ,  , 21.28, 57.25,  ,  ,  , 0
19:31:36, 195, 0, 99020,  ,  , 20.99, 57.90,  ,  ,  , 0
19:31:37, 195, 0, 99022,  ,  , 20.64, 58.55,  ,  ,  , -0.1
19:31:38, 195, 0, 99024,  ,  , 20.35, 59.25,  ,  ,  , -0.1
19:31:39, 195, 0, 99026,  ,  , 19.96, 60.00,  ,  ,  , -0.1
19:31:40, 194, -1, 99028,  ,  , 19.76, 60.90,  ,  ,  , -0.1
19:31:41, 194, -1, 99031,  ,  , 19.67, 61.90,  ,  ,  , -0.1
19:31:42, 194, -1, 99034,  ,  , 19.51, 62.75,  ,  ,  , -0.1
19:31:43, 194, -1, 99033,  ,  , 19.29, 63.55,  ,  ,  , -0.1
19:31:44, 194, -1, 99032,  ,  , 19.10, 64.35,  ,  ,  , -0.1
19:31:45, 194, -1, 99032,  ,  , 19.04, 65.15,  ,  ,  , -0.1
19:31:46, 194, -1, 99034,  ,  , 18.95, 65.90,  ,  ,  , -0.1
19:31:47, 194, -1, 99037,  ,  , 18.89, 66.55,  ,  ,  , -0.1
19:31:48, 193, -2, 99040,  ,  , 18.74, 67.15, 25.5,  ,  , -0.1
19:31:49, 193, -2, 99043,  ,  , 18.69, 67.65,  ,  ,  , -0.2
19:31:50, 193, -2, 99046,  ,  , 18.48, 68.15,  ,  ,  , -0.2
19:31:51, 192, -3, 99050,  ,  , 18.35, 68.60,  ,  ,  , -0.2
19:31:52, 193, -2, 99047,  ,  , 18.20, 69.00,  ,  ,  , -0.1
19:31:53, 193, -2, 99045,  ,  , 18.07, 69.40,  ,  ,  , -0.1
19:31:54, 193, -2, 99044,  ,  , 17.98, 69.90,  ,  ,  , -0.1
19:31:55, 193, -2, 99043,  ,  , 17.90, 70.40,  ,  ,  , -0.1
19:31:56, 193, -2, 99042,  ,  , 17.84, 70.85,  ,  ,  , -0.1
19:31:57, 193, -2, 99042,  ,  , 17.84, 71.35,  ,  ,  , -0.1
19:31:58, 193, -2, 99040,  ,  , 17.88, 71.85,  ,  ,  , 0
19:31:59, 193, -2, 99039,  ,  , 17.89, 72.35,  ,  ,  , 0
19:32:00, 194, -1, 99038,  ,  , 17.92, 72.75,  ,  ,  , 0
19:32:01, 194, -1, 99036,  ,  , 17.92, 72.95,  ,  ,  , 0
19:32:02, 194, -1, 99035,  ,  , 17.91, 73.10,  ,  ,  , 0.1
19:32:03, 194, -1, 99034,  ,  , 17.92, 73.25,  ,  ,  , 0.1
19:32:04, 194, -1, 99034,  ,  , 17.92, 73.40,  ,  ,  , 0.1
19:32:05, 194, -1, 99035,  ,  , 17.96, 73.50,  ,  ,  , 0.1
19:32:06, 194, -1, 99036,  ,  , 17.98, 73.60,  ,  ,  , 0.1
19:32:07, 194, -1, 99032,  ,  , 17.98, 73.70,  ,  ,  , 0.1
19:32:08, 194, -1, 99028,  ,  , 17.90, 73.70,  ,  ,  , 0.1
19:32:09, 195, 0, 99024,  ,  , 17.82, 73.70,  ,  ,  , 0.1
19:32:10, 194, -1, 99028,  ,  , 17.71, 73.75,  ,  ,  , 0.1
19:32:11, 194, -1, 99032,  ,  , 17.60, 73.85,  ,  ,  , 0.1
19:32:12, 194, -1, 99036,  ,  , 17.51, 74.00,  ,  ,  , 0
19:32:13, 194, -1, 99030,  ,  , 17.38, 74.20,  ,  ,  , 0
19:32:14, 195, 0, 99025,  ,  , 17.25, 74.45,  ,  ,  , 0.1
19:32:15, 195, 0, 99020,  ,  , 17.06, 74.75, 27.5,  ,  , 0.1
19:32:16, 195, 0, 99026,  ,  , 16.91, 75.10,  ,  ,  , 0.1
19:32:17, 194, -1, 99032,  ,  , 16.80, 75.50,  ,  ,  , 0
19:32:18, 194, -1, 99038,  ,  , 16.70, 76.00,  ,  ,  , 0
19:32:19, 194, -1, 99035,  ,  , 16.70, 76.50,  ,  ,  , 0
19:32:20, 194, -1, 99032,  ,  , 16.69, 77.00,  ,  ,  , 0
19:32:21, 194, -1, 99030,  ,  , 16.66, 77.35,  ,  ,  , 0
19:32:22, 194, -1, 99030,  ,  , 16.67, 77.80,  ,  ,  , 0
19:32:23, 194, -1, 99030,  ,  , 16.70, 78.10,  ,  ,  , 0
19:32:24, 194, -1, 99030,  ,  , 16.72, 78.35,  ,  ,  , 0
19:32:26, 194, -1, 99030,  ,  , 16.73, 78.50,  ,  ,  , 0
19:32:27, 194, -1, 99030,  ,  , 16.76, 78.65,  ,  ,  , 0
19:32:28, 194, -1, 99030,  ,  , 16.77, 78.80,  ,  ,  , -0.1
19:32:29, 194, -1, 99030,  ,  , 16.77, 78.95,  ,  ,  , 0
19:32:30, 194, -1, 99030,  ,  , 16.81, 78.95,  ,  ,  , 0
19:32:31, 194, -1, 99030,  ,  , 16.85, 79.05,  ,  ,  , 0.1
19:32:32, 194, -1, 99031,  ,  , 16.88, 79.10,  ,  ,  , 0
19:32:33, 194, -1, 99032,  ,  , 16.88, 79.05,  ,  ,  , 0
19:32:34, 194, -1, 99034,  ,  , 16.94, 79.05,  ,  ,  , 0
19:32:35, 194, -1, 99033,  ,  , 17.14, 79.10,  ,  ,  , 0
19:32:36, 194, -1, 99032,  ,  , 17.33, 79.15,  ,  ,  , 0
19:32:37, 194, -1, 99032,  ,  , 17.52, 79.05,  ,  ,  , 0
19:32:41, 195, 0, 99023,  ,  , 18.54, 77.35,  ,  ,  , 0
19:32:42, 195, 0, 99021,  ,  , 18.74, 76.75,  ,  ,  , 0.1
