UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
16:07:15, 179, 0, 99142,  ,  , 20.98, 61.15,  ,  ,  , 
16:07:16, 179, 0, 99138,  ,  , 21.06, 61.70,  ,  ,  , 
16:07:17, 179, 0, 99136,  ,  , 21.08, 61.65,  ,  ,  , 
16:07:18, 179, 0, 99134,  ,  , 21.09, 61.65,  ,  ,  , 
16:07:19, 179, 0, 99137,  ,  , 21.11, 61.75,  ,  ,  , 
16:07:20, 179, 0, 99140,  ,  , 21.11, 61.95,  ,  ,  , 
16:07:21, 179, 0, 99144,  ,  , 21.10, 61.80,  ,  ,  , 
16:07:22, 179, 0, 99142,  ,  , 21.09, 61.60,  ,  ,  , 
16:07:23, 179, 0, 99141,  ,  , 21.09, 61.40,  ,  ,  , 
16:07:24, 179, 0, 99140,  ,  , 21.06, 61.35,  ,  ,  , 
16:07:25, 179, 0, 99140,  ,  , 21.01, 61.25,  ,  ,  , 
16:07:26, 179, 0, 99141,  ,  , 20.96, 61.05,  ,  ,  , 
16:07:27, 179, 0, 99142,  ,  , 20.92, 60.95,  ,  ,  , 0
16:07:29, 179, 0, 99141,  ,  , 20.88, 60.90,  ,  ,  , 0
16:07:30, 179, 0, 99140,  ,  , 20.85, 60.95,  ,  ,  , 0
16:07:31, 179, 0, 99140,  ,  , 20.82, 60.95,  ,  ,  , 0
16:07:32, 179, 0, 99140,  ,  , 20.79, 60.95,  ,  ,  , 0
16:07:33, 179, 0, 99141,  ,  , 20.76, 60.95,  ,  ,  , 0
16:07:34, 179, 0, 99142,  ,  , 20.72, 61.00,  ,  ,  , 0
16:07:35, 179, 0, 99140,  ,  , 20.70, 61.15,  ,  ,  , 0
16:07:36, 179, 0, 99139,  ,  , 20.68, 61.30,  ,  ,  , 0
16:07:37, 179, 0, 99138,  ,  , 20.66, 61.50,  ,  ,  , 0
16:07:38, 179, 0, 99138,  ,  , 20.65, 61.60,  ,  ,  , 0
16:07:39, 179, 0, 99139,  ,  , 20.65, 61.75,  ,  ,  , 0
16:07:40, 179, 0, 99140,  ,  , 20.67, 61.90, 22.5,  ,  , 0
16:07:41, 179, 0, 99140,  ,  , 20.67, 62.15,  ,  ,  , 0
16:07:42, 179, 0, 99141,  ,  , 20.64, 62.15,  ,  ,  , 0
16:07:43, 179, 0, 99142,  ,  , 20.51, 61.90,  ,  ,  , 0
16:07:44, 178, 0, 99147,  ,  , 20.31, 61.70,  ,  ,  , -0.1
16:07:45, 178, 0, 99153,  ,  , 20.09, 61.60,  ,  ,  , -0.1
16:07:46, 177, -1, 99160,  ,  , 19.94, 61.65,  ,  ,  , -0.1
16:07:47, 177, -1, 99157,  ,  , 19.67, 61.95,  ,  ,  , -0.1
16:07:48, 178, 0, 99154,  ,  , 19.29, 62.20,  ,  ,  , -0.1
16:07:49, 178, 0, 99152,  ,  , 19.02, 62.65,  ,  ,  , -0.1
16:07:50, 177, -1, 99159,  ,  , 18.74, 63.10,  ,  ,  , -0.2
16:07:51, 176, -2, 99166,  ,  , 18.54, 63.70,  ,  ,  , -0.2
16:07:52, 176, -2, 99174,  ,  , 18.35, 64.40,  ,  ,  , -0.2
16:07:53, 176, -2, 99173,  ,  , 18.18, 65.00,  ,  ,  , -0.2
16:07:54, 176, -2, 99172,  ,  , 18.09, 65.60,  ,  ,  , -0.2
16:07:55, 176, -2, 99172,  ,  , 18.02, 66.20,  ,  ,  , -0.2
16:07:56, 176, -2, 99175,  ,  , 18.04, 66.85,  ,  ,  , -0.2
16:07:57, 175, -3, 99178,  ,  , 18.09, 67.50,  ,  ,  , -0.2
16:07:58, 175, -3, 99182,  ,  , 18.11, 68.00,  ,  ,  , -0.2
16:07:59, 176, -2, 99172,  ,  , 18.10, 68.35,  ,  ,  , -0.1
16:08:00, 177, -1, 99163,  ,  , 18.05, 68.55,  ,  ,  , -0.1
16:08:01, 178, 0, 99154,  ,  , 18.03, 68.75,  ,  ,  , 0
16:08:02, 177, -1, 99160,  ,  , 18.07, 69.05,  ,  ,  , 0
16:08:03, 177, -1, 99166,  ,  , 18.04, 69.15,  ,  ,  , 0
16:08:04, 176, -2, 99172,  ,  , 18.04, 69.30,  ,  ,  , 0
16:08:05, 176, -2, 99171,  ,  , 18.03, 69.45,  ,  ,  , 0
16:08:06, 176, -2, 99170,  ,  , 18.01, 69.55,  ,  ,  , 0
16:08:07, 176, -2, 99170,  ,  , 17.88, 69.65, 24.8,  ,  , 0
16:08:09, 176, -2, 99172,  ,  , 17.77, 69.80,  ,  ,  , 0
16:08:10, 176, -2, 99174,  ,  , 17.70, 69.95,  ,  ,  , 0
16:08:11, 176, -2, 99176,  ,  , 17.65, 70.20,  ,  ,  , 0
16:08:12, 176, -2, 99178,  ,  , 17.60, 70.45,  ,  ,  , 0
16:08:13, 175, -3, 99180,  ,  , 17.59, 70.65,  ,  ,  , -0.1
16:08:14, 175, -3, 99182,  ,  , 17.54, 70.85,  ,  ,  , -0.2
16:08:15, 175, -3, 99184,  ,  , 17.52, 71.05,  ,  ,  , -0.2
16:08:16, 175, -3, 99186,  ,  , 17.51, 71.25,  ,  ,  , -0.1
16:08:17, 175, -3, 99188,  ,  , 17.47, 71.45,  ,  ,  , -0.1
16:08:18, 175, -3, 99186,  ,  , 17.47, 71.60,  ,  ,  , -0.1
16:08:19, 175, -3, 99185,  ,  , 17.48, 71.75,  ,  ,  , -0.1
16:08:20, 175, -3, 99184,  ,  , 17.51, 71.85,  ,  ,  , -0.1
16:08:21, 175, -3, 99183,  ,  , 17.53, 71.95,  ,  ,  , -0.1
16:08:22, 175, -3, 99182,  ,  , 17.56, 72.10,  ,  ,  , -0.1
16:08:23, 175, -3, 99182,  ,  , 17.61, 72.15,  ,  ,  , 0
16:08:24, 175, -3, 99182,  ,  , 17.67, 72.20,  ,  ,  , 0
16:08:25, 175, -3, 99183,  ,  , 17.71, 72.20,  ,  ,  , 0
16:08:26, 175, -3, 99184,  ,  , 17.71, 72.15,  ,  ,  , 0
16:08:27, 175, -3, 99184,  ,  , 17.71, 72.10,  ,  ,  , 0
16:08:28, 175, -3, 99185,  ,  , 17.73, 72.10,  ,  ,  , 0
16:08:29, 175, -3, 99186,  ,  , 17.79, 72.00,  ,  ,  , 0
16:08:30, 175, -3, 99185,  ,  , 17.82, 72.00,  ,  ,  , 0
16:08:31, 175, -3, 99184,  ,  , 17.84, 71.90,  ,  ,  , 0
16:08:32, 175, -3, 99184,  ,  , 17.85, 71.85,  ,  ,  , 0
16:08:33, 175, -3, 99183,  ,  , 17.88, 71.75,  ,  ,  , 0
16:08:34, 175, -3, 99182,  ,  , 17.85, 71.70,  ,  ,  , 0
16:08:35, 175, -3, 99182,  ,  , 17.86, 71.60, 28.2,  ,  , 0
16:08:36, 175, -3, 99182,  ,  , 17.90, 71.55,  ,  ,  , 0
16:08:37, 175, -3, 99182,  ,  , 17.94, 71.55,  ,  ,  , 0
16:08:38, 175, -3, 99182,  ,  , 17.96, 71.45,  ,  ,  , 0
16:08:39, 175, -3, 99182,  ,  , 17.97, 71.40,  ,  ,  , 0
16:08:40, 175, -3, 99183,  ,  , 17.98, 71.30,  ,  ,  , 0
16:08:41, 175, -3, 99184,  ,  , 17.98, 71.25,  ,  ,  , 0
16:08:42, 175, -3, 99183,  ,  , 17.96, 71.20,  ,  ,  , 0
16:08:43, 175, -3, 99182,  ,  , 17.94, 71.15,  ,  ,  , 0
16:08:44, 175, -3, 99182,  ,  , 17.91, 71.10,  ,  ,  , 0
16:08:45, 175, -3, 99179,  ,  , 17.89, 71.05,  ,  ,  , 0
16:08:46, 176, -2, 99177,  ,  , 17.84, 71.05,  ,  ,  , 0
16:08:47, 176, -2, 99176,  ,  , 17.79, 71.10,  ,  ,  , 0
16:08:48, 176, -2, 99176,  ,  , 17.72, 71.15,  ,  ,  , 0
16:08:49, 176, -2, 99177,  ,  , 17.65, 71.20,  ,  ,  , 0
16:08:50, 176, -2, 99178,  ,  , 17.57, 71.30,  ,  ,  , 0
16:08:51, 176, -2, 99177,  ,  , 17.50, 71.40,  ,  ,  , 0
16:08:52, 176, -2, 99176,  ,  , 17.46, 71.55,  ,  ,  , 0
16:08:53, 176, -2, 99176,  ,  , 17.47, 71.75,  ,  ,  , 0.1
16:08:54, 176, -2, 99176,  ,  , 17.47, 71.95,  ,  ,  , 0
16:08:55, 176, -2, 99177,  ,  , 17.47, 72.10,  ,  ,  , 0
16:08:56, 176, -2, 99178,  ,  , 17.48, 72.25,  ,  ,  , 0
16:09:01, 176, -2, 99174, 2.05, 128.00, 17.50, 72.55,  , 43.021548, -87.403618, 0
16:09:03, 177, -1, 99160, 1.40, 134.60, 17.70, 72.85, 30.5, 43.021530, -87.403585, 0.1
16:09:06, 177, -1, 99161, 1.50, 127.30, 17.90, 72.85,  ,  ,  , 0.1
16:09:07, 177, -1, 99162, 1.35, 125.80, 17.99, 72.75,  , 43.021512, -87.403507, 0.1
16:09:09, 176, -2, 99168, 1.25, 133.10, 18.14, 72.30,  ,  ,  , 0.1
16:09:10, 176, -2, 99172, 1.10, 134.90, 18.21, 72.10,  , 43.021498, -87.403500, 0
16:09:11, 176, -2, 99168, 1.15, 131.40, 18.28, 71.90,  ,  ,  , 0.1
16:09:12, 177, -1, 99165, 0.80, 127.90, 18.31, 71.60,  ,  ,  , 0.1
16:09:13, 177, -1, 99162, 1.05, 134.00, 18.34, 71.35,  , 43.021503, -87.403465, 0.1
16:09:14, 177, -1, 99159, 1.00, 126.50, 18.36, 71.05,  ,  ,  , 0.1
16:09:15, 177, -1, 99156, 1.25, 152.00, 18.36, 70.85,  ,  ,  , 0.1
16:09:16, 178, 0, 99154, 1.00, 134.80, 18.39, 70.65,  , 43.021447, -87.403450, 0
16:09:17, 178, 0, 99153, 0.85, 141.20, 18.42, 70.55,  ,  ,  , 0
16:09:18, 178, 0, 99152, 0.65, 112.00, 18.43, 70.40,  ,  ,  , 0
16:09:19, 178, 0, 99152, 0.70, 114.20, 18.41, 70.25,  , 43.021478, -87.403417, 0.1
16:09:20, 178, 0, 99152, 0.55, 120.60, 18.36, 70.10,  ,  ,  , 0.1
16:09:21, 178, 0, 99153, 0.50, 111.10, 18.27, 70.00,  ,  ,  , 0.1
16:09:22, 178, 0, 99154, 0.35, 102.80, 18.18, 69.85,  , 43.021458, -87.403402, 0.1
16:09:23, 178, 0, 99152, 0.30, 102.80, 18.13, 69.80,  ,  ,  , 0.1
16:09:24, 178, 0, 99151, 0.45, 152.60, 18.09, 69.80,  ,  ,  , 0.1
