# Radiation correction v2.4. Params: lat=43.0217, lon=-87.6340, utc_time=2023-06-01 18:15
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
860, 905.67, 22.84, 51.1, 4.88, 173.5
880, 903.60, 22.72, 51.5, 4.83, 172.7
900, 901.54, 22.60, 51.7, 4.80, 171.8
920, 899.48, 22.57, 51.9, 4.74, 171.4
940, 897.43, 22.54, 52.0, 4.67, 171.7
960, 895.37, 22.33, 52.4, 4.57, 172.4
980, 893.33, 21.96, 53.2, 4.49, 172.5
1000, 891.28, 21.70, 54.0, 4.43, 172.9
1020, 889.24, 21.47, 54.6, 4.41, 173.0
1040, 887.20, 21.30, 55.0, 4.36, 173.4
1060, 885.16, 21.28, 55.0, 4.32, 173.7
1080, 883.13, 21.26, 54.8, 4.31, 174.2
1100, 881.10, 21.14, 54.7, 4.33, 174.6
1120, 879.07, 20.88, 54.8, 4.38, 174.3
1140, 877.05, 20.74, 54.8, 4.48, 174.0
1160, 875.03, 20.45, 54.9, 4.53, 174.0
1180, 873.02, 20.27, 55.1, 4.51, 174.0
1200, 871.01, 20.19, 55.0, 4.43, 173.6
1220, 869.00, 20.01, 55.2, 4.33, 173.7
1240, 866.99, 19.79, 55.6, 4.20, 173.8
1260, 864.99, 19.64, 55.9, 4.10, 174.2
1280, 862.99, 19.50, 56.0, 3.99, 174.5
1300, 861.00, 19.29, 56.3, 3.89, 175.0
1320, 859.01, 19.15, 56.6, 3.82, 175.0
1340, 857.02, 19.07, 56.7, 3.77, 175.9
1360, 855.04, 18.98, 56.8, 3.74, 176.7
1380, 853.06, 18.79, 56.8, 3.81, 176.1
1400, 851.08, 18.61, 56.6, 3.93, 174.5
1420, 849.11, 18.28, 56.5, 4.10, 174.5
1440, 847.14, 18.10, 56.7, 4.21, 175.4
1460, 845.17, 17.99, 56.8, 4.32, 174.6
1480, 843.21, 17.88, 57.0, 4.34, 173.3
1500, 841.25, 17.79, 57.2, 4.38, 172.2
1520, 839.29, 17.73, 57.2, 4.40, 172.0
1540, 837.34, 17.39, 57.6, 4.48, 174.6
1560, 835.39, 17.03, 58.7, 4.60, 177.0
1580, 833.44, 16.94, 59.2, 4.72, 177.4
1600, 831.50, 16.86, 59.5, 4.85, 176.7
1620, 829.56, 16.72, 59.8, 4.99, 175.5
1640, 827.62, 16.56, 60.0, 5.12, 174.1
1660, 825.69, 16.35, 60.3, 5.24, 172.7
1680, 823.76, 16.24, 60.5, 5.30, 172.1
1700, 821.84, 16.24, 60.3, 5.33, 171.6
1720, 819.92, 16.19, 59.6, 5.38, 171.7
1740, 818.00, 15.98, 59.1, 5.41, 172.3
1760, 816.08, 15.77, 59.4, 5.42, 172.2
1780, 814.17, 15.63, 59.8, 5.38, 171.3
1800, 812.27, 15.52, 59.8, 5.32, 169.9
1820, 810.36, 15.36, 59.3, 5.24, 167.8
1840, 808.46, 15.11, 59.1, 5.19, 166.8
1860, 806.56, 14.96, 59.2, 5.19, 167.3
1880, 804.67, 14.88, 59.2, 5.24, 168.5
1900, 802.78, 14.80, 58.9, 5.25, 169.5
1920, 800.89, 14.62, 59.0, 5.25, 170.7
1940, 799.01, 14.44, 59.4, 5.20, 171.8
1960, 797.13, 14.37, 59.5, 5.16, 173.3
1980, 795.25, 14.35, 59.4, 5.11, 175.3
2000, 793.38, 14.19, 59.4, 5.06, 177.3
2020, 791.51, 13.91, 60.1, 5.04, 178.4
2040, 789.65, 13.63, 61.0, 5.04, 178.8
2060, 787.78, 13.49, 61.3, 5.06, 178.0
2080, 785.92, 13.40, 61.0, 5.08, 178.0
2100, 784.07, 13.18, 60.3, 5.08, 178.3
2120, 782.21, 12.89, 60.0, 5.02, 179.1
2140, 780.36, 12.82, 60.3, 4.93, 179.2
2160, 778.51, 12.70, 60.8, 4.82, 179.8
2180, 776.67, 12.53, 61.4, 4.73, 180.4
2200, 774.83, 12.39, 61.7, 4.66, 179.5
2220, 772.99, 12.28, 61.5, 4.59, 178.3
2240, 771.16, 12.12, 61.3, 4.50, 177.6
2260, 769.33, 11.99, 61.4, 4.38, 178.3
2280, 767.50, 11.88, 61.4, 4.28, 179.7
2300, 765.68, 11.75, 61.4, 4.24, 180.9
2320, 763.86, 11.54, 61.6, 4.22, 182.3
2340, 762.04, 11.30, 62.0, 4.22, 183.4
2360, 760.23, 11.19, 61.9, 4.24, 183.7
2380, 758.42, 11.29, 60.5, 4.23, 182.6
2400, 756.62, 11.23, 59.9, 4.17, 181.5
2420, 754.81, 11.03, 60.2, 4.12, 179.8
2440, 753.01, 10.85, 60.4, 3.98, 177.4
2460, 751.22, 10.73, 59.9, 3.79, 176.9
2480, 749.43, 10.52, 59.3, 3.61, 179.5
2500, 747.64, 10.31, 59.2, 3.44, 181.2
2520, 745.85, 10.18, 59.5, 3.27, 180.2
2540, 744.07, 10.09, 59.7, 3.14, 177.0
2560, 742.29, 9.96, 60.1, 3.04, 174.4
2580, 740.51, 9.69, 61.4, 2.96, 171.9
2600, 738.74, 9.44, 62.8, 2.88, 172.1
2620, 736.97, 9.30, 63.9, 2.82, 172.0
2640, 735.20, 9.18, 64.5, 2.80, 170.2
2660, 733.44, 9.09, 64.6, 2.76, 168.4
2680, 731.68, 8.91, 64.1, 2.72, 167.7
2700, 729.93, 8.70, 62.6, 2.66, 169.0
2720, 728.17, 8.56, 61.0, 2.63, 170.9
2740, 726.42, 8.42, 61.1, 2.58, 172.4
2760, 724.67, 8.18, 63.5, 2.54, 173.9
2780, 722.93, 8.02, 65.5, 2.47, 174.0
2800, 721.19, 7.90, 66.7, 2.45, 174.8
2820, 719.45, 7.77, 67.5, 2.39, 178.1
2840, 717.71, 7.62, 67.8, 2.33, 182.5
2860, 715.98, 7.62, 67.2, 2.20, 184.2
2880, 714.26, 7.54, 66.2, 2.08, 181.2
2900, 712.53, 7.39, 65.4, 1.96, 174.7
2920, 710.81, 7.20, 65.0, 1.86, 168.4
2940, 709.10, 7.05, 64.5, 1.84, 159.1
2960, 707.38, 7.05, 63.9, 1.85, 154.2
2980, 705.67, 7.00, 63.5, 1.89, 152.5
3000, 703.96, 6.81, 63.5, 1.91, 153.1
3020, 702.26, 6.43, 64.5, 1.90, 156.6
3040, 700.55, 6.21, 65.5, 1.85, 160.4
3060, 698.85, 6.13, 65.8, 1.66, 160.6
3080, 697.16, 6.08, 65.7, 1.41, 164.8
3100, 695.47, 5.99, 65.8, 1.03, 172.3
3120, 693.78, 5.91, 65.5, 0.75, 171.6
3140, 692.10, 5.79, 65.2, 0.42, 160.3
3160, 690.41, 5.63, 65.1, 0.20, 150.0
3180, 688.74, 5.53, 65.4, 0.11, 147.6
3200, 687.06, 5.46, 65.7, 0.08, 147.6
3220, 685.39, 5.30, 66.3, 0.08, 147.6
3240, 683.72, 5.04, 66.8, 0.08, 147.6
3260, 682.06, 4.77, 67.4, 0.07, 147.6
3280, 680.39, 4.60, 67.8, 0.07, 147.6
3300, 678.73, 4.51, 67.8, 0.08, 147.6
3320, 677.08, 4.32, 67.4, 0.14, 147.6
3340, 675.42, 4.14, 66.9, 0.17, 161.3
3360, 673.77, 4.14, 66.7, 0.18, 183.4
3380, 672.12, 4.08, 66.8, 0.24, 204.3
3400, 670.48, 4.01, 66.8, 0.37, 226.8
3420, 668.84, 3.84, 66.5, 0.47, 259.1
3440, 667.20, 3.65, 66.0, 0.61, 283.7
3460, 665.57, 3.56, 65.4, 0.70, 294.5
3480, 663.94, 3.61, 64.2, 0.73, 305.5
3500, 662.31, 3.51, 63.0, 0.76, 322.5
3520, 660.69, 3.30, 62.5, 0.82, 333.6
3540, 659.06, 3.09, 62.3, 0.93, 331.7
3560, 657.45, 2.91, 62.2, 1.06, 326.0
3580, 655.83, 2.74, 62.0, 1.18, 321.8
3600, 654.22, 2.70, 61.6, 1.29, 321.6
3620, 652.61, 2.65, 61.2, 1.40, 321.1
3640, 651.00, 2.48, 61.1, 1.50, 315.4
3660, 649.40, 2.23, 61.4, 1.59, 305.3
3680, 647.80, 2.14, 61.7, 1.62, 303.5
3700, 646.21, 2.02, 61.5, 1.67, 307.6
3720, 644.61, 1.85, 61.2, 1.67, 308.4
3740, 643.02, 1.60, 61.3, 1.63, 309.3
3760, 641.44, 1.55, 61.1, 1.52, 309.8
3780, 639.85, 1.51, 59.8, 1.46, 312.4
3800, 638.27, 1.40, 58.3, 1.38, 325.2
3820, 636.70, 1.25, 56.4, 1.30, 356.6
3840, 635.12, 1.18, 51.9, 1.19, 19.7
3860, 633.55, 1.19, 44.2, 1.10, 17.2
3880, 631.98, 1.31, 35.6, 1.05, 5.9
3900, 630.42, 1.36, 28.7, 1.02, 356.6
3920, 628.86, 1.29, 23.5, 1.09, 344.4
3940, 627.30, 1.14, 20.5, 1.16, 330.4
3960, 625.75, 1.08, 20.0, 1.25, 323.2
3980, 624.20, 0.97, 22.4, 1.28, 326.4
4000, 622.65, 0.90, 24.5, 1.39, 346.4
4020, 621.11, 0.93, 25.1, 1.41, 8.7
4040, 619.57, 0.93, 24.9, 1.52, 32.6
4060, 618.03, 0.75, 24.4, 1.65, 44.4
4080, 616.50, 0.50, 24.4, 1.86, 54.0
4100, 614.97, 0.28, 24.4, 2.06, 57.6
4120, 613.44, 0.09, 24.3, 2.40, 58.4
4140, 611.92, -0.04, 23.9, 2.80, 63.1
4160, 610.40, -0.03, 23.2, 3.25, 67.9
4180, 608.88, -0.08, 21.8, 3.69, 70.5
4200, 607.36, -0.16, 20.4, 4.10, 73.6
4220, 605.85, -0.28, 19.3, 4.32, 71.9
4240, 604.34, -0.51, 18.5, 4.40, 71.5
4260, 602.84, -0.77, 18.3, 4.42, 71.4
4280, 601.33, -0.99, 18.2, 4.40, 71.8
4300, 599.83, -1.14, 18.3, 4.40, 71.4
4320, 598.34, -1.25, 18.4, 4.38, 71.8
4340, 596.84, -1.41, 18.5, 4.33, 73.3
4360, 595.35, -1.50, 18.7, 4.26, 75.0
4380, 593.86, -1.49, 18.8, 4.22, 76.6
4400, 592.38, -1.57, 18.7, 4.24, 77.1
4420, 590.89, -1.87, 18.1, 4.25, 76.5
4440, 589.41, -2.07, 16.7, 4.23, 73.7
4460, 587.94, -2.07, 14.9, 4.20, 73.1
4480, 586.47, -1.96, 13.2, 4.13, 75.3
4500, 585.00, -2.04, 11.9, 4.11, 79.6
4520, 583.53, -2.05, 11.5, 4.22, 83.7
4540, 582.07, -2.05, 12.6, 4.44, 87.1
4560, 580.61, -2.11, 15.2, 4.69, 90.9
4580, 579.16, -2.30, 18.5, 5.05, 92.3
4600, 577.70, -2.46, 20.8, 5.38, 91.5
4620, 576.25, -2.51, 21.6, 5.58, 88.4
4640, 574.81, -2.53, 21.3, 5.72, 85.7
4660, 573.36, -2.51, 20.3, 5.79, 84.4
4680, 571.92, -2.54, 19.5, 5.75, 84.5
4700, 570.49, -2.55, 19.1, 5.63, 85.7
4720, 569.05, -2.51, 18.4, 5.53, 87.2
4740, 567.62, -2.66, 17.6, 5.43, 89.8
4760, 566.20, -2.93, 17.2, 5.42, 92.1
4780, 564.77, -3.14, 17.0, 5.46, 94.4
4800, 563.35, -3.22, 16.7, 5.55, 96.3
4820, 561.93, -3.34, 16.2, 5.60, 98.2
4840, 560.52, -3.42, 15.9, 5.68, 99.5
