# Radiation correction v2.4. Params: lat=43.0224, lon=-87.4047, utc_time=2023-06-01 16:41
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1420, 848.80, 17.73, 58.5, 5.78, 158.0
1440, 846.83, 17.55, 59.3, 5.85, 158.3
1460, 844.86, 17.42, 59.9, 5.88, 158.6
1480, 842.89, 17.25, 60.2, 5.86, 158.4
1500, 840.93, 17.03, 60.7, 5.81, 158.3
1520, 838.97, 16.85, 61.1, 5.73, 158.4
1540, 837.02, 16.71, 61.6, 5.67, 158.6
1560, 835.06, 16.56, 62.2, 5.62, 158.9
1580, 833.11, 16.40, 62.5, 5.55, 159.4
1600, 831.17, 16.27, 61.9, 5.50, 159.8
1620, 829.23, 16.17, 60.7, 5.52, 158.8
1640, 827.29, 16.09, 59.2, 5.60, 155.8
1660, 825.36, 15.99, 58.2, 5.75, 153.3
1680, 823.43, 15.87, 57.9, 5.99, 152.1
1700, 821.50, 15.70, 58.3, 6.19, 151.5
1720, 819.57, 15.51, 58.9, 6.35, 151.2
1740, 817.65, 15.29, 59.5, 6.44, 152.4
1760, 815.74, 15.18, 59.8, 6.58, 154.9
1780, 813.82, 15.05, 59.9, 6.65, 155.7
1800, 811.91, 14.91, 60.3, 6.72, 156.0
1820, 810.00, 14.77, 60.8, 6.77, 155.8
1840, 808.10, 14.67, 61.0, 6.84, 156.3
1860, 806.20, 14.54, 61.1, 6.92, 156.5
1880, 804.31, 14.46, 60.9, 7.00, 156.6
1900, 802.41, 14.31, 60.6, 7.04, 156.8
1920, 800.52, 14.08, 60.4, 7.05, 157.8
1940, 798.64, 13.88, 60.2, 6.98, 159.2
1960, 796.75, 13.78, 59.7, 6.86, 160.6
1980, 794.87, 13.64, 59.3, 6.74, 161.3
2000, 793.00, 13.47, 59.5, 6.61, 162.5
2020, 791.13, 13.28, 60.2, 6.46, 163.4
2040, 789.26, 13.03, 61.0, 6.38, 164.2
2060, 787.39, 12.89, 61.3, 6.31, 164.4
2080, 785.53, 12.80, 61.4, 6.24, 165.8
2100, 783.67, 12.72, 61.3, 6.20, 166.6
2120, 781.81, 12.66, 61.2, 6.15, 167.2
2140, 779.96, 12.50, 61.3, 6.09, 168.0
2160, 778.11, 12.28, 61.7, 5.96, 169.5
2180, 776.27, 12.10, 62.1, 5.81, 171.1
2200, 774.43, 11.98, 62.1, 5.59, 172.4
2220, 772.59, 11.85, 62.1, 5.32, 173.5
2240, 770.75, 11.68, 62.5, 5.03, 173.6
2260, 768.92, 11.47, 63.5, 4.77, 173.5
2280, 767.09, 11.29, 64.4, 4.50, 173.2
2300, 765.27, 11.14, 65.0, 4.24, 173.6
2320, 763.45, 10.87, 65.6, 4.00, 173.2
2340, 761.63, 10.71, 66.1, 3.81, 171.9
2360, 759.81, 10.61, 66.3, 3.69, 170.6
2380, 758.00, 10.45, 66.6, 3.59, 168.9
2400, 756.19, 10.25, 67.1, 3.53, 165.8
2420, 754.38, 10.11, 67.5, 3.54, 161.5
2440, 752.58, 9.96, 67.7, 3.57, 158.4
2460, 750.78, 9.83, 68.0, 3.54, 156.6
2480, 748.98, 9.73, 68.3, 3.49, 154.2
2500, 747.19, 9.58, 68.6, 3.42, 151.1
2520, 745.40, 9.40, 69.1, 3.37, 149.4
2540, 743.62, 9.24, 69.6, 3.34, 150.1
2560, 741.84, 9.10, 70.0, 3.37, 152.4
2580, 740.06, 8.94, 69.9, 3.37, 153.7
2600, 738.28, 8.81, 69.8, 3.29, 152.9
2620, 736.51, 8.69, 69.7, 3.19, 152.0
2640, 734.74, 8.54, 69.6, 3.09, 152.4
2660, 732.97, 8.40, 69.2, 2.98, 153.9
2680, 731.21, 8.32, 68.7, 2.90, 157.1
2700, 729.45, 8.22, 68.5, 2.88, 160.5
2720, 727.70, 8.06, 68.6, 2.89, 162.9
2740, 725.94, 7.90, 68.9, 2.90, 163.3
2760, 724.19, 7.77, 69.2, 2.91, 163.8
2780, 722.45, 7.64, 69.4, 2.93, 163.3
2800, 720.71, 7.48, 69.2, 2.94, 163.3
2820, 718.97, 7.28, 69.1, 2.89, 164.3
2840, 717.23, 7.07, 69.1, 2.84, 165.4
2860, 715.50, 6.92, 69.2, 2.76, 165.7
2880, 713.77, 6.82, 69.0, 2.68, 165.9
2900, 712.04, 6.65, 68.9, 2.55, 168.9
2920, 710.32, 6.49, 69.0, 2.42, 172.2
2940, 708.60, 6.36, 69.2, 2.26, 177.6
2960, 706.88, 6.18, 69.5, 2.17, 183.9
2980, 705.17, 6.02, 70.1, 2.13, 189.8
3000, 703.46, 5.97, 70.5, 2.10, 194.4
3020, 701.75, 5.92, 70.3, 2.03, 198.0
3040, 700.05, 5.74, 69.9, 1.83, 204.3
3060, 698.35, 5.54, 70.0, 1.66, 208.3
3080, 696.65, 5.40, 70.4, 1.54, 208.9
3100, 694.96, 5.25, 70.8, 1.48, 200.9
3120, 693.26, 5.04, 71.5, 1.48, 194.5
3140, 691.58, 4.88, 71.9, 1.51, 188.4
3160, 689.89, 4.76, 72.1, 1.40, 184.9
3180, 688.21, 4.60, 72.2, 1.27, 179.4
3200, 686.53, 4.48, 72.0, 1.10, 178.3
3220, 684.86, 4.34, 71.9, 0.91, 171.4
3240, 683.19, 4.21, 72.0, 0.70, 172.7
3260, 681.52, 4.07, 72.1, 0.55, 179.2
3280, 679.85, 3.91, 72.2, 0.34, 187.7
3300, 678.19, 3.77, 72.1, 0.21, 188.3
3320, 676.53, 3.64, 71.9, 0.08, 187.0
3340, 674.87, 3.49, 71.8, 0.06, 187.0
3360, 673.22, 3.26, 71.9, 0.10, 187.0
3380, 671.57, 3.12, 71.7, 0.24, 191.4
3400, 669.92, 3.06, 70.9, 0.50, 208.5
3420, 668.28, 3.00, 70.3, 0.66, 240.8
3440, 666.64, 2.85, 70.5, 0.78, 249.8
3460, 665.00, 2.71, 70.7, 0.75, 253.6
3480, 663.36, 2.63, 70.5, 0.59, 246.4
3500, 661.73, 2.55, 69.9, 0.42, 228.9
3520, 660.11, 2.33, 69.0, 0.37, 216.5
3540, 658.48, 2.08, 68.1, 0.47, 222.6
3560, 656.86, 1.89, 67.5, 0.68, 234.4
3580, 655.24, 1.71, 67.1, 0.95, 241.5
3600, 653.63, 1.50, 67.0, 1.19, 243.4
3620, 652.01, 1.42, 67.3, 1.40, 245.0
3640, 650.40, 1.39, 67.5, 1.51, 245.2
3660, 648.80, 1.26, 67.4, 1.58, 247.3
3680, 647.19, 1.07, 66.9, 1.68, 246.7
3700, 645.59, 0.91, 65.4, 1.70, 255.1
3720, 644.00, 0.83, 62.0, 1.56, 266.9
3740, 642.40, 0.84, 56.7, 1.34, 269.2
3760, 640.82, 0.91, 49.3, 1.20, 253.3
3780, 639.23, 0.94, 40.5, 1.12, 227.3
3800, 637.65, 0.94, 31.8, 1.12, 206.1
3820, 636.07, 1.00, 24.5, 1.14, 198.1
3840, 634.49, 1.00, 20.3, 1.17, 196.3
3860, 632.92, 0.87, 19.0, 1.14, 199.3
3880, 631.35, 0.68, 19.3, 1.13, 200.7
3900, 629.78, 0.59, 20.2, 1.13, 196.4
3920, 628.22, 0.53, 21.5, 1.17, 187.0
3940, 626.66, 0.42, 22.7, 1.22, 183.1
3960, 625.11, 0.24, 23.5, 1.28, 188.8
3980, 623.55, 0.10, 24.1, 1.29, 202.4
4000, 622.00, 0.06, 24.7, 1.19, 213.9
4020, 620.46, 0.07, 25.3, 1.05, 218.0
4040, 618.91, 0.12, 25.8, 0.89, 188.5
4060, 617.38, 0.10, 25.8, 0.79, 151.8
4080, 615.84, -0.00, 25.2, 0.82, 137.6
4100, 614.31, -0.05, 23.9, 0.93, 115.0
4120, 612.78, 0.02, 22.0, 1.16, 66.3
4140, 611.25, 0.02, 20.1, 1.48, 32.7
4160, 609.73, -0.11, 19.4, 1.79, 43.1
4180, 608.22, -0.24, 19.3, 2.06, 50.0
4200, 606.70, -0.40, 18.4, 2.28, 54.9
4220, 605.19, -0.50, 16.9, 2.47, 59.0
4240, 603.68, -0.59, 15.6, 2.67, 59.2
4260, 602.18, -0.60, 14.2, 2.78, 61.1
4280, 600.68, -0.61, 12.5, 2.81, 64.4
4300, 599.18, -0.65, 11.2, 2.72, 65.5
4320, 597.69, -0.71, 10.5, 2.59, 66.2
4340, 596.20, -0.75, 10.0, 2.55, 69.2
4360, 594.71, -0.79, 9.5, 2.68, 74.9
4380, 593.23, -0.90, 9.0, 2.97, 80.4
4400, 591.75, -1.06, 8.7, 3.40, 84.5
4420, 590.27, -1.20, 8.6, 3.80, 87.9
4440, 588.80, -1.28, 8.6, 4.12, 87.8
4460, 587.33, -1.29, 8.3, 4.36, 85.8
4480, 585.86, -1.36, 7.6, 4.51, 83.3
4500, 584.40, -1.46, 6.9, 4.61, 82.8
4520, 582.93, -1.56, 6.6, 4.71, 83.2
4540, 581.47, -1.70, 6.4, 4.96, 84.5
4560, 580.02, -1.87, 6.3, 5.15, 85.8
4580, 578.57, -1.93, 6.3, 5.28, 87.4
4600, 577.11, -2.03, 6.7, 5.34, 89.2
4620, 575.67, -2.20, 7.3, 5.42, 92.0
4640, 574.22, -2.28, 7.3, 5.53, 93.6
4660, 572.78, -2.30, 6.7, 5.64, 93.9
4680, 571.35, -2.40, 6.1, 5.65, 92.8
4700, 569.91, -2.58, 5.7, 5.55, 92.2
4720, 568.48, -2.80, 5.5, 5.36, 91.5
4740, 567.05, -2.92, 5.5, 5.16, 89.9
4760, 565.63, -3.06, 5.5, 4.98, 88.5
4780, 564.20, -3.22, 5.5, 4.91, 87.8
4800, 562.78, -3.42, 5.6, 4.94, 86.5
4820, 561.36, -3.57, 5.6, 5.09, 86.7
4840, 559.95, -3.68, 5.6, 5.21, 87.4
4860, 558.54, -3.80, 5.5, 5.40, 88.6
4880, 557.13, -3.91, 5.5, 5.52, 89.8
4900, 555.72, -3.96, 5.4, 5.54, 90.2
4920, 554.32, -4.03, 5.4, 5.56, 91.0
4940, 552.92, -4.15, 5.3, 5.57, 92.9
4960, 551.53, -4.22, 5.3, 5.59, 93.8
4980, 550.13, -4.28, 5.2, 5.59, 94.3
5000, 548.74, -4.35, 5.3, 5.62, 92.6
5020, 547.36, -4.38, 6.2, 5.65, 89.9
5040, 545.97, -4.43, 8.8, 5.70, 87.4
5060, 544.59, -4.50, 11.4, 5.75, 87.5
5080, 543.22, -4.65, 13.2, 5.72, 87.6
5100, 541.84, -4.95, 14.9, 5.67, 87.7
5120, 540.47, -5.24, 15.7, 5.55, 89.5
5140, 539.10, -5.38, 15.1, 5.40, 91.1
5160, 537.73, -5.44, 13.5, 5.29, 93.0
5180, 536.36, -5.50, 11.5, 5.21, 94.0
5200, 535.00, -5.62, 9.5, 5.17, 95.1
5220, 533.64, -5.75, 8.4, 5.14, 95.1
5240, 532.29, -5.88, 8.1, 5.04, 94.4
5260, 530.94, -6.02, 8.8, 4.91, 93.5
5280, 529.59, -6.18, 10.5, 4.71, 92.1
5300, 528.24, -6.39, 13.5, 4.53, 90.2
5320, 526.89, -6.61, 17.1, 4.41, 89.3
5340, 525.55, -6.75, 19.4, 4.37, 91.1
5360, 524.21, -6.84, 19.8, 4.35, 95.0
5380, 522.88, -6.87, 17.7, 4.35, 98.7
5400, 521.54, -6.91, 14.6, 4.39, 102.5
5420, 520.21, -6.96, 11.0, 4.38, 105.8
5440, 518.88, -7.08, 8.9, 4.36, 107.4
5460, 517.56, -7.25, 7.9, 4.36, 110.0
5480, 516.23, -7.43, 7.5, 4.40, 112.7
5500, 514.91, -7.55, 7.5, 4.45, 114.2
5520, 513.60, -7.78, 7.5, 4.47, 112.9
5540, 512.28, -7.98, 7.6, 4.51, 110.9
5560, 510.97, -8.10, 7.7, 4.46, 109.1
5580, 509.66, -8.17, 7.8, 4.43, 108.1
5600, 508.35, -8.25, 8.0, 4.38, 107.2
5620, 507.05, -8.37, 8.2, 4.43, 105.8
5640, 505.75, -8.55, 8.4, 4.43, 103.0
5660, 504.45, -8.72, 8.9, 4.45, 98.6
5680, 503.15, -8.87, 10.4, 4.42, 95.5
5700, 501.86, -9.05, 12.9, 4.38, 94.3
5720, 500.57, -9.21, 15.3, 4.27, 96.1
5740, 499.28, -9.31, 17.0, 4.20, 98.1
5760, 498.00, -9.46, 18.4, 4.18, 99.3
5780, 496.71, -9.58, 19.1, 4.17, 101.5
5800, 495.43, -9.71, 19.0, 4.10, 105.8
5820, 494.15, -9.93, 18.4, 4.12, 109.7
5840, 492.88, -10.14, 18.1, 4.15, 109.3
5860, 491.61, -10.18, 18.0, 4.25, 107.5
5880, 490.34, -10.12, 18.0, 4.49, 104.0
5900, 489.07, -10.17, 17.7, 4.78, 99.2
5920, 487.81, -10.29, 17.4, 5.06, 94.4
5940, 486.55, -10.39, 17.1, 5.28, 91.3
5960, 485.29, -10.53, 17.0, 5.40, 89.6
5980, 484.03, -10.71, 17.2, 5.33, 88.9
6000, 482.78, -10.88, 17.5, 5.15, 89.5
6020, 481.53, -11.03, 17.9, 4.81, 91.6
6040, 480.28, -11.17, 18.3, 4.50, 93.2
6060, 479.04, -11.25, 18.7, 4.18, 94.7
6080, 477.79, -11.36, 19.0, 3.94, 96.8
6100, 476.56, -11.51, 19.1, 3.67, 99.1
6120, 475.32, -11.64, 19.2, 3.45, 100.9
6140, 474.08, -11.84, 19.2, 3.30, 102.7
6160, 472.85, -12.08, 19.2, 3.26, 104.8
6180, 471.62, -12.32, 19.2, 3.27, 105.9
6200, 470.39, -12.49, 19.1, 3.40, 108.6
6220, 469.16, -12.64, 19.0, 3.57, 111.3
6240, 467.94, -12.77, 18.9, 3.73, 113.0
6260, 466.72, -12.87, 18.9, 3.94, 113.0
6280, 465.50, -13.00, 19.0, 4.16, 112.8
6300, 464.29, -13.13, 19.3, 4.32, 113.9
6320, 463.07, -13.27, 19.5, 4.41, 115.4
6340, 461.86, -13.42, 19.6, 4.48, 116.7
6360, 460.65, -13.58, 19.6, 4.54, 117.9
6380, 459.45, -13.77, 19.4, 4.53, 120.1
6400, 458.25, -13.94, 19.3, 4.47, 122.2
6420, 457.05, -14.08, 19.2, 4.34, 124.3
6440, 455.85, -14.22, 18.9, 4.08, 125.2
6460, 454.65, -14.41, 18.3, 3.82, 122.8
6480, 453.46, -14.51, 17.3, 3.61, 119.2
6500, 452.27, -14.54, 15.6, 3.60, 116.8
6520, 451.08, -14.57, 13.9, 3.75, 114.1
6540, 449.90, -14.62, 12.7, 3.97, 112.0
6560, 448.71, -14.69, 11.7, 4.17, 110.0
6580, 447.53, -14.81, 10.9, 4.31, 111.4
6600, 446.36, -14.96, 10.4, 4.33, 113.7
6620, 445.18, -15.06, 10.2, 4.33, 118.3
6640, 444.01, -15.16, 10.4, 4.30, 121.0
6660, 442.84, -15.35, 10.7, 4.32, 122.5
6680, 441.67, -15.56, 11.3, 4.43, 122.6
6700, 440.51, -15.76, 12.0, 4.61, 123.3
6720, 439.35, -15.94, 12.8, 4.73, 124.5
6740, 438.19, -16.09, 13.6, 4.83, 125.5
6760, 437.03, -16.17, 14.1, 4.81, 123.9
6780, 435.87, -16.26, 14.4, 4.78, 121.2
6800, 434.72, -16.38, 14.5, 4.76, 119.9
6820, 433.57, -16.52, 14.4, 4.89, 119.9
6840, 432.42, -16.64, 14.4, 5.12, 119.5
6860, 431.28, -16.78, 14.6, 5.42, 118.5
6880, 430.14, -16.88, 14.6, 5.69, 117.2
6900, 429.00, -16.93, 14.6, 5.89, 116.6
6920, 427.86, -17.03, 14.5, 5.99, 115.3
6940, 426.73, -17.15, 14.4, 6.08, 114.4
6960, 425.59, -17.32, 14.4, 6.17, 114.0
6980, 424.46, -17.53, 14.4, 6.37, 113.8
7000, 423.33, -17.77, 14.4, 6.47, 113.4
7020, 422.21, -17.97, 14.5, 6.62, 113.4
7040, 421.09, -18.12, 14.6, 6.70, 115.0
7060, 419.96, -18.29, 14.6, 6.73, 116.9
7080, 418.85, -18.40, 14.6, 6.71, 117.0
7100, 417.73, -18.46, 14.6, 6.71, 115.7
7120, 416.62, -18.51, 14.5, 6.67, 115.4
7140, 415.50, -18.70, 14.2, 6.61, 115.1
7160, 414.39, -18.92, 13.9, 6.59, 113.7
7180, 413.29, -19.11, 13.7, 6.61, 112.9
7200, 412.18, -19.20, 13.4, 6.72, 112.7
7220, 411.08, -19.31, 13.2, 6.86, 112.7
7240, 409.98, -19.43, 13.1, 7.03, 111.9
7260, 408.88, -19.59, 13.0, 7.15, 111.4
7280, 407.78, -19.73, 13.0, 7.25, 110.1
7300, 406.69, -19.93, 12.9, 7.39, 108.8
7320, 405.60, -20.10, 12.7, 7.52, 108.8
7340, 404.51, -20.28, 12.6, 7.64, 110.6
7360, 403.43, -20.43, 12.5, 7.82, 112.2
7380, 402.34, -20.56, 12.4, 8.00, 112.7
7400, 401.26, -20.71, 12.5, 8.11, 113.0
7420, 400.18, -20.87, 12.7, 8.16, 113.4
7440, 399.10, -21.01, 12.9, 8.14, 113.7
7460, 398.03, -21.15, 13.2, 7.91, 113.2
7480, 396.95, -21.32, 13.3, 7.68, 110.8
7500, 395.88, -21.46, 13.3, 7.44, 107.7
7520, 394.82, -21.47, 13.2, 7.26, 106.5
7540, 393.75, -21.51, 12.9, 7.15, 106.3
7560, 392.69, -21.64, 12.6, 7.11, 105.4
7580, 391.63, -21.81, 12.3, 7.04, 102.8
7600, 390.57, -21.92, 12.0, 6.86, 98.9
7620, 389.51, -22.01, 11.7, 6.67, 96.3
7640, 388.46, -22.03, 11.3, 6.48, 93.9
7660, 387.41, -22.06, 10.9, 6.35, 91.2
7680, 386.36, -22.17, 10.4, 6.25, 87.2
7700, 385.31, -22.33, 9.8, 6.30, 82.8
7720, 384.27, -22.44, 9.2, 6.28, 79.4
7740, 383.23, -22.55, 8.8, 6.17, 79.2
7760, 382.19, -22.64, 8.4, 5.99, 79.9
7780, 381.16, -22.68, 8.1, 5.75, 79.5
7800, 380.12, -22.66, 7.8, 5.53, 77.6
7820, 379.09, -22.59, 7.5, 5.44, 75.1
7840, 378.07, -22.59, 7.3, 5.49, 72.7
7860, 377.04, -22.64, 7.2, 5.70, 71.3
7880, 376.02, -22.74, 7.2, 5.97, 70.2
7900, 375.00, -22.89, 7.2, 6.12, 70.0
7920, 373.98, -23.08, 7.2, 6.19, 69.5
7940, 372.96, -23.24, 7.3, 6.01, 67.3
7960, 371.95, -23.25, 7.4, 5.68, 64.9
7980, 370.94, -23.20, 7.4, 5.51, 63.5
8000, 369.93, -23.20, 7.5, 5.50, 63.6
8020, 368.92, -23.24, 7.4, 5.56, 63.2
8040, 367.92, -23.29, 7.3, 5.67, 62.7
8060, 366.92, -23.32, 7.3, 5.77, 60.4
8080, 365.92, -23.41, 7.2, 5.77, 56.7
8100, 364.92, -23.57, 7.1, 5.69, 54.8
8120, 363.93, -23.74, 7.0, 5.64, 54.4
8140, 362.94, -23.90, 7.0, 5.54, 53.0
8160, 361.95, -24.00, 6.9, 5.44, 48.6
8180, 360.96, -24.14, 6.9, 5.50, 44.0
8200, 359.98, -24.42, 6.8, 5.60, 42.3
8220, 358.99, -24.68, 6.8, 5.66, 40.0
8240, 358.01, -24.80, 6.7, 5.67, 34.1
8260, 357.03, -24.83, 6.7, 5.62, 29.0
8280, 356.06, -24.91, 6.6, 5.46, 25.6
8300, 355.08, -25.02, 6.5, 5.30, 22.6
8320, 354.11, -25.15, 6.4, 5.20, 20.8
8340, 353.14, -25.31, 6.3, 5.06, 20.0
8360, 352.17, -25.47, 6.3, 5.00, 17.6
8380, 351.20, -25.60, 6.2, 5.03, 15.8
8400, 350.24, -25.72, 6.2, 5.13, 13.1
8420, 349.28, -25.90, 6.2, 5.27, 14.6
8440, 348.32, -26.14, 6.1, 5.39, 14.9
8460, 347.36, -26.43, 6.2, 5.37, 15.8
8480, 346.40, -26.70, 6.2, 5.16, 16.0
8500, 345.45, -26.89, 6.2, 4.93, 23.3
8520, 344.50, -27.01, 6.3, 4.71, 37.6
8540, 343.54, -27.08, 6.3, 4.65, 42.4
8560, 342.60, -27.18, 6.4, 4.65, 32.8
8580, 341.65, -27.30, 6.5, 4.73, 26.3
8600, 340.71, -27.42, 6.5, 4.75, 27.4
8620, 339.76, -27.56, 6.6, 4.74, 30.4
8640, 338.82, -27.75, 6.7, 4.65, 32.7
8660, 337.89, -28.06, 6.9, 4.67, 36.9
8680, 336.95, -28.32, 7.1, 4.75, 37.7
8700, 336.01, -28.47, 7.4, 4.86, 37.9
8720, 335.08, -28.57, 7.7, 4.90, 38.7
8740, 334.15, -28.69, 8.0, 4.93, 39.2
8760, 333.22, -28.84, 8.3, 4.87, 40.1
8780, 332.30, -29.00, 8.6, 4.79, 40.7
8800, 331.37, -29.14, 9.0, 4.76, 42.4
8820, 330.45, -29.32, 9.3, 4.78, 43.3
8840, 329.53, -29.53, 9.6, 4.81, 44.9
8860, 328.61, -29.77, 9.9, 4.80, 45.5
8880, 327.69, -29.99, 10.2, 4.77, 48.3
8900, 326.78, -30.15, 10.5, 4.76, 50.9
8920, 325.86, -30.26, 10.8, 4.72, 51.4
8940, 324.95, -30.37, 11.0, 4.72, 48.0
8960, 324.04, -30.47, 11.4, 4.84, 44.1
8980, 323.14, -30.62, 11.7, 4.91, 40.3
9000, 322.23, -30.86, 12.1, 4.83, 37.6
9020, 321.33, -31.06, 12.4, 4.80, 34.3
9040, 320.42, -31.20, 12.6, 4.74, 30.8
9060, 319.53, -31.33, 12.8, 4.77, 29.0
9080, 318.63, -31.53, 12.9, 4.94, 27.6
9100, 317.73, -31.73, 12.9, 5.32, 27.0
9120, 316.84, -31.85, 12.9, 5.50, 28.4
9140, 315.95, -31.91, 13.0, 5.67, 30.8
9160, 315.06, -31.96, 13.2, 5.82, 31.1
9180, 314.17, -32.01, 13.4, 5.96, 28.3
