# Radiation correction v2.4. Params: lat=43.0220, lon=-87.7413, utc_time=2023-06-01 14:15
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1440, 839.80, 18.23, 51.9, 4.64, 132.4
1460, 837.85, 18.09, 52.1, 4.66, 132.1
1480, 835.90, 17.95, 52.3, 4.65, 132.6
1500, 833.96, 17.80, 52.5, 4.62, 133.2
1520, 832.02, 17.63, 52.7, 4.60, 133.2
1540, 830.09, 17.43, 53.0, 4.59, 132.5
1560, 828.15, 17.26, 53.2, 4.60, 131.5
1580, 826.22, 17.08, 53.5, 4.61, 130.2
1600, 824.30, 16.91, 53.9, 4.62, 129.3
1620, 822.37, 16.78, 54.2, 4.62, 129.2
1640, 820.46, 16.63, 54.8, 4.64, 129.1
1660, 818.54, 16.51, 55.3, 4.67, 129.2
1680, 816.63, 16.38, 55.5, 4.72, 128.8
1700, 814.72, 16.20, 55.5, 4.83, 127.4
1720, 812.82, 15.91, 55.9, 4.97, 126.2
1740, 810.91, 15.73, 56.2, 5.07, 125.8
1760, 809.01, 15.66, 55.8, 5.14, 126.2
1780, 807.12, 15.53, 54.8, 5.22, 126.3
1800, 805.23, 15.36, 54.0, 5.32, 126.8
1820, 803.34, 15.17, 54.1, 5.42, 127.9
1840, 801.45, 15.04, 54.5, 5.50, 129.5
1860, 799.57, 14.93, 54.7, 5.55, 130.5
1880, 797.69, 14.79, 54.5, 5.57, 131.9
1900, 795.82, 14.57, 54.3, 5.53, 134.2
1920, 793.95, 14.41, 54.2, 5.45, 136.1
1940, 792.08, 14.31, 54.0, 5.34, 137.0
1960, 790.21, 14.22, 54.0, 5.23, 137.7
1980, 788.35, 14.07, 54.3, 5.11, 138.2
2000, 786.49, 13.88, 54.6, 5.01, 138.7
2020, 784.64, 13.68, 54.9, 4.91, 139.0
2040, 782.79, 13.46, 55.2, 4.85, 139.3
2060, 780.94, 13.28, 55.6, 4.76, 139.0
2080, 779.09, 13.13, 55.9, 4.73, 139.1
2100, 777.25, 12.96, 56.2, 4.71, 139.4
2120, 775.41, 12.79, 56.5, 4.70, 141.1
2140, 773.57, 12.68, 56.8, 4.64, 141.8
2160, 771.74, 12.51, 57.3, 4.60, 142.8
2180, 769.91, 12.40, 57.5, 4.53, 143.1
2200, 768.08, 12.32, 57.6, 4.41, 143.1
2220, 766.26, 12.05, 58.3, 4.28, 143.0
2240, 764.44, 11.79, 58.9, 4.18, 144.4
2260, 762.63, 11.67, 59.0, 4.10, 145.8
2280, 760.82, 11.57, 59.2, 4.08, 147.1
2300, 759.01, 11.42, 59.6, 4.02, 145.9
2320, 757.20, 11.21, 59.9, 3.94, 142.1
2340, 755.40, 11.03, 59.9, 3.77, 138.7
2360, 753.60, 10.94, 59.1, 3.61, 139.5
2380, 751.80, 10.86, 57.8, 3.44, 142.6
2400, 750.01, 10.77, 56.8, 3.30, 145.2
2420, 748.22, 10.64, 56.7, 3.20, 145.2
2440, 746.43, 10.50, 56.6, 3.12, 144.5
2460, 744.65, 10.38, 56.2, 3.11, 145.8
2480, 742.87, 10.26, 55.7, 3.07, 145.7
2500, 741.10, 10.14, 55.6, 3.00, 144.2
2520, 739.32, 10.03, 55.3, 2.93, 143.1
2540, 737.56, 9.97, 55.2, 2.86, 145.7
2560, 735.79, 9.87, 55.4, 2.77, 147.1
2580, 734.03, 9.72, 55.7, 2.76, 145.0
2600, 732.27, 9.59, 55.7, 2.78, 140.7
2620, 730.52, 9.47, 56.1, 2.84, 136.2
2640, 728.77, 9.34, 56.7, 3.03, 130.0
2660, 727.02, 9.26, 55.4, 3.33, 123.5
2680, 725.27, 9.20, 54.0, 3.51, 121.6
2700, 723.53, 9.13, 54.0, 3.65, 123.2
2720, 721.80, 8.98, 55.2, 3.72, 126.4
2740, 720.06, 8.79, 56.2, 3.75, 127.3
2760, 718.33, 8.60, 55.9, 3.69, 124.2
2780, 716.60, 8.42, 54.6, 3.61, 118.3
2800, 714.88, 8.33, 53.8, 3.43, 115.5
2820, 713.16, 8.22, 53.2, 3.24, 112.6
2840, 711.44, 8.04, 53.1, 3.07, 112.0
2860, 709.72, 7.93, 53.4, 2.95, 113.0
2880, 708.01, 7.79, 53.9, 2.89, 115.7
2900, 706.30, 7.67, 54.2, 2.87, 117.2
2920, 704.60, 7.56, 54.5, 2.87, 117.9
2940, 702.90, 7.36, 55.0, 2.85, 117.8
2960, 701.20, 7.19, 55.6, 2.83, 118.5
2980, 699.50, 7.02, 56.2, 2.79, 120.4
3000, 697.81, 6.92, 56.5, 2.73, 123.9
3020, 696.12, 6.81, 56.1, 2.60, 127.5
3040, 694.44, 6.65, 55.0, 2.36, 131.8
3060, 692.76, 6.47, 54.6, 1.95, 134.4
3080, 691.08, 6.32, 54.9, 1.46, 133.0
3100, 689.40, 6.19, 55.8, 1.20, 130.9
3120, 687.73, 6.06, 56.6, 1.08, 139.1
3140, 686.06, 5.97, 56.7, 1.24, 155.1
3160, 684.39, 5.94, 56.0, 1.59, 169.1
3180, 682.73, 5.89, 55.1, 1.96, 173.7
3200, 681.07, 5.80, 54.5, 2.13, 176.3
3220, 679.41, 5.68, 54.0, 2.20, 182.0
3240, 677.76, 5.56, 54.0, 2.27, 189.0
3260, 676.11, 5.44, 54.2, 2.36, 192.4
3280, 674.47, 5.29, 53.9, 2.48, 192.0
3300, 672.82, 5.15, 53.4, 2.59, 189.6
3320, 671.19, 5.01, 53.3, 2.71, 187.5
3340, 669.55, 4.95, 53.6, 2.85, 185.4
3360, 667.92, 4.82, 53.7, 3.01, 183.6
3380, 666.29, 4.73, 53.2, 3.19, 181.6
3400, 664.66, 4.67, 52.4, 3.35, 179.6
3420, 663.04, 4.56, 51.9, 3.45, 177.3
3440, 661.42, 4.37, 52.1, 3.51, 176.4
3460, 659.80, 4.17, 52.5, 3.57, 177.4
3480, 658.19, 4.01, 52.9, 3.63, 179.1
3500, 656.58, 3.81, 53.3, 3.67, 178.6
3520, 654.97, 3.66, 53.6, 3.69, 176.5
3540, 653.37, 3.54, 53.9, 3.68, 174.5
3560, 651.77, 3.48, 53.9, 3.69, 173.3
3580, 650.17, 3.26, 53.8, 3.69, 172.6
3600, 648.57, 2.98, 54.1, 3.68, 171.8
3620, 646.98, 2.76, 54.2, 3.66, 171.6
3640, 645.39, 2.71, 53.9, 3.64, 171.2
3660, 643.80, 2.60, 53.4, 3.57, 171.0
3680, 642.22, 2.50, 53.0, 3.50, 170.8
3700, 640.64, 2.36, 52.2, 3.43, 169.7
3720, 639.06, 2.26, 51.2, 3.40, 166.3
3740, 637.49, 2.15, 50.4, 3.36, 162.3
3760, 635.92, 2.05, 49.5, 3.28, 158.4
3780, 634.35, 1.93, 48.8, 3.07, 155.5
3800, 632.79, 1.88, 48.6, 2.83, 153.0
3820, 631.23, 1.83, 48.7, 2.59, 151.1
3840, 629.67, 1.77, 48.6, 2.41, 148.9
3860, 628.12, 1.71, 47.8, 2.29, 147.0
3880, 626.56, 1.64, 47.0, 2.36, 144.9
3900, 625.02, 1.61, 47.2, 2.54, 142.9
3920, 623.48, 1.58, 46.9, 2.72, 140.8
3940, 621.94, 1.59, 44.1, 3.01, 139.9
3960, 620.40, 1.61, 36.1, 3.47, 141.3
3980, 618.87, 1.53, 27.4, 3.83, 143.1
4000, 617.34, 1.41, 24.9, 4.00, 143.9
4020, 615.82, 1.38, 23.7, 4.06, 145.9
4040, 614.29, 1.39, 23.3, 4.05, 149.4
4060, 612.77, 1.28, 23.2, 3.96, 151.9
4080, 611.26, 1.09, 23.3, 3.82, 151.4
4100, 609.74, 0.94, 23.4, 3.57, 148.9
4120, 608.23, 0.73, 23.9, 3.28, 145.8
4140, 606.73, 0.54, 27.3, 3.08, 143.7
4160, 605.22, 0.37, 32.3, 2.98, 141.7
4180, 603.72, 0.28, 37.8, 2.94, 139.4
4200, 602.22, 0.25, 39.3, 2.95, 137.7
4220, 600.73, 0.24, 36.3, 3.01, 137.0
4240, 599.24, 0.16, 29.5, 3.11, 135.2
4260, 597.75, 0.17, 26.3, 3.20, 133.7
4280, 596.26, 0.07, 25.4, 3.26, 133.0
4300, 594.78, -0.03, 24.8, 3.27, 133.9
4320, 593.30, -0.18, 24.7, 3.17, 134.1
4340, 591.83, -0.32, 25.1, 3.01, 136.2
4360, 590.35, -0.47, 25.8, 2.88, 140.3
4380, 588.88, -0.56, 26.3, 2.75, 143.4
4400, 587.42, -0.66, 26.9, 2.65, 146.5
4420, 585.96, -0.72, 27.5, 2.55, 147.0
4440, 584.50, -0.77, 28.1, 2.41, 146.0
4460, 583.04, -0.97, 28.7, 2.24, 146.0
4480, 581.58, -1.18, 30.5, 2.12, 146.5
4500, 580.13, -1.30, 33.8, 2.15, 143.1
4520, 578.69, -1.37, 34.7, 2.31, 137.9
4540, 577.24, -1.41, 32.7, 2.69, 136.0
4560, 575.80, -1.35, 30.4, 3.13, 136.1
4580, 574.37, -1.34, 28.9, 3.56, 134.9
4600, 572.94, -1.49, 27.4, 3.89, 133.5
4620, 571.50, -1.62, 26.5, 4.10, 132.8
4640, 570.08, -1.66, 25.6, 4.10, 133.3
4660, 568.65, -1.66, 23.9, 3.98, 136.2
4680, 567.23, -1.70, 21.8, 3.71, 141.7
4700, 565.82, -1.66, 21.0, 3.33, 147.7
4720, 564.40, -1.64, 21.6, 2.95, 152.6
4740, 562.99, -1.66, 22.5, 2.79, 155.2
4760, 561.58, -1.95, 23.3, 2.80, 152.5
