# Radiation correction v2.4. Params: lat=43.0227, lon=-87.4069, utc_time=2023-06-01 16:59
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
840, 907.80, 22.93, 47.0, 5.16, 157.8
860, 905.73, 22.73, 47.2, 5.19, 158.2
880, 903.66, 22.55, 47.6, 5.15, 159.5
900, 901.59, 22.38, 49.9, 5.01, 162.9
920, 899.52, 22.22, 52.6, 4.89, 166.3
940, 897.46, 22.07, 54.1, 4.78, 169.3
960, 895.41, 21.86, 54.3, 4.70, 171.3
980, 893.36, 21.71, 54.1, 4.64, 171.4
1000, 891.31, 21.59, 54.0, 4.61, 171.4
1020, 889.26, 21.42, 53.8, 4.55, 171.5
1040, 887.22, 21.19, 53.8, 4.47, 170.0
1060, 885.19, 21.01, 53.8, 4.42, 168.0
1080, 883.15, 20.89, 54.0, 4.34, 166.9
1100, 881.12, 20.75, 54.3, 4.23, 166.4
1120, 879.09, 20.69, 54.4, 4.10, 166.7
1140, 877.07, 20.57, 54.5, 4.00, 166.3
1160, 875.05, 20.36, 54.8, 3.95, 164.6
1180, 873.04, 20.19, 55.1, 3.93, 161.5
1200, 871.03, 20.12, 55.2, 4.01, 158.7
1220, 869.02, 19.98, 55.2, 4.09, 157.3
1240, 867.01, 19.77, 55.5, 4.19, 156.5
1260, 865.01, 19.57, 55.8, 4.32, 156.1
1280, 863.01, 19.49, 55.9, 4.41, 156.3
1300, 861.02, 19.41, 55.8, 4.55, 156.9
1320, 859.03, 19.22, 56.0, 4.69, 156.7
1340, 857.04, 19.10, 56.0, 4.85, 158.6
1360, 855.06, 19.04, 55.6, 4.97, 160.8
1380, 853.08, 18.87, 55.3, 5.06, 162.8
1400, 851.10, 18.66, 55.2, 5.17, 163.6
1420, 849.13, 18.47, 55.5, 5.34, 164.4
1440, 847.16, 18.37, 55.8, 5.46, 164.9
1460, 845.20, 18.29, 56.0, 5.58, 165.3
1480, 843.23, 18.20, 56.2, 5.66, 165.1
1500, 841.28, 18.05, 56.3, 5.74, 163.9
1520, 839.32, 17.91, 56.4, 5.78, 163.0
1540, 837.37, 17.76, 56.5, 5.82, 162.1
1560, 835.43, 17.61, 56.5, 5.76, 162.2
1580, 833.48, 17.43, 56.5, 5.69, 162.8
1600, 831.54, 17.16, 56.8, 5.62, 163.2
1620, 829.60, 16.99, 57.2, 5.60, 162.5
1640, 827.67, 16.79, 57.8, 5.57, 162.5
1660, 825.74, 16.68, 58.1, 5.54, 163.1
1680, 823.81, 16.50, 58.5, 5.50, 163.0
1700, 821.89, 16.33, 58.7, 5.45, 162.4
1720, 819.97, 16.10, 59.1, 5.39, 161.7
1740, 818.05, 15.94, 59.4, 5.41, 161.1
1760, 816.14, 15.79, 59.5, 5.49, 159.5
1780, 814.23, 15.61, 59.4, 5.59, 157.2
1800, 812.32, 15.47, 59.3, 5.78, 155.7
1820, 810.42, 15.34, 59.4, 6.01, 155.2
1840, 808.52, 15.21, 59.6, 6.21, 154.1
1860, 806.62, 15.10, 59.8, 6.36, 153.1
1880, 804.73, 15.01, 59.9, 6.51, 152.4
1900, 802.84, 14.87, 59.8, 6.62, 152.8
1920, 800.95, 14.68, 59.6, 6.73, 153.6
1940, 799.07, 14.44, 59.5, 6.78, 154.9
1960, 797.19, 14.24, 59.6, 6.77, 156.1
1980, 795.31, 14.10, 59.8, 6.72, 157.1
2000, 793.44, 13.99, 59.6, 6.59, 158.2
2020, 791.57, 13.85, 59.0, 6.39, 159.7
2040, 789.70, 13.74, 58.3, 6.18, 161.6
2060, 787.84, 13.65, 58.0, 6.03, 162.9
2080, 785.98, 13.57, 57.7, 5.94, 164.2
2100, 784.12, 13.48, 57.4, 5.87, 165.8
2120, 782.27, 13.35, 56.8, 5.84, 167.6
2140, 780.42, 13.16, 56.8, 5.78, 167.7
2160, 778.58, 12.90, 57.5, 5.72, 167.9
2180, 776.73, 12.75, 58.7, 5.66, 168.7
2200, 774.89, 12.68, 58.9, 5.45, 170.6
2220, 773.06, 12.65, 58.3, 5.23, 172.8
2240, 771.23, 12.48, 58.1, 4.91, 174.5
2260, 769.40, 12.26, 58.9, 4.64, 174.8
2280, 767.57, 12.09, 60.1, 4.40, 174.3
2300, 765.75, 11.98, 61.0, 4.23, 172.8
2320, 763.93, 11.88, 61.5, 4.09, 170.9
2340, 762.12, 11.65, 62.2, 4.03, 169.8
2360, 760.31, 11.49, 62.8, 3.96, 168.1
2380, 758.50, 11.38, 63.2, 3.89, 166.1
2400, 756.69, 11.26, 63.1, 3.80, 164.9
2420, 754.89, 10.98, 63.5, 3.70, 163.3
2440, 753.09, 10.78, 64.1, 3.68, 160.9
2460, 751.30, 10.69, 64.4, 3.77, 159.0
2480, 749.50, 10.57, 64.5, 3.87, 158.0
2500, 747.71, 10.36, 64.8, 3.97, 156.9
2520, 745.93, 10.21, 65.2, 4.01, 157.1
2540, 744.15, 10.05, 65.4, 3.94, 159.2
2560, 742.37, 9.89, 65.8, 3.85, 163.3
2580, 740.59, 9.76, 65.9, 3.73, 164.9
2600, 738.82, 9.64, 65.9, 3.64, 164.4
2620, 737.05, 9.53, 65.9, 3.58, 162.1
2640, 735.29, 9.36, 66.1, 3.46, 159.8
2660, 733.52, 9.07, 66.8, 3.33, 154.3
2680, 731.77, 8.90, 67.1, 3.23, 152.5
2700, 730.01, 8.79, 66.8, 3.18, 155.0
2720, 728.26, 8.64, 66.6, 3.16, 160.3
2740, 726.51, 8.46, 66.8, 3.14, 165.9
2760, 724.76, 8.36, 66.9, 3.13, 165.8
2780, 723.02, 8.28, 66.6, 3.20, 166.0
2800, 721.28, 8.11, 65.9, 3.20, 167.7
2820, 719.54, 7.97, 65.7, 3.27, 171.7
2840, 717.81, 7.83, 65.7, 3.36, 172.5
2860, 716.08, 7.64, 66.0, 3.40, 173.9
2880, 714.35, 7.44, 66.6, 3.37, 172.5
2900, 712.63, 7.23, 67.1, 3.41, 171.5
2920, 710.91, 7.06, 67.5, 3.41, 172.4
2940, 709.19, 6.85, 68.2, 3.37, 174.2
2960, 707.47, 6.72, 68.8, 3.36, 175.6
2980, 705.76, 6.59, 68.7, 3.26, 177.7
3000, 704.05, 6.48, 68.5, 3.09, 177.0
3020, 702.35, 6.34, 68.5, 2.89, 178.9
3040, 700.64, 6.20, 68.9, 2.73, 181.5
3060, 698.94, 6.08, 69.3, 2.60, 185.9
3080, 697.25, 5.98, 69.6, 2.49, 191.6
3100, 695.56, 5.82, 69.9, 2.41, 195.9
3120, 693.87, 5.73, 69.9, 2.19, 199.2
3140, 692.18, 5.69, 69.4, 1.90, 201.8
3160, 690.50, 5.60, 69.1, 1.60, 205.6
3180, 688.82, 5.44, 69.3, 1.59, 206.7
3200, 687.15, 5.18, 69.8, 1.66, 202.8
3220, 685.48, 4.87, 70.7, 1.79, 197.7
3240, 683.81, 4.63, 71.4, 1.89, 193.9
3260, 682.14, 4.47, 71.8, 1.85, 185.6
3280, 680.47, 4.42, 71.7, 1.59, 176.5
3300, 678.81, 4.36, 71.4, 1.25, 174.2
3320, 677.15, 4.20, 71.1, 0.87, 180.2
3340, 675.50, 3.97, 70.6, 0.51, 184.7
3360, 673.85, 3.90, 69.8, 0.49, 182.5
3380, 672.20, 3.91, 68.9, 0.51, 193.4
3400, 670.56, 3.80, 68.5, 0.62, 205.7
3420, 668.91, 3.55, 68.8, 0.82, 221.3
3440, 667.27, 3.39, 69.1, 1.10, 230.1
3460, 665.64, 3.34, 68.9, 1.32, 230.9
3480, 664.01, 3.14, 68.5, 1.56, 228.0
3500, 662.38, 2.91, 68.6, 1.75, 225.4
3520, 660.75, 2.82, 68.4, 1.59, 228.7
3540, 659.13, 2.82, 66.7, 1.44, 240.3
3560, 657.51, 2.73, 64.0, 1.31, 246.3
3580, 655.89, 2.59, 62.9, 1.39, 237.8
3600, 654.28, 2.46, 62.7, 1.65, 232.9
3620, 652.67, 2.28, 62.2, 1.96, 233.0
3640, 651.06, 2.13, 61.2, 2.08, 232.5
3660, 649.46, 2.01, 60.3, 2.17, 230.8
3680, 647.86, 1.90, 59.5, 2.10, 236.9
3700, 646.26, 1.80, 58.3, 1.95, 247.1
3720, 644.67, 1.71, 54.6, 1.83, 249.6
3740, 643.08, 1.68, 48.0, 1.82, 239.0
3760, 641.49, 1.75, 37.8, 1.68, 231.1
3780, 639.91, 1.90, 25.9, 1.66, 220.7
3800, 638.33, 1.93, 20.0, 1.50, 214.1
3820, 636.75, 1.83, 17.4, 1.33, 211.4
3840, 635.18, 1.69, 17.0, 1.03, 211.7
3860, 633.61, 1.51, 17.7, 0.90, 203.0
3880, 632.04, 1.36, 18.8, 0.69, 189.9
3900, 630.48, 1.28, 20.1, 0.79, 171.1
3920, 628.92, 1.31, 21.2, 0.76, 168.9
3940, 627.36, 1.35, 21.9, 0.84, 182.5
3960, 625.81, 1.34, 22.3, 0.85, 195.7
3980, 624.26, 1.29, 22.6, 0.76, 200.8
4000, 622.72, 1.04, 23.3, 0.51, 203.6
4020, 621.17, 0.86, 24.1, 0.40, 207.9
4040, 619.63, 0.78, 24.2, 0.23, 211.2
4060, 618.10, 0.71, 23.7, 0.19, 211.4
4080, 616.56, 0.60, 23.1, 0.20, 209.1
4100, 615.03, 0.45, 22.7, 0.32, 187.0
4120, 613.51, 0.29, 22.0, 0.57, 139.0
4140, 611.98, 0.13, 21.1, 0.98, 83.8
4160, 610.46, 0.01, 20.6, 1.50, 63.9
4180, 608.95, -0.11, 20.8, 2.17, 69.0
4200, 607.43, -0.21, 21.2, 2.69, 71.4
4220, 605.92, -0.22, 20.6, 3.08, 76.4
4240, 604.41, -0.20, 19.4, 3.36, 77.8
4260, 602.91, -0.21, 17.7, 3.53, 77.2
4280, 601.41, -0.17, 15.6, 3.56, 72.9
4300, 599.91, -0.14, 13.2, 3.47, 70.1
4320, 598.41, -0.26, 11.5, 3.25, 69.2
4340, 596.92, -0.44, 11.1, 3.06, 75.0
4360, 595.44, -0.54, 11.0, 2.96, 82.7
4380, 593.95, -0.56, 10.8, 2.94, 88.2
4400, 592.47, -0.66, 10.3, 3.04, 90.0
4420, 590.99, -0.74, 10.3, 3.28, 94.2
4440, 589.52, -0.87, 10.9, 3.55, 99.0
4460, 588.05, -1.01, 12.3, 3.84, 101.6
4480, 586.58, -1.23, 14.8, 4.19, 103.8
4500, 585.11, -1.45, 17.8, 4.46, 104.9
4520, 583.65, -1.51, 19.4, 4.73, 99.9
4540, 582.19, -1.49, 19.7, 4.88, 91.3
4560, 580.73, -1.60, 19.1, 4.91, 85.2
4580, 579.28, -1.78, 18.0, 4.87, 83.7
4600, 577.83, -1.84, 16.2, 4.79, 82.8
4620, 576.39, -1.82, 15.0, 4.78, 82.9
4640, 574.94, -1.84, 14.6, 4.86, 83.6
4660, 573.50, -2.02, 15.1, 5.08, 86.1
4680, 572.06, -2.19, 15.7, 5.27, 89.7
4700, 570.63, -2.34, 16.3, 5.39, 94.7
4720, 569.20, -2.45, 16.7, 5.50, 99.2
4740, 567.77, -2.49, 16.8, 5.61, 100.5
4760, 566.35, -2.49, 16.6, 5.67, 99.1
4780, 564.92, -2.51, 16.3, 5.73, 97.8
4800, 563.51, -2.60, 15.5, 5.73, 95.0
4820, 562.09, -2.70, 13.6, 5.68, 91.8
4840, 560.68, -2.91, 10.7, 5.60, 89.7
4860, 559.27, -3.14, 7.8, 5.47, 88.9
4880, 557.86, -3.33, 6.0, 5.38, 88.1
4900, 556.46, -3.45, 5.3, 5.34, 87.2
4920, 555.05, -3.59, 5.0, 5.37, 86.6
4940, 553.66, -3.61, 4.9, 5.42, 86.2
4960, 552.26, -3.59, 4.9, 5.44, 86.8
4980, 550.87, -3.66, 4.9, 5.44, 87.2
5000, 549.48, -3.79, 4.9, 5.44, 86.8
5020, 548.09, -3.83, 5.1, 5.46, 85.9
5040, 546.71, -3.94, 6.0, 5.49, 85.7
5060, 545.33, -4.12, 7.3, 5.53, 86.7
5080, 543.95, -4.19, 8.1, 5.53, 87.6
5100, 542.58, -4.19, 8.2, 5.49, 87.2
5120, 541.21, -4.29, 8.0, 5.40, 86.2
5140, 539.84, -4.47, 7.8, 5.36, 86.4
5160, 538.47, -4.62, 7.2, 5.41, 89.5
5180, 537.11, -4.77, 6.4, 5.50, 94.1
5200, 535.75, -4.92, 5.8, 5.55, 98.0
5220, 534.39, -4.99, 5.4, 5.54, 99.9
5240, 533.04, -4.98, 5.2, 5.38, 99.3
5260, 531.69, -5.00, 5.1, 5.10, 97.9
5280, 530.34, -5.10, 5.1, 4.83, 95.9
5300, 528.99, -5.25, 5.5, 4.60, 95.4
5320, 527.65, -5.37, 5.7, 4.43, 96.9
5340, 526.31, -5.54, 5.6, 4.38, 99.4
5360, 524.97, -5.75, 5.2, 4.40, 102.5
5380, 523.64, -6.00, 5.1, 4.46, 105.6
5400, 522.31, -6.17, 5.2, 4.47, 107.9
5420, 520.98, -6.28, 5.6, 4.46, 109.4
5440, 519.65, -6.34, 6.0, 4.47, 110.1
5460, 518.33, -6.45, 6.3, 4.52, 110.4
5480, 517.01, -6.50, 6.7, 4.59, 110.2
5500, 515.69, -6.54, 7.0, 4.69, 108.4
5520, 514.38, -6.63, 7.2, 4.78, 105.2
5540, 513.06, -6.89, 7.2, 4.79, 102.5
5560, 511.76, -7.03, 7.1, 4.81, 100.9
5580, 510.45, -7.10, 7.2, 4.92, 99.6
5600, 509.14, -7.17, 7.4, 5.04, 97.9
5620, 507.84, -7.38, 7.6, 5.21, 95.5
5640, 506.54, -7.70, 8.1, 5.36, 94.1
5660, 505.25, -7.98, 9.6, 5.46, 94.7
5680, 503.95, -8.08, 12.1, 5.45, 96.6
5700, 502.66, -8.15, 13.7, 5.36, 99.6
5720, 501.37, -8.25, 14.0, 5.21, 101.6
5740, 500.09, -8.36, 14.0, 5.08, 102.3
5760, 498.81, -8.37, 14.2, 4.97, 101.9
5780, 497.53, -8.42, 14.9, 4.94, 101.7
5800, 496.25, -8.55, 15.6, 5.01, 100.4
5820, 494.97, -8.74, 16.0, 5.19, 98.5
5840, 493.70, -8.91, 16.1, 5.44, 96.1
5860, 492.43, -9.06, 15.7, 5.74, 93.8
5880, 491.17, -9.24, 15.2, 6.07, 91.4
5900, 489.90, -9.33, 15.0, 6.33, 89.4
5920, 488.64, -9.38, 15.0, 6.39, 89.0
5940, 487.38, -9.42, 15.1, 6.37, 89.1
5960, 486.13, -9.65, 15.5, 6.23, 90.0
5980, 484.87, -9.92, 16.0, 5.99, 90.6
6000, 483.62, -10.14, 16.5, 5.77, 91.0
6020, 482.37, -10.32, 17.0, 5.53, 92.9
6040, 481.13, -10.48, 17.2, 5.24, 95.4
6060, 479.88, -10.68, 17.5, 4.97, 97.2
6080, 478.64, -10.87, 17.6, 4.75, 98.6
6100, 477.40, -11.02, 17.5, 4.63, 100.6
6120, 476.16, -11.17, 17.4, 4.63, 101.9
6140, 474.93, -11.30, 17.5, 4.73, 101.7
6160, 473.69, -11.33, 17.7, 4.95, 100.3
6180, 472.47, -11.31, 18.1, 5.18, 97.8
6200, 471.24, -11.37, 18.4, 5.42, 96.4
6220, 470.02, -11.47, 18.6, 5.52, 96.6
6240, 468.80, -11.56, 18.7, 5.50, 98.5
6260, 467.58, -11.75, 18.8, 5.41, 100.1
6280, 466.36, -11.97, 18.7, 5.32, 102.1
6300, 465.15, -12.08, 18.6, 5.21, 103.9
6320, 463.94, -12.16, 18.2, 5.17, 106.1
6340, 462.73, -12.30, 17.7, 5.12, 108.2
6360, 461.53, -12.68, 17.2, 4.98, 111.9
6380, 460.32, -12.92, 16.8, 4.80, 115.2
6400, 459.12, -13.08, 16.4, 4.64, 116.4
6420, 457.92, -13.20, 15.7, 4.65, 114.8
6440, 456.73, -13.40, 14.5, 4.76, 111.5
6460, 455.53, -13.49, 13.2, 5.05, 109.5
6480, 454.34, -13.59, 12.0, 5.37, 109.9
6500, 453.15, -13.55, 11.1, 5.60, 112.6
6520, 451.97, -13.48, 10.8, 5.62, 115.1
6540, 450.78, -13.53, 11.1, 5.58, 116.6
6560, 449.60, -13.63, 11.7, 5.51, 117.6
6580, 448.43, -13.67, 12.4, 5.45, 118.4
6600, 447.25, -13.70, 12.8, 5.39, 118.6
6620, 446.08, -13.86, 12.9, 5.30, 118.7
6640, 444.91, -14.14, 13.0, 5.28, 116.9
6660, 443.74, -14.28, 13.0, 5.36, 115.6
6680, 442.58, -14.34, 12.9, 5.47, 114.6
6700, 441.42, -14.38, 12.8, 5.54, 115.7
6720, 440.26, -14.49, 12.6, 5.61, 116.5
6740, 439.10, -14.55, 12.6, 5.65, 115.9
6760, 437.95, -14.58, 12.6, 5.70, 114.3
6780, 436.79, -14.70, 12.5, 5.75, 112.2
6800, 435.64, -14.93, 12.4, 5.80, 110.9
6820, 434.50, -15.12, 12.2, 5.92, 111.4
6840, 433.35, -15.31, 12.1, 6.01, 111.4
6860, 432.21, -15.43, 12.1, 6.12, 111.1
6880, 431.07, -15.57, 12.2, 6.26, 111.4
6900, 429.93, -15.69, 12.2, 6.36, 112.2
6920, 428.80, -15.81, 12.3, 6.39, 112.4
6940, 427.67, -15.97, 12.3, 6.49, 112.4
6960, 426.54, -16.12, 12.3, 6.57, 112.0
6980, 425.41, -16.15, 12.3, 6.62, 112.2
7000, 424.29, -16.17, 12.3, 6.62, 112.6
7020, 423.16, -16.43, 12.3, 6.60, 113.5
7040, 422.04, -16.73, 12.2, 6.54, 114.4
7060, 420.92, -16.88, 12.2, 6.49, 115.4
7080, 419.81, -17.08, 12.1, 6.45, 117.1
7100, 418.70, -17.35, 11.9, 6.47, 118.4
7120, 417.58, -17.46, 11.9, 6.57, 117.6
7140, 416.48, -17.53, 11.8, 6.79, 116.4
7160, 415.37, -17.67, 11.6, 7.07, 116.2
7180, 414.26, -17.71, 11.4, 7.32, 117.1
7200, 413.16, -17.73, 11.4, 7.48, 117.7
7220, 412.06, -17.78, 11.5, 7.57, 117.6
