UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
16:36:47, 141, 0, 99896,  ,  , 20.77, 64.10,  ,  ,  , 
16:36:48, 141, 0, 99896,  ,  , 20.78, 63.85,  ,  ,  , 
16:36:49, 140, 0, 99896,  ,  , 20.78, 63.65,  ,  ,  , 
16:36:50, 140, 0, 99897,  ,  , 20.78, 63.55,  ,  ,  , 
16:36:51, 140, 0, 99898,  ,  , 20.78, 63.50,  ,  ,  , 
16:36:54, 141, 0, 99895,  ,  , 20.70, 63.25,  ,  ,  , 
16:36:55, 141, 0, 99894,  ,  , 20.69, 63.35,  ,  ,  , 
16:36:56, 141, 0, 99894,  ,  , 20.69, 63.40, 21.5,  ,  , 
16:36:57, 141, 0, 99895,  ,  , 20.68, 63.50,  ,  ,  , 
16:36:58, 140, 0, 99896,  ,  , 20.66, 63.60,  ,  ,  , 
16:36:59, 140, 0, 99898,  ,  , 20.54, 63.40,  ,  ,  , 0
16:37:00, 140, 0, 99896,  ,  , 20.44, 63.30,  ,  ,  , 0
16:37:01, 141, 0, 99894,  ,  , 20.38, 63.45,  ,  ,  , 0
16:37:02, 141, 0, 99892,  ,  , 20.31, 63.60,  ,  ,  , 0
16:37:03, 141, 0, 99894,  ,  , 20.24, 63.65,  ,  ,  , 0
16:37:04, 140, 0, 99897,  ,  , 20.19, 63.70,  ,  ,  , 0
16:37:05, 140, 0, 99900,  ,  , 20.12, 63.95,  ,  ,  , 0
16:37:06, 140, 0, 99901,  ,  , 20.13, 64.05,  ,  ,  , 0
16:37:07, 140, 0, 99903,  ,  , 20.14, 64.05,  ,  ,  , -0.1
16:37:08, 140, 0, 99906,  ,  , 20.20, 64.05,  ,  ,  , -0.1
16:37:09, 140, 0, 99906,  ,  , 20.19, 64.05,  ,  ,  , -0.1
16:37:10, 140, 0, 99907,  ,  , 20.17, 64.05,  ,  ,  , -0.1
16:37:11, 139, -1, 99908,  ,  , 20.04, 64.00,  ,  ,  , -0.1
16:37:12, 140, 0, 99907,  ,  , 20.01, 64.00,  ,  ,  , -0.1
16:37:13, 140, 0, 99906,  ,  , 19.84, 64.10,  ,  ,  , -0.1
16:37:14, 140, 0, 99906,  ,  , 19.70, 64.30,  ,  ,  , -0.1
16:37:15, 140, 0, 99902,  ,  , 19.59, 64.55,  ,  ,  , -0.1
16:37:16, 140, 0, 99898,  ,  , 19.48, 64.85,  ,  ,  , 0
16:37:17, 141, 0, 99894,  ,  , 19.37, 65.10,  ,  ,  , 0
