UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
14:48:01, 184, 0, 99102,  ,  , 21.37, 59.80,  ,  ,  , 
14:48:03, 184, 0, 99100,  ,  , 21.26, 60.60,  ,  ,  , 
14:48:04, 184, 0, 99099,  ,  , 21.25, 61.15,  ,  ,  , 
14:48:05, 184, 0, 99098,  ,  , 21.23, 61.55,  ,  ,  , 
14:48:06, 184, 0, 99098,  ,  , 21.19, 61.65,  ,  ,  , 
14:48:07, 184, 0, 99099,  ,  , 21.15, 61.50,  ,  ,  , 
14:48:08, 184, 0, 99100,  ,  , 21.11, 61.40,  ,  ,  , 
14:48:09, 184, 0, 99101,  ,  , 21.08, 61.35,  ,  ,  , 
14:48:10, 183, 0, 99102,  ,  , 21.01, 61.25,  ,  ,  , 
14:48:11, 183, 0, 99104,  ,  , 20.96, 61.20,  ,  ,  , 
14:48:12, 183, 0, 99103,  ,  , 20.96, 61.15,  ,  ,  , 
14:48:13, 183, 0, 99102,  ,  , 20.90, 61.20,  ,  ,  , 
14:48:14, 184, 0, 99102,  ,  , 20.82, 61.40,  ,  ,  , 0
14:48:15, 183, 0, 99104,  ,  , 20.76, 61.45,  ,  ,  , 0
14:48:16, 183, 0, 99106,  ,  , 20.69, 61.65,  ,  ,  , -0.1
14:48:17, 183, 0, 99108,  ,  , 20.64, 61.75,  ,  ,  , -0.1
14:48:18, 183, 0, 99106,  ,  , 20.60, 61.80,  ,  ,  , -0.1
14:48:19, 183, 0, 99105,  ,  , 20.56, 61.90,  ,  ,  , 0
14:48:20, 183, 0, 99104,  ,  , 20.53, 62.20,  ,  ,  , 0
14:48:21, 183, 0, 99104,  ,  , 20.52, 62.45,  ,  ,  , 0
14:48:22, 183, 0, 99105,  ,  , 20.50, 62.65,  ,  ,  , 0
14:48:23, 183, 0, 99106,  ,  , 20.49, 62.80,  ,  ,  , 0
14:48:24, 183, 0, 99104,  ,  , 20.46, 62.90,  ,  ,  , 0
14:48:25, 183, 0, 99103,  ,  , 20.43, 62.95,  ,  ,  , 0
14:48:26, 184, 0, 99102,  ,  , 20.42, 62.90, 23.8,  ,  , 0
14:48:27, 184, 0, 99101,  ,  , 20.41, 62.95,  ,  ,  , 0
14:48:28, 184, 0, 99100,  ,  , 20.41, 63.15,  ,  ,  , 0
14:48:29, 184, 0, 99100,  ,  , 20.43, 63.50,  ,  ,  , 0.1
14:48:30, 184, 0, 99100,  ,  , 20.46, 63.85,  ,  ,  , 0
14:48:31, 184, 0, 99100,  ,  , 20.49, 64.25,  ,  ,  , 0
14:48:32, 184, 0, 99100,  ,  , 20.51, 64.55,  ,  ,  , 0
14:48:33, 183, 0, 99108,  ,  , 20.49, 64.55,  ,  ,  , 0
14:48:34, 182, -1, 99117,  ,  , 20.35, 64.25,  ,  ,  , -0.1
14:48:35, 181, -2, 99126,  ,  , 20.13, 64.00,  ,  ,  , -0.1
14:48:36, 182, -1, 99124,  ,  , 19.79, 63.85,  ,  ,  , -0.1
14:48:37, 182, -1, 99123,  ,  , 19.59, 63.85,  ,  ,  , -0.1
14:48:38, 182, -1, 99122,  ,  , 19.42, 64.10,  ,  ,  , -0.1
14:48:39, 182, -1, 99118,  ,  , 19.25, 64.40,  ,  ,  , -0.1
14:48:40, 182, -1, 99115,  ,  , 19.14, 64.75,  ,  ,  , -0.1
14:48:41, 183, 0, 99112,  ,  , 19.03, 65.10,  ,  ,  , -0.1
14:48:42, 183, 0, 99112,  ,  , 18.91, 65.50,  ,  ,  , -0.1
14:48:43, 183, 0, 99112,  ,  , 18.80, 65.90,  ,  ,  , -0.1
14:48:44, 183, 0, 99112,  ,  , 18.73, 66.45,  ,  ,  , -0.1
14:48:45, 183, 0, 99112,  ,  , 18.69, 66.90,  ,  ,  , 0
14:48:46, 183, 0, 99112,  ,  , 18.66, 67.45,  ,  ,  , 0
14:48:47, 183, 0, 99112,  ,  , 18.61, 67.90,  ,  ,  , 0.1
14:48:48, 182, -1, 99121,  ,  , 18.59, 68.20,  ,  ,  , 0
14:48:49, 181, -2, 99130,  ,  , 18.57, 68.55,  ,  ,  , -0.1
14:48:50, 180, -3, 99140,  ,  , 18.53, 68.80,  ,  ,  , -0.1
14:48:51, 180, -3, 99136,  ,  , 18.44, 69.00,  ,  ,  , -0.1
14:48:52, 181, -2, 99133,  ,  , 18.36, 69.15,  ,  ,  , -0.1
14:48:53, 181, -2, 99130,  ,  , 18.32, 69.40, 24.8,  ,  , -0.1
14:48:54, 181, -2, 99130,  ,  , 18.30, 69.70,  ,  ,  , -0.1
14:48:55, 181, -2, 99131,  ,  , 18.28, 69.90,  ,  ,  , -0.1
14:48:56, 181, -2, 99132,  ,  , 18.29, 70.10,  ,  ,  , -0.1
14:48:57, 181, -2, 99132,  ,  , 18.21, 70.30,  ,  ,  , -0.1
