# Radiation correction v2.4. Params: lat=43.0222, lon=-87.6344, utc_time=2023-06-01 14:52
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
3020, 696.31, 5.94, 66.9, 1.80, 134.4
3040, 694.62, 5.69, 66.8, 1.71, 140.6
3060, 692.93, 5.47, 66.8, 1.78, 140.5
3080, 691.24, 5.51, 65.9, 1.86, 137.9
3100, 689.56, 5.65, 63.6, 2.06, 149.2
3120, 687.89, 5.60, 61.9, 2.13, 165.0
3140, 686.21, 5.38, 61.6, 2.19, 164.7
3160, 684.54, 5.23, 62.0, 1.97, 162.3
3180, 682.88, 5.10, 62.4, 1.67, 163.8
3200, 681.21, 4.90, 62.8, 1.38, 176.7
3220, 679.55, 4.75, 63.2, 1.29, 185.3
3240, 677.89, 4.69, 63.3, 1.41, 185.9
3260, 676.24, 4.63, 63.0, 1.62, 187.4
3280, 674.59, 4.61, 62.8, 1.85, 192.7
3300, 672.94, 4.49, 62.8, 2.03, 192.3
3320, 671.30, 4.22, 63.2, 2.11, 193.2
3340, 669.66, 3.87, 63.8, 2.19, 191.7
3360, 668.02, 3.64, 64.2, 2.22, 190.7
3380, 666.38, 3.46, 64.5, 2.18, 190.1
3400, 664.75, 3.36, 64.5, 2.08, 192.3
3420, 663.12, 3.31, 64.3, 2.04, 197.3
3440, 661.50, 3.27, 64.0, 1.97, 199.3
3460, 659.88, 3.12, 63.4, 1.92, 192.6
3480, 658.26, 2.96, 62.9, 1.96, 184.5
3500, 656.64, 2.76, 61.7, 1.94, 176.3
3520, 655.03, 2.62, 60.3, 2.03, 172.4
3540, 653.42, 2.66, 59.9, 2.24, 174.4
3560, 651.82, 2.65, 59.4, 2.39, 178.7
3580, 650.21, 2.55, 58.9, 2.50, 178.1
3600, 648.61, 2.43, 58.5, 2.55, 178.6
3620, 647.02, 2.20, 58.2, 2.53, 177.7
3640, 645.42, 1.93, 58.2, 2.56, 177.7
3660, 643.83, 1.71, 58.2, 2.63, 170.2
3680, 642.24, 1.48, 57.5, 2.60, 161.9
3700, 640.66, 1.35, 56.5, 2.62, 149.4
3720, 639.07, 1.31, 55.4, 2.54, 142.8
3740, 637.49, 1.24, 54.7, 2.38, 134.9
3760, 635.92, 1.17, 54.6, 2.22, 126.9
3780, 634.35, 1.18, 54.6, 2.25, 116.7
3800, 632.78, 1.09, 54.8, 2.31, 110.9
3820, 631.21, 0.94, 54.8, 2.39, 104.4
3840, 629.65, 0.87, 53.9, 2.44, 104.9
3860, 628.09, 0.85, 52.2, 2.54, 107.9
3880, 626.54, 0.94, 49.9, 2.72, 111.5
3900, 624.98, 1.05, 46.1, 2.97, 113.4
3920, 623.44, 0.97, 41.0, 3.20, 114.9
3940, 621.89, 0.80, 35.9, 3.51, 113.9
3960, 620.35, 0.73, 31.9, 3.65, 117.3
3980, 618.81, 0.75, 28.8, 3.79, 122.3
4000, 617.28, 0.57, 26.2, 3.73, 125.3
4020, 615.74, 0.17, 23.7, 3.67, 126.3
4040, 614.21, 0.01, 22.7, 3.40, 127.5
