# Radiation correction v2.4. Params: lat=43.0218, lon=-87.5193, utc_time=2023-06-01 15:33
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1360, 847.72, 18.09, 48.1, 3.46, 145.5
1380, 845.75, 17.93, 48.3, 3.50, 143.4
1400, 843.78, 17.76, 48.6, 3.57, 140.8
1420, 841.82, 17.59, 48.9, 3.70, 139.6
1440, 839.86, 17.42, 49.2, 3.84, 138.8
1460, 837.91, 17.27, 49.2, 4.03, 137.8
1480, 835.95, 17.19, 48.6, 4.29, 136.7
1500, 834.01, 17.18, 47.3, 4.60, 135.8
1520, 832.06, 17.10, 46.7, 4.92, 135.1
1540, 830.12, 16.91, 46.9, 5.15, 133.1
1560, 828.18, 16.72, 47.2, 5.40, 131.4
1580, 826.25, 16.54, 47.5, 5.69, 129.1
1600, 824.32, 16.37, 47.6, 5.95, 128.5
1620, 822.39, 16.25, 47.6, 6.15, 129.6
1640, 820.46, 16.13, 47.6, 6.29, 130.8
1660, 818.54, 16.00, 47.5, 6.40, 131.5
1680, 816.63, 15.84, 47.6, 6.44, 132.7
1700, 814.71, 15.74, 47.6, 6.49, 133.5
1720, 812.80, 15.57, 47.7, 6.55, 135.1
1740, 810.90, 15.45, 47.8, 6.65, 136.2
1760, 809.00, 15.36, 47.6, 6.70, 137.4
1780, 807.10, 15.23, 47.4, 6.72, 137.8
1800, 805.20, 14.99, 47.4, 6.70, 138.2
1820, 803.31, 14.75, 47.9, 6.66, 138.7
1840, 801.42, 14.57, 48.3, 6.59, 138.9
1860, 799.54, 14.41, 48.6, 6.53, 138.5
1880, 797.65, 14.25, 48.7, 6.49, 138.4
1900, 795.77, 14.05, 48.9, 6.44, 138.9
1920, 793.90, 13.89, 49.1, 6.41, 139.8
1940, 792.03, 13.74, 49.3, 6.40, 141.1
1960, 790.16, 13.59, 49.3, 6.43, 142.6
1980, 788.29, 13.43, 49.4, 6.44, 143.5
2000, 786.43, 13.24, 49.5, 6.47, 145.2
2020, 784.57, 13.04, 49.8, 6.46, 147.2
2040, 782.71, 12.88, 50.0, 6.33, 148.9
2060, 780.86, 12.76, 50.1, 6.09, 150.0
2080, 779.01, 12.59, 50.2, 5.78, 151.0
2100, 777.16, 12.46, 50.3, 5.49, 152.1
2120, 775.32, 12.38, 50.3, 5.23, 153.8
2140, 773.48, 12.27, 50.3, 5.01, 155.2
2160, 771.64, 11.97, 50.5, 4.81, 156.4
2180, 769.81, 11.72, 50.9, 4.62, 155.5
2200, 767.98, 11.61, 51.1, 4.43, 154.6
2220, 766.15, 11.53, 51.1, 4.30, 153.3
2240, 764.33, 11.37, 51.1, 4.16, 152.6
2260, 762.51, 11.19, 51.1, 4.03, 151.9
2280, 760.69, 11.04, 51.0, 3.88, 150.9
2300, 758.88, 10.93, 50.6, 3.74, 150.2
2320, 757.07, 10.80, 50.0, 3.56, 149.2
2340, 755.27, 10.69, 49.6, 3.44, 147.3
2360, 753.46, 10.62, 49.8, 3.35, 144.3
2380, 751.67, 10.53, 49.9, 3.36, 141.1
2400, 749.87, 10.44, 49.8, 3.34, 141.5
2420, 748.08, 10.33, 49.7, 3.36, 141.7
2440, 746.29, 10.20, 49.8, 3.29, 140.9
2460, 744.51, 10.02, 49.9, 3.24, 140.3
2480, 742.73, 9.87, 50.0, 3.14, 140.4
2500, 740.95, 9.70, 50.2, 3.10, 140.7
2520, 739.17, 9.55, 50.5, 3.07, 140.4
2540, 737.40, 9.40, 50.7, 3.05, 142.1
2560, 735.63, 9.25, 50.8, 3.12, 143.9
2580, 733.87, 9.06, 51.0, 3.14, 146.1
2600, 732.11, 8.84, 51.1, 3.14, 149.7
2620, 730.35, 8.73, 51.1, 3.10, 153.3
2640, 728.59, 8.66, 51.0, 3.05, 157.0
2660, 726.84, 8.59, 50.8, 2.97, 161.6
2680, 725.09, 8.51, 50.6, 2.96, 166.9
2700, 723.35, 8.37, 50.4, 3.01, 169.8
2720, 721.61, 8.18, 50.5, 3.06, 171.3
2740, 719.87, 7.98, 50.7, 3.06, 172.5
2760, 718.13, 7.81, 51.0, 3.03, 174.2
2780, 716.40, 7.64, 51.3, 2.91, 178.0
2800, 714.67, 7.46, 51.4, 2.73, 182.8
2820, 712.94, 7.29, 51.5, 2.58, 186.3
2840, 711.22, 7.17, 51.5, 2.41, 185.9
2860, 709.50, 7.00, 51.7, 2.34, 178.8
2880, 707.78, 6.77, 51.9, 2.21, 167.5
2900, 706.07, 6.59, 52.1, 2.14, 158.3
2920, 704.36, 6.42, 52.4, 2.03, 152.4
2940, 702.65, 6.30, 52.5, 2.08, 150.1
2960, 700.95, 6.16, 52.7, 2.09, 148.5
2980, 699.25, 6.02, 52.9, 2.14, 147.0
3000, 697.55, 5.91, 53.0, 2.07, 144.4
3020, 695.86, 5.73, 53.1, 2.01, 140.8
3040, 694.17, 5.58, 53.2, 1.79, 132.6
3060, 692.48, 5.36, 53.1, 1.56, 122.8
3080, 690.79, 5.18, 53.0, 1.29, 119.2
3100, 689.11, 5.08, 52.9, 1.04, 121.0
3120, 687.43, 4.95, 52.5, 0.96, 136.2
3140, 685.76, 4.83, 52.1, 0.96, 154.0
3160, 684.08, 4.71, 51.8, 1.07, 168.3
3180, 682.41, 4.56, 51.5, 1.23, 175.2
3200, 680.75, 4.40, 51.4, 1.24, 178.4
3220, 679.09, 4.26, 51.4, 1.24, 182.9
3240, 677.43, 4.16, 51.3, 1.14, 191.4
3260, 675.77, 4.04, 51.1, 1.03, 199.5
3280, 674.12, 3.92, 50.9, 0.96, 202.3
3300, 672.47, 3.79, 50.8, 1.02, 202.7
3320, 670.82, 3.59, 51.0, 1.03, 205.6
3340, 669.18, 3.43, 51.2, 1.17, 208.9
3360, 667.54, 3.30, 51.4, 1.29, 210.5
3380, 665.90, 3.14, 51.6, 1.33, 203.9
3400, 664.27, 3.00, 51.7, 1.35, 188.8
3420, 662.64, 2.90, 51.7, 1.45, 169.4
3440, 661.01, 2.80, 51.4, 1.56, 161.5
3460, 659.38, 2.66, 51.1, 1.69, 158.8
3480, 657.76, 2.48, 50.6, 1.83, 152.7
3500, 656.15, 2.31, 50.3, 1.95, 147.4
3520, 654.53, 2.16, 50.1, 1.97, 152.5
3540, 652.92, 2.05, 50.1, 1.98, 157.3
3560, 651.31, 1.97, 50.2, 1.96, 160.4
3580, 649.70, 1.76, 50.4, 1.93, 163.4
3600, 648.10, 1.50, 50.7, 1.95, 164.9
3620, 646.50, 1.38, 50.8, 1.95, 167.7
3640, 644.90, 1.31, 50.7, 1.90, 171.3
3660, 643.31, 1.19, 50.5, 1.84, 174.6
3680, 641.72, 0.99, 50.0, 1.73, 168.0
3700, 640.13, 0.87, 48.9, 1.36, 152.0
3720, 638.54, 0.79, 47.8, 1.25, 137.1
3740, 636.96, 0.66, 47.1, 1.24, 131.1
3760, 635.38, 0.55, 46.7, 1.35, 124.8
3780, 633.81, 0.45, 46.3, 1.33, 115.3
3800, 632.24, 0.33, 45.7, 1.48, 107.4
3820, 630.67, 0.21, 45.1, 1.35, 108.3
3840, 629.10, 0.14, 43.4, 1.26, 104.8
3860, 627.54, 0.10, 40.2, 1.29, 108.0
3880, 625.98, 0.02, 37.5, 1.51, 121.9
3900, 624.43, -0.08, 35.1, 1.69, 127.6
3920, 622.88, -0.10, 32.0, 1.88, 133.3
3940, 621.33, -0.12, 29.2, 2.07, 136.7
3960, 619.78, -0.21, 27.8, 2.18, 142.3
3980, 618.24, -0.35, 27.2, 2.25, 147.7
4000, 616.70, -0.42, 27.0, 2.36, 152.0
4020, 615.17, -0.45, 26.7, 2.45, 152.5
4040, 613.64, -0.46, 26.7, 2.53, 155.8
4060, 612.11, -0.53, 27.3, 2.59, 166.6
4080, 610.59, -0.64, 28.1, 2.56, 170.8
4100, 609.07, -0.73, 28.6, 2.54, 164.1
4120, 607.55, -0.75, 28.7, 2.54, 157.2
4140, 606.03, -0.74, 28.3, 2.51, 156.6
4160, 604.52, -0.69, 27.4, 2.37, 152.4
4180, 603.01, -0.66, 26.5, 2.10, 142.9
4200, 601.51, -0.72, 25.9, 1.80, 134.0
4220, 600.01, -0.90, 25.6, 1.67, 122.0
4240, 598.51, -1.00, 25.6, 1.62, 110.2
4260, 597.02, -1.02, 25.6, 1.73, 105.3
4280, 595.53, -1.08, 25.4, 2.02, 107.8
4300, 594.04, -1.15, 25.1, 2.15, 104.0
4320, 592.56, -1.27, 24.8, 2.22, 99.3
4340, 591.08, -1.48, 24.6, 2.25, 98.0
4360, 589.60, -1.69, 24.3, 2.30, 100.2
4380, 588.13, -1.81, 24.0, 2.38, 103.7
4400, 586.66, -1.91, 23.6, 2.52, 105.4
4420, 585.19, -2.04, 23.2, 2.64, 100.0
4440, 583.72, -2.20, 22.8, 2.84, 98.3
4460, 582.26, -2.26, 22.3, 3.11, 100.3
4480, 580.80, -2.26, 21.7, 3.28, 102.4
4500, 579.35, -2.37, 21.2, 3.64, 101.3
4520, 577.89, -2.59, 20.7, 4.05, 102.0
4540, 576.44, -2.77, 20.4, 4.34, 102.5
4560, 575.00, -2.83, 20.8, 4.68, 105.0
4580, 573.55, -2.89, 21.4, 4.93, 108.6
4600, 572.11, -2.93, 21.3, 5.07, 111.2
4620, 570.68, -2.96, 19.8, 5.17, 111.3
4640, 569.24, -3.01, 18.1, 5.18, 110.6
4660, 567.81, -3.13, 16.8, 5.02, 110.3
4680, 566.38, -3.25, 16.1, 4.73, 109.9
4700, 564.96, -3.34, 15.7, 4.40, 111.7
4720, 563.54, -3.40, 15.4, 4.06, 112.9
4740, 562.12, -3.52, 15.6, 3.82, 115.7
4760, 560.70, -3.68, 16.3, 3.63, 116.1
4780, 559.29, -3.83, 17.2, 3.54, 115.2
4800, 557.88, -3.96, 18.1, 3.48, 108.3
4820, 556.47, -4.01, 18.6, 3.39, 101.8
