UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
15:28:41, 185, 0, 99086,  ,  , 20.55, 52.75,  ,  ,  , 
15:28:43, 185, 0, 99082,  ,  , 20.63, 52.65,  ,  ,  , 
15:28:44, 185, 0, 99084,  ,  , 20.67, 52.95,  ,  ,  , 
15:28:45, 184, 0, 99086,  ,  , 20.72, 53.30,  ,  ,  , 
15:28:46, 184, 0, 99088,  ,  , 20.78, 53.50,  ,  ,  , 
15:28:47, 184, 0, 99088,  ,  , 20.82, 53.55,  ,  ,  , 
15:28:48, 184, 0, 99088,  ,  , 20.85, 53.55,  ,  ,  , 
15:28:49, 184, 0, 99088,  ,  , 20.90, 53.55,  ,  ,  , 
15:28:50, 184, 0, 99088,  ,  , 20.92, 53.50,  ,  ,  , 
15:28:51, 184, 0, 99088,  ,  , 20.96, 53.35,  ,  ,  , 
15:28:52, 184, 0, 99088,  ,  , 20.98, 53.25,  ,  ,  , 
15:28:53, 184, 0, 99087,  ,  , 21.01, 53.10,  ,  ,  , 
15:28:54, 184, 0, 99086,  ,  , 21.03, 53.05,  ,  ,  , 0
15:28:55, 185, 0, 99086,  ,  , 21.06, 52.95,  ,  ,  , 0
15:28:56, 184, 0, 99086,  ,  , 21.03, 52.85,  ,  ,  , 0
15:28:57, 184, 0, 99087,  ,  , 21.00, 52.65,  ,  ,  , 0
15:28:58, 184, 0, 99088,  ,  , 20.96, 52.50,  ,  ,  , 0
15:28:59, 184, 0, 99087,  ,  , 20.93, 52.40,  ,  ,  , 0
15:29:00, 184, 0, 99086,  ,  , 20.91, 52.20,  ,  ,  , 0
15:29:01, 185, 0, 99086,  ,  , 20.88, 52.10,  ,  ,  , 0
15:29:02, 184, 0, 99088,  ,  , 20.84, 52.10,  ,  ,  , 0
15:29:03, 184, 0, 99091,  ,  , 20.82, 52.10,  ,  ,  , 0
15:29:04, 184, 0, 99094,  ,  , 20.78, 52.05, 21.8,  ,  , 0
15:29:11, 184, 0, 99086,  ,  , 20.35, 52.00,  ,  ,  , 0
15:29:12, 185, 0, 99085,  ,  , 20.24, 52.00,  ,  ,  , 0
15:29:13, 185, 0, 99084,  ,  , 20.14, 52.05,  ,  ,  , 0
15:29:14, 184, 0, 99086,  ,  , 20.07, 52.25,  ,  ,  , 0
15:29:15, 184, 0, 99089,  ,  , 19.97, 52.50,  ,  ,  , 0
15:29:16, 184, 0, 99092,  ,  , 19.86, 52.70,  ,  ,  , 0
15:29:18, 184, 0, 99094,  ,  , 19.68, 52.80,  ,  ,  , 0
15:29:19, 183, -1, 99097,  ,  , 19.51, 52.80,  ,  ,  , 0
15:29:20, 183, -1, 99100,  ,  , 19.30, 52.85,  ,  ,  , 0
15:29:21, 183, -1, 99100,  ,  , 19.07, 52.90,  ,  ,  , 0
15:29:22, 183, -1, 99100,  ,  , 18.89, 53.05,  ,  ,  , 0
15:29:23, 183, -1, 99100,  ,  , 18.76, 53.20,  ,  ,  , 0
15:29:24, 183, -1, 99101,  ,  , 18.68, 53.45,  ,  ,  , -0.1
15:29:25, 183, -1, 99102,  ,  , 18.59, 53.70,  ,  ,  , -0.1
15:29:26, 183, -1, 99104,  ,  , 18.54, 53.90,  ,  ,  , -0.1
15:29:27, 183, -1, 99106,  ,  , 18.51, 54.10,  ,  ,  , -0.1
