UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
18:32:41, 191, 0, 99066,  ,  , 22.56, 59.45,  ,  ,  , 
18:32:45, 191, 0, 99063,  ,  , 22.78, 62.75,  ,  ,  , 
18:32:46, 191, 0, 99062,  ,  , 22.79, 62.35,  ,  ,  , 
18:32:47, 191, 0, 99062,  ,  , 22.79, 61.80,  ,  ,  , 
18:32:51, 191, 0, 99063,  ,  , 22.72, 59.75,  ,  ,  , 
18:32:52, 191, 0, 99063,  ,  , 22.68, 59.40,  ,  ,  , 
18:32:53, 191, 0, 99064,  ,  , 22.58, 59.05,  ,  ,  , 0
18:32:54, 191, 0, 99065,  ,  , 22.42, 58.80,  ,  ,  , 0
18:32:55, 190, 0, 99066,  ,  , 22.27, 58.80,  ,  ,  , 0
18:32:56, 190, 0, 99068,  ,  , 22.15, 58.90,  ,  ,  , 0
18:33:03, 190, 0, 99066,  ,  , 20.52, 61.60,  ,  ,  , 0
18:33:04, 190, 0, 99066,  ,  , 20.40, 62.15,  ,  ,  , 0
18:33:05, 191, 0, 99066,  ,  , 20.27, 63.00, 24.0,  ,  , 0
18:33:06, 191, 0, 99066,  ,  , 20.20, 63.60,  ,  ,  , 0
18:33:07, 191, 0, 99066,  ,  , 20.07, 64.05,  ,  ,  , 0
18:33:08, 191, 0, 99066,  ,  , 19.91, 64.40,  ,  ,  , 0
18:33:09, 191, 0, 99065,  ,  , 19.73, 64.80,  ,  ,  , 0
18:33:10, 191, 0, 99064,  ,  , 19.55, 65.25,  ,  ,  , 0
18:33:11, 191, 0, 99064,  ,  , 19.44, 65.70,  ,  ,  , 0
18:33:12, 190, 0, 99070,  ,  , 19.35, 66.30,  ,  ,  , 0
18:33:13, 190, 0, 99067,  ,  , 19.25, 66.85,  ,  ,  , 0
18:33:14, 191, 0, 99064,  ,  , 19.17, 67.35,  ,  ,  , 0
18:33:15, 191, 0, 99062,  ,  , 19.13, 67.80,  ,  ,  , 0
18:33:16, 191, 0, 99062,  ,  , 19.05, 68.25,  ,  ,  , 0
18:33:17, 191, 0, 99062,  ,  , 18.94, 68.55,  ,  ,  , 0
18:33:18, 191, 0, 99062,  ,  , 18.86, 68.95,  ,  ,  , 0
18:33:19, 191, 0, 99062,  ,  , 18.79, 69.30,  ,  ,  , 0
18:33:20, 191, 0, 99063,  ,  , 18.75, 69.70,  ,  ,  , 0
18:33:21, 191, 0, 99064,  ,  , 18.70, 70.05,  ,  ,  , 0
18:33:26, 190, 0, 99066,  ,  , 18.54, 71.30,  ,  ,  , 0
18:33:27, 190, 0, 99067,  ,  , 18.55, 71.65,  ,  ,  , 0
18:33:28, 190, 0, 99068,  ,  , 18.54, 71.90,  ,  ,  , 0
18:33:29, 190, 0, 99068,  ,  , 18.54, 72.10,  ,  ,  , 0
18:33:30, 190, 0, 99068,  ,  , 18.53, 72.25,  ,  ,  , 0
18:33:31, 190, 0, 99068,  ,  , 18.58, 72.40, 24.5,  ,  , 0
18:33:34, 191, 0, 99066, 0.95, 203.30, 18.81, 72.75,  , 43.021282, -87.636005, 0
18:33:36, 191, 0, 99063, 0.40, 210.80, 18.76, 72.45,  ,  ,  , 0
18:33:37, 191, 0, 99062, 0.30, 230.50, 18.69, 72.35,  , 43.021305, -87.635992, 0
18:33:38, 191, 0, 99064, 0.45, 204.80, 18.61, 72.30,  ,  ,  , 0
18:33:39, 190, 0, 99066, 0.25, 204.80, 18.56, 72.35,  ,  ,  , 0
18:33:40, 190, 0, 99068, 0.60, 170.40, 18.46, 72.50,  , 43.021310, -87.635995, 0
18:33:42, 190, 0, 99068, 0.20, 190.10, 18.34, 72.70,  ,  ,  , 0
18:33:43, 190, 0, 99068, 0.10, 190.10, 18.31, 72.95,  , 43.021322, -87.635983, 0
18:33:44, 190, 0, 99068, 0.35, 210.20, 18.29, 73.15,  ,  ,  , 0
18:33:45, 190, 0, 99069, 0.20, 210.20, 18.25, 73.30,  ,  ,  , 0
18:33:46, 190, 0, 99070, 0.15, 210.20, 18.24, 73.45,  , 43.021360, -87.635963, 0
18:33:47, 190, 0, 99076, 0.90, 202.90, 18.27, 73.60,  ,  ,  , -0.1
18:33:48, 189, -1, 99083, 0.40, 280.40, 18.41, 73.85,  ,  ,  , -0.1
18:33:49, 188, -2, 99090, 0.65, 325.00, 18.54, 74.05,  , 43.021298, -87.636040, -0.2
18:33:50, 188, -2, 99090, 0.50, 204.30, 18.68, 74.15,  ,  ,  , -0.2
18:33:51, 188, -2, 99090, 0.80, 217.70, 18.81, 74.10,  ,  ,  , -0.2
18:33:52, 188, -2, 99090, 0.35, 333.80, 18.94, 73.90,  , 43.021262, -87.636038, -0.2
18:33:53, 188, -2, 99089, 0.65, 13.40, 19.09, 73.70,  ,  ,  , -0.1
18:33:54, 189, -1, 99088, 0.50, 166.70, 19.31, 73.40,  ,  ,  , -0.1
18:33:55, 189, -1, 99088, 0.40, 129.40, 19.52, 72.95,  , 43.021247, -87.636032, -0.1
18:33:56, 188, -2, 99090, 0.10, 129.40, 19.73, 72.45,  ,  ,  , -0.2
18:33:57, 188, -2, 99092, 0.45, 23.70, 19.87, 71.90,  ,  ,  , -0.2
18:33:58, 188, -2, 99094, 0.10, 23.70, 19.94, 71.35, 26.0, 43.021243, -87.636023, -0.2
18:34:00, 188, -2, 99094, 0.40, 338.20, 20.33, 70.20,  ,  ,  , -0.1
18:34:01, 188, -2, 99094, 0.35, 275.90, 20.55, 69.65,  , 43.021222, -87.636030, -0.1
18:34:04, 189, -1, 99088, 0.85, 178.80, 20.79, 68.00,  , 43.021187, -87.636040, 0
18:34:06, 188, -2, 99090, 0.80, 295.00, 20.96, 67.10,  ,  ,  , 0
18:34:07, 188, -2, 99092, 2.00, 10.40, 21.01, 66.75,  , 43.021208, -87.636037, 0
18:34:09, 189, -1, 99078, 0.50, 341.70, 21.03, 66.00,  ,  ,  , 0.1
