# Radiation correction v2.4. Params: lat=43.0220, lon=-87.6394, utc_time=2023-06-01 19:01
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1760, 809.35, 15.49, 57.6, 4.94, 170.2
1780, 807.45, 15.52, 57.9, 4.79, 171.4
1800, 805.56, 15.37, 58.4, 4.61, 171.8
1820, 803.67, 15.11, 59.2, 4.50, 171.7
1840, 801.78, 14.84, 60.0, 4.43, 171.2
1860, 799.90, 14.68, 60.4, 4.38, 171.3
1880, 798.02, 14.52, 60.6, 4.40, 172.2
1900, 796.14, 14.30, 61.1, 4.40, 173.9
1920, 794.26, 14.12, 61.7, 4.43, 174.2
1940, 792.39, 14.08, 62.0, 4.46, 174.5
1960, 790.53, 14.07, 61.8, 4.47, 175.0
1980, 788.66, 13.90, 61.1, 4.42, 176.6
2000, 786.80, 13.50, 61.2, 4.35, 178.7
2020, 784.95, 13.27, 61.5, 4.18, 180.8
2040, 783.09, 13.23, 61.1, 4.05, 181.9
2060, 781.24, 13.26, 60.2, 3.88, 182.2
2080, 779.39, 13.18, 59.3, 3.76, 182.2
2100, 777.55, 13.04, 58.8, 3.68, 182.5
2120, 775.71, 12.81, 58.9, 3.66, 181.9
2140, 773.87, 12.56, 59.7, 3.67, 180.2
2160, 772.04, 12.59, 60.3, 3.68, 177.8
2180, 770.21, 12.49, 60.1, 3.68, 176.7
2200, 768.39, 12.15, 60.1, 3.60, 175.8
2220, 766.56, 11.80, 60.8, 3.52, 176.2
2240, 764.74, 11.71, 61.5, 3.42, 179.1
2260, 762.93, 11.74, 61.6, 3.36, 183.1
2280, 761.11, 11.77, 61.1, 3.32, 185.4
2300, 759.30, 11.79, 60.5, 3.29, 187.5
2320, 757.50, 11.72, 59.8, 3.29, 189.3
2340, 755.70, 11.43, 59.2, 3.26, 191.9
2360, 753.90, 11.17, 59.2, 3.22, 194.5
2380, 752.10, 11.06, 59.3, 3.13, 195.2
2400, 750.31, 10.87, 59.7, 3.04, 194.3
2420, 748.52, 10.53, 60.6, 2.99, 197.1
2440, 746.73, 10.27, 61.3, 3.01, 200.7
2460, 744.95, 10.18, 61.3, 3.04, 205.2
2480, 743.17, 10.26, 60.7, 3.08, 206.6
2500, 741.39, 10.21, 59.9, 3.13, 208.5
2520, 739.62, 10.17, 59.5, 3.11, 208.8
2540, 737.85, 10.06, 59.3, 3.06, 209.4
2560, 736.09, 9.82, 59.7, 2.94, 207.0
2580, 734.33, 9.51, 60.8, 2.78, 204.2
2600, 732.57, 9.54, 61.2, 2.60, 202.1
2620, 730.82, 9.43, 60.6, 2.47, 205.1
2640, 729.07, 9.00, 60.6, 2.41, 205.7
2660, 727.32, 8.72, 61.4, 2.39, 204.8
2680, 725.57, 8.65, 62.1, 2.36, 204.3
2700, 723.83, 8.65, 62.1, 2.29, 205.3
2720, 722.09, 8.55, 62.0, 2.20, 202.9
2740, 720.35, 8.29, 62.6, 1.98, 200.2
2760, 718.61, 8.00, 64.1, 1.65, 197.8
2780, 716.88, 7.78, 65.1, 1.35, 192.9
2800, 715.16, 7.62, 64.8, 1.04, 189.4
2820, 713.43, 7.59, 63.8, 0.83, 191.1
2840, 711.71, 7.52, 62.5, 0.78, 184.1
2860, 709.99, 7.28, 61.8, 0.89, 173.5
2880, 708.28, 7.21, 62.0, 0.86, 168.0
2900, 706.57, 7.18, 62.0, 0.92, 164.5
2920, 704.86, 7.03, 62.1, 0.80, 168.7
2940, 703.15, 6.82, 62.4, 0.62, 188.5
2960, 701.45, 6.80, 62.7, 0.41, 208.4
2980, 699.75, 6.67, 62.5, 0.40, 231.1
3000, 698.06, 6.49, 62.5, 0.37, 252.8
3020, 696.37, 6.29, 62.5, 0.52, 273.2
3040, 694.68, 6.18, 62.8, 0.55, 284.5
3060, 693.00, 6.10, 63.4, 0.57, 311.6
3080, 691.31, 6.08, 63.2, 0.58, 335.2
3100, 689.64, 5.99, 62.1, 0.71, 322.2
3120, 687.96, 5.85, 61.1, 0.86, 300.6
3140, 686.29, 5.82, 61.2, 1.07, 285.0
3160, 684.63, 5.87, 61.4, 1.17, 281.3
3180, 682.96, 5.75, 61.1, 1.27, 288.2
3200, 681.30, 5.42, 60.5, 1.33, 299.8
3220, 679.64, 5.13, 60.0, 1.41, 311.0
3240, 677.99, 4.99, 59.4, 1.47, 320.2
3260, 676.34, 4.91, 58.7, 1.53, 323.5
3280, 674.69, 4.81, 57.8, 1.58, 325.9
3300, 673.04, 4.79, 57.0, 1.69, 330.4
3320, 671.40, 4.67, 56.6, 1.73, 330.2
3340, 669.76, 4.45, 56.6, 1.79, 328.0
3360, 668.13, 4.27, 56.8, 1.82, 326.9
3380, 666.50, 4.25, 56.7, 1.82, 323.8
3400, 664.87, 4.36, 56.1, 1.81, 319.3
3420, 663.24, 4.33, 55.5, 1.82, 316.0
3440, 661.62, 4.17, 55.5, 1.81, 312.5
3460, 660.00, 4.12, 55.7, 1.82, 307.5
3480, 658.39, 4.01, 55.6, 1.79, 306.7
3500, 656.78, 3.69, 55.3, 1.75, 310.5
3520, 655.17, 3.42, 55.2, 1.74, 314.7
3540, 653.56, 3.37, 54.7, 1.78, 314.6
3560, 651.96, 3.15, 54.1, 1.78, 310.9
3580, 650.36, 2.95, 54.0, 1.78, 310.6
3600, 648.76, 2.74, 53.8, 1.70, 314.6
3620, 647.17, 2.64, 52.9, 1.61, 325.6
3640, 645.58, 2.55, 51.1, 1.49, 344.0
3660, 643.99, 2.52, 48.5, 1.34, 355.2
3680, 642.40, 2.37, 42.0, 1.18, 351.3
3700, 640.82, 2.27, 34.0, 1.08, 332.3
3720, 639.24, 2.23, 29.9, 0.99, 327.4
3740, 637.67, 2.24, 25.2, 1.06, 338.6
3760, 636.09, 2.22, 21.4, 1.17, 345.0
3780, 634.53, 2.23, 19.5, 1.27, 333.6
3800, 632.96, 2.16, 18.4, 1.38, 321.1
3820, 631.40, 2.08, 18.5, 1.49, 317.5
3840, 629.84, 2.00, 19.4, 1.59, 319.3
3860, 628.28, 1.92, 20.9, 1.66, 329.3
3880, 626.73, 1.92, 22.5, 1.67, 341.1
3900, 625.19, 1.78, 23.5, 1.59, 347.8
3920, 623.64, 1.54, 23.9, 1.55, 351.1
3940, 622.10, 1.23, 24.2, 1.51, 1.1
3960, 620.56, 1.17, 24.2, 1.56, 15.9
3980, 619.02, 1.11, 24.1, 1.56, 29.6
4000, 617.49, 0.93, 24.0, 1.70, 36.0
4020, 615.96, 0.47, 23.9, 1.88, 47.0
4040, 614.43, 0.16, 23.8, 2.08, 57.7
4060, 612.90, 0.01, 23.4, 2.25, 61.2
4080, 611.38, -0.09, 22.8, 2.40, 64.6
4100, 609.86, -0.02, 22.1, 2.49, 69.6
4120, 608.35, -0.04, 21.6, 2.54, 71.9
4140, 606.84, -0.27, 21.4, 2.63, 72.2
4160, 605.33, -0.61, 21.5, 2.73, 72.9
4180, 603.82, -0.75, 21.7, 2.72, 75.8
4200, 602.31, -0.88, 22.0, 2.75, 78.8
4220, 600.81, -1.05, 22.6, 2.83, 85.4
4240, 599.31, -1.11, 23.7, 3.02, 89.0
4260, 597.81, -1.19, 24.1, 3.21, 88.6
4280, 596.32, -1.27, 23.4, 3.43, 85.9
4300, 594.83, -1.23, 21.4, 3.55, 84.9
4320, 593.35, -1.22, 20.0, 3.54, 85.5
4340, 591.86, -1.32, 19.1, 3.49, 84.0
4360, 590.39, -1.43, 18.4, 3.40, 83.0
4380, 588.91, -1.56, 18.0, 3.33, 86.5
4400, 587.44, -1.63, 18.1, 3.29, 93.9
4420, 585.97, -1.72, 18.4, 3.36, 98.0
4440, 584.50, -1.92, 18.9, 3.52, 100.8
4460, 583.04, -1.95, 19.6, 3.81, 102.9
4480, 581.58, -1.84, 20.2, 4.19, 106.3
4500, 580.12, -1.83, 20.8, 4.59, 109.4
4520, 578.67, -2.06, 21.4, 5.07, 112.0
4540, 577.22, -2.37, 22.0, 5.57, 112.7
4560, 575.77, -2.56, 22.7, 6.03, 113.3
4580, 574.33, -2.73, 23.1, 6.37, 112.5
4600, 572.88, -2.86, 23.2, 6.54, 110.4
4620, 571.45, -3.04, 22.9, 6.49, 107.1
4640, 570.01, -3.13, 22.3, 6.31, 103.5
4660, 568.58, -3.15, 21.7, 6.05, 101.0
4680, 567.15, -3.12, 20.3, 5.87, 99.6
4700, 565.72, -3.13, 18.4, 5.83, 99.6
4720, 564.30, -3.10, 16.9, 5.89, 101.5
4740, 562.89, -3.12, 15.5, 5.98, 102.7
4760, 561.47, -3.24, 14.7, 6.07, 102.3
4780, 560.06, -3.35, 14.5, 6.13, 102.1
4800, 558.65, -3.35, 14.4, 6.16, 103.8
4820, 557.24, -3.36, 14.1, 6.23, 107.5
4840, 555.84, -3.47, 13.5, 6.20, 110.9
4860, 554.44, -3.52, 13.1, 6.15, 112.5
4880, 553.04, -3.59, 12.4, 6.02, 112.1
4900, 551.65, -3.75, 11.6, 5.93, 112.0
4920, 550.25, -3.96, 10.2, 5.80, 110.7
4940, 548.87, -3.98, 9.2, 5.73, 110.1
4960, 547.48, -3.82, 8.2, 5.67, 110.5
4980, 546.10, -3.75, 7.2, 5.64, 112.4
5000, 544.73, -3.82, 6.5, 5.68, 113.9
5020, 543.35, -4.13, 6.1, 5.85, 115.2
5040, 541.98, -4.18, 6.0, 6.19, 116.1
5060, 540.61, -4.01, 5.9, 6.53, 117.3
5080, 539.25, -3.88, 5.9, 6.72, 118.1
5100, 537.88, -4.05, 5.9, 6.75, 118.1
5120, 536.52, -4.29, 5.9, 6.61, 117.4
5140, 535.17, -4.61, 6.0, 6.36, 117.5
5160, 533.81, -4.84, 6.2, 6.25, 118.3
5180, 532.46, -4.79, 6.3, 6.27, 119.2
5200, 531.11, -4.73, 6.3, 6.42, 119.0
5220, 529.77, -4.90, 6.4, 6.57, 118.7
5240, 528.43, -5.33, 6.7, 6.67, 118.0
5260, 527.08, -5.58, 7.2, 6.64, 117.1
5280, 525.75, -5.54, 7.6, 6.60, 116.9
5300, 524.41, -5.41, 7.9, 6.56, 116.3
5320, 523.08, -5.61, 8.1, 6.47, 116.2
5340, 521.75, -6.14, 8.3, 6.42, 116.2
5360, 520.43, -6.55, 8.4, 6.44, 116.6
5380, 519.10, -6.82, 8.6, 6.54, 117.1
5400, 517.77, -7.02, 8.4, 6.65, 117.9
5420, 516.45, -7.05, 7.9, 6.84, 119.2
5440, 515.14, -6.99, 7.4, 6.99, 121.5
5460, 513.82, -7.06, 6.9, 7.08, 123.4
5480, 512.51, -7.27, 6.6, 7.08, 124.0
5500, 511.20, -7.42, 6.7, 7.06, 122.9
5520, 509.89, -7.53, 6.9, 6.99, 122.2
5540, 508.59, -7.74, 7.0, 6.97, 121.0
5560, 507.29, -7.85, 7.2, 7.01, 119.7
5580, 505.99, -7.86, 7.5, 7.08, 119.3
5600, 504.69, -7.84, 7.9, 7.22, 119.5
5620, 503.40, -8.00, 8.2, 7.33, 119.3
5640, 502.11, -8.16, 8.0, 7.37, 119.0
5660, 500.82, -8.37, 7.7, 7.40, 119.0
5680, 499.54, -8.62, 7.6, 7.34, 119.1
5700, 498.25, -8.74, 7.9, 7.28, 118.5
5720, 496.97, -8.87, 8.4, 7.20, 116.3
5740, 495.69, -9.05, 8.6, 7.10, 113.3
5760, 494.42, -9.13, 8.6, 6.95, 112.0
5780, 493.14, -9.11, 8.4, 6.88, 114.0
5800, 491.87, -9.24, 8.3, 6.85, 116.1
5820, 490.61, -9.46, 8.0, 6.85, 116.2
5840, 489.34, -9.64, 7.9, 6.93, 114.8
5860, 488.08, -9.78, 7.9, 7.06, 113.6
5880, 486.82, -9.84, 8.1, 7.14, 113.1
5900, 485.56, -9.90, 8.3, 7.21, 113.0
5920, 484.31, -10.08, 8.6, 7.22, 113.5
5940, 483.06, -10.30, 8.9, 7.22, 114.0
5960, 481.81, -10.41, 9.4, 7.14, 115.0
