%TITLE%
 XXX   230601/1901
 Saved by user: User on 20230601/2006 UTC
   LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
  990.44,    182.00,  -9999.00,  -9999.00,  -9999.00,  -9999.00
  988.26,    201.00,     18.41,     13.97,    117.31,     11.13
  985.98,    221.00,     19.93,     14.95,    124.19,      9.96
  983.71,    241.00,     21.86,     15.52,    130.49,      9.30
  981.47,    261.00,     23.44,     15.38,    134.17,      8.66
  979.24,    281.00,     24.69,     14.93,    135.00,      8.38
  977.03,    301.00,     25.50,     14.46,    136.87,      8.34
  974.82,    321.00,     25.81,     14.08,    136.54,      8.22
  972.62,    341.00,     25.78,     13.86,    134.89,      8.15
  970.42,    361.00,     25.68,     13.57,    133.81,      8.27
  968.22,    381.00,     25.58,     13.46,    135.39,      8.29
  966.03,    401.00,     25.37,     13.54,    139.42,      8.46
  963.85,    421.00,     25.25,     13.76,    141.41,      8.58
  961.67,    441.00,     25.26,     13.66,    140.27,      8.93
  959.50,    461.00,     25.40,     13.20,    138.17,      9.22
  957.33,    481.00,     25.37,     12.88,    139.52,      9.52
  955.16,    501.00,     25.31,     12.87,    142.01,      9.70
  953.01,    521.00,     25.32,     13.02,    145.39,      9.85
  950.85,    541.00,     25.45,     12.94,    149.55,      9.90
  948.71,    561.00,     25.57,     12.67,    154.17,      9.90
  946.56,    581.00,     25.59,     12.57,    157.42,      9.93
  944.42,    601.00,     25.41,     12.67,    159.21,      9.87
  942.28,    621.00,     25.32,     12.88,    161.87,      9.78
  940.15,    641.00,     25.35,     12.97,    164.48,      9.67
  938.02,    661.00,     25.35,     12.91,    164.66,      9.62
  935.90,    681.00,     25.28,     12.55,    163.17,      9.45
  933.78,    701.00,     25.25,     12.18,    161.44,      9.36
  931.66,    721.00,     25.28,     12.06,    160.96,      9.38
  929.55,    741.00,     25.15,     12.15,    161.57,      9.44
  927.45,    761.00,     24.92,     12.37,    163.58,      9.48
  925.35,    781.00,     24.78,     12.69,    165.61,      9.66
  923.25,    801.00,     24.77,     12.94,    166.78,      9.75
  921.15,    821.00,     24.58,     13.01,    167.49,      9.73
  919.06,    841.00,     24.18,     12.92,    167.86,      9.65
  916.97,    861.00,     23.83,     12.81,    166.44,      9.51
  914.88,    881.00,     23.64,     12.73,    164.74,      9.27
  912.80,    901.00,     23.54,     12.65,    163.19,      9.08
  910.72,    921.00,     23.52,     12.58,    162.21,      8.96
  908.65,    941.00,     23.49,     12.42,    161.72,      8.88
  906.58,    961.00,     23.37,     12.29,    162.20,      8.82
  904.51,    981.00,     23.11,     12.20,    162.67,      8.85
  902.45,   1001.00,     22.88,     12.17,    162.05,      8.95
  900.39,   1021.00,     22.67,     12.09,    162.03,      8.99
  898.33,   1041.00,     22.53,     11.97,    162.17,      9.04
  896.27,   1061.00,     22.40,     11.84,    162.90,      9.03
  894.23,   1081.00,     22.43,     11.70,    162.89,      8.94
  892.18,   1101.00,     22.33,     11.48,    164.33,      8.82
  890.14,   1121.00,     22.04,     11.23,    166.05,      8.72
  888.10,   1141.00,     21.74,     11.12,    168.04,      8.56
  886.07,   1161.00,     21.69,     11.11,    169.39,      8.41
  884.04,   1181.00,     21.78,     11.15,    169.87,      8.21
  882.01,   1201.00,     21.82,     11.18,    168.06,      8.00
  879.98,   1221.00,     21.70,     11.23,    165.63,      7.86
  877.97,   1241.00,     21.37,     11.28,    163.83,      7.69
  875.95,   1261.00,     21.17,     11.37,    163.17,      7.54
  873.94,   1281.00,     20.98,     11.31,    164.12,      7.40
  871.93,   1301.00,     20.75,     11.19,    166.86,      7.36
  869.92,   1321.00,     20.52,     11.04,    167.53,      7.28
  867.92,   1341.00,     20.40,     10.93,    166.82,      7.32
  865.92,   1361.00,     20.18,     10.74,    166.33,      7.45
  863.92,   1381.00,     20.00,     10.62,    168.74,      7.66
  861.93,   1401.00,     19.76,     10.45,    169.45,      7.82
  859.94,   1421.00,     19.51,     10.27,    169.86,      7.98
  857.95,   1441.00,     19.26,     10.17,    170.37,      8.07
  855.97,   1461.00,     19.09,     10.12,    171.50,      8.10
  853.99,   1481.00,     18.99,     10.12,    171.75,      8.19
  852.01,   1501.00,     18.92,     10.09,    172.57,      8.16
  850.04,   1521.00,     18.82,     10.04,    173.44,      8.16
  848.07,   1541.00,     18.65,      9.92,    174.83,      8.13
  846.11,   1561.00,     18.47,      9.85,    175.95,      8.19
  844.14,   1581.00,     18.24,      9.67,    176.54,      8.22
  842.18,   1601.00,     18.04,      9.48,    177.00,      8.31
  840.23,   1621.00,     17.98,      9.38,    178.01,      8.34
  838.28,   1641.00,     18.09,      9.30,    179.73,      8.43
  836.34,   1661.00,     18.04,      9.14,    180.13,      8.51
  834.39,   1681.00,     17.88,      9.01,    179.55,      8.62
  832.45,   1701.00,     17.82,      8.99,    178.49,      8.77
  830.52,   1721.00,     17.79,      8.90,    176.93,      8.94
  828.59,   1741.00,     17.46,      8.62,    175.78,      9.09
  826.66,   1761.00,     17.12,      8.42,    173.93,      9.14
  824.73,   1781.00,     16.93,      8.36,    172.41,      9.17
  822.81,   1801.00,     16.90,      8.43,    170.74,      9.23
  820.89,   1821.00,     16.87,      8.42,    169.28,      9.37
  818.97,   1841.00,     16.72,      8.15,    168.36,      9.66
  817.06,   1861.00,     16.25,      7.62,    168.24,      9.89
  815.15,   1881.00,     16.02,      7.43,    168.34,     10.09
  813.25,   1901.00,     15.85,      7.28,    168.23,     10.04
  811.34,   1921.00,     15.63,      7.16,    169.10,      9.89
  809.44,   1941.00,     15.49,      7.16,    170.36,      9.61
  807.55,   1961.00,     15.52,      7.26,    171.37,      9.33
  805.65,   1981.00,     15.38,      7.24,    171.70,      8.98
  803.76,   2001.00,     15.12,      7.19,    171.63,      8.76
  801.88,   2021.00,     14.85,      7.15,    171.21,      8.61
  799.99,   2041.00,     14.69,      7.09,    171.17,      8.52
  798.11,   2061.00,     14.53,      6.99,    172.20,      8.56
  796.23,   2081.00,     14.31,      6.91,    173.81,      8.55
  794.36,   2101.00,     14.12,      6.87,    174.21,      8.59
  792.49,   2121.00,     14.08,      6.91,    174.45,      8.67
  790.62,   2141.00,     14.07,      6.86,    174.93,      8.69
  788.76,   2161.00,     13.92,      6.55,    176.56,      8.59
  786.90,   2181.00,     13.53,      6.19,    178.67,      8.46
  785.04,   2201.00,     13.27,      6.03,    180.78,      8.16
  783.18,   2221.00,     13.23,      5.91,    181.93,      7.87
  781.33,   2241.00,     13.26,      5.70,    182.11,      7.57
  779.49,   2261.00,     13.19,      5.42,    182.10,      7.32
  777.64,   2281.00,     13.05,      5.16,    182.46,      7.16
  775.80,   2301.00,     12.83,      4.96,    182.15,      7.09
  773.97,   2321.00,     12.56,      4.91,    180.24,      7.14
  772.13,   2341.00,     12.58,      5.08,    177.85,      7.17
  770.30,   2361.00,     12.50,      4.95,    176.79,      7.13
  768.48,   2381.00,     12.18,      4.66,    175.79,      7.02
  766.65,   2401.00,     11.81,      4.46,    176.12,      6.86
  764.83,   2421.00,     11.71,      4.53,    178.84,      6.66
  763.02,   2441.00,     11.73,      4.58,    182.95,      6.52
  761.20,   2461.00,     11.77,      4.51,    185.30,      6.45
  759.39,   2481.00,     11.79,      4.39,    187.56,      6.39
  757.59,   2501.00,     11.74,      4.17,    189.24,      6.38
  755.79,   2521.00,     11.45,      3.77,    191.95,      6.35
  753.99,   2541.00,     11.18,      3.50,    194.40,      6.27
  752.19,   2561.00,     11.07,      3.43,    195.10,      6.08
  750.40,   2581.00,     10.89,      3.34,    194.18,      5.92
  748.61,   2601.00,     10.54,      3.23,    196.91,      5.83
  746.82,   2621.00,     10.28,      3.15,    200.38,      5.83
  745.04,   2641.00,     10.18,      3.07,    205.07,      5.89
  743.26,   2661.00,     10.26,      3.00,    206.45,      5.98
  741.48,   2681.00,     10.21,      2.77,    208.57,      6.09
  739.71,   2701.00,     10.17,      2.63,    208.73,      6.04
  737.94,   2721.00,     10.06,      2.48,    209.24,      5.98
  736.18,   2741.00,      9.84,      2.37,    206.95,      5.73
  734.42,   2761.00,      9.52,      2.31,    204.37,      5.41
  732.66,   2781.00,      9.53,      2.42,    201.94,      5.07
  730.91,   2801.00,      9.44,      2.19,    204.99,      4.82
  729.15,   2821.00,      9.02,      1.79,    205.76,      4.68
  727.40,   2841.00,      8.73,      1.71,    205.03,      4.64
  725.66,   2861.00,      8.65,      1.79,    204.51,      4.61
  723.91,   2881.00,      8.65,      1.79,    205.20,      4.46
  722.17,   2901.00,      8.56,      1.68,    202.55,      4.28
  720.44,   2921.00,      8.30,      1.57,    200.50,      3.87
  718.70,   2941.00,      8.02,      1.61,    197.85,      3.24
  716.97,   2961.00,      7.79,      1.62,    193.45,      2.65
  715.24,   2981.00,      7.63,      1.42,    189.95,      2.05
  713.52,   3001.00,      7.59,      1.17,    191.13,      1.65
  711.80,   3021.00,      7.53,      0.83,    184.41,      1.50
  710.08,   3041.00,      7.29,      0.44,    173.00,      1.72
  708.36,   3061.00,      7.21,      0.41,    168.47,      1.66
  706.65,   3081.00,      7.19,      0.39,    164.16,      1.79
  704.94,   3101.00,      7.04,      0.27,    167.94,      1.56
  703.24,   3121.00,      6.83,      0.13,    187.14,      1.23
  701.54,   3141.00,      6.80,      0.17,    208.02,      0.81
  699.84,   3161.00,      6.68,      0.03,    230.17,      0.78
  698.14,   3181.00,      6.49,     -0.17,    251.84,      0.73
  696.45,   3201.00,      6.29,     -0.35,    273.05,      1.01
  694.76,   3221.00,      6.19,     -0.38,    284.31,      1.06
  693.08,   3241.00,      6.10,     -0.34,    309.93,      1.11
  691.40,   3261.00,      6.08,     -0.39,    334.45,      1.14
  689.72,   3281.00,      6.00,     -0.71,    322.83,      1.36
  688.05,   3301.00,      5.85,     -1.07,    302.23,      1.65
  686.38,   3321.00,      5.81,     -1.10,    286.03,      2.07
