# Radiation correction v2.4. Params: lat=43.0249, lon=-87.8327, utc_time=2024-05-23 19:24
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
760, 902.11, 16.44, 43.2, 3.52, 213.8
780, 900.00, 16.22, 43.6, 3.65, 216.0
800, 897.89, 16.00, 44.1, 3.79, 218.1
820, 895.79, 15.83, 44.4, 3.96, 227.2
840, 893.69, 15.70, 44.5, 4.06, 229.5
860, 891.59, 15.58, 44.6, 4.11, 224.1
880, 889.50, 15.49, 44.5, 4.11, 220.2
900, 887.42, 15.49, 44.3, 4.08, 221.1
920, 885.34, 15.62, 43.9, 4.09, 228.4
940, 883.26, 15.78, 43.3, 4.22, 230.0
960, 881.18, 15.84, 42.9, 4.46, 229.2
980, 879.11, 15.72, 42.8, 4.66, 229.0
1000, 877.05, 15.57, 42.9, 4.83, 230.0
1020, 874.99, 15.41, 43.2, 4.79, 229.9
1040, 872.93, 15.35, 43.3, 4.66, 229.4
1060, 870.88, 15.15, 43.4, 4.45, 235.2
1080, 868.83, 14.59, 44.2, 4.28, 239.2
1100, 866.78, 13.94, 45.6, 4.18, 239.2
1120, 864.74, 13.38, 47.1, 4.22, 234.2
1140, 862.69, 13.01, 48.5, 4.32, 234.6
1160, 860.65, 12.83, 49.0, 4.47, 235.2
1180, 858.61, 12.65, 49.5, 4.50, 234.0
1200, 856.57, 12.46, 50.0, 4.42, 229.3
1220, 854.54, 12.30, 50.4, 4.21, 226.3
1240, 852.51, 12.10, 50.8, 4.03, 229.5
1260, 850.49, 11.90, 51.3, 4.02, 240.3
1280, 848.47, 11.76, 51.7, 4.31, 246.6
1300, 846.45, 11.59, 52.2, 4.65, 252.7
1320, 844.44, 11.38, 52.8, 4.89, 254.6
1340, 842.43, 11.26, 53.1, 5.06, 254.3
1360, 840.42, 11.12, 53.4, 5.21, 253.9
1380, 838.42, 10.88, 54.0, 5.33, 257.2
1400, 836.42, 10.67, 54.5, 5.52, 259.6
1420, 834.42, 10.52, 54.9, 5.62, 260.9
1440, 832.43, 10.30, 55.5, 5.57, 261.9
1460, 830.44, 10.09, 56.1, 5.45, 259.7
1480, 828.46, 10.06, 56.3, 5.31, 257.5
1500, 826.48, 10.14, 56.2, 5.24, 254.6
1520, 824.50, 10.27, 55.9, 5.20, 252.2
1540, 822.53, 10.41, 55.3, 5.25, 247.8
1560, 820.56, 10.24, 55.1, 5.31, 243.8
1580, 818.60, 9.76, 55.7, 5.39, 242.3
1600, 816.63, 9.16, 57.2, 5.49, 245.9
1620, 814.67, 8.67, 59.2, 5.57, 253.1
1640, 812.72, 8.66, 59.9, 5.68, 256.5
1660, 810.77, 8.90, 59.6, 5.71, 257.4
1680, 808.82, 8.99, 58.6, 5.75, 256.3
1700, 806.88, 8.54, 58.6, 5.70, 256.2
1720, 804.94, 8.09, 59.7, 5.66, 258.3
1740, 803.00, 7.80, 61.0, 5.55, 260.6
1760, 801.06, 7.49, 62.3, 5.52, 260.9
1780, 799.13, 7.24, 63.4, 5.61, 259.4
1800, 797.20, 7.05, 64.4, 5.81, 256.1
1820, 795.28, 7.19, 64.8, 6.10, 254.0
1840, 793.36, 7.30, 64.5, 6.47, 253.3
1860, 791.44, 7.32, 64.0, 6.77, 252.0
1880, 789.53, 7.32, 63.6, 6.95, 250.3
1900, 787.62, 7.32, 63.3, 6.99, 249.7
1920, 785.72, 7.17, 63.2, 7.00, 249.7
1940, 783.82, 7.02, 63.4, 7.00, 250.3
1960, 781.92, 6.81, 64.0, 7.04, 250.8
1980, 780.03, 6.55, 64.6, 7.12, 251.1
2000, 778.14, 6.28, 65.4, 7.30, 250.4
2020, 776.25, 6.12, 66.1, 7.40, 251.9
2040, 774.36, 5.94, 66.7, 7.45, 255.2
2060, 772.48, 5.67, 67.4, 7.56, 258.4
2080, 770.60, 5.36, 68.3, 7.53, 259.5
2100, 768.73, 5.29, 68.8, 7.50, 260.8
2120, 766.86, 5.28, 68.6, 7.37, 262.5
2140, 764.99, 5.15, 68.3, 7.26, 265.3
2160, 763.12, 4.91, 68.1, 7.20, 267.6
2180, 761.26, 4.73, 68.3, 7.30, 266.7
2200, 759.40, 4.55, 68.8, 7.48, 263.5
2220, 757.55, 4.33, 69.6, 7.74, 260.1
2240, 755.70, 4.19, 70.2, 7.98, 261.8
2260, 753.85, 3.98, 70.2, 8.23, 265.3
2280, 752.01, 3.82, 70.3, 8.45, 267.1
2300, 750.17, 3.69, 70.6, 8.53, 268.1
2320, 748.33, 3.66, 70.4, 8.52, 268.2
2340, 746.50, 3.55, 70.0, 8.46, 269.2
2360, 744.67, 3.34, 70.0, 8.38, 272.0
2380, 742.85, 3.08, 70.3, 8.29, 273.9
2400, 741.02, 2.88, 70.5, 8.23, 274.6
2420, 739.20, 2.68, 70.6, 8.18, 274.5
2440, 737.39, 2.47, 71.4, 8.06, 276.2
2460, 735.57, 2.36, 71.9, 8.05, 278.5
2480, 733.76, 2.20, 72.3, 8.12, 280.2
2500, 731.96, 1.94, 72.9, 8.24, 280.7
2520, 730.15, 1.81, 73.4, 8.44, 279.1
2540, 728.35, 1.67, 73.5, 8.61, 277.4
2560, 726.55, 1.54, 73.6, 8.77, 276.7
2580, 724.76, 1.41, 73.5, 8.90, 276.2
2600, 722.97, 1.26, 73.6, 9.09, 274.8
2620, 721.18, 1.09, 73.7, 9.37, 273.9
2640, 719.40, 0.90, 74.1, 9.57, 273.5
2660, 717.62, 0.79, 74.3, 9.71, 274.7
2680, 715.84, 0.70, 73.5, 9.65, 278.2
2700, 714.07, 0.58, 72.2, 9.56, 280.0
2720, 712.30, 0.46, 71.4, 9.42, 279.2
2740, 710.54, 0.26, 71.0, 9.35, 278.9
2760, 708.77, 0.07, 71.0, 9.43, 278.7
2780, 707.02, -0.12, 71.3, 9.57, 276.4
2800, 705.26, -0.38, 71.8, 10.03, 275.6
2820, 703.51, -0.56, 72.5, 10.74, 277.6
2840, 701.76, -0.75, 73.2, 11.44, 279.8
2860, 700.01, -0.79, 73.7, 12.20, 281.8
2880, 698.27, -0.76, 72.9, 12.79, 282.2
2900, 696.53, -0.73, 71.6, 13.20, 282.0
2920, 694.80, -0.79, 70.4, 13.45, 281.8
2940, 693.07, -0.85, 69.3, 13.61, 281.9
2960, 691.34, -0.82, 67.6, 13.81, 281.3
2980, 689.62, -0.77, 65.6, 13.95, 279.8
3000, 687.91, -0.68, 63.9, 13.95, 279.0
3020, 686.20, -0.70, 61.9, 13.90, 279.2
3040, 684.49, -0.71, 60.2, 13.82, 280.2
3060, 682.77, -0.81, 58.5, 13.71, 280.7
3080, 681.07, -0.89, 55.9, 13.69, 280.4
3100, 679.38, -0.91, 53.7, 13.68, 279.7
3120, 677.68, -0.88, 52.0, 13.66, 278.7
3140, 675.99, -0.89, 50.0, 13.76, 277.9
3160, 674.31, -1.06, 47.7, 13.86, 277.2
3180, 672.63, -1.23, 46.2, 14.02, 275.4
3200, 670.95, -1.22, 45.0, 14.40, 274.3
3220, 669.28, -1.17, 43.3, 14.74, 273.9
3240, 667.61, -1.17, 39.9, 15.14, 274.3
3260, 665.94, -1.10, 34.9, 15.63, 275.4
3280, 664.29, -0.97, 29.9, 15.93, 276.6
3300, 662.64, -0.84, 25.1, 15.88, 277.7
3320, 660.99, -0.77, 20.3, 15.72, 278.4
3340, 659.34, -0.69, 16.5, 15.49, 278.2
3360, 657.70, -0.46, 12.8, 15.16, 276.9
3380, 656.06, -0.20, 10.0, 14.86, 275.8
3400, 654.43, -0.15, 8.6, 14.59, 276.1
3420, 652.80, -0.12, 8.1, 14.47, 276.8
3440, 651.18, -0.05, 9.9, 14.38, 275.8
3460, 649.57, 0.05, 12.4, 14.48, 274.1
3480, 647.95, 0.07, 15.5, 14.67, 271.9
3500, 646.34, 0.09, 17.3, 14.84, 269.0
3520, 644.73, -0.02, 18.1, 14.98, 266.9
3540, 643.13, -0.24, 18.9, 15.18, 265.2
3560, 641.53, -0.49, 19.5, 15.28, 263.7
3580, 639.93, -0.47, 19.8, 15.38, 262.7
3600, 638.34, -0.49, 19.9, 15.44, 262.5
3620, 636.74, -0.72, 20.0, 15.48, 262.2
3640, 635.16, -1.09, 20.2, 15.38, 261.4
3660, 633.57, -1.25, 20.4, 15.39, 260.7
3680, 631.99, -1.35, 20.4, 15.39, 260.2
3700, 630.41, -1.52, 20.4, 15.45, 259.8
3720, 628.83, -1.72, 20.4, 15.51, 259.5
3740, 627.26, -1.85, 20.6, 15.65, 259.1
3760, 625.69, -1.68, 20.7, 15.80, 259.5
3780, 624.13, -1.74, 20.4, 15.92, 260.2
3800, 622.56, -2.06, 20.2, 16.02, 260.5
3820, 621.00, -2.39, 20.1, 16.10, 260.4
3840, 619.44, -2.60, 20.0, 16.18, 260.2
3860, 617.89, -2.81, 20.0, 16.22, 260.4
3880, 616.33, -2.90, 20.1, 16.31, 260.8
3900, 614.78, -3.00, 20.0, 16.39, 261.6
3920, 613.24, -3.14, 20.1, 16.46, 262.6
3940, 611.69, -3.28, 20.4, 16.47, 262.9
3960, 610.15, -3.33, 20.7, 16.50, 263.4
3980, 608.61, -3.57, 21.2, 16.32, 263.7
4000, 607.08, -3.81, 22.2, 16.11, 264.3
4020, 605.55, -3.96, 23.4, 15.95, 264.8
4040, 604.02, -4.09, 24.8, 15.87, 265.1
4060, 602.49, -4.12, 26.1, 15.81, 265.3
4080, 600.97, -4.03, 26.9, 15.74, 265.3
4100, 599.45, -4.38, 27.5, 15.61, 265.5
4120, 597.94, -5.00, 28.0, 15.39, 265.5
4140, 596.43, -5.07, 28.5, 15.23, 265.5
4160, 594.91, -5.04, 28.9, 15.16, 265.5
4180, 593.41, -5.15, 29.1, 15.09, 265.6
4200, 591.90, -5.40, 29.2, 15.06, 265.7
4220, 590.40, -5.58, 29.4, 15.08, 265.2
4240, 588.90, -5.90, 29.7, 15.17, 264.2
4260, 587.40, -5.98, 29.8, 15.23, 263.5
4280, 585.91, -6.01, 29.9, 15.34, 263.2
4300, 584.42, -6.14, 29.9, 15.47, 262.6
4320, 582.93, -6.19, 29.9, 15.65, 262.1
4340, 581.45, -6.24, 29.9, 15.84, 261.5
4360, 579.97, -6.42, 29.9, 15.89, 261.1
4380, 578.49, -6.57, 30.2, 15.94, 261.4
4400, 577.02, -6.71, 30.5, 15.91, 262.0
4420, 575.54, -7.02, 30.9, 15.97, 262.7
4440, 574.07, -7.34, 31.2, 15.94, 263.6
4460, 572.61, -7.39, 31.6, 15.91, 264.5
4480, 571.14, -7.50, 31.9, 15.75, 265.0
4500, 569.68, -7.63, 32.1, 15.62, 264.7
4520, 568.22, -7.72, 32.0, 15.41, 263.8
4540, 566.77, -7.68, 31.8, 15.26, 263.4
4560, 565.32, -7.68, 31.5, 15.11, 263.2
4580, 563.87, -7.92, 31.3, 15.02, 262.8
4600, 562.43, -8.15, 31.4, 14.89, 262.4
4620, 560.99, -8.44, 31.7, 14.86, 262.3
4640, 559.55, -8.85, 32.2, 14.76, 262.7
