UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
15:52:48, 190, 0, 98554,  ,  , 16.36, 64.10,  ,  ,  , 
15:52:49, 190, 0, 98554,  ,  , 16.34, 64.15,  ,  ,  , 
15:52:50, 190, 0, 98554,  ,  , 16.32, 64.30,  ,  ,  , 
15:52:51, 190, 0, 98554,  ,  , 16.29, 64.50,  ,  ,  , 
15:52:52, 190, 0, 98554,  ,  , 16.23, 64.60,  ,  ,  , 
15:52:53, 190, 0, 98554,  ,  , 16.12, 64.60,  ,  ,  , 
15:52:54, 190, 0, 98554,  ,  , 16.07, 64.70,  ,  ,  , 
15:52:55, 190, 0, 98554,  ,  , 16.02, 64.80,  ,  ,  , 
15:52:56, 190, 0, 98554,  ,  , 15.98, 65.00,  ,  ,  , 
15:52:57, 190, 0, 98553,  ,  , 15.94, 65.15,  ,  ,  , 
15:52:58, 190, 0, 98552,  ,  , 15.92, 65.30,  ,  ,  , 
15:52:59, 190, 0, 98552,  ,  , 15.91, 65.45,  ,  ,  , 
15:53:00, 190, 0, 98552,  ,  , 15.90, 65.65,  ,  ,  , 0
15:53:01, 190, 0, 98552,  ,  , 15.85, 65.75,  ,  ,  , 0
15:53:02, 190, 0, 98552,  ,  , 15.84, 65.85,  ,  ,  , 0
15:53:32, 191, 1, 98548,  ,  , 15.72, 67.15,  ,  ,  , 0
15:53:33, 191, 1, 98546,  ,  , 15.70, 67.10,  ,  ,  , 0
15:53:34, 191, 1, 98544,  ,  , 15.69, 67.15,  ,  ,  , 0
15:53:35, 191, 1, 98542,  ,  , 15.67, 67.20, 21.0,  ,  , 0
15:53:36, 191, 1, 98544,  ,  , 15.63, 67.20,  ,  ,  , 0
15:53:37, 191, 1, 98547,  ,  , 15.62, 67.20,  ,  ,  , 0
15:53:38, 190, 0, 98550,  ,  , 15.62, 67.20,  ,  ,  , 0
15:53:39, 190, 0, 98549,  ,  , 15.63, 67.30,  ,  ,  , 0
15:53:40, 190, 0, 98548,  ,  , 15.65, 67.50,  ,  ,  , 0
15:53:41, 191, 1, 98548,  ,  , 15.70, 67.65,  ,  ,  , 0
15:53:42, 190, 0, 98549,  ,  , 15.74, 67.75,  ,  ,  , 0
