# Radiation correction v2.4. Params: lat=43.0259, lon=-87.8050, utc_time=2024-05-23 14:37
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1420, 833.84, 9.47, 42.5, 6.28, 296.1
1440, 831.84, 9.38, 42.2, 6.36, 295.2
1460, 829.84, 9.33, 41.5, 6.46, 293.7
1480, 827.85, 9.36, 40.4, 6.56, 292.7
1500, 825.86, 9.27, 39.5, 6.57, 292.0
1520, 823.87, 9.03, 39.0, 6.57, 292.0
1540, 821.89, 8.88, 38.9, 6.63, 292.0
1560, 819.92, 8.85, 38.8, 6.66, 292.9
1580, 817.95, 8.80, 38.9, 6.68, 293.6
1600, 815.98, 8.75, 39.0, 6.74, 295.2
1620, 814.01, 8.74, 38.7, 6.79, 296.1
1640, 812.05, 8.58, 38.0, 6.75, 296.3
1660, 810.10, 8.35, 37.4, 6.74, 295.8
1680, 808.14, 8.13, 37.1, 6.72, 295.7
1700, 806.19, 7.86, 37.2, 6.66, 297.2
1720, 804.25, 7.58, 38.0, 6.64, 298.2
1740, 802.30, 7.40, 39.0, 6.61, 298.9
1760, 800.36, 7.23, 39.8, 6.64, 299.9
1780, 798.42, 7.16, 40.3, 6.66, 301.8
1800, 796.49, 7.05, 40.7, 6.71, 303.4
1820, 794.56, 6.79, 41.0, 6.70, 303.6
1840, 792.63, 6.42, 41.6, 6.68, 304.6
1860, 790.71, 6.21, 42.1, 6.60, 303.9
1880, 788.79, 6.10, 42.0, 6.58, 301.5
1900, 786.87, 6.10, 41.3, 6.59, 298.2
1920, 784.96, 6.04, 40.6, 6.65, 296.5
1940, 783.05, 5.95, 39.8, 6.72, 293.9
1960, 781.15, 5.82, 39.2, 6.83, 290.5
1980, 779.25, 5.72, 38.2, 6.95, 286.4
2000, 777.35, 5.65, 37.2, 7.12, 284.8
2020, 775.46, 5.71, 36.4, 7.38, 284.2
2040, 773.57, 5.82, 35.5, 7.60, 282.5
2060, 771.69, 5.81, 34.8, 7.82, 279.6
2080, 769.81, 5.56, 34.5, 8.03, 278.1
2100, 767.93, 5.12, 34.7, 8.24, 278.4
2120, 766.06, 4.89, 35.0, 8.42, 278.9
2140, 764.19, 4.77, 35.2, 8.60, 279.1
2160, 762.32, 4.58, 35.4, 8.71, 279.2
2180, 760.46, 4.35, 35.6, 8.84, 279.7
2200, 758.60, 4.19, 35.9, 8.86, 280.5
2220, 756.74, 4.05, 36.2, 8.90, 281.5
2240, 754.89, 3.89, 36.5, 8.94, 282.0
2260, 753.04, 3.66, 36.8, 9.04, 281.9
2280, 751.19, 3.33, 36.9, 9.14, 282.1
2300, 749.35, 3.07, 37.1, 9.36, 283.0
2320, 747.51, 3.03, 37.3, 9.52, 286.1
2340, 745.67, 3.13, 37.3, 9.59, 288.1
2360, 743.83, 3.19, 37.0, 9.68, 288.9
2380, 742.01, 3.14, 36.7, 9.76, 289.2
2400, 740.18, 2.95, 36.5, 10.05, 290.7
2420, 738.36, 2.71, 36.0, 10.59, 292.4
2440, 736.54, 2.54, 35.0, 11.13, 294.0
2460, 734.73, 2.49, 33.9, 11.49, 295.0
2480, 732.92, 2.39, 33.3, 11.86, 296.0
2500, 731.11, 2.18, 33.3, 11.98, 297.2
2520, 729.31, 1.98, 33.6, 11.97, 298.0
2540, 727.51, 2.00, 32.7, 11.96, 296.9
2560, 725.72, 2.05, 30.4, 11.85, 293.2
2580, 723.93, 2.02, 27.9, 11.65, 289.0
2600, 722.14, 1.92, 26.5, 11.59, 285.4
2620, 720.36, 1.89, 25.6, 11.60, 281.6
2640, 718.58, 1.98, 24.9, 11.68, 277.2
2660, 716.81, 2.13, 24.0, 11.85, 273.5
2680, 715.04, 2.23, 23.0, 12.08, 271.5
2700, 713.28, 2.29, 22.5, 12.25, 271.0
2720, 711.52, 2.32, 22.8, 12.50, 271.3
2740, 709.76, 2.18, 23.7, 12.69, 271.1
2760, 708.01, 2.01, 24.5, 12.94, 271.2
2780, 706.27, 2.03, 24.5, 13.15, 272.1
2800, 704.52, 2.12, 23.8, 13.37, 273.2
2820, 702.79, 2.17, 23.0, 13.68, 274.1
2840, 701.05, 2.16, 22.6, 14.10, 274.5
2860, 699.32, 2.02, 22.5, 14.44, 275.2
2880, 697.60, 1.93, 22.5, 14.71, 275.9
2900, 695.88, 1.86, 22.3, 15.04, 275.8
2920, 694.16, 1.92, 21.4, 15.29, 275.2
2940, 692.45, 2.06, 19.4, 15.53, 274.7
2960, 690.74, 2.22, 17.2, 15.73, 274.5
2980, 689.04, 2.24, 15.7, 15.81, 273.5
3000, 687.34, 2.21, 14.4, 15.78, 271.9
3020, 685.64, 2.22, 12.9, 15.89, 269.4
3040, 683.95, 2.22, 12.0, 16.05, 267.1
3060, 682.22, 2.09, 11.3, 16.24, 265.6
3080, 680.54, 2.03, 10.7, 16.43, 264.5
3100, 678.86, 2.02, 9.9, 16.59, 263.6
3120, 677.18, 1.97, 9.4, 16.54, 262.7
3140, 675.51, 1.84, 9.0, 16.48, 261.5
3160, 673.84, 1.75, 8.5, 16.38, 260.4
3180, 672.17, 1.68, 8.1, 16.43, 259.5
3200, 670.51, 1.69, 7.0, 16.62, 258.2
3220, 668.85, 1.71, 6.0, 16.99, 257.0
3240, 667.20, 1.70, 5.7, 17.32, 256.5
3260, 665.55, 1.71, 5.5, 17.55, 256.0
3280, 663.90, 1.69, 5.5, 17.76, 256.1
3300, 662.26, 1.61, 5.4, 17.90, 256.5
3320, 660.62, 1.36, 5.2, 18.05, 257.3
3340, 658.98, 1.06, 5.1, 18.20, 257.6
3360, 657.35, 0.88, 5.0, 18.35, 257.7
3380, 655.71, 0.77, 5.0, 18.50, 257.9
3400, 654.09, 0.76, 5.1, 18.69, 258.1
3420, 652.46, 0.76, 5.1, 18.89, 258.0
3440, 650.84, 0.64, 5.2, 19.07, 258.9
3460, 649.23, 0.51, 5.2, 19.25, 259.8
3480, 647.61, 0.38, 5.2, 19.38, 260.2
3500, 646.00, 0.01, 5.2, 19.33, 261.5
3520, 644.40, -0.13, 5.2, 19.30, 262.4
3540, 642.79, -0.30, 5.2, 19.29, 263.0
3560, 641.19, -0.52, 5.2, 19.29, 263.7
3580, 639.59, -0.75, 5.2, 19.13, 264.3
3600, 638.00, -0.92, 5.2, 19.08, 265.1
3620, 636.40, -0.92, 5.2, 19.00, 265.7
3640, 634.81, -0.94, 5.1, 18.83, 266.0
3660, 633.22, -1.25, 5.1, 18.63, 265.7
3680, 631.64, -1.55, 5.2, 18.47, 265.3
3700, 630.06, -1.71, 5.2, 18.38, 265.6
3720, 628.48, -1.96, 5.2, 18.32, 266.1
3740, 626.91, -2.13, 5.2, 18.24, 266.9
3760, 625.33, -2.15, 5.0, 18.12, 267.8
3780, 623.77, -2.12, 4.6, 18.00, 269.3
3800, 622.20, -2.20, 4.3, 17.97, 269.8
3820, 620.64, -2.33, 4.1, 17.98, 269.7
3840, 619.08, -2.51, 4.1, 17.97, 269.1
3860, 617.52, -2.67, 4.4, 17.94, 268.7
3880, 615.97, -2.84, 4.7, 18.02, 268.3
3900, 614.42, -3.06, 5.2, 18.08, 267.8
3920, 612.87, -3.18, 5.5, 18.22, 267.0
3940, 611.33, -3.25, 5.7, 18.32, 266.2
3960, 609.79, -3.30, 5.8, 18.38, 265.6
3980, 608.25, -3.46, 5.8, 18.29, 265.1
4000, 606.72, -3.75, 6.0, 18.20, 264.3
4020, 605.19, -4.00, 6.2, 18.10, 263.6
4040, 603.66, -4.13, 6.4, 17.89, 263.1
4060, 602.13, -4.26, 6.8, 17.83, 262.9
4080, 600.61, -4.37, 7.2, 17.71, 263.0
4100, 599.09, -4.49, 7.8, 17.62, 263.3
4120, 597.58, -4.77, 8.6, 17.60, 263.7
4140, 596.06, -4.98, 9.6, 17.60, 264.0
4160, 594.56, -5.08, 10.7, 17.48, 264.7
4180, 593.05, -5.09, 11.8, 17.39, 265.9
4200, 591.55, -5.26, 12.9, 17.20, 267.4
4220, 590.05, -5.42, 14.2, 17.04, 268.2
4240, 588.55, -5.53, 15.5, 16.93, 268.5
4260, 587.06, -5.55, 16.5, 16.91, 268.4
4280, 585.57, -5.58, 17.3, 16.89, 268.3
4300, 584.08, -5.76, 17.9, 16.86, 268.6
4320, 582.60, -5.96, 18.4, 16.83, 269.1
4340, 581.12, -6.13, 19.2, 16.75, 269.4
4360, 579.64, -6.27, 19.8, 16.64, 269.7
4380, 578.16, -6.59, 20.3, 16.57, 269.9
4400, 576.69, -6.84, 20.7, 16.58, 269.9
4420, 575.22, -6.78, 21.0, 16.53, 270.1
4440, 573.75, -6.51, 21.0, 16.55, 270.5
4460, 572.29, -6.47, 20.8, 16.56, 270.8
4480, 570.83, -6.55, 20.7, 16.53, 271.1
4500, 569.38, -6.62, 20.6, 16.45, 271.1
4520, 567.93, -6.74, 20.4, 16.38, 270.0
4540, 566.48, -6.83, 20.2, 16.35, 268.6
4560, 565.03, -6.90, 19.9, 16.33, 267.9
4580, 563.59, -7.05, 19.6, 16.43, 267.0
4600, 562.15, -7.27, 19.3, 16.54, 265.9
4620, 560.72, -7.48, 19.2, 16.68, 265.2
4640, 559.28, -7.70, 19.0, 16.76, 264.6
4660, 557.85, -7.85, 19.0, 16.84, 264.4
4680, 556.42, -7.91, 18.9, 16.85, 264.2
4700, 555.00, -8.05, 18.7, 16.83, 263.9
4720, 553.58, -8.33, 18.5, 16.73, 263.6
4740, 552.16, -8.53, 18.4, 16.61, 263.4
4760, 550.74, -8.53, 18.7, 16.50, 262.4
4780, 549.33, -8.34, 19.4, 16.40, 261.5
4800, 547.92, -8.26, 20.5, 16.36, 261.2
4820, 546.51, -8.30, 21.6, 16.32, 261.3
4840, 545.11, -8.47, 23.0, 16.17, 261.3
4860, 543.71, -8.69, 24.7, 16.02, 261.6
4880, 542.31, -8.86, 25.9, 15.83, 261.5
4900, 540.92, -9.12, 27.4, 15.76, 260.9
4920, 539.53, -9.26, 28.2, 15.75, 260.2
4940, 538.14, -9.36, 28.6, 15.79, 258.9
4960, 536.76, -9.54, 28.8, 15.92, 259.3
4980, 535.37, -9.69, 28.7, 16.01, 259.3
5000, 533.99, -9.85, 28.9, 16.18, 259.2
5020, 532.61, -10.16, 29.5, 16.46, 259.5
5040, 531.24, -10.48, 30.2, 16.77, 259.8
5060, 529.86, -10.80, 30.9, 17.07, 260.1
5080, 528.49, -11.13, 31.5, 17.36, 260.4
5100, 527.12, -11.19, 31.3, 17.41, 257.9
5120, 525.76, -11.27, 31.0, 17.43, 257.1
5140, 524.39, -11.37, 29.6, 17.42, 257.6
5160, 523.03, -11.41, 28.3, 17.50, 257.3
5180, 521.68, -11.46, 26.7, 17.58, 257.5
5200, 520.32, -11.54, 24.5, 17.72, 257.8
5220, 518.97, -11.68, 24.2, 18.04, 258.1
5240, 517.63, -11.86, 24.0, 18.45, 257.5
5260, 516.28, -11.97, 24.0, 18.77, 256.6
5280, 514.94, -12.11, 23.9, 18.98, 255.8
5300, 513.60, -12.26, 23.9, 19.12, 255.1
5320, 512.26, -12.52, 23.9, 19.21, 254.7
5340, 510.92, -12.87, 24.1, 19.30, 254.5
5360, 509.59, -13.11, 24.5, 19.27, 255.3
5380, 508.25, -13.25, 24.8, 19.27, 254.9
5400, 506.92, -13.43, 25.0, 19.27, 254.0
5420, 505.60, -13.64, 25.1, 19.31, 253.7
5440, 504.27, -13.64, 25.2, 19.42, 253.8
5460, 502.95, -13.42, 24.9, 19.58, 253.5
5480, 501.64, -13.48, 24.4, 19.75, 253.3
5500, 500.32, -13.74, 23.8, 19.93, 254.3
5520, 499.01, -13.94, 23.4, 20.12, 255.5
5540, 497.70, -14.00, 23.2, 20.26, 255.8
5560, 496.40, -14.17, 23.0, 20.36, 255.3
5580, 495.10, -14.37, 22.8, 20.50, 254.7
5600, 493.80, -14.51, 22.5, 20.46, 253.7
5620, 492.50, -14.90, 22.2, 20.35, 254.2
5640, 491.20, -15.26, 22.1, 20.16, 254.7
5660, 489.91, -15.42, 22.1, 19.99, 253.1
5680, 488.62, -15.54, 22.2, 19.84, 252.0
5700, 487.33, -15.57, 22.3, 19.80, 251.8
5720, 486.05, -15.64, 22.5, 19.82, 251.8
5740, 484.77, -15.75, 22.6, 19.95, 251.3
5760, 483.49, -15.81, 22.8, 20.44, 251.2
5780, 482.21, -15.82, 23.1, 21.00, 251.6
5800, 480.94, -15.71, 23.6, 21.42, 251.3
5820, 479.67, -15.64, 24.1, 21.64, 251.1
5840, 478.41, -15.78, 25.2, 21.68, 250.8
5860, 477.14, -15.93, 26.2, 21.70, 250.5
5880, 475.88, -16.08, 27.2, 21.73, 250.2
5900, 474.62, -16.23, 28.3, 21.75, 250.0
5920, 473.37, -16.38, 29.3, 21.77, 249.7
5940, 472.11, -16.53, 30.3, 21.80, 249.4
5960, 470.86, -16.68, 31.4, 21.82, 249.1
