# Radiation correction v2.4. Params: lat=43.0257, lon=-87.8613, utc_time=2024-05-23 19:53
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1220, 854.78, 13.48, 48.4, 7.19, 234.0
1240, 852.76, 13.15, 48.9, 7.35, 232.7
1260, 850.74, 12.86, 49.7, 7.55, 232.2
1280, 848.73, 12.65, 50.2, 7.63, 230.7
1300, 846.72, 12.41, 50.6, 7.64, 229.6
1320, 844.71, 12.16, 51.2, 7.52, 230.4
1340, 842.70, 11.90, 51.8, 7.54, 233.7
1360, 840.70, 11.68, 52.4, 7.57, 236.8
1380, 838.70, 11.47, 52.9, 7.79, 240.3
1400, 836.70, 11.27, 53.5, 8.07, 244.1
1420, 834.71, 11.05, 54.1, 8.42, 245.2
1440, 832.72, 10.84, 54.6, 8.76, 243.1
1460, 830.73, 10.69, 55.0, 8.93, 240.9
1480, 828.75, 10.53, 55.5, 8.92, 241.0
1500, 826.77, 10.36, 55.9, 8.83, 242.6
1520, 824.80, 10.19, 56.3, 8.81, 243.3
1540, 822.82, 10.00, 56.8, 8.80, 242.7
1560, 820.86, 9.84, 57.2, 8.81, 241.9
1580, 818.89, 9.67, 57.6, 8.84, 241.1
1600, 816.93, 9.45, 58.2, 8.85, 241.1
1620, 814.97, 9.26, 58.8, 8.94, 241.2
1640, 813.02, 9.10, 59.2, 9.00, 241.4
1660, 811.06, 8.92, 59.7, 9.08, 241.3
1680, 809.12, 8.75, 60.2, 9.15, 241.3
1700, 807.17, 8.63, 60.5, 9.20, 241.3
1720, 805.23, 8.39, 61.2, 9.13, 241.3
1740, 803.29, 8.11, 62.0, 9.04, 240.9
1760, 801.36, 7.97, 62.5, 8.92, 240.8
1780, 799.43, 7.83, 62.9, 8.84, 240.3
1800, 797.50, 7.64, 63.5, 8.78, 239.2
1820, 795.57, 7.53, 63.9, 8.73, 238.3
1840, 793.65, 7.36, 64.5, 8.71, 238.2
1860, 791.74, 7.15, 65.1, 8.72, 238.4
1880, 789.82, 6.95, 65.8, 8.72, 238.6
1900, 787.91, 6.73, 66.5, 8.65, 242.6
1920, 786.01, 6.50, 67.3, 8.38, 244.2
1940, 784.10, 6.33, 67.9, 8.02, 245.2
1960, 782.20, 6.12, 68.7, 7.82, 245.4
1980, 780.31, 5.92, 69.4, 7.67, 245.0
2000, 778.41, 5.75, 70.2, 7.60, 244.8
2020, 776.52, 5.57, 71.1, 7.62, 244.6
2040, 774.63, 5.39, 72.0, 7.86, 245.4
2060, 772.75, 5.46, 72.5, 8.12, 246.0
2080, 770.87, 5.81, 71.8, 8.29, 247.4
2100, 769.00, 6.12, 70.0, 8.34, 251.5
2120, 767.14, 5.88, 68.7, 8.34, 255.8
2140, 765.27, 5.54, 68.9, 8.28, 257.6
2160, 763.42, 5.66, 69.1, 8.20, 257.8
2180, 761.57, 6.04, 68.0, 8.18, 259.3
2200, 759.72, 6.12, 66.9, 8.09, 262.3
2220, 757.88, 5.91, 66.9, 7.80, 262.7
2240, 756.04, 5.68, 67.8, 7.57, 264.4
2260, 754.20, 5.51, 68.4, 7.46, 266.9
2280, 752.37, 5.30, 68.9, 7.41, 268.3
2300, 750.53, 4.74, 70.4, 7.39, 266.4
2320, 748.70, 4.60, 71.2, 7.55, 263.6
2340, 746.88, 4.52, 71.6, 7.74, 261.5
2360, 745.05, 4.35, 71.9, 7.96, 259.3
2380, 743.23, 3.95, 72.3, 8.13, 260.2
2400, 741.42, 3.56, 73.1, 8.27, 261.1
2420, 739.60, 3.11, 74.5, 8.31, 264.1
2440, 737.78, 2.70, 76.1, 8.47, 266.8
2460, 735.97, 2.24, 78.1, 8.60, 266.3
2480, 734.16, 1.82, 80.0, 8.43, 265.0
2500, 732.35, 1.41, 81.8, 8.26, 263.7
2520, 730.54, 1.08, 83.3, 8.15, 264.8
2540, 728.74, 0.86, 84.4, 8.27, 266.1
2560, 726.93, 0.62, 85.7, 8.41, 266.8
2580, 725.14, 0.46, 86.5, 8.67, 266.5
2600, 723.34, 0.27, 87.8, 9.00, 268.2
2620, 721.55, 0.07, 89.2, 9.34, 270.2
2640, 719.76, -0.04, 89.4, 9.37, 271.6
2660, 717.97, -0.13, 89.2, 9.38, 272.5
2680, 716.19, -0.25, 88.2, 9.38, 274.5
2700, 714.41, -0.37, 86.4, 9.39, 276.6
2720, 712.64, -0.43, 85.1, 9.53, 277.3
2740, 710.87, -0.54, 83.7, 9.64, 276.9
2760, 709.10, -0.73, 82.8, 9.86, 276.8
2780, 707.33, -0.94, 83.1, 10.25, 275.4
2800, 705.57, -1.27, 84.6, 10.49, 271.4
2820, 703.81, -1.41, 85.1, 10.72, 271.2
2840, 702.06, -1.51, 85.2, 10.92, 272.6
2860, 700.31, -1.61, 84.8, 11.19, 273.1
2880, 698.56, -1.73, 84.2, 11.37, 272.8
2900, 696.81, -1.70, 83.1, 11.54, 273.7
2920, 695.08, -1.55, 81.6, 11.71, 275.3
2940, 693.34, -1.11, 78.0, 12.08, 277.4
2960, 691.62, -0.85, 75.1, 12.70, 277.4
2980, 689.90, -1.01, 74.7, 12.98, 276.9
3000, 688.18, -1.11, 74.2, 12.98, 275.3
3020, 686.46, -1.18, 73.3, 12.83, 273.7
3040, 684.75, -1.12, 71.5, 12.59, 272.9
3060, 683.04, -1.26, 69.3, 11.82, 274.0
3080, 681.34, -1.46, 69.1, 11.18, 276.4
3100, 679.63, -1.71, 69.7, 10.79, 278.6
3120, 677.94, -1.97, 70.2, 10.78, 279.9
3140, 676.24, -2.26, 70.6, 10.83, 279.9
3160, 674.55, -2.41, 70.7, 10.99, 278.8
3180, 672.86, -2.47, 70.1, 11.22, 277.3
3200, 671.17, -2.38, 68.7, 11.50, 276.0
3220, 669.49, -1.95, 62.9, 11.99, 276.0
3240, 667.82, -1.38, 51.9, 12.32, 276.4
3260, 666.16, -1.30, 45.4, 12.70, 275.5
3280, 664.49, -1.24, 40.4, 12.93, 274.0
3300, 662.84, -1.07, 34.1, 13.21, 272.4
3320, 661.19, -0.84, 29.4, 13.69, 271.8
3340, 659.54, -0.77, 25.2, 13.97, 270.4
3360, 657.90, -0.78, 21.6, 14.20, 269.5
3380, 656.26, -0.75, 18.1, 14.43, 269.8
3400, 654.62, -0.63, 14.0, 14.53, 270.0
3420, 652.99, -0.62, 11.9, 14.52, 269.7
3440, 651.36, -0.67, 11.2, 14.46, 269.8
3460, 649.74, -0.74, 10.9, 14.34, 269.3
3480, 648.12, -0.81, 11.1, 14.10, 269.0
3500, 646.50, -0.92, 11.3, 13.96, 269.5
3520, 644.89, -1.06, 11.6, 13.60, 270.8
3540, 643.28, -1.19, 13.0, 13.18, 272.6
3560, 641.67, -1.17, 14.8, 12.72, 273.7
3580, 640.07, -1.16, 16.1, 12.33, 273.6
3600, 638.47, -1.15, 18.1, 12.18, 274.5
3620, 636.88, -1.20, 19.3, 12.07, 276.0
3640, 635.28, -1.25, 20.0, 11.96, 277.0
3660, 633.70, -1.27, 20.3, 11.92, 277.4
3680, 632.11, -1.27, 20.6, 12.04, 275.5
3700, 630.53, -1.38, 21.1, 12.26, 273.7
3720, 628.95, -1.44, 21.7, 12.44, 272.3
3740, 627.38, -1.46, 22.3, 12.64, 270.8
3760, 625.81, -1.52, 22.8, 12.88, 269.8
3780, 624.25, -1.69, 23.3, 13.14, 269.4
3800, 622.68, -2.03, 24.2, 13.39, 268.9
3820, 621.12, -2.33, 25.3, 13.62, 268.1
3840, 619.56, -2.34, 25.9, 13.65, 267.4
3860, 618.01, -2.19, 26.1, 13.51, 267.7
3880, 616.46, -2.28, 26.0, 13.40, 268.4
3900, 614.92, -2.41, 26.0, 13.25, 268.7
3920, 613.37, -2.56, 26.1, 13.21, 269.3
3940, 611.84, -2.76, 26.2, 13.19, 269.5
3960, 610.30, -2.96, 26.2, 13.28, 269.3
3980, 608.76, -3.17, 26.2, 13.42, 268.4
4000, 607.23, -3.30, 26.4, 13.67, 268.0
4020, 605.70, -3.35, 26.5, 13.88, 267.7
4040, 604.18, -3.33, 26.6, 14.12, 267.4
4060, 602.66, -3.66, 27.1, 14.32, 267.6
4080, 601.14, -4.01, 27.6, 14.56, 267.5
4100, 599.62, -4.10, 27.9, 14.75, 266.9
4120, 598.11, -4.26, 28.3, 14.85, 266.3
4140, 596.60, -4.41, 28.4, 14.98, 265.7
