UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
14:29:38, 189, 0, 98510,  ,  , 17.70, 61.25,  ,  ,  , 
14:29:39, 189, 0, 98512,  ,  , 17.69, 61.30,  ,  ,  , 
14:29:40, 189, 0, 98510,  ,  , 17.66, 61.35,  ,  ,  , 
14:29:41, 189, 0, 98509,  ,  , 17.61, 61.40,  ,  ,  , 
14:29:42, 189, 0, 98508,  ,  , 17.57, 61.50,  ,  ,  , 
14:29:46, 189, 0, 98509,  ,  , 17.48, 61.85,  ,  ,  , 
14:29:47, 189, 0, 98509,  ,  , 17.44, 61.95,  ,  ,  , 
14:29:48, 189, 0, 98510,  ,  , 17.41, 62.05,  ,  ,  , 
14:29:52, 189, 0, 98511,  ,  , 17.37, 62.60,  ,  ,  , 0
14:29:53, 189, 0, 98511,  ,  , 17.37, 62.70,  ,  ,  , 0
14:29:54, 189, 0, 98512,  ,  , 17.37, 62.75,  ,  ,  , 0
14:29:55, 189, 0, 98512,  ,  , 17.36, 62.75,  ,  ,  , 0
14:29:56, 189, 0, 98512,  ,  , 17.35, 62.80,  ,  ,  , 0
14:29:57, 189, 0, 98512,  ,  , 17.32, 62.80,  ,  ,  , 0
14:29:58, 189, 0, 98512,  ,  , 17.29, 62.85,  ,  ,  , 0
14:29:59, 189, 0, 98513,  ,  , 17.27, 62.85,  ,  ,  , 0
14:30:00, 189, 0, 98514,  ,  , 17.26, 62.95,  ,  ,  , 0
14:30:04, 189, 0, 98511,  ,  , 17.20, 63.30,  ,  ,  , 0
14:30:05, 189, 0, 98510,  ,  , 17.16, 63.35,  ,  ,  , 0
14:30:06, 189, 0, 98510,  ,  , 17.13, 63.35,  ,  ,  , 0
14:30:07, 189, 0, 98511,  ,  , 17.12, 63.35,  ,  ,  , 0
14:30:08, 189, 0, 98513,  ,  , 17.12, 63.45,  ,  ,  , 0
14:30:09, 189, 0, 98516,  ,  , 17.12, 63.55,  ,  ,  , 0
14:30:10, 189, 0, 98516,  ,  , 17.11, 63.65,  ,  ,  , 0
14:30:11, 189, 0, 98516,  ,  , 17.10, 63.65,  ,  ,  , 0
14:30:12, 189, 0, 98516,  ,  , 17.09, 63.70, 20.8,  ,  , 0
14:30:13, 189, 0, 98515,  ,  , 17.08, 63.75,  ,  ,  , 0
14:30:14, 189, 0, 98514,  ,  , 17.07, 63.85,  ,  ,  , 0
14:30:15, 189, 0, 98514,  ,  , 17.06, 63.85,  ,  ,  , 0
14:30:16, 189, 0, 98514,  ,  , 17.05, 63.85,  ,  ,  , 0
14:30:17, 189, 0, 98514,  ,  , 17.03, 63.85,  ,  ,  , 0
14:30:18, 189, 0, 98514,  ,  , 17.03, 63.85,  ,  ,  , 0
14:30:19, 189, 0, 98514,  ,  , 17.03, 63.85,  ,  ,  , 0
14:30:20, 189, 0, 98515,  ,  , 17.03, 63.85,  ,  ,  , 0
14:30:21, 189, 0, 98516,  ,  , 17.03, 63.80,  ,  ,  , 0
14:30:22, 189, 0, 98516,  ,  , 17.03, 63.80,  ,  ,  , 0
14:30:23, 189, 0, 98516,  ,  , 17.03, 63.80,  ,  ,  , 0
14:30:24, 189, 0, 98516,  ,  , 17.02, 63.85,  ,  ,  , 0
14:30:25, 189, 0, 98516,  ,  , 17.01, 63.85,  ,  ,  , 0
14:30:26, 189, 0, 98516,  ,  , 17.00, 63.85,  ,  ,  , 0
14:30:27, 189, 0, 98516,  ,  , 16.99, 63.85,  ,  ,  , 0
14:30:28, 189, 0, 98514,  ,  , 16.98, 63.80,  ,  ,  , 0
14:30:29, 189, 0, 98513,  ,  , 16.97, 63.85,  ,  ,  , 0
14:30:30, 189, 0, 98512,  ,  , 16.97, 63.90,  ,  ,  , 0
14:30:30, 189, 0, 98512,  ,  , 16.97, 63.90,  ,  ,  , 0
14:30:31, 189, 0, 98512,  ,  , 16.97, 63.95,  ,  ,  , 0
14:30:32, 189, 0, 98512,  ,  , 16.97, 63.95,  ,  ,  , 0
14:30:33, 189, 0, 98510,  ,  , 16.98, 63.95,  ,  ,  , 0
14:30:34, 189, 0, 98509,  ,  , 16.97, 63.95,  ,  ,  , 0
14:30:35, 189, 0, 98508,  ,  , 16.95, 63.95,  ,  ,  , 0.1
14:30:36, 189, 0, 98508,  ,  , 16.95, 63.95,  ,  ,  , 0.1
14:30:37, 189, 0, 98508,  ,  , 16.94, 64.00,  ,  ,  , 0.1
14:30:38, 189, 0, 98508,  ,  , 16.93, 64.05, 21.0,  ,  , 0.1
14:30:39, 189, 0, 98509,  ,  , 16.92, 64.05,  ,  ,  , 0
14:30:40, 189, 0, 98510,  ,  , 16.92, 64.10,  ,  ,  , 0
14:30:41, 189, 0, 98512,  ,  , 16.92, 64.10,  ,  ,  , 0
14:30:42, 189, 0, 98512,  ,  , 16.92, 64.15,  ,  ,  , 0
14:30:43, 189, 0, 98512,  ,  , 16.93, 64.10,  ,  ,  , 0
14:30:44, 189, 0, 98512,  ,  , 16.93, 64.10,  ,  ,  , 0
14:30:45, 189, 0, 98512,  ,  , 16.94, 64.05,  ,  ,  , 0
14:30:46, 189, 0, 98512,  ,  , 16.95, 64.10,  ,  ,  , 0
14:30:47, 189, 0, 98512,  ,  , 16.95, 64.10,  ,  ,  , 0
14:30:48, 189, 0, 98512,  ,  , 16.97, 64.10,  ,  ,  , 0
14:30:49, 189, 0, 98512,  ,  , 16.98, 64.05,  ,  ,  , 0
14:30:50, 189, 0, 98512,  ,  , 16.99, 64.05,  ,  ,  , 0
14:30:51, 189, 0, 98512,  ,  , 16.99, 64.00,  ,  ,  , 0
14:30:52, 189, 0, 98512,  ,  , 17.00, 63.95,  ,  ,  , 0
14:30:53, 189, 0, 98512,  ,  , 17.01, 63.95,  ,  ,  , 0
14:30:54, 189, 0, 98511,  ,  , 17.01, 63.95,  ,  ,  , 0
14:30:55, 189, 0, 98510,  ,  , 17.02, 63.95,  ,  ,  , 0
14:30:56, 189, 0, 98510,  ,  , 17.03, 63.95,  ,  ,  , 0
14:30:57, 189, 0, 98510,  ,  , 17.03, 63.95,  ,  ,  , 0
14:30:58, 189, 0, 98510,  ,  , 17.05, 63.90,  ,  ,  , 0
14:30:59, 189, 0, 98510,  ,  , 17.06, 63.85,  ,  ,  , 0
14:31:00, 189, 0, 98511,  ,  , 17.07, 63.80,  ,  ,  , 0
14:31:01, 189, 0, 98512,  ,  , 17.06, 63.70,  ,  ,  , 0
14:31:02, 189, 0, 98514,  ,  , 17.06, 63.70,  ,  ,  , 0
14:31:03, 189, 0, 98512,  ,  , 17.06, 63.65,  ,  ,  , 0
14:31:04, 189, 0, 98511,  ,  , 17.06, 63.60,  ,  ,  , 0
14:31:05, 189, 0, 98510,  ,  , 17.06, 63.60, 21.5,  ,  , 0
14:31:06, 189, 0, 98510,  ,  , 17.06, 63.60,  ,  ,  , 0
14:31:07, 189, 0, 98510,  ,  , 17.07, 63.60,  ,  ,  , 0
14:31:08, 189, 0, 98510,  ,  , 17.07, 63.55,  ,  ,  , 0
14:31:09, 189, 0, 98510,  ,  , 17.08, 63.55,  ,  ,  , 0
14:31:10, 189, 0, 98510,  ,  , 17.08, 63.55,  ,  ,  , 0
14:31:11, 189, 0, 98510,  ,  , 17.09, 63.50,  ,  ,  , 0
14:31:12, 189, 0, 98510,  ,  , 17.09, 63.45,  ,  ,  , 0
14:31:13, 189, 0, 98511,  ,  , 17.08, 63.45,  ,  ,  , 0
14:31:14, 189, 0, 98512,  ,  , 17.07, 63.50,  ,  ,  , 0
14:31:15, 189, 0, 98510,  ,  , 17.06, 63.55,  ,  ,  , 0
14:31:16, 189, 0, 98508,  ,  , 17.05, 63.60,  ,  ,  , 0
14:31:17, 190, 0, 98506,  ,  , 17.05, 63.65,  ,  ,  , 0
14:31:18, 189, 0, 98508,  ,  , 17.03, 63.70,  ,  ,  , 0
14:31:19, 189, 0, 98511,  ,  , 17.03, 63.75,  ,  ,  , 0
14:31:20, 189, 0, 98514,  ,  , 17.02, 63.80,  ,  ,  , 0
14:31:21, 189, 0, 98512,  ,  , 17.01, 63.80,  ,  ,  , 0
14:31:22, 189, 0, 98510,  ,  , 17.02, 63.85,  ,  ,  , 0
14:31:23, 189, 0, 98508,  ,  , 17.02, 63.90,  ,  ,  , 0
14:31:23, 189, 0, 98508,  ,  , 17.02, 63.95,  ,  ,  , 0
14:31:24, 189, 0, 98508,  ,  , 17.02, 63.95,  ,  ,  , 0
14:31:25, 189, 0, 98508,  ,  , 17.03, 64.00,  ,  ,  , 0
14:31:26, 189, 0, 98509,  ,  , 17.06, 64.05,  ,  ,  , 0
14:31:27, 189, 0, 98510,  ,  , 17.08, 64.10,  ,  ,  , 0
14:31:28, 189, 0, 98512,  ,  , 17.10, 64.20,  ,  ,  , 0
14:31:29, 189, 0, 98510,  ,  , 17.13, 64.30,  ,  ,  , 0
14:31:30, 189, 0, 98509,  ,  , 17.15, 64.30,  ,  ,  , 0
14:31:31, 189, 0, 98508,  ,  , 17.17, 64.25, 21.8,  ,  , 0
14:31:44, 189, 0, 98511,  ,  , 17.47, 63.40,  ,  ,  , 0
14:31:45, 189, 0, 98511,  ,  , 17.50, 63.30,  ,  ,  , 0
14:31:46, 189, 0, 98512,  ,  , 17.51, 63.20,  ,  ,  , 0
14:31:47, 189, 0, 98511,  ,  , 17.53, 63.10,  ,  ,  , 0
14:31:48, 189, 0, 98510,  ,  , 17.54, 63.00,  ,  ,  , 0
14:31:49, 189, 0, 98510,  ,  , 17.55, 62.90,  ,  ,  , 0
14:31:50, 189, 0, 98510,  ,  , 17.55, 62.80,  ,  ,  , 0
14:31:51, 189, 0, 98510,  ,  , 17.56, 62.75,  ,  ,  , 0
14:31:52, 189, 0, 98510,  ,  , 17.56, 62.65,  ,  ,  , 0
14:31:53, 189, 0, 98509,  ,  , 17.56, 62.55,  ,  ,  , 0
14:31:54, 189, 0, 98508,  ,  , 17.56, 62.50,  ,  ,  , 0
14:31:55, 189, 0, 98508,  ,  , 17.56, 62.45,  ,  ,  , 0
14:31:56, 189, 0, 98509,  ,  , 17.55, 62.45,  ,  ,  , 0
14:31:57, 189, 0, 98511,  ,  , 17.54, 62.45,  ,  ,  , 0
14:31:58, 189, 0, 98514,  ,  , 17.52, 62.45, 22.0,  ,  , 0
14:31:59, 189, 0, 98514,  ,  , 17.50, 62.45,  ,  ,  , 0
14:32:00, 189, 0, 98514, 0.20, 0.00, 17.50, 62.45,  ,  ,  , 0
14:32:01, 189, 0, 98514, 0.30, 0.00, 17.50, 62.50,  , 43.025287, -87.804782, 0
14:32:02, 189, 0, 98513, 0.30, 0.00, 17.50, 62.55,  ,  ,  , 0
14:32:03, 189, 0, 98512, 0.35, 86.80, 17.50, 62.55,  ,  ,  , 0
14:32:04, 189, 0, 98512, 0.35, 81.10, 17.50, 62.50,  , 43.025302, -87.804778, 0
14:32:06, 189, 0, 98513, 0.40, 77.90, 17.47, 62.45,  ,  ,  , 0
14:32:07, 189, 0, 98514, 0.50, 72.40, 17.46, 62.45,  , 43.025302, -87.804702, 0
14:32:08, 189, 0, 98513, 0.50, 72.40, 17.46, 62.45,  ,  ,  , 0
14:32:09, 189, 0, 98512, 0.60, 69.90, 17.45, 62.45,  ,  ,  , 0
14:32:10, 189, 0, 98512, 0.55, 73.50, 17.44, 62.50,  , 43.025302, -87.804630, 0
14:32:11, 189, 0, 98512, 0.50, 75.10, 17.41, 62.55,  ,  ,  , 0
14:32:12, 189, 0, 98513, 0.55, 78.40, 17.38, 62.60,  ,  ,  , 0
14:32:13, 189, 0, 98514, 0.50, 77.10, 17.36, 62.65,  , 43.025303, -87.804605, 0
14:32:15, 189, 0, 98510, 0.55, 75.60, 17.33, 62.75,  ,  ,  , 0
14:32:16, 189, 0, 98508, 0.55, 76.40, 17.32, 62.80,  , 43.025318, -87.804565, 0
14:32:19, 189, 0, 98514, 0.45, 72.40, 17.33, 62.95,  , 43.025315, -87.804557, 0
14:32:20, 189, 0, 98515, 0.40, 73.10, 17.36, 63.15,  ,  ,  , 0
14:32:21, 189, 0, 98516, 0.35, 77.20, 17.37, 63.25,  , 43.025310, -87.804562, 0
14:32:23, 189, 0, 98513, 0.35, 82.40, 17.40, 63.25,  ,  ,  , 0
14:32:24, 189, 0, 98512, 0.25, 85.70, 17.42, 63.20, 22.2, 43.025300, -87.804580, 0
14:32:27, 189, 0, 98510, 0.15, 85.70, 17.44, 63.45,  , 43.025340, -87.804670, 0
14:32:30, 189, 0, 98516, 0.15, 85.70, 17.39, 63.40,  , 43.025388, -87.804740, 0
14:32:35, 188, -1, 98520,  ,  , 16.89, 63.45,  ,  ,  , 0
14:32:36, 188, -1, 98522,  ,  , 16.87, 63.55,  ,  ,  , -0.1
14:32:37, 188, -1, 98519, 0.20, 256.00, 16.76, 63.65,  ,  ,  , -0.1
14:32:38, 189, 0, 98516, 0.20, 256.00, 16.66, 63.80,  ,  ,  , 0
