# Radiation correction v2.4. Params: lat=43.0248, lon=-87.6902, utc_time=2024-05-23 15:22
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
2740, 710.49, 1.29, 34.4, 10.76, 295.2
2760, 708.73, 1.54, 30.7, 10.84, 289.4
2780, 706.98, 1.75, 28.1, 10.95, 284.3
2800, 705.24, 1.76, 27.1, 11.10, 280.9
2820, 703.50, 1.62, 26.9, 11.29, 278.9
2840, 701.76, 1.48, 27.1, 11.48, 277.1
2860, 700.02, 1.35, 27.5, 11.65, 275.2
2880, 698.29, 1.24, 27.8, 11.84, 274.4
2900, 696.57, 1.22, 27.9, 12.01, 274.0
2920, 694.85, 1.25, 27.8, 12.18, 273.4
2940, 693.13, 1.47, 27.3, 12.44, 273.7
2960, 691.42, 1.66, 26.4, 12.72, 274.5
2980, 689.72, 1.67, 25.4, 12.98, 275.0
3000, 688.01, 1.45, 24.9, 13.35, 275.3
3020, 686.31, 1.28, 24.7, 13.77, 276.1
3040, 684.61, 1.24, 24.5, 14.22, 277.2
3060, 682.92, 1.37, 23.3, 14.63, 277.8
3080, 681.23, 1.63, 20.9, 14.97, 277.6
3100, 679.55, 1.74, 18.3, 15.16, 276.7
3120, 677.87, 1.65, 16.5, 15.17, 275.5
3140, 676.19, 1.65, 15.3, 15.08, 274.0
3160, 674.53, 1.76, 14.3, 15.03, 272.1
3180, 672.86, 1.83, 13.2, 15.01, 269.9
3200, 671.20, 1.78, 12.1, 15.05, 267.9
3220, 669.54, 1.79, 11.4, 15.26, 266.8
3240, 667.89, 1.83, 10.7, 15.62, 265.7
3260, 666.24, 1.76, 9.7, 16.01, 264.6
3280, 664.59, 1.76, 8.6, 16.44, 263.2
3300, 662.95, 1.90, 7.7, 16.86, 262.2
3320, 661.31, 1.99, 7.2, 17.14, 261.8
3340, 659.68, 2.02, 6.9, 17.39, 262.1
3360, 658.05, 1.93, 6.8, 17.50, 262.7
3380, 656.42, 1.68, 6.7, 17.52, 263.4
3400, 654.80, 1.30, 6.7, 17.53, 264.2
3420, 653.18, 1.09, 6.7, 17.55, 264.7
3440, 651.56, 0.84, 6.7, 17.49, 265.1
3460, 649.94, 0.62, 6.7, 17.44, 266.2
3480, 648.33, 0.50, 6.7, 17.32, 267.1
3500, 646.72, 0.47, 6.5, 17.12, 267.7
3520, 645.11, 0.37, 6.3, 16.83, 267.9
3540, 643.51, 0.24, 6.0, 16.58, 268.2
3560, 641.91, 0.10, 5.8, 16.33, 268.6
3580, 640.31, -0.02, 5.6, 16.17, 268.8
3600, 638.72, -0.23, 5.5, 16.06, 269.4
3620, 637.12, -0.48, 5.4, 16.02, 270.1
3640, 635.54, -0.69, 5.4, 15.97, 270.5
3660, 633.95, -0.86, 5.4, 15.98, 270.0
3680, 632.37, -1.00, 5.3, 16.07, 269.0
3700, 630.79, -1.14, 5.1, 16.20, 268.1
3720, 629.21, -1.20, 4.9, 16.27, 267.7
3740, 627.64, -1.24, 4.7, 16.21, 267.5
3760, 626.07, -1.25, 4.6, 16.03, 267.1
3780, 624.51, -1.31, 4.4, 15.76, 267.1
3800, 622.95, -1.38, 4.2, 15.55, 267.7
3820, 621.39, -1.67, 4.1, 15.40, 268.5
3840, 619.83, -2.00, 4.1, 15.32, 268.5
3860, 618.28, -2.27, 4.4, 15.28, 267.9
3880, 616.73, -2.26, 4.8, 15.35, 266.7
3900, 615.18, -2.28, 5.2, 15.46, 265.5
3920, 613.64, -2.32, 5.4, 15.68, 264.4
3940, 612.10, -2.27, 5.4, 16.01, 263.3
3960, 610.57, -2.21, 5.4, 16.31, 262.3
3980, 609.04, -2.29, 5.5, 16.48, 261.6
4000, 607.51, -2.43, 5.8, 16.59, 261.6
4020, 605.99, -2.53, 6.2, 16.61, 261.3
4040, 604.46, -2.75, 6.7, 16.57, 261.0
4060, 602.94, -3.06, 7.3, 16.44, 261.2
4080, 601.43, -3.28, 8.0, 16.28, 261.3
4100, 599.91, -3.31, 8.5, 16.01, 261.6
4120, 598.40, -3.33, 8.8, 15.71, 261.4
4140, 596.90, -3.48, 9.0, 15.45, 261.9
4160, 595.39, -3.62, 9.4, 15.36, 262.0
4180, 593.89, -3.70, 10.4, 15.34, 262.2
4200, 592.40, -3.76, 12.0, 15.40, 262.0
4220, 590.90, -3.83, 13.4, 15.43, 261.3
4240, 589.41, -4.01, 14.6, 15.46, 261.2
4260, 587.92, -4.25, 15.8, 15.47, 261.4
4280, 586.43, -4.41, 16.8, 15.44, 261.9
4300, 584.95, -4.42, 17.5, 15.39, 262.3
4320, 583.47, -4.49, 18.0, 15.29, 262.8
4340, 582.00, -4.57, 18.3, 15.19, 263.2
4360, 580.53, -4.62, 18.6, 14.99, 263.8
4380, 579.06, -4.61, 18.7, 14.86, 264.1
4400, 577.59, -4.69, 18.8, 14.53, 263.8
4420, 576.13, -5.01, 19.0, 14.41, 264.0
4440, 574.67, -5.41, 19.4, 14.31, 264.7
4460, 573.21, -5.70, 19.6, 14.31, 264.4
4480, 571.75, -5.76, 19.7, 14.37, 263.3
4500, 570.30, -5.83, 19.5, 14.61, 263.0
4520, 568.85, -5.81, 19.3, 14.73, 263.3
4540, 567.40, -5.84, 19.3, 14.99, 263.4
4560, 565.96, -5.82, 19.3, 15.22, 263.2
4580, 564.52, -5.87, 19.3, 15.29, 263.0
4600, 563.09, -6.17, 19.5, 15.36, 262.1
4620, 561.65, -6.54, 19.8, 15.38, 260.9
4640, 560.22, -6.74, 20.1, 15.50, 260.1
4660, 558.79, -6.84, 20.3, 15.67, 259.9
4680, 557.37, -6.92, 20.4, 16.01, 259.6
4700, 555.95, -6.91, 20.4, 16.16, 258.8
4720, 554.53, -6.87, 20.3, 16.43, 257.8
4740, 553.11, -6.84, 20.4, 16.71, 257.2
4760, 551.70, -7.02, 20.6, 16.85, 257.1
4780, 550.29, -7.42, 20.8, 17.03, 257.8
4800, 548.88, -7.90, 21.2, 17.06, 258.7
4820, 547.48, -8.03, 21.6, 17.14, 259.4
4840, 546.07, -8.02, 21.7, 17.19, 259.5
4860, 544.68, -8.06, 21.6, 17.30, 259.2
4880, 543.28, -8.34, 21.4, 17.43, 258.6
4900, 541.88, -8.41, 21.5, 17.61, 258.5
4920, 540.49, -8.44, 21.5, 17.69, 258.4
4940, 539.10, -8.77, 21.5, 17.72, 258.1
4960, 537.72, -9.19, 21.9, 17.70, 258.3
4980, 536.33, -9.25, 22.4, 17.68, 258.3
5000, 534.95, -9.16, 22.5, 17.70, 257.7
5020, 533.58, -9.29, 22.5, 17.82, 256.7
5040, 532.20, -9.69, 22.5, 17.88, 256.4
5060, 530.83, -10.02, 22.7, 18.02, 256.3
5080, 529.46, -10.03, 22.9, 18.28, 256.6
5100, 528.09, -9.86, 22.5, 18.62, 257.0
5120, 526.73, -10.13, 22.4, 18.80, 257.2
5140, 525.37, -10.37, 22.3, 18.86, 257.3
5160, 524.01, -10.43, 22.1, 18.80, 257.3
5180, 522.66, -10.50, 21.9, 18.72, 257.3
5200, 521.31, -10.68, 21.6, 18.62, 257.7
5220, 519.96, -10.86, 21.6, 18.52, 258.0
5240, 518.61, -10.96, 21.4, 18.47, 258.0
5260, 517.27, -11.06, 21.2, 18.44, 257.9
5280, 515.93, -11.09, 21.1, 18.42, 258.1
5300, 514.59, -11.27, 21.2, 18.39, 258.4
5320, 513.25, -11.58, 22.0, 18.37, 258.4
5340, 511.92, -11.90, 22.8, 18.34, 258.5
5360, 510.59, -11.86, 22.6, 18.50, 258.3
5380, 509.26, -12.07, 22.1, 18.59, 258.6
5400, 507.94, -12.34, 22.0, 18.76, 258.8
5420, 506.61, -12.42, 22.1, 18.82, 258.4
5440, 505.30, -12.42, 22.2, 18.94, 258.2
5460, 503.98, -12.42, 22.1, 18.94, 258.9
5480, 502.67, -12.53, 21.8, 18.98, 258.8
5500, 501.36, -12.61, 21.8, 18.94, 257.9
5520, 500.05, -12.72, 22.6, 18.91, 256.6
5540, 498.75, -12.78, 23.8, 18.86, 256.0
5560, 497.45, -12.69, 24.5, 18.91, 255.9
5580, 496.15, -12.95, 26.7, 19.03, 256.4
5600, 494.85, -13.20, 29.1, 19.18, 257.0
5620, 493.56, -13.38, 30.3, 19.31, 257.1
5640, 492.27, -13.56, 31.1, 19.31, 257.3
5660, 490.98, -13.80, 31.0, 19.49, 257.3
5680, 489.69, -14.06, 30.6, 19.80, 256.5
5700, 488.41, -14.31, 30.2, 20.07, 255.9
5720, 487.13, -14.55, 29.7, 20.34, 255.4
5740, 485.85, -14.79, 29.3, 20.61, 254.8
5760, 484.57, -14.95, 29.3, 20.59, 253.6
5780, 483.30, -14.96, 29.4, 20.57, 253.2
5800, 482.03, -14.96, 29.4, 20.63, 252.9
5820, 480.76, -14.97, 29.2, 20.78, 252.6
5840, 479.50, -15.10, 28.8, 21.02, 252.0
5860, 478.24, -15.20, 28.7, 21.34, 251.6
5880, 476.98, -15.30, 28.6, 21.49, 251.2
5900, 475.72, -15.33, 28.3, 21.64, 251.1
5920, 474.46, -15.44, 27.7, 21.81, 251.0
5940, 473.21, -15.66, 27.6, 21.92, 251.0
5960, 471.96, -15.82, 28.0, 22.01, 251.2
5980, 470.72, -15.99, 28.4, 22.09, 251.3
6000, 469.47, -16.15, 28.8, 22.18, 251.5
6020, 468.23, -16.32, 29.2, 22.27, 251.6
6040, 466.99, -16.48, 29.6, 22.36, 251.8
6060, 465.76, -16.64, 30.0, 22.45, 251.9
6080, 464.52, -16.81, 30.3, 22.54, 252.1
6100, 463.29, -16.97, 30.7, 22.63, 252.2
6120, 462.06, -17.14, 31.1, 22.71, 252.4
6140, 460.84, -17.30, 31.5, 22.80, 252.5
6160, 459.61, -17.46, 31.9, 22.89, 252.7
6180, 458.39, -17.63, 32.3, 22.98, 252.8
6200, 457.17, -17.79, 32.7, 23.07, 253.0
6220, 455.96, -17.95, 33.1, 23.16, 253.1
6240, 454.74, -18.12, 33.4, 23.24, 253.3
6260, 453.53, -18.28, 33.8, 23.33, 253.4
6280, 452.33, -18.45, 34.2, 23.42, 253.6
6300, 451.12, -18.61, 34.6, 23.51, 253.7
6320, 449.92, -18.77, 35.0, 23.60, 253.9
6340, 448.71, -18.94, 35.4, 23.69, 254.1
6360, 447.52, -19.10, 35.8, 23.78, 254.2
6380, 446.32, -19.27, 36.2, 23.86, 254.4
6400, 445.13, -19.43, 36.5, 23.95, 254.5
6420, 443.94, -19.59, 36.9, 24.04, 254.7
6440, 442.75, -19.76, 37.3, 24.13, 254.8
6460, 441.56, -19.92, 37.7, 24.22, 255.0
6480, 440.38, -20.08, 38.1, 24.31, 255.1
6500, 439.20, -20.25, 38.5, 24.40, 255.3
6520, 438.02, -20.41, 38.9, 24.48, 255.4
6540, 436.84, -20.58, 39.2, 24.57, 255.6
6560, 435.67, -20.74, 39.6, 24.66, 255.7
6580, 434.50, -20.90, 40.0, 24.75, 255.9
6600, 433.33, -21.07, 40.4, 24.84, 256.0
6620, 432.16, -21.23, 40.8, 24.93, 256.2
6640, 431.00, -21.40, 41.2, 25.01, 256.3
6660, 429.84, -21.56, 41.6, 25.10, 256.5
6680, 428.68, -21.67, 42.0, 25.43, 257.5
6700, 427.52, -21.92, 42.5, 25.57, 257.6
6720, 426.37, -22.09, 42.9, 25.66, 257.8
6740, 425.21, -22.25, 43.3, 25.76, 258.0
6760, 424.06, -22.42, 43.7, 25.86, 258.1
6780, 422.92, -22.57, 44.0, 25.94, 258.2
6800, 421.77, -22.67, 44.2, 26.03, 258.3
6820, 420.63, -22.81, 44.5, 26.09, 258.2
6840, 419.49, -22.91, 44.5, 26.21, 258.0
6860, 418.35, -23.06, 44.9, 26.28, 257.8
6880, 417.21, -23.21, 45.3, 26.26, 257.8
6900, 416.08, -23.33, 45.6, 26.20, 258.0
6920, 414.95, -23.51, 45.8, 26.06, 258.5
6940, 413.82, -23.66, 46.1, 25.88, 259.0
6960, 412.69, -23.70, 46.4, 25.77, 259.2
6980, 411.57, -23.67, 46.8, 25.73, 259.6
7000, 410.45, -23.64, 47.2, 25.61, 260.1
7020, 409.33, -23.71, 47.1, 25.53, 260.2
7040, 408.21, -23.81, 46.7, 25.51, 260.1
7060, 407.10, -23.91, 46.4, 25.49, 260.0
7080, 405.99, -24.01, 46.1, 25.47, 260.0
7100, 404.88, -24.11, 45.7, 25.46, 259.9
7120, 403.78, -24.21, 45.4, 25.44, 259.8
7140, 402.68, -24.35, 45.1, 25.27, 260.5
