%TITLE%
 XXX   240523/1417
 Saved by user: User on 20240523/1536 UTC
   LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
  985.84,    190.00,  -9999.00,  -9999.00,  -9999.00,  -9999.00
  983.78,    208.00,     19.25,      9.86,    194.32,      5.86
  981.51,    228.00,     19.84,      9.49,    197.63,      6.11
  979.25,    248.00,     20.20,      9.01,    206.96,      6.33
  976.99,    268.00,     20.22,      8.73,    216.99,      6.43
  974.73,    288.00,     20.12,      8.57,    225.29,      6.41
  972.48,    308.00,     19.97,      8.46,    229.63,      6.28
  970.23,    328.00,     19.82,      8.38,    233.93,      6.19
  967.99,    348.00,     19.68,      8.31,    238.65,      6.25
  965.76,    368.00,     19.62,      8.21,    243.76,      6.58
  963.52,    388.00,     19.59,      8.02,    250.36,      7.02
  961.30,    408.00,     19.53,      7.64,    258.63,      7.86
  959.07,    428.00,     19.53,      7.06,    269.26,      8.73
  956.85,    448.00,     19.52,      6.77,    275.67,      9.42
  954.64,    468.00,     19.45,      6.52,    280.95,      9.64
  952.43,    488.00,     19.36,      6.28,    282.15,      9.95
  950.22,    508.00,     19.23,      6.06,    283.34,     10.37
  948.02,    528.00,     19.09,      5.81,    285.95,     10.82
  945.83,    548.00,     18.99,      5.48,    288.81,     11.30
  943.63,    568.00,     18.95,      5.13,    289.83,     11.66
  941.44,    588.00,     18.88,      4.84,    290.79,     11.88
  939.26,    608.00,     18.79,      4.63,    292.26,     11.90
  937.08,    628.00,     18.66,      4.52,    293.23,     12.03
  934.90,    648.00,     18.47,      4.46,    292.05,     12.06
  932.73,    668.00,     18.25,      4.46,    291.11,     12.17
  930.56,    688.00,     18.05,      4.50,    290.89,     12.25
  928.40,    708.00,     17.83,      4.53,    289.55,     12.35
  926.24,    728.00,     17.65,      4.52,    287.52,     12.45
  924.08,    748.00,     17.47,      4.46,    286.78,     12.53
  921.93,    768.00,     17.28,      4.40,    287.46,     12.55
  919.77,    788.00,     17.12,      4.32,    288.08,     12.51
  917.63,    808.00,     16.93,      4.21,    288.88,     12.57
  915.48,    828.00,     16.73,      4.08,    289.33,     12.71
  913.34,    848.00,     16.51,      3.93,    289.42,     12.80
  911.21,    868.00,     16.34,      3.80,    288.90,     12.81
  909.07,    888.00,     16.17,      3.69,    288.44,     12.71
  906.95,    908.00,     15.99,      3.61,    288.50,     12.56
  904.82,    928.00,     15.78,      3.56,    288.04,     12.45
  902.70,    948.00,     15.67,      3.56,    287.58,     12.52
  900.58,    968.00,     15.67,      3.52,    287.55,     12.65
  898.47,    988.00,     15.48,      3.35,    287.16,     12.75
  896.36,   1008.00,     15.12,      3.18,    286.80,     12.77
  894.25,   1028.00,     14.88,      3.16,    286.99,     12.69
  892.14,   1048.00,     14.79,      3.13,    287.73,     12.55
  890.04,   1068.00,     14.61,      2.96,    288.28,     12.46
  887.95,   1088.00,     14.39,      2.82,    287.90,     12.43
  885.85,   1108.00,     14.19,      2.76,    287.77,     12.39
  883.76,   1128.00,     14.16,      2.77,    288.01,     12.34
  881.68,   1148.00,     13.97,      2.66,    288.39,     12.23
  879.60,   1168.00,     13.80,      2.65,    288.83,     12.14
  877.52,   1188.00,     13.69,      2.61,    289.56,     12.05
  875.45,   1208.00,     13.68,      2.60,    289.69,     12.00
  873.38,   1228.00,     13.53,      2.48,    289.32,     11.99
  871.32,   1248.00,     13.33,      2.41,    288.85,     11.93
  869.26,   1268.00,     12.91,      2.23,    289.92,     11.79
  867.20,   1288.00,     12.66,      2.20,    290.64,     11.78
  865.14,   1308.00,     12.50,      2.17,    291.46,     11.84
  863.09,   1328.00,     12.27,      1.96,    291.56,     11.92
  861.04,   1348.00,     12.08,      1.76,    290.95,     12.01
  858.99,   1368.00,     11.85,      1.49,    289.72,     12.12
  856.95,   1388.00,     11.65,      1.33,    289.12,     12.17
  854.91,   1408.00,     11.37,      1.10,    288.51,     12.25
  852.88,   1428.00,     11.14,      0.97,    288.63,     12.41
  850.84,   1448.00,     10.98,      0.85,    288.13,     12.62
  848.82,   1468.00,     10.88,      0.73,    287.18,     12.84
  846.79,   1488.00,     10.77,      0.48,    287.25,     13.08
  844.77,   1508.00,     10.80,      0.21,    288.91,     13.35
  842.75,   1528.00,     10.81,     -0.14,    290.14,     13.48
  840.74,   1548.00,     10.55,     -0.73,    289.89,     13.53
  838.73,   1568.00,     10.18,     -1.34,    290.25,     13.47
  836.72,   1588.00,      9.98,     -1.67,    291.49,     13.43
  834.72,   1608.00,      9.68,     -2.13,    293.30,     13.36
  832.71,   1628.00,      9.39,     -2.42,    294.21,     13.33
  830.72,   1648.00,      9.44,     -2.57,    294.39,     13.34
  828.73,   1668.00,      9.56,     -2.82,    295.57,     13.46
  826.74,   1688.00,      9.39,     -3.33,    296.09,     13.49
  824.75,   1708.00,      9.21,     -3.69,    296.25,     13.57
  822.77,   1728.00,      9.18,     -3.93,    296.22,     13.58
  820.79,   1748.00,      8.96,     -4.30,    296.95,     13.53
  818.81,   1768.00,      8.60,     -4.59,    296.86,     13.57
  816.84,   1788.00,      8.35,     -4.76,    295.56,     13.58
  814.87,   1808.00,      8.23,     -4.99,    294.55,     13.61
  812.91,   1828.00,      8.17,     -5.20,    294.41,     13.55
  810.95,   1848.00,      8.02,     -5.44,    294.50,     13.53
  808.99,   1868.00,      8.10,     -5.45,    295.16,     13.49
  807.05,   1888.00,      8.16,     -5.62,    296.60,     13.56
  805.10,   1908.00,      8.02,     -5.84,    298.67,     13.62
  803.16,   1928.00,      7.70,     -6.08,    300.49,     13.68
  801.22,   1948.00,      7.51,     -6.13,    302.26,     13.80
  799.28,   1968.00,      7.11,     -6.26,    304.39,     13.83
  797.34,   1988.00,      6.82,     -6.15,    305.72,     14.00
  795.41,   2008.00,      6.93,     -5.83,    306.64,     14.04
  793.49,   2028.00,      6.85,     -5.78,    307.41,     14.10
  791.57,   2048.00,      6.51,     -5.99,    307.13,     13.98
  789.64,   2068.00,      6.22,     -6.13,    306.00,     13.77
  787.73,   2088.00,      6.05,     -6.33,    303.77,     13.53
  785.82,   2108.00,      5.79,     -6.59,    301.79,     13.39
  783.90,   2128.00,      5.54,     -6.76,    300.51,     13.26
  781.99,   2148.00,      5.47,     -6.80,    298.95,     13.27
  780.09,   2168.00,      5.50,     -6.93,    296.42,     13.38
  778.19,   2188.00,      5.54,     -7.23,    293.81,     13.47
  776.29,   2208.00,      5.45,     -7.56,    291.90,     13.52
  774.40,   2228.00,      5.37,     -7.75,    290.00,     13.75
  772.51,   2248.00,      5.26,     -8.07,    286.88,     14.01
  770.63,   2268.00,      5.08,     -8.52,    283.81,     14.47
  768.75,   2288.00,      4.92,     -8.87,    282.24,     14.95
  766.87,   2308.00,      4.69,     -9.17,    280.62,     15.58
  765.00,   2328.00,      4.51,     -9.35,    278.69,     16.08
  763.13,   2348.00,      4.45,     -9.45,    277.26,     16.69
  761.26,   2368.00,      4.44,     -9.54,    277.38,     17.21
  759.40,   2388.00,      4.34,     -9.69,    277.24,     17.69
  757.54,   2408.00,      4.20,     -9.82,    276.90,     18.10
  755.69,   2428.00,      4.03,     -9.95,    276.79,     18.40
  753.84,   2448.00,      3.86,    -10.06,    277.23,     18.61
  751.99,   2468.00,      3.64,    -10.19,    277.22,     18.64
  750.14,   2488.00,      3.23,    -10.41,    277.21,     18.85
  748.30,   2508.00,      3.01,    -10.40,    277.86,     18.93
  746.46,   2528.00,      2.94,    -10.33,    279.30,     19.07
  744.63,   2548.00,      2.90,    -10.33,    280.49,     19.19
  742.80,   2568.00,      2.91,    -10.37,    281.22,     19.38
  740.98,   2588.00,      2.85,    -10.54,    282.32,     19.50
  739.16,   2608.00,      2.73,    -10.71,    283.75,     19.88
  737.34,   2628.00,      2.68,    -10.78,    285.46,     20.23
  735.53,   2648.00,      2.89,    -10.74,    286.61,     20.74
  733.72,   2668.00,      2.94,    -11.01,    287.57,     21.23
  731.92,   2688.00,      2.57,    -11.75,    288.91,     21.81
  730.12,   2708.00,      2.13,    -12.43,    289.19,     22.22
  728.32,   2728.00,      2.03,    -12.71,    288.86,     22.89
  726.52,   2748.00,      1.90,    -13.27,    289.57,     23.23
  724.73,   2768.00,      1.66,    -13.96,    289.89,     23.52
  722.93,   2788.00,      1.80,    -14.23,    287.85,     23.35
  721.15,   2808.00,      1.79,    -14.99,    283.99,     23.32
  719.37,   2828.00,      1.61,    -15.82,    280.57,     23.11
  717.59,   2848.00,      1.42,    -16.36,    278.13,     23.22
  715.82,   2868.00,      1.45,    -16.55,    276.01,     23.34
  714.05,   2888.00,      1.63,    -16.60,    273.94,     23.60
  712.29,   2908.00,      1.75,    -16.74,    271.63,     23.64
  710.53,   2928.00,      1.68,    -17.15,    269.39,     24.12
  708.78,   2948.00,      1.56,    -17.60,    267.43,     24.81
  707.02,   2968.00,      1.48,    -17.76,    266.09,     25.41
  705.28,   2988.00,      1.45,    -17.56,    265.66,     26.08
  703.53,   3008.00,      1.55,    -17.07,    266.45,     26.69
  701.80,   3028.00,      1.65,    -16.85,    267.96,     27.50
  700.06,   3048.00,      1.74,    -17.07,    269.76,     28.31
  698.34,   3068.00,      1.87,    -17.39,    271.65,     28.93
  696.61,   3088.00,      2.04,    -17.59,    272.87,     29.89
  694.90,   3108.00,      2.18,    -17.97,    273.75,     30.67
  693.19,   3128.00,      2.42,    -19.34,    274.66,     31.24
  691.48,   3148.00,      2.44,    -20.59,    274.66,     31.53
  689.78,   3168.00,      2.26,    -21.55,    274.49,     31.84
  688.08,   3188.00,      1.94,    -22.50,    273.56,     31.84
  686.38,   3208.00,      1.98,    -22.75,    272.39,     31.78
