UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
13:48:43, 189, 0, 98500,  ,  , 19.40, 53.90,  ,  ,  , 
13:48:45, 189, 0, 98498,  ,  , 19.37, 54.05,  ,  ,  , 
13:48:46, 189, 0, 98498,  ,  , 19.34, 54.15,  ,  ,  , 
13:48:47, 189, 0, 98498,  ,  , 19.33, 54.30,  ,  ,  , 
13:48:48, 189, 0, 98498,  ,  , 19.33, 54.45, 23.0,  ,  , 
13:48:49, 189, 0, 98498,  ,  , 19.33, 54.60,  ,  ,  , 
13:48:50, 189, 0, 98498,  ,  , 19.32, 54.70,  ,  ,  , 
13:48:51, 189, 0, 98498,  ,  , 19.32, 54.80,  ,  ,  , 
13:48:52, 189, 0, 98498,  ,  , 19.31, 54.85,  ,  ,  , 
13:48:53, 189, 0, 98499,  ,  , 19.31, 54.95,  ,  ,  , 
13:48:54, 189, 0, 98500,  ,  , 19.29, 55.05,  ,  ,  , 
13:48:55, 189, 0, 98501,  ,  , 19.29, 55.15,  ,  ,  , 
13:48:56, 189, 0, 98502,  ,  , 19.27, 55.25,  ,  ,  , 0
13:48:57, 189, 0, 98504,  ,  , 19.21, 55.40,  ,  ,  , 0
13:48:58, 189, 0, 98504,  ,  , 19.17, 55.55,  ,  ,  , 0
13:48:59, 189, 0, 98504,  ,  , 19.15, 55.65,  ,  ,  , 0
13:49:00, 189, 0, 98504,  ,  , 19.12, 55.70,  ,  ,  , 0
13:49:01, 189, 0, 98502,  ,  , 19.09, 55.85,  ,  ,  , 0
13:49:02, 189, 0, 98501,  ,  , 19.08, 55.95,  ,  ,  , 0
13:49:03, 189, 0, 98500,  ,  , 19.06, 56.05,  ,  ,  , 0
13:49:04, 189, 0, 98500,  ,  , 19.03, 56.15,  ,  ,  , 0
13:49:05, 189, 0, 98501,  ,  , 19.01, 56.35,  ,  ,  , 0
13:49:06, 189, 0, 98502,  ,  , 18.99, 56.50,  ,  ,  , 0
13:49:07, 189, 0, 98500,  ,  , 18.95, 56.65,  ,  ,  , 0
13:49:08, 189, 0, 98499,  ,  , 18.93, 56.80,  ,  ,  , 0
13:49:09, 189, 0, 98498,  ,  , 18.91, 56.90,  ,  ,  , 0
13:49:10, 189, 0, 98498,  ,  , 18.89, 56.95,  ,  ,  , 0
13:49:11, 189, 0, 98499,  ,  , 18.87, 57.00,  ,  ,  , 0
13:49:12, 189, 0, 98500,  ,  , 18.86, 57.05,  ,  ,  , 0
13:49:13, 189, 0, 98500,  ,  , 18.85, 57.15,  ,  ,  , 0
13:49:14, 189, 0, 98500,  ,  , 18.84, 57.20,  ,  ,  , 0
13:49:15, 189, 0, 98500,  ,  , 18.83, 57.25, 23.0,  ,  , 0
13:49:16, 189, 0, 98499,  ,  , 18.83, 57.30,  ,  ,  , 0
13:49:17, 189, 0, 98498,  ,  , 18.81, 57.30,  ,  ,  , 0
13:49:18, 189, 0, 98498,  ,  , 18.81, 57.35,  ,  ,  , 0
13:49:19, 189, 0, 98497,  ,  , 18.81, 57.40,  ,  ,  , 0
13:49:20, 189, 0, 98496,  ,  , 18.81, 57.40,  ,  ,  , 0
13:49:21, 189, 0, 98496,  ,  , 18.81, 57.45,  ,  ,  , 0
13:49:22, 189, 0, 98496,  ,  , 18.83, 57.45,  ,  ,  , 0
13:49:23, 189, 0, 98497,  ,  , 18.83, 57.45,  ,  ,  , 0
13:49:24, 189, 0, 98498,  ,  , 18.84, 57.40,  ,  ,  , 0
13:49:25, 189, 0, 98495,  ,  , 18.84, 57.35,  ,  ,  , 0
13:49:26, 190, 0, 98492,  ,  , 18.84, 57.35,  ,  ,  , 0
13:49:27, 190, 0, 98490,  ,  , 18.84, 57.30,  ,  ,  , 0.1
13:49:28, 190, 0, 98491,  ,  , 18.84, 57.30,  ,  ,  , 0.1
13:49:29, 190, 0, 98492,  ,  , 18.83, 57.25,  ,  ,  , 0
13:49:30, 190, 0, 98494,  ,  , 18.84, 57.20,  ,  ,  , 0
13:49:31, 190, 0, 98493,  ,  , 18.84, 57.10,  ,  ,  , 0
13:49:32, 190, 0, 98492,  ,  , 18.83, 57.05,  ,  ,  , 0
13:49:33, 190, 0, 98492,  ,  , 18.83, 57.00,  ,  ,  , 0
13:49:40, 190, 0, 98493,  ,  , 18.83, 56.65,  ,  ,  , 0
13:49:41, 190, 0, 98493,  ,  , 18.84, 56.65,  ,  ,  , 0
13:49:42, 190, 0, 98494,  ,  , 18.85, 56.60, 23.2,  ,  , 0
13:49:43, 189, 0, 98494,  ,  , 18.86, 56.55,  ,  ,  , 0
13:49:44, 189, 0, 98495,  ,  , 18.86, 56.50,  ,  ,  , 0
13:49:45, 189, 0, 98496,  ,  , 18.86, 56.40,  ,  ,  , 0
13:49:46, 189, 0, 98496,  ,  , 18.87, 56.30,  ,  ,  , 0
13:49:47, 189, 0, 98496,  ,  , 18.87, 56.30,  ,  ,  , 0
13:49:48, 189, 0, 98496,  ,  , 18.88, 56.25,  ,  ,  , 0
13:49:49, 189, 0, 98496,  ,  , 18.89, 56.20,  ,  ,  , 0
13:49:50, 189, 0, 98497,  ,  , 18.90, 56.20,  ,  ,  , 0
13:49:51, 189, 0, 98498,  ,  , 18.91, 56.15,  ,  ,  , 0
