%TITLE%
 XXX   240523/1901
 Saved by user: User on 20240523/2008 UTC
   LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
  985.06,    190.00,  -9999.00,  -9999.00,  -9999.00,  -9999.00
  982.88,    209.00,     17.17,      9.51,    157.67,     16.96
  980.60,    229.00,     18.40,      9.45,    159.63,     18.21
  978.33,    249.00,     20.09,      9.02,    159.61,     18.29
  976.08,    269.00,     21.37,      8.07,    157.17,     18.50
  973.84,    289.00,     22.05,      7.16,    154.39,     17.79
  971.61,    309.00,     22.39,      6.74,    151.80,     17.10
  969.38,    329.00,     22.48,      6.60,    150.30,     16.58
  967.16,    349.00,     22.48,      6.41,    149.34,     16.00
  964.94,    369.00,     22.38,      6.20,    149.55,     15.47
  962.73,    389.00,     22.26,      6.17,    149.81,     15.10
  960.52,    409.00,     22.11,      6.19,    150.14,     14.71
  958.32,    429.00,     21.94,      6.18,    151.11,     14.28
  956.12,    449.00,     21.49,      6.09,    168.26,     14.44
  953.92,    469.00,     20.94,      5.96,    199.52,     15.71
  951.72,    489.00,     20.59,      5.86,    224.75,     16.80
  949.53,    509.00,     20.33,      5.80,    239.91,     17.03
  947.34,    529.00,     20.18,      5.76,    243.88,     16.21
  945.15,    549.00,     20.04,      5.66,    228.64,     14.49
  942.97,    569.00,     19.88,      5.50,    205.76,     11.84
  940.79,    589.00,     19.69,      5.32,    190.86,     10.11
  938.61,    609.00,     19.47,      5.21,    189.52,     10.06
  936.44,    629.00,     19.31,      5.17,    189.56,     10.47
  934.27,    649.00,     19.12,      5.12,    190.10,     10.41
  932.10,    669.00,     18.85,      5.05,    194.29,     10.29
  929.94,    689.00,     18.65,      4.97,    197.39,     10.04
  927.79,    709.00,     18.51,      4.90,    203.11,      9.87
  925.63,    729.00,     18.39,      4.80,    210.29,      9.64
  923.48,    749.00,     18.36,      4.73,    215.32,      9.75
  921.34,    769.00,     18.38,      4.63,    218.70,      9.77
  919.20,    789.00,     18.30,      4.48,    222.88,      9.84
  917.06,    809.00,     18.11,      4.34,    222.94,      9.95
  914.93,    829.00,     17.84,      4.23,    223.06,     10.69
  912.80,    849.00,     17.55,      4.22,    223.39,     11.40
  910.67,    869.00,     17.46,      4.29,    226.98,     12.14
  908.55,    889.00,     17.75,      4.37,    232.74,     12.31
  906.44,    909.00,     18.07,      4.30,    237.25,     12.31
  904.34,    929.00,     18.25,      4.16,    236.26,     12.01
  902.23,    949.00,     18.20,      4.04,    236.69,     12.04
  900.13,    969.00,     18.03,      3.95,    243.28,     11.55
  898.04,    989.00,     17.74,      3.93,    246.28,     11.14
  895.95,   1009.00,     17.50,      3.90,    244.23,     10.72
  893.86,   1029.00,     17.32,      3.86,    242.54,     10.41
  891.78,   1049.00,     17.17,      3.77,    243.69,     10.14
  889.70,   1069.00,     17.01,      3.67,    246.64,     10.21
  887.62,   1089.00,     16.86,      3.54,    248.05,     10.36
  885.54,   1109.00,     16.68,      3.35,    247.76,     10.60
  883.47,   1129.00,     16.53,      3.21,    249.78,     10.80
  881.40,   1149.00,     16.34,      3.11,    252.59,     10.86
  879.34,   1169.00,     16.15,      3.04,    251.74,     10.77
  877.28,   1189.00,     16.00,      2.98,    249.88,     10.61
  875.22,   1209.00,     15.87,      2.95,    251.12,     10.40
  873.17,   1229.00,     15.79,      2.94,    251.67,     10.44
  871.12,   1249.00,     15.51,      2.82,    253.87,     10.51
  869.08,   1269.00,     15.24,      2.66,    256.00,     10.82
  867.04,   1289.00,     15.10,      2.44,    255.74,     11.63
  865.00,   1309.00,     14.94,      2.01,    256.51,     12.18
  862.97,   1329.00,     14.84,      1.83,    259.23,     12.60
  860.93,   1349.00,     14.67,      1.79,    260.78,     12.57
  858.91,   1369.00,     14.42,      1.88,    261.72,     12.55
  856.88,   1389.00,     14.21,      1.93,    262.50,     12.35
  854.86,   1409.00,     14.07,      1.88,    264.25,     12.24
  852.85,   1429.00,     14.00,      1.78,    266.89,     12.04
  850.83,   1449.00,     13.87,      1.67,    269.67,     12.05
  848.82,   1469.00,     13.67,      1.63,    271.59,     11.92
  846.82,   1489.00,     13.37,      1.61,    272.30,     11.82
  844.81,   1509.00,     13.09,      1.59,    272.48,     11.73
  842.81,   1529.00,     12.89,      1.52,    273.35,     11.80
  840.82,   1549.00,     12.74,      1.45,    273.93,     11.70
  838.82,   1569.00,     12.48,      1.32,    273.70,     11.70
  836.83,   1589.00,     12.29,      1.26,    272.04,     11.80
  834.84,   1609.00,     12.17,      1.17,    272.38,     11.90
  832.86,   1629.00,     11.99,      1.02,    273.96,     12.05
  830.88,   1649.00,     11.79,      0.94,    275.35,     12.23
  828.91,   1669.00,     11.56,      0.93,    276.48,     12.46
  826.93,   1689.00,     11.35,      0.90,    276.75,     12.72
  824.96,   1709.00,     11.19,      0.76,    276.80,     13.01
  823.00,   1729.00,     11.09,      0.60,    277.86,     13.12
