UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
18:50:23, 189, 0, 98508,  ,  , 17.97, 61.20,  ,  ,  , 
18:50:24, 189, 0, 98506,  ,  , 17.92, 61.30,  ,  ,  , 
18:50:25, 190, 0, 98506,  ,  , 17.89, 61.35,  ,  ,  , 
18:50:26, 190, 0, 98505,  ,  , 17.85, 61.50,  ,  ,  , 
18:50:27, 190, 0, 98504,  ,  , 17.81, 61.60,  ,  ,  , 
18:50:28, 190, 0, 98504,  ,  , 17.79, 61.70,  ,  ,  , 
18:50:29, 190, 0, 98504,  ,  , 17.76, 61.80,  ,  ,  , 
18:50:30, 190, 0, 98504,  ,  , 17.73, 61.90,  ,  ,  , 
18:50:31, 190, 0, 98504,  ,  , 17.71, 62.00,  ,  ,  , 
18:50:32, 190, 0, 98504,  ,  , 17.69, 62.15,  ,  ,  , 
18:50:33, 190, 0, 98505,  ,  , 17.66, 62.20,  ,  ,  , 
18:50:34, 190, 0, 98506,  ,  , 17.65, 62.30,  ,  ,  , 
18:50:35, 189, 0, 98506,  ,  , 17.64, 62.40,  ,  ,  , 0
18:50:36, 189, 0, 98507,  ,  , 17.62, 62.50,  ,  ,  , 0
18:50:37, 189, 0, 98508,  ,  , 17.61, 62.55,  ,  ,  , 0
18:50:38, 189, 0, 98507,  ,  , 17.61, 62.65,  ,  ,  , 0
18:50:39, 189, 0, 98506,  ,  , 17.61, 62.75,  ,  ,  , 0
18:50:40, 190, 0, 98506,  ,  , 17.61, 62.80,  ,  ,  , 0
18:50:41, 189, 0, 98506,  ,  , 17.61, 62.85,  ,  ,  , 0
18:50:42, 189, 0, 98507,  ,  , 17.61, 62.85,  ,  ,  , 0
18:50:43, 189, 0, 98508,  ,  , 17.61, 62.85,  ,  ,  , 0
18:50:44, 189, 0, 98507,  ,  , 17.61, 62.85,  ,  ,  , 0
18:50:45, 189, 0, 98506,  ,  , 17.61, 62.85,  ,  ,  , 0
18:50:46, 190, 0, 98506,  ,  , 17.61, 62.85, 21.5,  ,  , 0
18:50:47, 190, 0, 98505,  ,  , 17.62, 62.85,  ,  ,  , 0
18:50:48, 190, 0, 98504,  ,  , 17.62, 62.85,  ,  ,  , 0
18:50:49, 190, 0, 98504,  ,  , 17.64, 62.85,  ,  ,  , 0
18:50:50, 190, 0, 98504,  ,  , 17.64, 62.85,  ,  ,  , 0
18:50:51, 190, 0, 98505,  ,  , 17.65, 62.85,  ,  ,  , 0
18:50:52, 190, 0, 98506,  ,  , 17.66, 62.85,  ,  ,  , 0
18:50:53, 190, 0, 98505,  ,  , 17.68, 62.85,  ,  ,  , 0
18:50:54, 190, 0, 98504,  ,  , 17.70, 62.85,  ,  ,  , 0
18:50:55, 190, 0, 98504,  ,  , 17.72, 62.80,  ,  ,  , 0
18:50:56, 189, 0, 98506,  ,  , 17.73, 62.70,  ,  ,  , 0
18:50:57, 189, 0, 98508,  ,  , 17.73, 62.65,  ,  ,  , 0
18:50:58, 189, 0, 98510,  ,  , 17.74, 62.55,  ,  ,  , 0
18:50:59, 189, 0, 98510,  ,  , 17.74, 62.55,  ,  ,  , 0
18:51:00, 189, 0, 98510,  ,  , 17.74, 62.45,  ,  ,  , 0
18:51:01, 189, 0, 98510,  ,  , 17.73, 62.40,  ,  ,  , 0
18:51:02, 189, 0, 98509,  ,  , 17.71, 62.30,  ,  ,  , 0
18:51:03, 189, 0, 98508,  ,  , 17.70, 62.30,  ,  ,  , 0
18:51:04, 189, 0, 98508,  ,  , 17.69, 62.25,  ,  ,  , 0
18:51:05, 189, 0, 98507,  ,  , 17.67, 62.25,  ,  ,  , 0
18:51:06, 189, 0, 98506,  ,  , 17.65, 62.25,  ,  ,  , 0
18:51:07, 190, 0, 98506,  ,  , 17.64, 62.25,  ,  ,  , 0
18:51:08, 189, 0, 98507,  ,  , 17.61, 62.25,  ,  ,  , 0
18:51:09, 189, 0, 98508,  ,  , 17.59, 62.25,  ,  ,  , 0
