# Radiation correction v2.4. Params: lat=43.0255, lon=-87.8329, utc_time=2024-05-23 18:24
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1780, 799.29, 7.77, 61.5, 7.33, 254.6
1800, 797.36, 7.58, 62.1, 7.37, 254.2
1820, 795.44, 7.42, 62.8, 7.33, 254.1
1840, 793.52, 7.28, 63.3, 7.30, 254.7
1860, 791.60, 7.15, 63.5, 7.35, 255.9
1880, 789.69, 7.02, 63.4, 7.37, 257.8
1900, 787.78, 6.80, 63.8, 7.39, 259.7
1920, 785.87, 6.58, 64.6, 7.44, 260.7
1940, 783.96, 6.47, 65.1, 7.48, 261.6
1960, 782.06, 6.35, 65.1, 7.50, 262.8
1980, 780.17, 6.16, 65.0, 7.61, 262.8
2000, 778.27, 5.97, 65.3, 7.76, 263.1
2020, 776.39, 5.85, 65.8, 7.85, 263.3
2040, 774.50, 5.71, 66.4, 7.97, 263.1
2060, 772.62, 5.53, 67.0, 8.12, 263.1
2080, 770.74, 5.27, 67.7, 8.23, 263.4
2100, 768.86, 5.04, 68.5, 8.35, 262.6
2120, 766.99, 4.82, 69.2, 8.46, 262.1
2140, 765.11, 4.61, 69.7, 8.43, 263.3
2160, 763.25, 4.37, 70.0, 8.28, 264.0
2180, 761.38, 4.08, 70.0, 8.05, 264.3
2200, 759.52, 3.85, 69.6, 7.86, 265.0
2220, 757.66, 3.67, 69.3, 7.77, 266.3
2240, 755.81, 3.53, 69.3, 7.67, 267.6
2260, 753.95, 3.42, 69.7, 7.62, 268.8
2280, 752.11, 3.37, 69.7, 7.61, 269.1
2300, 750.26, 3.32, 69.0, 7.64, 269.3
2320, 748.42, 3.24, 68.3, 7.69, 269.6
2340, 746.58, 3.11, 68.7, 7.79, 270.2
2360, 744.75, 2.90, 69.8, 7.84, 271.4
2380, 742.92, 2.71, 71.2, 7.84, 273.0
2400, 741.09, 2.46, 72.1, 7.89, 273.5
2420, 739.27, 2.25, 72.4, 7.90, 273.4
2440, 737.45, 1.93, 72.8, 7.89, 273.5
2460, 735.64, 1.70, 73.2, 7.92, 274.7
2480, 733.82, 1.61, 72.9, 7.92, 276.1
2500, 732.01, 1.49, 72.5, 7.88, 276.2
2520, 730.20, 1.29, 72.6, 7.78, 276.4
2540, 728.40, 1.09, 73.1, 7.68, 276.2
2560, 726.60, 0.93, 73.6, 7.60, 276.9
2580, 724.80, 0.59, 74.4, 7.52, 277.8
2600, 723.01, 0.21, 75.7, 7.46, 278.5
2620, 721.21, -0.04, 77.4, 7.42, 278.0
2640, 719.42, -0.12, 78.5, 7.39, 277.4
2660, 717.64, -0.22, 79.1, 7.32, 275.6
2680, 715.86, -0.36, 79.8, 7.37, 273.2
2700, 714.08, -0.43, 80.3, 7.48, 271.6
2720, 712.30, -0.47, 80.6, 7.60, 271.8
2740, 710.53, -0.60, 80.8, 7.71, 272.6
2760, 708.76, -0.80, 81.5, 7.93, 273.8
2780, 707.00, -1.00, 82.2, 8.36, 274.8
2800, 705.24, -1.10, 82.6, 8.84, 276.3
2820, 703.48, -1.13, 81.0, 9.29, 277.7
2840, 701.73, -1.05, 77.5, 9.66, 278.7
2860, 699.98, -0.98, 73.1, 10.06, 278.5
2880, 698.24, -0.99, 67.4, 10.43, 277.2
2900, 696.50, -1.01, 61.9, 10.95, 275.9
2920, 694.76, -0.87, 57.5, 11.56, 275.3
2940, 693.03, -0.67, 52.2, 12.13, 275.3
2960, 691.31, -0.58, 47.8, 12.75, 275.5
2980, 689.59, -0.47, 43.4, 13.32, 276.1
3000, 687.88, -0.23, 38.5, 13.77, 276.5
3020, 686.17, 0.02, 33.0, 14.11, 277.2
3040, 684.47, 0.29, 27.6, 14.41, 278.9
3060, 682.77, 0.76, 21.6, 14.49, 280.2
3080, 681.08, 0.93, 18.7, 14.52, 279.6
3100, 679.39, 0.94, 17.2, 14.58, 278.3
3120, 677.71, 0.97, 16.6, 14.63, 277.2
3140, 676.03, 0.87, 16.2, 14.66, 276.8
3160, 674.35, 0.78, 15.8, 14.64, 276.6
3180, 672.68, 0.58, 15.3, 14.63, 276.2
3200, 671.01, 0.43, 14.6, 14.70, 275.8
3220, 669.34, 0.27, 13.6, 14.87, 275.0
3240, 667.68, 0.17, 12.6, 15.08, 273.8
3260, 666.02, 0.04, 12.3, 15.10, 273.5
3280, 664.36, -0.05, 12.2, 15.04, 272.7
3300, 662.71, -0.18, 12.2, 14.98, 271.9
3320, 661.06, -0.33, 12.1, 14.89, 271.2
3340, 659.41, -0.50, 11.9, 14.86, 271.1
3360, 657.77, -0.66, 11.7, 14.85, 271.0
3380, 656.13, -0.77, 11.6, 14.88, 271.2
3400, 654.49, -0.71, 11.6, 14.82, 271.6
3420, 652.86, -0.70, 11.0, 14.88, 272.1
3440, 651.23, -0.82, 9.7, 14.83, 272.2
3460, 649.61, -0.88, 8.2, 14.90, 272.1
3480, 647.99, -0.71, 7.1, 14.95, 271.7
3500, 646.37, -0.53, 6.3, 15.06, 270.2
3520, 644.77, -0.44, 5.6, 15.15, 267.8
3540, 643.16, -0.33, 5.8, 15.27, 265.3
3560, 641.56, -0.22, 7.1, 15.39, 263.0
3580, 639.97, -0.09, 9.8, 15.55, 260.3
3600, 638.37, -0.13, 11.4, 15.75, 258.3
3620, 636.78, -0.31, 11.9, 15.88, 257.1
3640, 635.20, -0.50, 12.1, 15.95, 256.5
3660, 633.61, -0.61, 12.1, 16.03, 256.1
3680, 632.03, -0.82, 12.1, 16.17, 255.4
3700, 630.45, -1.02, 12.1, 16.37, 255.4
3720, 628.88, -1.13, 12.2, 16.47, 255.2
3740, 627.31, -1.27, 12.3, 16.65, 254.6
3760, 625.74, -1.38, 12.7, 16.79, 254.1
3780, 624.18, -1.47, 13.4, 16.94, 253.7
3800, 622.61, -1.60, 14.5, 17.02, 253.1
3820, 621.06, -1.83, 15.8, 17.16, 252.5
3840, 619.50, -2.08, 17.0, 17.21, 252.1
3860, 617.95, -2.33, 17.9, 17.28, 251.9
3880, 616.40, -2.53, 18.5, 17.27, 251.9
3900, 614.85, -2.56, 18.7, 17.27, 251.9
3920, 613.31, -2.58, 18.9, 17.15, 252.0
3940, 611.77, -2.64, 19.2, 17.03, 252.3
3960, 610.23, -2.83, 19.6, 16.93, 253.1
3980, 608.70, -3.12, 20.2, 16.88, 253.6
4000, 607.17, -3.44, 21.3, 16.72, 253.8
4020, 605.64, -3.54, 22.3, 16.68, 254.0
4040, 604.11, -3.65, 22.9, 16.70, 254.8
4060, 602.59, -3.95, 23.4, 16.71, 255.3
4080, 601.07, -4.23, 23.9, 16.68, 255.9
4100, 599.55, -4.35, 24.4, 16.73, 256.4
4120, 598.03, -4.50, 24.9, 16.61, 257.1
4140, 596.52, -4.72, 25.3, 16.51, 257.6
4160, 595.01, -5.03, 25.7, 16.44, 257.9
4180, 593.50, -5.22, 26.2, 16.38, 258.3
4200, 592.00, -5.42, 26.6, 16.35, 258.5
4220, 590.49, -5.61, 26.9, 16.35, 258.5
4240, 588.99, -5.91, 27.1, 16.32, 258.3
4260, 587.50, -5.94, 27.4, 16.34, 257.7
4280, 586.01, -5.88, 27.3, 16.40, 257.1
4300, 584.52, -5.98, 27.2, 16.41, 256.6
4320, 583.03, -6.16, 27.1, 16.59, 256.4
4340, 581.55, -6.32, 27.2, 16.63, 255.6
4360, 580.07, -6.54, 27.2, 16.75, 254.6
4380, 578.59, -6.72, 27.3, 16.69, 254.2
4400, 577.11, -6.90, 27.4, 16.73, 254.1
4420, 575.64, -7.17, 27.5, 16.65, 253.8
4440, 574.17, -7.27, 27.8, 16.71, 253.4
4460, 572.71, -7.31, 27.9, 16.71, 253.4
4480, 571.24, -7.32, 28.0, 16.71, 253.4
4500, 569.78, -7.40, 27.9, 16.63, 253.1
4520, 568.33, -7.45, 27.8, 16.56, 252.8
4540, 566.87, -7.74, 27.7, 16.47, 252.5
4560, 565.42, -8.09, 27.8, 16.45, 252.8
4580, 563.97, -8.26, 27.8, 16.40, 253.6
4600, 562.53, -8.35, 27.8, 16.43, 254.3
4620, 561.09, -8.39, 27.6, 16.43, 254.6
4640, 559.65, -8.35, 27.4, 16.44, 254.8
4660, 558.21, -8.23, 27.2, 16.42, 255.2
4680, 556.78, -8.35, 26.9, 16.34, 255.3
4700, 555.35, -8.84, 26.8, 16.32, 255.6
4720, 553.92, -9.40, 27.0, 16.35, 256.2
4740, 552.49, -9.75, 27.4, 16.39, 256.7
4760, 551.07, -9.93, 28.0, 16.38, 256.9
4780, 549.65, -9.77, 28.3, 16.48, 257.1
4800, 548.24, -9.73, 28.3, 16.46, 257.5
4820, 546.82, -9.89, 28.3, 16.43, 257.6
4840, 545.41, -10.25, 28.6, 16.37, 257.9
4860, 544.00, -10.55, 29.1, 16.25, 258.4
4880, 542.60, -10.92, 29.7, 16.14, 258.8
4900, 541.19, -11.11, 30.4, 15.96, 259.2
4920, 539.79, -11.22, 31.4, 15.82, 259.8
4940, 538.39, -11.26, 32.4, 15.72, 260.4
4960, 536.99, -11.53, 33.1, 15.69, 261.2
4980, 535.60, -11.76, 34.1, 15.69, 261.7
5000, 534.20, -11.94, 35.6, 15.75, 261.7
5020, 532.82, -12.08, 36.6, 15.90, 260.6
5040, 531.43, -12.08, 36.6, 16.07, 259.6
5060, 530.05, -12.12, 35.6, 16.21, 258.7
5080, 528.67, -12.03, 34.1, 16.39, 258.2
5100, 527.30, -12.05, 32.4, 16.55, 257.6
5120, 525.93, -12.10, 31.0, 16.69, 257.5
5140, 524.56, -12.36, 29.9, 16.99, 257.3
5160, 523.19, -12.49, 28.8, 17.40, 257.4
5180, 521.83, -12.56, 27.5, 17.76, 257.9
5200, 520.47, -12.56, 26.5, 18.10, 258.2
5220, 519.11, -12.75, 25.1, 18.31, 258.6
5240, 517.76, -13.00, 24.1, 18.81, 259.0
5260, 516.40, -13.36, 23.8, 19.28, 260.0
5280, 515.05, -13.50, 23.7, 19.60, 260.8
5300, 513.71, -13.43, 23.7, 19.93, 261.0
5320, 512.37, -13.35, 23.6, 20.15, 261.4
5340, 511.03, -13.33, 23.4, 20.47, 261.6
5360, 509.69, -13.64, 23.3, 20.79, 262.1
5380, 508.36, -13.99, 23.4, 21.09, 262.7
5400, 507.02, -14.26, 23.6, 21.27, 263.3
5420, 505.69, -14.34, 23.9, 21.46, 263.6
5440, 504.36, -14.49, 24.3, 21.47, 263.7
5460, 503.04, -14.62, 25.0, 21.44, 263.4
5480, 501.72, -14.78, 25.7, 21.29, 263.4
5500, 500.40, -14.89, 26.4, 21.21, 263.3
5520, 499.08, -15.08, 27.3, 21.06, 263.1
5540, 497.77, -15.31, 28.2, 20.98, 263.2
5560, 496.46, -15.45, 29.0, 20.82, 263.4
5580, 495.15, -15.54, 30.1, 20.70, 263.4
5600, 493.84, -15.65, 31.1, 20.65, 263.2
5620, 492.54, -15.79, 32.1, 20.67, 263.1
5640, 491.24, -15.93, 33.3, 20.80, 263.6
5660, 489.95, -16.07, 35.0, 21.10, 264.0
5680, 488.65, -16.20, 37.7, 21.46, 263.9
5700, 487.36, -16.28, 40.4, 21.90, 263.0
5720, 486.07, -16.34, 42.6, 22.32, 262.2
5740, 484.78, -16.51, 44.1, 22.67, 261.7
5760, 483.50, -16.69, 44.9, 23.02, 261.3
5780, 482.22, -16.88, 45.4, 23.39, 261.2
5800, 480.94, -17.06, 45.8, 23.76, 261.4
5820, 479.67, -17.20, 46.0, 23.92, 261.7
5840, 478.39, -17.19, 45.4, 23.91, 261.5
5860, 477.12, -17.21, 43.9, 23.73, 261.2
5880, 475.86, -17.43, 41.9, 23.45, 261.0
5900, 474.59, -17.58, 40.7, 23.11, 261.0
5920, 473.34, -17.38, 39.3, 22.95, 260.6
5940, 472.08, -17.24, 37.8, 22.75, 260.2
5960, 470.83, -17.30, 36.4, 22.58, 260.3
5980, 469.58, -17.63, 35.3, 22.45, 260.8
6000, 468.33, -17.97, 34.7, 22.44, 261.4
6020, 467.09, -18.18, 34.0, 22.42, 262.3
6040, 465.84, -18.03, 33.2, 22.45, 263.1
6060, 464.61, -17.84, 32.1, 22.34, 263.4
6080, 463.37, -17.76, 31.2, 22.18, 263.2
6100, 462.14, -17.80, 30.3, 21.99, 263.0
6120, 460.90, -17.91, 29.2, 21.95, 262.8
6140, 459.68, -18.33, 28.1, 21.98, 262.8
6160, 458.45, -18.66, 27.2, 22.17, 263.0
6180, 457.22, -18.67, 26.5, 22.43, 263.3
6200, 456.01, -18.64, 25.5, 22.78, 263.8
6220, 454.79, -18.99, 24.3, 23.05, 264.2
6240, 453.58, -19.23, 23.6, 23.26, 264.4
6260, 452.36, -19.29, 23.0, 23.38, 264.6
6280, 451.16, -19.24, 22.2, 23.39, 265.0
6300, 449.95, -19.24, 21.2, 23.38, 265.3
6320, 448.75, -19.55, 20.7, 23.41, 265.4
6340, 447.54, -19.79, 20.2, 23.43, 265.2
6360, 446.34, -19.97, 19.8, 23.50, 265.0
6380, 445.14, -20.05, 19.5, 23.59, 265.1
6400, 443.95, -20.27, 19.3, 23.68, 265.1
6420, 442.76, -20.44, 19.1, 23.71, 265.2
6440, 441.56, -20.81, 19.1, 23.73, 265.1
6460, 440.37, -20.96, 19.2, 23.73, 265.3
6480, 439.19, -21.06, 19.5, 23.78, 265.1
6500, 438.01, -21.12, 19.9, 23.82, 264.8
6520, 436.83, -21.26, 20.2, 24.01, 264.5
6540, 435.65, -21.49, 20.6, 24.24, 264.9
6560, 434.47, -21.62, 20.9, 24.43, 265.1
6580, 433.30, -21.54, 20.9, 24.53, 265.0
6600, 432.13, -21.55, 20.7, 24.53, 265.3
6620, 430.96, -21.72, 20.3, 24.47, 265.8
6640, 429.80, -21.80, 19.9, 24.46, 266.2
6660, 428.63, -21.93, 19.4, 24.52, 266.7
6680, 427.47, -22.35, 18.8, 24.64, 267.3
6700, 426.31, -22.98, 18.1, 24.85, 267.6
6720, 425.16, -23.32, 17.4, 25.02, 267.6
6740, 424.00, -23.24, 16.4, 25.22, 267.5
6760, 422.85, -22.82, 15.3, 25.34, 267.7
6780, 421.71, -22.40, 13.9, 25.38, 267.7
6800, 420.57, -22.26, 12.6, 25.30, 267.9
6820, 419.43, -22.26, 11.4, 25.27, 268.3
6840, 418.30, -22.30, 10.6, 25.17, 269.0
6860, 417.16, -22.34, 10.1, 25.16, 269.3
6880, 416.03, -22.45, 9.7, 25.19, 269.5
6900, 414.91, -22.61, 9.5, 25.25, 269.7
6920, 413.78, -22.83, 9.5, 25.27, 270.2
6940, 412.66, -23.06, 9.6, 25.31, 270.7
6960, 411.54, -23.22, 9.8, 25.34, 270.9
6980, 410.42, -23.33, 10.2, 25.40, 271.5
7000, 409.30, -23.41, 10.6, 25.35, 272.3
7020, 408.19, -23.48, 10.9, 25.25, 272.9
7040, 407.07, -23.74, 11.3, 25.29, 273.3
7060, 405.96, -23.84, 11.5, 25.38, 273.7
7080, 404.86, -23.90, 11.6, 25.64, 274.0
7100, 403.75, -24.01, 11.7, 25.77, 274.6
7120, 402.65, -24.44, 11.8, 25.56, 276.4
7140, 401.55, -24.81, 11.8, 25.44, 277.8
7160, 400.45, -24.90, 11.7, 25.68, 277.7
7180, 399.36, -24.98, 11.6, 25.92, 277.6
7200, 398.26, -25.07, 11.5, 26.17, 277.5
7220, 397.17, -25.16, 11.4, 26.41, 277.4
7240, 396.09, -25.25, 11.4, 26.65, 277.4
7260, 395.00, -25.34, 11.3, 26.89, 277.3
7280, 393.92, -25.43, 11.2, 27.13, 277.2
7300, 392.84, -25.52, 11.1, 27.38, 277.1
7320, 391.76, -25.60, 11.0, 27.62, 277.0
7340, 390.69, -25.69, 10.9, 27.86, 276.9
7360, 389.62, -25.78, 10.8, 28.10, 276.8
7380, 388.55, -25.87, 10.7, 28.34, 276.8
7400, 387.48, -25.96, 10.6, 28.59, 276.7
7420, 386.41, -26.05, 10.5, 28.83, 276.6
7440, 385.35, -26.14, 10.4, 29.07, 276.5
7460, 384.29, -26.22, 10.3, 29.31, 276.4
7480, 383.24, -26.31, 10.2, 29.55, 276.3
7500, 382.18, -26.40, 10.1, 29.80, 276.2
7520, 381.13, -26.49, 10.0, 30.04, 276.1
7540, 380.08, -26.58, 9.9, 30.28, 276.1
7560, 379.04, -26.67, 9.8, 30.52, 276.0
7580, 377.99, -26.76, 9.7, 30.76, 275.9
7600, 376.95, -26.85, 9.6, 31.01, 275.8
7620, 375.91, -26.93, 9.5, 31.25, 275.7
7640, 374.87, -27.02, 9.4, 31.49, 275.6
7660, 373.84, -27.11, 9.3, 31.73, 275.5
7680, 372.81, -27.20, 9.2, 31.97, 275.5
7700, 371.78, -27.29, 9.1, 32.22, 275.4
7720, 370.75, -27.38, 9.0, 32.46, 275.3
7740, 369.73, -27.47, 8.9, 32.70, 275.2
7760, 368.71, -27.55, 8.8, 32.94, 275.1
7780, 367.69, -27.64, 8.8, 33.18, 275.0
7800, 366.67, -27.73, 8.7, 33.43, 274.9
7820, 365.66, -27.82, 8.6, 33.67, 274.9
