# Radiation correction v2.4. Params: lat=43.0253, lon=-87.8332, utc_time=2024-05-23 14:17
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
840, 894.04, 14.86, 45.4, 6.52, 286.9
860, 891.93, 14.78, 45.5, 6.45, 287.7
880, 889.83, 14.59, 45.5, 6.41, 288.3
900, 887.74, 14.36, 45.8, 6.40, 288.0
920, 885.64, 14.18, 46.1, 6.37, 287.6
940, 883.56, 14.15, 46.2, 6.34, 288.1
960, 881.47, 13.94, 46.5, 6.29, 288.3
980, 879.39, 13.78, 46.9, 6.24, 288.9
1000, 877.32, 13.69, 47.1, 6.19, 289.6
1020, 875.25, 13.68, 47.1, 6.17, 289.6
1040, 873.18, 13.52, 47.2, 6.17, 289.3
1060, 871.11, 13.30, 47.6, 6.13, 289.0
1080, 869.05, 12.85, 48.4, 6.06, 290.1
1100, 866.99, 12.64, 49.0, 6.06, 290.7
1120, 864.94, 12.48, 49.4, 6.10, 291.4
1140, 862.88, 12.23, 49.4, 6.13, 291.4
1160, 860.84, 12.07, 49.3, 6.19, 290.8
1180, 858.79, 11.82, 49.1, 6.24, 289.7
1200, 856.75, 11.63, 49.2, 6.28, 288.9
1220, 854.71, 11.35, 49.3, 6.30, 288.6
1240, 852.67, 11.13, 49.6, 6.40, 288.7
1260, 850.64, 10.97, 49.7, 6.50, 288.3
1280, 848.61, 10.88, 49.6, 6.61, 287.2
1300, 846.59, 10.77, 49.0, 6.73, 287.3
1320, 844.57, 10.81, 47.9, 6.89, 288.9
1340, 842.55, 10.79, 46.6, 6.93, 290.3
1360, 840.54, 10.51, 45.5, 6.96, 289.9
1380, 838.53, 10.15, 44.6, 6.93, 290.4
1400, 836.52, 9.96, 44.1, 6.91, 291.8
1420, 834.52, 9.64, 43.6, 6.86, 293.5
1440, 832.51, 9.41, 43.4, 6.85, 294.2
1460, 830.52, 9.46, 42.8, 6.87, 294.5
1480, 828.53, 9.56, 41.6, 6.94, 295.7
1500, 826.54, 9.35, 40.5, 6.95, 296.2
1520, 824.55, 9.20, 40.0, 6.99, 296.2
1540, 822.57, 9.16, 39.4, 6.99, 296.3
1560, 820.59, 8.92, 38.9, 6.96, 297.1
1580, 818.62, 8.56, 39.1, 6.97, 296.7
1600, 816.64, 8.33, 39.2, 6.99, 295.6
1620, 814.68, 8.22, 38.8, 7.00, 294.5
1640, 812.71, 8.18, 38.3, 6.97, 294.5
1660, 810.75, 8.00, 38.0, 6.97, 294.4
1680, 808.80, 8.12, 37.8, 6.95, 295.2
1700, 806.85, 8.15, 37.1, 6.97, 296.8
1720, 804.91, 7.98, 36.9, 7.02, 299.0
1740, 802.96, 7.66, 37.1, 7.03, 300.6
1760, 801.02, 7.49, 37.4, 7.11, 302.4
1780, 799.08, 7.06, 38.2, 7.12, 304.6
1800, 797.15, 6.81, 39.3, 7.22, 305.7
1820, 795.22, 6.93, 39.9, 7.22, 306.9
1840, 793.30, 6.83, 40.2, 7.25, 307.5
1860, 791.37, 6.44, 40.5, 7.18, 307.1
1880, 789.45, 6.20, 40.9, 7.09, 305.8
1900, 787.54, 6.04, 40.7, 6.96, 303.4
1920, 785.62, 5.77, 40.6, 6.90, 301.6
1940, 783.71, 5.53, 40.8, 6.82, 300.3
1960, 781.80, 5.47, 40.8, 6.83, 298.8
1980, 779.90, 5.50, 40.3, 6.89, 296.0
2000, 778.00, 5.53, 39.2, 6.93, 293.8
2020, 776.10, 5.44, 38.6, 6.95, 291.8
2040, 774.21, 5.36, 38.2, 7.08, 289.7
2060, 772.33, 5.24, 37.5, 7.22, 286.6
2080, 770.44, 5.06, 36.7, 7.47, 283.5
2100, 768.56, 4.91, 36.1, 7.75, 282.0
2120, 766.69, 4.67, 35.9, 8.04, 280.3
2140, 764.81, 4.51, 35.8, 8.31, 278.6
2160, 762.94, 4.45, 35.7, 8.62, 277.2
2180, 761.08, 4.44, 35.5, 8.87, 277.3
2200, 759.21, 4.33, 35.3, 9.10, 277.4
2220, 757.36, 4.18, 35.3, 9.32, 276.9
2240, 755.50, 4.00, 35.4, 9.49, 277.0
2260, 753.65, 3.85, 35.5, 9.57, 277.2
2280, 751.80, 3.59, 35.7, 9.58, 277.4
2300, 749.96, 3.20, 36.1, 9.70, 277.2
2320, 748.12, 3.00, 36.7, 9.74, 278.0
2340, 746.28, 2.93, 37.1, 9.81, 279.4
2360, 744.45, 2.90, 37.2, 9.90, 280.5
2380, 742.62, 2.91, 37.0, 9.98, 281.3
2400, 740.80, 2.85, 36.7, 10.05, 282.4
2420, 738.97, 2.71, 36.5, 10.25, 283.8
2440, 737.16, 2.69, 36.4, 10.44, 285.7
2460, 735.35, 2.90, 35.9, 10.69, 286.7
2480, 733.54, 2.93, 35.0, 10.94, 287.7
2500, 731.74, 2.50, 33.9, 11.25, 289.1
2520, 729.94, 2.11, 33.2, 11.46, 289.2
2540, 728.14, 2.02, 32.6, 11.79, 288.8
2560, 726.34, 1.87, 31.4, 11.97, 289.6
2580, 724.55, 1.66, 30.2, 12.10, 289.7
2600, 722.76, 1.81, 29.3, 12.00, 287.7
2620, 720.97, 1.77, 27.5, 11.98, 283.7
2640, 719.19, 1.57, 26.0, 11.91, 280.3
2660, 717.42, 1.42, 25.3, 11.95, 277.8
2680, 715.64, 1.46, 24.8, 12.01, 275.8
2700, 713.88, 1.65, 24.4, 12.14, 273.7
2720, 712.12, 1.76, 23.9, 12.17, 271.4
2740, 710.36, 1.67, 23.2, 12.44, 269.2
2760, 708.60, 1.55, 22.5, 12.80, 267.2
2780, 706.85, 1.48, 22.5, 13.11, 266.0
2800, 705.10, 1.45, 23.0, 13.44, 265.7
2820, 703.36, 1.56, 23.7, 13.78, 266.6
2840, 701.62, 1.67, 23.9, 14.16, 268.1
2860, 699.89, 1.75, 23.3, 14.62, 269.9
2880, 698.16, 1.90, 22.4, 14.94, 271.9
2900, 696.44, 2.05, 21.8, 15.42, 272.9
2920, 694.73, 2.18, 20.7, 15.80, 273.9
2940, 693.02, 2.42, 18.1, 16.08, 274.6
2960, 691.31, 2.44, 16.4, 16.24, 274.7
2980, 689.61, 2.24, 15.2, 16.38, 274.4
3000, 687.91, 1.93, 14.4, 16.39, 273.5
3020, 686.21, 2.01, 14.0, 16.34, 272.2
3040, 684.52, 2.20, 13.3, 16.32, 270.1
3060, 682.84, 2.23, 12.8, 16.34, 268.6
3080, 681.15, 2.10, 12.0, 16.43, 266.6
3100, 679.47, 1.99, 11.1, 16.54, 264.2
3120, 677.79, 1.95, 10.8, 16.74, 263.9
3140, 676.12, 1.88, 10.3, 16.77, 263.0
3160, 674.45, 1.86, 9.5, 16.84, 260.6
3180, 672.78, 1.85, 8.9, 16.79, 259.1
3200, 671.12, 1.67, 8.0, 16.83, 257.5
3220, 669.46, 1.47, 7.4, 16.85, 256.4
3240, 667.80, 1.42, 7.3, 16.96, 256.2
3260, 666.15, 1.23, 7.0, 17.04, 256.0
3280, 664.50, 1.08, 6.8, 17.09, 256.4
3300, 662.86, 0.95, 6.7, 17.17, 256.6
3320, 661.21, 0.76, 6.5, 17.23, 256.6
3340, 659.57, 0.66, 6.3, 17.33, 256.8
3360, 657.94, 0.66, 6.2, 17.52, 257.0
3380, 656.30, 0.54, 6.1, 17.72, 257.1
3400, 654.67, 0.41, 5.9, 17.97, 257.1
3420, 653.05, 0.34, 5.8, 18.25, 257.4
3440, 651.42, 0.22, 5.7, 18.41, 257.7
3460, 649.80, 0.05, 5.7, 18.50, 257.8
3480, 648.19, -0.14, 5.7, 18.66, 258.5
3500, 646.57, -0.29, 5.7, 18.79, 259.8
3520, 644.96, -0.42, 5.6, 18.92, 260.8
3540, 643.36, -0.39, 5.5, 18.97, 261.6
3560, 641.75, -0.15, 5.4, 18.99, 262.1
3580, 640.16, -0.18, 5.2, 18.94, 262.9
3600, 638.57, -0.56, 5.2, 18.88, 264.0
3620, 636.97, -1.16, 5.2, 18.81, 265.1
3640, 635.38, -1.40, 5.2, 18.71, 266.0
3660, 633.79, -1.39, 5.2, 18.62, 266.4
3680, 632.21, -1.76, 5.0, 18.49, 266.4
3700, 630.62, -2.12, 4.8, 18.38, 266.3
3720, 629.04, -2.19, 4.6, 18.21, 266.3
3740, 627.47, -2.20, 4.4, 18.17, 266.2
3760, 625.90, -2.03, 4.4, 18.23, 265.7
3780, 624.33, -1.92, 4.7, 18.33, 264.6
3800, 622.76, -1.96, 4.9, 18.39, 263.8
3820, 621.20, -2.04, 5.2, 18.36, 263.0
3840, 619.64, -2.04, 5.5, 18.24, 262.7
3860, 618.09, -2.18, 5.6, 18.11, 262.9
3880, 616.53, -2.44, 5.7, 17.99, 262.8
3900, 614.99, -2.83, 5.9, 17.82, 262.8
3920, 613.44, -3.14, 6.1, 17.51, 262.9
3940, 611.89, -3.34, 6.4, 17.23, 262.8
3960, 610.35, -3.53, 6.7, 17.14, 262.4
3980, 608.82, -3.68, 7.5, 17.15, 262.1
4000, 607.28, -3.81, 8.9, 17.19, 262.4
4020, 605.75, -3.97, 10.5, 17.29, 263.3
4040, 604.22, -4.16, 12.0, 17.39, 264.5
4060, 602.69, -4.33, 12.8, 17.38, 265.9
4080, 601.17, -4.42, 13.3, 17.32, 267.0
4100, 599.65, -4.46, 13.7, 17.24, 268.0
4120, 598.13, -4.52, 14.1, 17.24, 268.5
4140, 596.62, -4.70, 14.6, 17.19, 269.0
4160, 595.11, -4.83, 15.0, 17.26, 269.2
4180, 593.61, -4.84, 15.3, 17.33, 268.9
4200, 592.10, -4.85, 15.6, 17.41, 267.7
4220, 590.60, -4.83, 15.8, 17.38, 267.0
4240, 589.11, -4.87, 15.8, 17.25, 266.8
4260, 587.62, -4.96, 16.0, 17.11, 267.5
4280, 586.13, -5.08, 16.4, 16.91, 268.2
4300, 584.64, -5.17, 16.8, 16.69, 268.8
4320, 583.16, -5.19, 17.0, 16.52, 268.9
4340, 581.68, -5.17, 17.0, 16.42, 268.9
4360, 580.21, -5.15, 16.8, 16.27, 269.1
4380, 578.74, -5.47, 16.9, 16.22, 269.7
4400, 577.27, -5.87, 17.0, 16.20, 269.5
4420, 575.80, -6.07, 17.2, 16.29, 269.3
4440, 574.34, -6.27, 17.5, 16.37, 269.3
4460, 572.88, -6.39, 17.8, 16.52, 269.4
4480, 571.42, -6.53, 18.0, 16.59, 269.5
4500, 569.96, -6.71, 18.2, 16.63, 269.1
4520, 568.51, -6.83, 18.2, 16.67, 268.2
4540, 567.06, -6.98, 18.2, 16.70, 267.2
4560, 565.61, -7.18, 18.1, 16.75, 266.1
4580, 564.17, -7.20, 18.0, 16.89, 264.8
4600, 562.72, -7.28, 18.0, 16.97, 264.0
4620, 561.28, -7.54, 18.1, 17.06, 263.7
4640, 559.85, -7.77, 18.2, 17.08, 263.7
4660, 558.41, -7.72, 18.3, 17.14, 263.7
4680, 556.99, -7.78, 18.4, 17.12, 263.0
4700, 555.56, -7.93, 18.6, 17.16, 262.8
4720, 554.14, -8.14, 18.8, 17.11, 263.1
4740, 552.72, -8.27, 19.1, 17.12, 263.5
4760, 551.30, -8.31, 19.3, 17.10, 264.0
4780, 549.88, -8.40, 20.3, 17.11, 264.3
4800, 548.47, -8.52, 21.4, 17.19, 264.5
4820, 547.06, -8.64, 23.5, 17.12, 264.0
4840, 545.65, -8.74, 25.5, 17.01, 263.5
4860, 544.25, -8.85, 27.6, 16.90, 262.9
4880, 542.85, -9.22, 28.7, 16.99, 261.5
4900, 541.46, -9.34, 29.0, 17.18, 260.6
4920, 540.06, -9.14, 29.2, 17.42, 259.6
4940, 538.68, -8.91, 29.2, 17.73, 259.0
4960, 537.29, -9.24, 28.8, 17.92, 258.9
4980, 535.91, -9.82, 28.6, 17.96, 258.8
5000, 534.53, -10.35, 29.1, 18.06, 258.2
5020, 533.15, -10.17, 28.9, 18.17, 258.2
5040, 531.77, -9.96, 28.6, 18.26, 258.3
5060, 530.40, -9.96, 27.7, 18.38, 258.0
5080, 529.03, -10.83, 25.6, 18.43, 257.4
5100, 527.66, -11.35, 24.1, 18.67, 257.2
5120, 526.29, -11.13, 23.5, 19.18, 257.5
5140, 524.93, -10.91, 23.0, 19.69, 257.8
5160, 523.57, -10.64, 22.6, 19.96, 258.2
5180, 522.21, -11.40, 22.5, 19.77, 258.5
5200, 520.85, -11.39, 22.6, 19.70, 256.6
5220, 519.50, -11.43, 22.9, 19.81, 256.7
5240, 518.15, -11.47, 23.2, 19.93, 256.8
5260, 516.81, -11.75, 23.6, 20.01, 256.5
5280, 515.46, -12.14, 24.0, 20.08, 256.1
5300, 514.12, -12.49, 24.4, 20.04, 255.9
5320, 512.78, -12.60, 24.6, 19.58, 256.2
5340, 511.45, -12.75, 24.8, 19.74, 255.9
5360, 510.11, -12.89, 25.0, 19.90, 255.6
5380, 508.78, -13.04, 25.1, 20.06, 255.3
5400, 507.45, -13.19, 25.3, 20.23, 255.0
5420, 506.13, -13.33, 25.5, 20.39, 254.7
5440, 504.80, -13.52, 25.6, 20.49, 254.5
5460, 503.48, -13.82, 25.6, 20.48, 254.5
5480, 502.17, -14.11, 25.6, 20.46, 254.4
5500, 500.85, -14.38, 25.7, 20.51, 254.4
5520, 499.53, -14.61, 25.7, 20.70, 254.2
5540, 498.22, -14.84, 25.8, 20.89, 254.1
5560, 496.91, -15.00, 25.9, 21.00, 254.3
5580, 495.61, -15.01, 25.9, 21.09, 254.5
5600, 494.30, -15.04, 25.8, 21.17, 254.2
5620, 493.00, -15.20, 25.7, 21.21, 254.1
5640, 491.70, -15.46, 25.6, 21.18, 253.9
5660, 490.40, -15.70, 25.7, 21.13, 253.8
5680, 489.11, -15.73, 25.9, 21.04, 253.7
5700, 487.82, -15.71, 25.8, 20.99, 254.0
5720, 486.53, -15.89, 25.3, 20.89, 254.4
5740, 485.25, -16.04, 24.9, 20.77, 254.3
5760, 483.97, -16.14, 24.8, 20.68, 254.0
5780, 482.69, -16.27, 24.7, 20.60, 253.6
5800, 481.41, -16.48, 24.8, 20.57, 253.5
5820, 480.13, -16.79, 24.9, 20.55, 253.1
5840, 478.86, -16.96, 25.1, 20.58, 252.7
5860, 477.59, -17.09, 25.3, 20.57, 252.4
5880, 476.33, -17.18, 25.6, 20.55, 252.4
5900, 475.06, -17.31, 25.7, 20.50, 252.0
5920, 473.80, -17.34, 25.9, 20.50, 251.6
5940, 472.54, -17.42, 27.2, 20.48, 252.2
5960, 471.29, -17.52, 29.8, 20.43, 253.0
5980, 470.03, -17.70, 32.5, 20.45, 253.0
6000, 468.79, -17.92, 35.3, 20.47, 252.5
6020, 467.54, -18.12, 37.6, 20.52, 252.1
6040, 466.29, -18.23, 39.1, 20.55, 251.8
6060, 465.05, -18.34, 40.1, 20.55, 251.5
6080, 463.81, -18.40, 40.8, 20.58, 251.1
6100, 462.58, -18.47, 41.1, 20.62, 251.2
6120, 461.34, -18.57, 41.1, 20.75, 251.5
6140, 460.11, -18.69, 40.9, 20.84, 251.6
6160, 458.88, -18.86, 40.7, 20.92, 251.5
6180, 457.66, -19.15, 40.6, 20.96, 251.5
6200, 456.43, -19.44, 40.7, 21.01, 251.6
6220, 455.21, -19.70, 40.8, 21.08, 251.6
6240, 453.99, -19.91, 41.0, 21.17, 251.5
6260, 452.77, -20.13, 41.3, 21.31, 251.3
6280, 451.56, -20.34, 41.8, 21.44, 251.1
6300, 450.34, -20.49, 42.4, 21.63, 250.9
6320, 449.13, -20.59, 43.1, 21.84, 250.4
6340, 447.92, -20.74, 43.5, 22.11, 249.9
6360, 446.72, -20.94, 43.6, 22.39, 249.4
6380, 445.51, -21.13, 43.6, 22.62, 248.8
6400, 444.31, -21.31, 43.4, 22.75, 248.2
6420, 443.11, -21.47, 43.2, 22.76, 247.7
6440, 441.92, -21.59, 42.9, 22.78, 247.0
6460, 440.72, -21.79, 42.4, 22.75, 246.1
6480, 439.53, -22.04, 41.7, 22.75, 245.7
6500, 438.34, -22.18, 41.1, 22.76, 245.7
6520, 437.16, -22.31, 40.5, 22.86, 245.8
6540, 435.97, -22.51, 39.9, 22.91, 245.6
6560, 434.79, -22.68, 39.5, 23.02, 245.5
6580, 433.61, -22.87, 39.0, 23.15, 245.6
6600, 432.43, -23.13, 38.3, 23.25, 245.6
6620, 431.26, -23.25, 37.6, 23.37, 246.2
6640, 430.09, -23.32, 37.0, 23.46, 246.6
6660, 428.92, -23.42, 36.4, 23.60, 246.9
6680, 427.75, -23.59, 35.8, 23.69, 247.2
6700, 426.58, -23.76, 35.2, 23.78, 247.4
6720, 425.42, -23.93, 34.6, 23.86, 247.6
6740, 424.26, -24.10, 34.0, 23.95, 247.9
6760, 423.10, -24.27, 33.4, 24.04, 248.1
6780, 421.95, -24.44, 32.8, 24.13, 248.4
6800, 420.79, -24.61, 32.2, 24.22, 248.6
6820, 419.64, -24.77, 31.6, 24.30, 248.9
6840, 418.50, -24.94, 31.0, 24.39, 249.1
6860, 417.35, -25.11, 30.4, 24.48, 249.4
6880, 416.21, -25.23, 29.8, 24.51, 249.5
6900, 415.07, -25.33, 29.2, 24.50, 249.9
6920, 413.93, -25.49, 28.6, 24.51, 250.2
6940, 412.79, -25.65, 28.0, 24.59, 250.4
6960, 411.66, -25.81, 27.4, 24.66, 250.7
6980, 410.53, -25.85, 27.2, 24.60, 250.7
7000, 409.40, -25.95, 27.1, 24.50, 250.8
7020, 408.27, -26.13, 27.0, 24.43, 251.2
7040, 407.15, -26.32, 27.0, 24.35, 251.7
7060, 406.03, -26.46, 27.0, 24.29, 251.8
7080, 404.91, -26.61, 27.9, 24.53, 252.1
7100, 403.80, -26.77, 29.1, 24.83, 252.4
7120, 402.69, -26.93, 30.2, 25.13, 252.7
7140, 401.57, -27.13, 31.4, 25.43, 252.8
7160, 400.47, -27.38, 32.8, 25.74, 252.4
7180, 399.36, -27.56, 34.0, 26.08, 252.6
7200, 398.26, -27.75, 35.2, 26.38, 252.7
7220, 397.16, -27.94, 36.4, 26.69, 252.8
