# Radiation correction v2.4. Params: lat=43.0252, lon=-87.8333, utc_time=2024-05-23 17:22
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
2200, 759.12, 3.95, 64.5, 7.36, 265.9
2220, 757.27, 3.87, 63.6, 7.43, 267.0
2240, 755.41, 3.84, 62.8, 7.43, 267.2
2260, 753.56, 3.66, 62.2, 7.43, 267.0
2280, 751.72, 3.28, 62.3, 7.44, 266.3
2300, 749.87, 2.89, 62.7, 7.37, 266.0
2320, 748.03, 2.73, 62.8, 7.36, 266.2
2340, 746.20, 2.72, 61.9, 7.47, 266.7
2360, 744.36, 2.61, 59.8, 7.59, 267.3
2380, 742.53, 2.46, 58.6, 7.66, 268.2
2400, 740.71, 2.30, 58.3, 7.74, 268.9
2420, 738.88, 2.15, 58.8, 7.70, 268.5
2440, 737.06, 1.93, 59.6, 7.60, 267.7
2460, 735.24, 1.67, 60.9, 7.49, 267.5
2480, 733.43, 1.43, 62.1, 7.44, 268.3
2500, 731.62, 1.21, 63.3, 7.40, 268.0
2520, 729.81, 1.02, 64.6, 7.46, 267.2
2540, 728.00, 0.93, 65.6, 7.62, 267.6
2560, 726.20, 0.90, 66.1, 7.79, 268.4
2580, 724.40, 0.71, 66.5, 7.84, 269.6
2600, 722.61, 0.43, 67.3, 7.96, 270.7
2620, 720.82, 0.11, 68.8, 8.03, 272.0
2640, 719.03, -0.23, 72.2, 8.08, 273.7
2660, 717.24, -0.45, 75.5, 8.03, 275.8
2680, 715.46, -0.62, 77.4, 7.92, 277.9
2700, 713.68, -0.81, 78.8, 7.76, 280.8
2720, 711.90, -0.92, 79.8, 7.81, 283.1
2740, 710.13, -0.95, 80.2, 8.09, 284.7
2760, 708.36, -1.08, 80.4, 8.57, 285.9
2780, 706.59, -1.23, 80.2, 9.18, 285.3
2800, 704.83, -1.22, 79.2, 9.64, 285.0
2820, 703.07, -1.11, 77.2, 9.90, 284.3
2840, 701.32, -1.05, 74.0, 10.07, 284.6
2860, 699.57, -1.00, 70.9, 10.31, 284.6
2880, 697.83, -0.96, 67.7, 10.46, 284.3
2900, 696.09, -0.96, 63.9, 10.76, 283.5
2920, 694.36, -1.08, 59.3, 11.03, 281.8
2940, 692.63, -1.13, 54.2, 11.28, 279.9
2960, 690.90, -1.03, 50.9, 11.46, 279.7
2980, 689.18, -0.95, 47.7, 11.75, 279.2
3000, 687.46, -1.01, 44.9, 12.05, 277.2
3020, 685.75, -1.03, 43.1, 12.37, 275.2
3040, 684.04, -0.99, 41.9, 12.62, 274.8
3060, 682.35, -1.00, 40.8, 12.93, 275.2
3080, 680.65, -1.11, 39.3, 13.33, 276.6
3100, 678.96, -1.17, 37.4, 13.91, 278.6
3120, 677.27, -0.99, 34.5, 14.76, 280.0
3140, 675.58, -0.47, 28.3, 15.50, 281.4
3160, 673.90, -0.08, 23.0, 16.00, 281.3
3180, 672.23, 0.15, 18.2, 16.15, 279.5
3200, 670.56, 0.27, 14.3, 16.12, 276.9
3220, 668.90, 0.27, 12.9, 16.07, 275.3
3240, 667.23, 0.27, 12.0, 15.98, 273.6
3260, 665.58, 0.31, 11.0, 15.70, 271.5
3280, 663.92, 0.15, 11.1, 15.70, 271.1
3300, 662.27, -0.01, 11.3, 15.70, 270.6
3320, 660.62, -0.16, 11.4, 15.70, 270.1
3340, 658.98, -0.26, 11.5, 15.79, 270.1
3360, 657.34, -0.32, 11.3, 15.87, 269.9
3380, 655.70, -0.42, 11.0, 15.94, 269.8
3400, 654.07, -0.54, 10.8, 15.99, 270.0
3420, 652.44, -0.64, 10.7, 16.10, 270.4
3440, 650.82, -0.76, 10.4, 16.25, 270.7
3460, 649.19, -0.83, 10.2, 16.38, 270.4
3480, 647.57, -0.91, 10.0, 16.47, 270.4
3500, 645.96, -1.02, 9.9, 16.47, 270.2
3520, 644.34, -1.17, 9.9, 16.41, 269.8
3540, 642.73, -1.34, 9.9, 16.33, 270.0
3560, 641.13, -1.58, 9.7, 16.32, 271.0
3580, 639.52, -1.68, 9.6, 16.41, 271.5
3600, 637.92, -1.80, 9.4, 16.48, 271.3
3620, 636.32, -2.00, 9.3, 16.51, 270.5
3640, 634.73, -2.16, 9.3, 16.57, 269.9
3660, 633.14, -2.26, 9.4, 16.46, 270.0
3680, 631.55, -2.43, 9.3, 16.34, 270.0
3700, 629.97, -2.60, 9.0, 16.23, 268.6
3720, 628.38, -2.68, 8.5, 16.15, 266.8
3740, 626.81, -2.73, 7.8, 16.19, 265.7
3760, 625.23, -2.76, 7.1, 15.93, 264.8
3780, 623.66, -2.76, 6.5, 15.65, 264.8
3800, 622.09, -2.86, 6.0, 15.19, 261.0
3820, 620.53, -2.91, 6.1, 14.96, 258.9
3840, 618.97, -2.97, 6.1, 14.74, 256.9
3860, 617.41, -3.22, 6.2, 15.30, 256.1
3880, 615.86, -3.45, 6.3, 15.71, 255.5
3900, 614.31, -3.55, 6.4, 15.58, 255.3
3920, 612.76, -3.66, 6.6, 15.45, 255.1
3940, 611.21, -3.73, 6.7, 15.23, 251.9
3960, 609.67, -3.77, 6.8, 14.89, 248.7
3980, 608.14, -3.85, 7.3, 14.89, 248.9
4000, 606.60, -3.95, 7.8, 15.00, 250.4
4020, 605.07, -4.05, 8.3, 15.11, 251.8
4040, 603.54, -4.14, 8.9, 15.19, 252.7
4060, 602.02, -4.25, 9.6, 15.08, 250.0
4080, 600.50, -4.42, 11.3, 14.98, 251.7
4100, 598.98, -4.45, 13.5, 14.85, 249.5
4120, 597.46, -4.59, 14.5, 14.91, 249.1
4140, 595.95, -4.75, 15.4, 14.97, 248.8
4160, 594.44, -4.90, 16.4, 15.03, 248.4
4180, 592.93, -5.05, 17.4, 15.10, 248.1
