UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
19:47:56, 189, 0, 98528,  ,  , 18.21, 59.15,  ,  ,  , 
19:47:58, 189, 0, 98530,  ,  , 18.22, 59.10,  ,  ,  , 
19:47:59, 189, 0, 98530,  ,  , 18.24, 59.10,  ,  ,  , 
19:48:00, 189, 0, 98530,  ,  , 18.24, 59.05,  ,  ,  , 
19:48:01, 189, 0, 98530,  ,  , 18.25, 59.05,  ,  ,  , 
19:48:01, 189, 0, 98528,  ,  , 18.26, 59.05,  ,  ,  , 
19:48:02, 189, 0, 98526,  ,  , 18.26, 59.00,  ,  ,  , 
19:48:03, 190, 0, 98524,  ,  , 18.26, 58.95, 21.2,  ,  , 
19:48:05, 190, 0, 98523,  ,  , 18.27, 59.00,  ,  ,  , 
19:48:06, 190, 0, 98522,  ,  , 18.28, 59.00,  ,  ,  , 
19:48:07, 190, 0, 98522,  ,  , 18.28, 58.95,  ,  ,  , 
19:48:07, 190, 0, 98521,  ,  , 18.28, 58.95,  ,  ,  , 
19:48:08, 190, 0, 98519,  ,  , 18.29, 58.95,  ,  ,  , 
19:48:09, 190, 0, 98518,  ,  , 18.30, 58.90,  ,  ,  , 0.1
19:48:10, 190, 0, 98514,  ,  , 18.30, 58.90,  ,  ,  , 0.1
19:48:11, 191, 1, 98510,  ,  , 18.30, 58.90,  ,  ,  , 0.1
19:48:12, 191, 1, 98506,  ,  , 18.30, 58.90,  ,  ,  , 0.2
19:48:13, 191, 1, 98506,  ,  , 18.30, 58.90,  ,  ,  , 0.2
19:48:14, 191, 1, 98507,  ,  , 18.31, 58.90,  ,  ,  , 0.1
19:48:15, 191, 1, 98508,  ,  , 18.32, 58.90,  ,  ,  , 0.1
19:48:16, 191, 1, 98512,  ,  , 18.32, 58.90,  ,  ,  , 0.1
19:48:17, 190, 0, 98517,  ,  , 18.33, 58.90,  ,  ,  , 0
19:48:18, 190, 0, 98522,  ,  , 18.34, 58.90,  ,  ,  , 0
19:48:19, 190, 0, 98523,  ,  , 18.35, 58.85,  ,  ,  , 0
19:48:20, 189, 0, 98524,  ,  , 18.36, 58.85,  ,  ,  , 0
19:48:21, 189, 0, 98526,  ,  , 18.39, 58.85,  ,  ,  , 0
19:48:22, 189, 0, 98524,  ,  , 18.42, 58.85,  ,  ,  , 0
19:48:23, 190, 0, 98523,  ,  , 18.45, 59.15,  ,  ,  , -0.1
19:48:24, 190, 0, 98522,  ,  , 18.46, 59.25,  ,  ,  , -0.1
19:48:30, 190, 0, 98518,  ,  , 18.47, 58.80,  ,  ,  , 0
19:48:31, 190, 0, 98518,  ,  , 18.46, 58.70,  ,  ,  , 0
19:48:32, 190, 0, 98518,  ,  , 18.44, 58.70,  ,  ,  , 0
19:48:33, 190, 0, 98518,  ,  , 18.42, 58.70,  ,  ,  , 0.1
19:48:34, 190, 0, 98519,  ,  , 18.40, 58.65,  ,  ,  , 0
19:48:35, 190, 0, 98520,  ,  , 18.36, 58.65,  ,  ,  , 0
19:48:36, 190, 0, 98521,  ,  , 18.30, 58.70,  ,  ,  , 0
19:48:37, 190, 0, 98523,  ,  , 18.16, 58.60,  ,  ,  , 0
19:48:38, 189, 0, 98526,  ,  , 18.04, 58.50,  ,  ,  , 0
19:48:39, 189, 0, 98528,  ,  , 17.89, 58.55,  ,  ,  , 0
19:48:40, 189, 0, 98531,  ,  , 17.88, 58.60,  ,  ,  , 0
19:48:41, 189, 0, 98534,  ,  , 17.81, 58.75,  ,  ,  , -0.1
19:48:42, 189, 0, 98533,  ,  , 17.77, 58.95,  ,  ,  , -0.1
19:48:43, 189, 0, 98532,  ,  , 17.75, 59.25,  ,  ,  , -0.1
19:48:44, 189, 0, 98532,  ,  , 17.72, 59.40,  ,  ,  , -0.1
19:48:45, 189, 0, 98533,  ,  , 17.71, 59.55,  ,  ,  , -0.1
19:48:46, 189, 0, 98534,  ,  , 17.70, 59.65,  ,  ,  , -0.1
19:48:47, 188, -1, 98536,  ,  , 17.69, 59.75,  ,  ,  , -0.1
19:48:48, 188, -1, 98537,  ,  , 17.68, 59.85,  ,  ,  , -0.1
19:48:49, 188, -1, 98539,  ,  , 17.67, 59.95,  ,  ,  , -0.1
19:48:50, 188, -1, 98542,  ,  , 17.68, 60.00,  ,  ,  , -0.1
19:48:51, 188, -1, 98542,  ,  , 17.70, 60.05,  ,  ,  , -0.1
19:48:52, 188, -1, 98542,  ,  , 17.72, 60.10,  ,  ,  , -0.1
19:48:53, 188, -1, 98542,  ,  , 17.75, 60.15,  ,  ,  , -0.1
19:48:54, 188, -1, 98540,  ,  , 17.80, 60.20,  ,  ,  , 0
19:48:55, 188, -1, 98539,  ,  , 17.82, 60.20,  ,  ,  , 0
19:48:56, 188, -1, 98538,  ,  , 17.84, 60.15, 22.5,  ,  , 0
19:48:57, 188, -1, 98538,  ,  , 17.88, 60.10,  ,  ,  , 0
19:48:58, 188, -1, 98539,  ,  , 17.89, 60.10,  ,  ,  , 0
19:48:59, 188, -1, 98540,  ,  , 17.89, 60.05,  ,  ,  , 0
19:49:00, 188, -1, 98538,  ,  , 17.89, 60.05,  ,  ,  , 0
19:49:01, 188, -1, 98537,  ,  , 17.89, 60.05,  ,  ,  , 0
19:49:02, 188, -1, 98536,  ,  , 17.90, 60.00,  ,  ,  , 0
19:49:02, 189, 0, 98534,  ,  , 17.96, 59.95,  ,  ,  , 0.1
19:49:03, 189, 0, 98533,  ,  , 17.97, 59.90,  ,  ,  , 0.1
19:49:04, 189, 0, 98532,  ,  , 17.98, 59.85,  ,  ,  , 0.1
19:49:05, 189, 0, 98533,  ,  , 17.98, 59.85,  ,  ,  , 0.1
19:49:06, 189, 0, 98534,  ,  , 17.98, 59.80,  ,  ,  , 0
19:49:07, 188, -1, 98536,  ,  , 17.96, 59.80,  ,  ,  , 0
19:49:08, 188, -1, 98536,  ,  , 17.89, 59.75,  ,  ,  , 0
19:49:09, 188, -1, 98537,  ,  , 17.89, 59.70,  ,  ,  , 0
19:49:10, 188, -1, 98538,  ,  , 17.89, 59.70,  ,  ,  , 0
19:49:11, 188, -1, 98538,  ,  , 17.89, 59.70,  ,  ,  , 0
19:49:12, 188, -1, 98538,  ,  , 17.88, 59.65,  ,  ,  , 0
19:49:13, 188, -1, 98538,  ,  , 17.86, 59.65,  ,  ,  , 0
19:49:14, 188, -1, 98538,  ,  , 17.85, 59.70,  ,  ,  , 0
19:49:15, 188, -1, 98538,  ,  , 17.84, 59.70,  ,  ,  , 0
19:49:16, 188, -1, 98538,  ,  , 17.82, 59.80,  ,  ,  , 0
19:49:17, 188, -1, 98540,  ,  , 17.81, 59.90,  ,  ,  , -0.1
19:49:18, 188, -1, 98543,  ,  , 17.81, 59.95,  ,  ,  , -0.1
19:49:19, 188, -1, 98546,  ,  , 17.80, 60.05,  ,  ,  , -0.1
19:49:20, 188, -1, 98544,  ,  , 17.77, 60.10,  ,  ,  , -0.1
19:49:21, 188, -1, 98542,  ,  , 17.77, 60.15,  ,  ,  , 0
19:49:22, 188, -1, 98540,  ,  , 17.76, 60.15, 23.5,  ,  , 0
19:49:23, 188, -1, 98539,  ,  , 17.75, 60.15,  ,  ,  , 0
19:49:24, 188, -1, 98538,  ,  , 17.73, 60.20,  ,  ,  , 0
19:49:25, 188, -1, 98538,  ,  , 17.71, 60.25,  ,  ,  , 0
