UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
20:04:09, 189, 0, 98512,  ,  , 17.01, 62.25,  ,  ,  , 
20:04:10, 189, 0, 98509,  ,  , 17.01, 62.30,  ,  ,  , 
20:04:11, 189, 0, 98506,  ,  , 16.99, 62.35,  ,  ,  , 
20:04:12, 189, 0, 98504,  ,  , 16.97, 62.40,  ,  ,  , 
20:04:13, 189, 0, 98504,  ,  , 16.96, 62.50,  ,  ,  , 
20:04:14, 189, 0, 98505,  ,  , 16.96, 62.55,  ,  ,  , 
20:04:15, 189, 0, 98506,  ,  , 16.95, 62.60, 18.8,  ,  , 
20:04:16, 189, 0, 98506,  ,  , 16.95, 62.60,  ,  ,  , 
20:04:17, 189, 0, 98506,  ,  , 16.94, 62.70,  ,  ,  , 
20:04:18, 189, 0, 98506,  ,  , 16.93, 62.80,  ,  ,  , 
20:04:19, 189, 0, 98505,  ,  , 16.92, 62.85,  ,  ,  , 
20:04:20, 189, 0, 98504,  ,  , 16.91, 62.95,  ,  ,  , 
20:04:21, 189, 0, 98504,  ,  , 16.89, 63.00,  ,  ,  , 
20:04:22, 189, 0, 98505,  ,  , 16.88, 63.05,  ,  ,  , 0
20:04:23, 189, 0, 98506,  ,  , 16.86, 63.10,  ,  ,  , 0
20:04:24, 189, 0, 98508,  ,  , 16.84, 63.15,  ,  ,  , 0
20:04:25, 189, 0, 98505,  ,  , 16.81, 63.15,  ,  ,  , 0
20:04:26, 189, 0, 98502,  ,  , 16.78, 63.15,  ,  ,  , 0
20:04:27, 190, 0, 98500,  ,  , 16.74, 63.20,  ,  ,  , 0
20:04:27, 190, 0, 98499,  ,  , 16.71, 63.30,  ,  ,  , 0
20:04:28, 190, 0, 98498,  ,  , 16.69, 63.45,  ,  ,  , 0.1
20:04:29, 190, 0, 98498,  ,  , 16.67, 63.60,  ,  ,  , 0.1
20:04:33, 189, 0, 98503,  ,  , 16.64, 64.35,  ,  ,  , 0
20:04:34, 189, 0, 98504,  ,  , 16.64, 64.40,  ,  ,  , 0
20:04:35, 189, 0, 98506,  ,  , 16.65, 64.55,  ,  ,  , 0
20:04:36, 189, 0, 98505,  ,  , 16.65, 64.65,  ,  ,  , 0
20:04:37, 189, 0, 98504,  ,  , 16.65, 64.80,  ,  ,  , 0
20:04:38, 189, 0, 98504,  ,  , 16.66, 64.80,  ,  ,  , 0
20:04:39, 189, 0, 98503,  ,  , 16.67, 64.75,  ,  ,  , 0
20:04:40, 189, 0, 98502,  ,  , 16.67, 64.85,  ,  ,  , 0
20:04:41, 190, 0, 98502,  ,  , 16.67, 64.90, 19.2,  ,  , 0
20:04:42, 189, 0, 98502,  ,  , 16.67, 65.00,  ,  ,  , 0
20:04:43, 189, 0, 98503,  ,  , 16.67, 65.00,  ,  ,  , 0
20:04:44, 189, 0, 98504,  ,  , 16.67, 65.00,  ,  ,  , 0
20:04:45, 189, 0, 98503,  ,  , 16.67, 65.00,  ,  ,  , 0
20:04:46, 189, 0, 98502,  ,  , 16.66, 65.00,  ,  ,  , 0
20:04:47, 190, 0, 98502,  ,  , 16.65, 65.00,  ,  ,  , 0
20:04:47, 190, 0, 98502,  ,  , 16.63, 65.05,  ,  ,  , 0
20:04:48, 190, 0, 98502,  ,  , 16.63, 65.10,  ,  ,  , 0
20:04:49, 190, 0, 98502,  ,  , 16.62, 65.15,  ,  ,  , 0
20:04:50, 189, 0, 98503,  ,  , 16.61, 65.15,  ,  ,  , 0
20:04:51, 189, 0, 98504,  ,  , 16.59, 65.20,  ,  ,  , 0
20:04:52, 189, 0, 98506,  ,  , 16.59, 65.20,  ,  ,  , 0
20:04:53, 189, 0, 98504,  ,  , 16.58, 65.25,  ,  ,  , 0
20:04:54, 189, 0, 98503,  ,  , 16.57, 65.30,  ,  ,  , 0
20:04:55, 190, 0, 98502,  ,  , 16.57, 65.30,  ,  ,  , 0
20:04:56, 190, 0, 98502,  ,  , 16.56, 65.35,  ,  ,  , 0
20:04:57, 190, 0, 98502,  ,  , 16.56, 65.40,  ,  ,  , 0
20:04:58, 190, 0, 98502,  ,  , 16.56, 65.45,  ,  ,  , 0
20:04:59, 189, 0, 98502,  ,  , 16.56, 65.50,  ,  ,  , 0
20:05:00, 189, 0, 98503,  ,  , 16.56, 65.60,  ,  ,  , 0
20:05:01, 189, 0, 98504,  ,  , 16.56, 65.70,  ,  ,  , 0
20:05:04, 189, 0, 98504,  ,  , 16.59, 65.85,  ,  ,  , 0
20:05:05, 189, 0, 98504,  ,  , 16.59, 65.90,  ,  ,  , 0
20:05:06, 189, 0, 98504,  ,  , 16.61, 65.95, 19.5,  ,  , 0
20:05:07, 189, 0, 98503,  ,  , 16.61, 65.95,  ,  ,  , 0
20:05:08, 189, 0, 98502,  ,  , 16.63, 65.95,  ,  ,  , 0
20:05:09, 190, 0, 98502,  ,  , 16.63, 66.00,  ,  ,  , 0
20:05:10, 189, 0, 98503,  ,  , 16.63, 66.10,  ,  ,  , 0
20:05:11, 189, 0, 98505,  ,  , 16.63, 66.15,  ,  ,  , 0
20:05:12, 189, 0, 98508,  ,  , 16.64, 66.15,  ,  ,  , 0
20:05:13, 189, 0, 98506,  ,  , 16.63, 66.00,  ,  ,  , 0
20:05:14, 189, 0, 98505,  ,  , 16.63, 65.90,  ,  ,  , 0
20:05:15, 189, 0, 98504,  ,  , 16.63, 65.80,  ,  ,  , 0
20:05:16, 189, 0, 98502,  ,  , 16.63, 65.75,  ,  ,  , 0
20:05:17, 190, 0, 98500,  ,  , 16.63, 65.75,  ,  ,  , 0
20:05:18, 190, 0, 98498,  ,  , 16.63, 65.70,  ,  ,  , 0
20:05:19, 190, 0, 98498,  ,  , 16.64, 65.80,  ,  ,  , 0
20:05:20, 190, 0, 98499,  ,  , 16.65, 65.95,  ,  ,  , 0
20:05:21, 190, 0, 98500,  ,  , 16.65, 66.00,  ,  ,  , 0
20:05:21, 190, 0, 98499,  ,  , 16.65, 66.00,  ,  ,  , 0
20:05:22, 190, 0, 98498,  ,  , 16.64, 66.00,  ,  ,  , 0
20:05:23, 190, 0, 98498,  ,  , 16.64, 66.05,  ,  ,  , 0.1
20:05:24, 190, 0, 98497,  ,  , 16.64, 66.05,  ,  ,  , 0.1
20:05:25, 190, 0, 98496,  ,  , 16.64, 66.10,  ,  ,  , 0.1
20:05:26, 190, 0, 98496,  ,  , 16.63, 66.10,  ,  ,  , 0.1
20:05:27, 190, 0, 98496,  ,  , 16.63, 66.10,  ,  ,  , 0.1
20:05:28, 190, 0, 98496,  ,  , 16.64, 66.10,  ,  ,  , 0
20:05:29, 190, 0, 98496,  ,  , 16.65, 66.10,  ,  ,  , 0
