# Radiation correction v2.4. Params: lat=43.0254, lon=-87.8331, utc_time=2024-05-23 19:01
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
920, 885.44, 16.67, 41.0, 5.46, 247.8
940, 883.36, 16.52, 41.0, 5.56, 250.0
960, 881.30, 16.33, 41.2, 5.58, 252.7
980, 879.23, 16.14, 41.5, 5.54, 251.4
1000, 877.18, 15.99, 41.7, 5.45, 250.0
1020, 875.12, 15.86, 42.0, 5.35, 251.1
1040, 873.07, 15.77, 42.2, 5.37, 251.9
1060, 871.02, 15.49, 42.6, 5.41, 253.9
1080, 868.98, 15.24, 42.8, 5.58, 255.8
1100, 866.93, 15.09, 42.5, 6.00, 255.7
1120, 864.90, 14.93, 41.6, 6.29, 256.7
1140, 862.86, 14.83, 41.4, 6.47, 259.4
1160, 860.83, 14.66, 41.8, 6.48, 260.8
1180, 858.81, 14.41, 42.7, 6.45, 261.7
1200, 856.78, 14.20, 43.5, 6.35, 262.6
1220, 854.76, 14.06, 43.7, 6.29, 264.4
1240, 852.75, 14.00, 43.6, 6.21, 266.9
1260, 850.73, 13.85, 43.6, 6.20, 269.8
1280, 848.72, 13.66, 44.1, 6.12, 271.4
1300, 846.72, 13.35, 44.9, 6.08, 272.3
1320, 844.71, 13.08, 45.6, 6.03, 272.4
1340, 842.71, 12.88, 46.0, 6.07, 273.5
1360, 840.72, 12.73, 46.2, 6.02, 274.0
1380, 838.72, 12.46, 46.6, 6.02, 273.6
1400, 836.73, 12.29, 46.9, 6.08, 272.0
1420, 834.75, 12.16, 47.0, 6.12, 272.6
1440, 832.76, 11.98, 47.0, 6.20, 274.2
1460, 830.78, 11.78, 47.4, 6.30, 275.4
1480, 828.81, 11.55, 48.1, 6.42, 276.5
1500, 826.83, 11.34, 48.6, 6.55, 276.8
1520, 824.86, 11.19, 48.6, 6.70, 276.8
1540, 822.90, 11.09, 48.4, 6.75, 278.1
1560, 820.94, 11.02, 48.1, 6.86, 281.2
1580, 818.98, 10.88, 48.0, 6.91, 282.8
1600, 817.02, 10.71, 48.1, 6.91, 282.2
1620, 815.07, 10.51, 48.5, 6.93, 281.0
1640, 813.12, 10.17, 49.4, 6.92, 279.0
1660, 811.18, 9.89, 50.4, 6.81, 277.2
1680, 809.24, 9.78, 50.6, 6.76, 275.5
1700, 807.30, 9.68, 50.8, 6.78, 275.2
1720, 805.36, 9.60, 51.0, 6.82, 276.7
1740, 803.43, 9.43, 51.2, 6.86, 277.0
1760, 801.50, 9.19, 51.7, 6.91, 275.7
1780, 799.58, 8.98, 52.2, 6.88, 275.3
1800, 797.66, 8.80, 52.6, 6.79, 276.1
1820, 795.74, 8.56, 52.9, 6.72, 277.7
1840, 793.82, 8.32, 53.5, 6.70, 277.9
1860, 791.91, 8.18, 54.1, 6.75, 278.4
1880, 790.00, 8.02, 54.7, 6.81, 279.9
1900, 788.10, 7.82, 55.4, 6.84, 282.1
1920, 786.20, 7.64, 55.8, 6.86, 281.8
1940, 784.30, 7.37, 56.3, 6.85, 281.8
1960, 782.40, 7.02, 57.2, 6.81, 279.7
1980, 780.51, 6.91, 57.9, 6.81, 280.9
2000, 778.62, 6.94, 58.3, 6.94, 283.8
2020, 776.73, 6.87, 58.5, 7.09, 286.9
2040, 774.85, 6.65, 58.8, 7.22, 287.1
2060, 772.97, 6.27, 59.2, 7.33, 285.8
2080, 771.10, 6.00, 59.6, 7.41, 285.1
2100, 769.22, 5.85, 60.0, 7.39, 285.6
2120, 767.36, 5.70, 60.5, 7.37, 286.6
2140, 765.49, 5.55, 60.7, 7.44, 285.4
2160, 763.63, 5.41, 60.7, 7.54, 284.1
2180, 761.77, 5.20, 61.0, 7.57, 282.5
2200, 759.92, 4.99, 61.7, 7.64, 281.4
2220, 758.06, 4.87, 62.4, 7.67, 280.8
2240, 756.22, 4.77, 62.8, 7.63, 280.3
2260, 754.37, 4.54, 63.1, 7.60, 279.0
2280, 752.53, 4.31, 63.5, 7.65, 278.1
2300, 750.69, 4.13, 64.0, 7.73, 278.4
2320, 748.85, 3.96, 64.5, 7.85, 276.9
2340, 747.02, 3.77, 65.3, 8.03, 274.9
2360, 745.19, 3.49, 66.9, 8.28, 274.2
2380, 743.37, 3.38, 68.1, 8.59, 274.3
2400, 741.55, 3.34, 68.1, 8.85, 274.6
2420, 739.73, 3.29, 67.6, 9.13, 274.3
2440, 737.91, 3.07, 67.2, 9.35, 274.6
2460, 736.10, 2.78, 67.5, 9.48, 275.5
2480, 734.29, 2.60, 67.9, 9.52, 277.1
2500, 732.49, 2.43, 68.3, 9.62, 279.1
2520, 730.68, 2.25, 68.6, 9.71, 281.6
2540, 728.88, 2.12, 68.6, 9.84, 282.5
2560, 727.09, 2.15, 68.0, 10.00, 282.3
2580, 725.30, 2.12, 67.0, 10.24, 282.7
2600, 723.51, 1.95, 66.2, 10.47, 284.1
2620, 721.73, 1.71, 65.8, 10.74, 285.7
2640, 719.94, 1.58, 65.8, 10.92, 286.9
2660, 718.17, 1.47, 65.9, 11.00, 287.4
2680, 716.39, 1.36, 66.0, 11.06, 287.4
2700, 714.62, 1.15, 66.3, 11.06, 286.1
2720, 712.86, 0.87, 66.9, 10.98, 283.9
2740, 711.09, 0.69, 67.5, 11.03, 282.9
2760, 709.33, 0.58, 67.7, 11.20, 282.4
2780, 707.58, 0.39, 67.8, 11.41, 282.9
2800, 705.82, 0.15, 68.0, 11.72, 282.9
2820, 704.07, 0.07, 67.8, 12.05, 282.2
2840, 702.32, 0.04, 66.5, 12.25, 281.9
2860, 700.58, -0.14, 64.9, 12.51, 281.8
2880, 698.84, -0.32, 64.0, 12.68, 281.5
2900, 697.11, -0.29, 63.4, 12.77, 281.6
2920, 695.38, -0.13, 62.1, 12.97, 281.6
2940, 693.65, -0.00, 60.7, 13.17, 281.1
2960, 691.93, -0.00, 59.4, 13.28, 280.5
2980, 690.21, -0.05, 57.8, 13.29, 280.3
3000, 688.51, -0.06, 55.7, 13.39, 280.0
3020, 686.81, -0.05, 53.4, 13.40, 279.9
3040, 685.11, 0.03, 49.9, 13.55, 279.1
3060, 683.41, 0.20, 43.7, 13.84, 277.5
3080, 681.72, 0.50, 35.8, 14.11, 275.6
3100, 680.03, 0.53, 29.9, 14.42, 275.0
3120, 678.34, 0.41, 26.5, 14.72, 275.1
3140, 676.66, 0.51, 22.8, 15.05, 275.1
3160, 674.98, 0.87, 19.3, 15.33, 274.9
3180, 673.31, 1.09, 16.6, 15.39, 274.8
3200, 671.64, 1.15, 13.5, 15.23, 274.9
3220, 669.98, 0.94, 11.2, 15.10, 274.6
3240, 668.32, 0.96, 9.6, 15.01, 273.9
3260, 666.66, 1.14, 8.1, 14.89, 272.4
3280, 665.02, 1.43, 7.3, 14.73, 271.1
3300, 663.37, 1.45, 7.0, 14.46, 271.3
3320, 661.73, 1.44, 6.8, 14.16, 272.2
3340, 660.09, 1.33, 6.4, 13.85, 273.2
3360, 658.46, 1.16, 6.1, 13.61, 274.1
3380, 656.83, 0.86, 5.9, 13.44, 274.8
3400, 655.20, 0.83, 6.2, 13.44, 273.7
3420, 653.57, 0.98, 6.8, 13.54, 271.7
3440, 651.96, 1.06, 7.7, 13.75, 269.6
3460, 650.34, 0.97, 8.7, 13.98, 267.7
3480, 648.73, 0.86, 9.5, 14.10, 266.7
3500, 647.12, 0.70, 10.5, 14.26, 266.7
3520, 645.51, 0.56, 11.5, 14.48, 266.4
3540, 643.91, 0.46, 12.6, 14.73, 265.5
3560, 642.31, 0.34, 13.8, 14.82, 264.7
3580, 640.72, 0.23, 14.6, 15.06, 264.6
3600, 639.12, 0.11, 15.3, 15.35, 263.9
3620, 637.53, -0.08, 15.8, 15.57, 263.5
3640, 635.95, -0.26, 16.1, 15.87, 263.5
3660, 634.36, -0.43, 16.6, 16.02, 263.2
3680, 632.78, -0.57, 17.2, 16.17, 262.1
3700, 631.20, -0.80, 17.6, 16.50, 261.4
3720, 629.63, -1.16, 18.6, 16.78, 260.5
3740, 628.06, -1.39, 19.8, 17.13, 259.2
3760, 626.49, -1.37, 20.8, 17.39, 258.7
3780, 624.92, -1.33, 21.2, 17.54, 258.6
3800, 623.36, -1.40, 21.4, 17.59, 258.7
3820, 621.81, -1.57, 21.6, 17.69, 258.3
3840, 620.25, -1.75, 22.0, 17.79, 258.0
3860, 618.70, -2.00, 22.8, 17.79, 258.2
3880, 617.15, -2.17, 23.5, 17.70, 258.7
3900, 615.60, -2.41, 23.9, 17.66, 259.3
3920, 614.06, -2.64, 24.4, 17.55, 259.7
3940, 612.51, -2.76, 24.6, 17.43, 259.1
3960, 610.97, -2.90, 24.8, 17.35, 258.2
3980, 609.44, -3.12, 25.2, 17.20, 257.9
4000, 607.90, -3.17, 25.5, 17.00, 258.3
4020, 606.38, -3.18, 25.6, 16.83, 258.6
4040, 604.85, -3.28, 25.7, 16.66, 257.6
4060, 603.33, -3.40, 25.9, 16.42, 256.2
4080, 601.81, -3.56, 26.2, 16.22, 255.0
4100, 600.29, -3.72, 26.5, 16.08, 254.5
4120, 598.78, -3.86, 26.6, 15.93, 254.1
4140, 597.27, -4.10, 26.9, 15.83, 254.2
4160, 595.76, -4.33, 27.3, 15.74, 254.4
4180, 594.25, -4.60, 27.4, 15.66, 254.1
4200, 592.75, -4.73, 27.5, 15.57, 253.4
4220, 591.25, -4.80, 27.7, 15.22, 250.9
4240, 589.76, -4.93, 27.9, 15.20, 250.3
4260, 588.26, -5.11, 28.0, 15.43, 250.9
4280, 586.77, -5.28, 28.2, 15.67, 251.5
4300, 585.29, -5.46, 28.3, 15.90, 252.1
4320, 583.80, -5.64, 28.4, 16.14, 252.7
4340, 582.32, -5.79, 28.6, 16.22, 253.9
4360, 580.84, -5.96, 28.7, 16.42, 254.5
4380, 579.36, -6.14, 28.8, 16.63, 255.2
4400, 577.89, -6.31, 29.0, 16.84, 255.9
4420, 576.42, -6.48, 29.1, 17.05, 256.6
4440, 574.95, -6.63, 29.2, 16.23, 258.5
4460, 573.49, -6.75, 29.3, 16.24, 258.7
4480, 572.03, -6.86, 29.3, 16.24, 258.9
4500, 570.57, -6.97, 29.4, 16.24, 259.1
4520, 569.11, -7.09, 29.4, 16.24, 259.3
4540, 567.66, -7.28, 29.5, 16.09, 259.7
4560, 566.21, -7.45, 29.6, 15.93, 260.1
4580, 564.77, -7.58, 29.7, 15.83, 260.4
4600, 563.32, -7.72, 29.7, 15.77, 260.7
4620, 561.88, -7.85, 29.8, 15.72, 261.0
4640, 560.45, -8.05, 29.9, 15.68, 261.4
4660, 559.01, -8.26, 30.1, 15.70, 261.7
4680, 557.58, -8.56, 30.7, 15.74, 262.4
4700, 556.15, -8.68, 31.1, 15.75, 262.9
4720, 554.72, -8.63, 31.4, 15.66, 262.4
4740, 553.29, -8.71, 31.7, 15.52, 261.7
4760, 551.87, -8.88, 31.9, 15.39, 261.3
4780, 550.45, -9.10, 32.2, 15.29, 262.0
4800, 549.04, -9.29, 32.4, 15.17, 262.0
4820, 547.62, -9.47, 32.7, 15.09, 262.0
4840, 546.21, -9.66, 32.9, 14.98, 262.0
4860, 544.80, -9.85, 33.2, 14.87, 262.0
4880, 543.40, -9.99, 33.4, 14.80, 261.6
4900, 542.00, -10.07, 33.5, 14.89, 261.3
4920, 540.60, -10.27, 33.5, 15.04, 261.8
4940, 539.20, -10.56, 33.5, 15.19, 261.9
4960, 537.81, -10.84, 33.6, 15.30, 259.8
4980, 536.41, -10.95, 33.7, 15.26, 259.3
5000, 535.03, -11.00, 33.7, 15.22, 260.3
5020, 533.64, -11.08, 33.6, 15.12, 260.9
5040, 532.25, -11.26, 33.5, 15.14, 260.7
5060, 530.87, -11.54, 33.3, 15.24, 260.8
5080, 529.49, -11.78, 33.3, 15.48, 260.8
5100, 528.12, -11.90, 33.2, 15.80, 261.1
5120, 526.75, -12.03, 32.7, 15.88, 260.7
5140, 525.38, -12.17, 32.3, 15.97, 260.3
5160, 524.01, -12.30, 31.9, 16.05, 259.9
5180, 522.65, -12.33, 31.8, 16.26, 262.1
5200, 521.28, -12.34, 31.8, 16.61, 262.8
5220, 519.92, -12.57, 31.3, 17.08, 262.3
5240, 518.57, -12.86, 30.7, 17.54, 263.6
5260, 517.22, -13.15, 30.1, 18.00, 264.9
5280, 515.86, -13.62, 29.9, 17.84, 264.9
5300, 514.51, -14.12, 29.8, 17.60, 264.8
5320, 513.17, -14.27, 29.2, 17.84, 265.0
5340, 511.82, -14.17, 28.1, 18.42, 265.4
5360, 510.48, -14.07, 27.1, 19.00, 265.8
5380, 509.14, -14.06, 26.1, 19.58, 265.9
5400, 507.81, -14.52, 26.8, 19.79, 265.5
5420, 506.47, -14.54, 27.9, 19.68, 265.9
5440, 505.14, -14.34, 30.6, 19.58, 265.0
5460, 503.82, -14.27, 32.1, 19.45, 264.1
5480, 502.50, -14.42, 33.3, 19.32, 263.5
5500, 501.18, -14.46, 34.9, 19.30, 263.2
5520, 499.87, -14.31, 36.1, 19.35, 263.3
5540, 498.56, -14.47, 38.2, 19.73, 263.5
5560, 497.25, -14.62, 40.3, 20.10, 263.6
5580, 495.95, -14.78, 42.4, 20.48, 263.8
5600, 494.65, -14.93, 42.8, 20.89, 263.1
5620, 493.34, -15.07, 41.3, 21.34, 261.3
5640, 492.05, -15.17, 40.4, 21.60, 261.8
5660, 490.75, -15.15, 39.2, 21.93, 263.4
5680, 489.46, -15.08, 37.5, 22.35, 265.5
5700, 488.17, -15.06, 35.9, 22.64, 265.3
5720, 486.89, -15.17, 34.4, 22.59, 263.5
5740, 485.61, -15.24, 33.6, 22.31, 262.6
5760, 484.33, -15.22, 32.1, 22.18, 262.7
5780, 483.06, -15.32, 30.5, 22.02, 263.2
5800, 481.78, -15.46, 30.1, 21.97, 263.8
5820, 480.51, -15.77, 29.5, 22.05, 264.2
5840, 479.24, -16.13, 28.9, 22.17, 264.6
5860, 477.98, -16.08, 28.1, 22.37, 264.1
5880, 476.71, -15.98, 27.1, 22.54, 263.6
5900, 475.45, -15.87, 26.1, 22.60, 263.5
5920, 474.19, -15.96, 25.1, 22.68, 263.7
