UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
16:54:34, 190, 0, 98532,  ,  , 16.21, 67.30,  ,  ,  , 
16:54:35, 190, 0, 98530,  ,  , 16.19, 67.40,  ,  ,  , 
16:54:36, 190, 0, 98530,  ,  , 16.18, 67.50,  ,  ,  , 
16:54:37, 190, 0, 98530,  ,  , 16.15, 67.60,  ,  ,  , 
16:54:38, 190, 0, 98530,  ,  , 16.13, 67.65,  ,  ,  , 
16:54:39, 190, 0, 98530,  ,  , 16.12, 67.70,  ,  ,  , 
16:54:40, 190, 0, 98531,  ,  , 16.10, 67.80,  ,  ,  , 
16:54:41, 190, 0, 98532,  ,  , 16.09, 67.85,  ,  ,  , 
16:54:42, 190, 0, 98533,  ,  , 16.09, 67.85,  ,  ,  , 
16:54:43, 190, 0, 98534,  ,  , 16.08, 67.95,  ,  ,  , 
16:54:44, 190, 0, 98536,  ,  , 16.08, 68.00,  ,  ,  , 
16:54:45, 190, 0, 98535,  ,  , 16.07, 68.05,  ,  ,  , 
16:54:46, 190, 0, 98534,  ,  , 16.06, 68.10,  ,  ,  , 0
16:54:47, 190, 0, 98534,  ,  , 16.04, 68.15,  ,  ,  , 0
16:54:48, 190, 0, 98534,  ,  , 16.04, 68.25,  ,  ,  , 0
16:54:49, 190, 0, 98534,  ,  , 16.03, 68.25,  ,  ,  , 0
16:54:50, 190, 0, 98534,  ,  , 16.02, 68.35, 20.8,  ,  , 0
16:54:52, 190, 0, 98533,  ,  , 16.03, 68.40,  ,  ,  , 0
16:54:53, 190, 0, 98532,  ,  , 16.03, 68.45,  ,  ,  , 0
16:54:54, 190, 0, 98532,  ,  , 16.03, 68.50,  ,  ,  , 0
16:54:55, 190, 0, 98532,  ,  , 16.04, 68.55,  ,  ,  , 0
16:54:56, 190, 0, 98533,  ,  , 16.05, 68.55,  ,  ,  , 0
16:54:57, 190, 0, 98534,  ,  , 16.06, 68.55,  ,  ,  , 0
16:54:58, 190, 0, 98534,  ,  , 16.07, 68.55,  ,  ,  , 0
16:54:59, 190, 0, 98534,  ,  , 16.08, 68.50,  ,  ,  , 0
16:55:00, 190, 0, 98534,  ,  , 16.08, 68.50,  ,  ,  , 0
16:55:01, 190, 0, 98534,  ,  , 16.09, 68.50,  ,  ,  , 0
16:55:02, 190, 0, 98535,  ,  , 16.09, 68.50,  ,  ,  , 0
16:55:03, 190, 0, 98536,  ,  , 16.09, 68.45,  ,  ,  , 0
16:55:04, 190, 0, 98535,  ,  , 16.10, 68.45,  ,  ,  , 0
16:55:05, 190, 0, 98534,  ,  , 16.11, 68.40,  ,  ,  , 0
16:55:06, 190, 0, 98534,  ,  , 16.12, 68.35,  ,  ,  , 0
16:55:07, 190, 0, 98534,  ,  , 16.13, 68.30,  ,  ,  , 0
16:55:08, 190, 0, 98534,  ,  , 16.13, 68.25,  ,  ,  , 0
16:55:09, 190, 0, 98534,  ,  , 16.14, 68.25,  ,  ,  , 0
16:55:10, 190, 0, 98534,  ,  , 16.14, 68.25,  ,  ,  , 0
16:55:11, 190, 0, 98534,  ,  , 16.15, 68.20,  ,  ,  , 0
16:55:12, 190, 0, 98534,  ,  , 16.15, 68.20,  ,  ,  , 0
16:55:13, 190, 0, 98533,  ,  , 16.14, 68.15,  ,  ,  , 0
16:55:14, 190, 0, 98532,  ,  , 16.14, 68.15,  ,  ,  , 0
16:55:15, 190, 0, 98532,  ,  , 16.14, 68.10,  ,  ,  , 0
16:55:16, 190, 0, 98531,  ,  , 16.13, 68.10,  ,  ,  , 0
16:55:17, 190, 0, 98530,  ,  , 16.13, 68.10,  ,  ,  , 0
16:55:18, 190, 0, 98530,  ,  , 16.13, 68.10, 21.0,  ,  , 0
16:55:19, 190, 0, 98530,  ,  , 16.13, 68.10,  ,  ,  , 0
16:55:20, 190, 0, 98530,  ,  , 16.13, 68.10,  ,  ,  , 0
16:55:21, 190, 0, 98530,  ,  , 16.13, 68.10,  ,  ,  , 0
16:55:22, 190, 0, 98530,  ,  , 16.13, 68.10,  ,  ,  , 0
16:55:23, 190, 0, 98531,  ,  , 16.14, 68.15,  ,  ,  , 0
16:55:24, 190, 0, 98532,  ,  , 16.14, 68.10,  ,  ,  , 0
16:55:25, 190, 0, 98532,  ,  , 16.15, 68.10,  ,  ,  , 0
16:55:26, 190, 0, 98533,  ,  , 16.15, 68.10,  ,  ,  , 0
16:55:27, 190, 0, 98534,  ,  , 16.14, 68.10,  ,  ,  , 0
16:55:29, 190, 0, 98533,  ,  , 16.14, 68.10,  ,  ,  , 0
16:55:30, 190, 0, 98532,  ,  , 16.13, 68.05,  ,  ,  , 0
16:55:31, 190, 0, 98532,  ,  , 16.11, 68.10,  ,  ,  , 0
16:55:32, 190, 0, 98532,  ,  , 16.09, 68.10,  ,  ,  , 0
16:55:33, 190, 0, 98533,  ,  , 16.09, 68.10,  ,  ,  , 0
16:55:34, 190, 0, 98534,  ,  , 16.09, 68.10,  ,  ,  , 0
16:55:35, 190, 0, 98533,  ,  , 16.08, 68.15,  ,  ,  , 0
16:55:36, 190, 0, 98532,  ,  , 16.07, 68.15,  ,  ,  , 0
16:55:37, 190, 0, 98532,  ,  , 16.06, 68.20,  ,  ,  , 0
16:55:38, 190, 0, 98532,  ,  , 16.06, 68.20,  ,  ,  , 0
16:55:39, 190, 0, 98533,  ,  , 16.06, 68.20,  ,  ,  , 0
16:55:40, 190, 0, 98534,  ,  , 16.06, 68.25,  ,  ,  , 0
16:55:41, 190, 0, 98534,  ,  , 16.07, 68.30,  ,  ,  , 0
16:55:42, 190, 0, 98534,  ,  , 16.08, 68.30,  ,  ,  , 0
16:55:43, 190, 0, 98534,  ,  , 16.09, 68.35,  ,  ,  , 0
16:55:44, 190, 0, 98534,  ,  , 16.09, 68.35,  ,  ,  , 0
16:55:45, 190, 0, 98534,  ,  , 16.09, 68.40,  ,  ,  , 0
16:55:46, 190, 0, 98534,  ,  , 16.09, 68.40, 21.0,  ,  , 0
16:55:47, 190, 0, 98534,  ,  , 16.09, 68.40,  ,  ,  , 0
16:55:48, 190, 0, 98534,  ,  , 16.09, 68.45,  ,  ,  , 0
16:55:49, 190, 0, 98534,  ,  , 16.10, 68.40,  ,  ,  , 0
16:55:50, 190, 0, 98534,  ,  , 16.09, 68.35,  ,  ,  , 0
16:55:51, 190, 0, 98534,  ,  , 16.10, 68.35,  ,  ,  , 0
16:55:52, 190, 0, 98534,  ,  , 16.11, 68.35,  ,  ,  , 0
16:55:53, 190, 0, 98534,  ,  , 16.11, 68.35,  ,  ,  , 0
16:55:54, 190, 0, 98535,  ,  , 16.13, 68.30,  ,  ,  , 0
16:55:55, 190, 0, 98536,  ,  , 16.14, 68.30,  ,  ,  , 0
16:55:56, 190, 0, 98533,  ,  , 16.17, 68.25,  ,  ,  , 0
16:55:57, 190, 0, 98531,  ,  , 16.19, 68.25,  ,  ,  , 0
16:55:58, 190, 0, 98530,  ,  , 16.21, 68.25,  ,  ,  , 0
16:56:02, 190, 0, 98534,  ,  , 16.27, 68.10,  ,  ,  , 0
16:56:03, 190, 0, 98535,  ,  , 16.28, 68.05,  ,  ,  , 0
16:56:04, 190, 0, 98536,  ,  , 16.28, 67.95,  ,  ,  , 0
