# Radiation correction v2.4. Params: lat=43.0250, lon=-87.8605, utc_time=2024-05-23 13:54
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1420, 833.75, 9.72, 55.5, 7.24, 296.2
1440, 831.76, 9.55, 55.7, 7.31, 295.9
1460, 829.76, 9.42, 55.8, 7.37, 295.0
1480, 827.77, 9.11, 56.3, 7.33, 295.5
1500, 825.78, 8.95, 56.7, 7.38, 295.8
1520, 823.80, 8.77, 57.0, 7.43, 295.4
1540, 821.82, 8.47, 57.4, 7.57, 294.7
1560, 819.84, 8.13, 58.0, 7.68, 295.4
1580, 817.86, 7.95, 57.8, 7.93, 295.3
1600, 815.89, 7.85, 57.0, 8.14, 294.9
1620, 813.92, 7.67, 54.4, 8.42, 294.5
1640, 811.96, 7.56, 51.0, 8.64, 295.2
1660, 810.00, 7.46, 46.8, 8.71, 296.3
1680, 808.04, 7.11, 43.2, 8.59, 296.9
1700, 806.08, 6.78, 41.4, 8.35, 296.8
1720, 804.13, 6.58, 40.3, 8.26, 296.6
1740, 802.18, 6.52, 40.0, 8.14, 297.1
1760, 800.23, 6.40, 40.3, 8.06, 298.6
1780, 798.28, 6.32, 40.7, 8.02, 299.4
1800, 796.34, 6.17, 40.8, 7.96, 299.0
1820, 794.41, 6.05, 40.4, 8.04, 298.8
1840, 792.48, 5.93, 39.4, 8.12, 300.3
1860, 790.55, 5.88, 38.6, 8.25, 301.7
1880, 788.63, 5.86, 37.6, 8.27, 301.8
1900, 786.71, 5.90, 36.9, 8.34, 301.3
1920, 784.80, 5.82, 36.1, 8.37, 300.1
1940, 782.89, 5.71, 35.4, 8.38, 298.7
1960, 780.98, 5.71, 35.2, 8.36, 297.7
1980, 779.08, 5.66, 35.0, 8.33, 296.9
2000, 777.18, 5.53, 34.9, 8.36, 296.0
2020, 775.29, 5.40, 34.8, 8.39, 295.6
2040, 773.40, 5.22, 34.9, 8.50, 295.2
2060, 771.51, 4.95, 35.1, 8.52, 293.9
2080, 769.63, 4.69, 35.4, 8.62, 291.6
2100, 767.75, 4.59, 35.6, 8.76, 288.7
2120, 765.87, 4.49, 35.5, 8.95, 285.7
2140, 764.00, 4.47, 35.1, 9.12, 284.4
2160, 762.13, 4.45, 34.3, 9.32, 284.9
2180, 760.26, 4.34, 33.8, 9.38, 286.5
2200, 758.40, 4.37, 33.6, 9.42, 287.0
2220, 756.55, 4.41, 33.6, 9.43, 286.4
2240, 754.70, 4.20, 33.6, 9.55, 284.1
2260, 752.85, 3.80, 34.1, 9.65, 283.3
2280, 751.01, 3.40, 34.9, 9.79, 282.1
2300, 749.16, 3.03, 35.9, 9.88, 280.8
2320, 747.32, 2.85, 36.4, 9.96, 279.9
2340, 745.48, 2.72, 36.9, 9.89, 280.6
2360, 743.65, 2.48, 37.3, 9.85, 281.0
2380, 741.82, 2.23, 37.7, 9.81, 281.6
2400, 739.99, 2.07, 38.2, 9.84, 282.8
2420, 738.16, 2.25, 38.3, 9.97, 283.3
2440, 736.34, 2.23, 37.9, 10.22, 282.4
2460, 734.53, 2.00, 37.6, 10.52, 281.6
2480, 732.72, 1.85, 37.0, 10.91, 281.1
2500, 730.91, 1.92, 34.9, 11.26, 281.2
2520, 729.11, 1.95, 32.3, 11.53, 280.7
2540, 727.31, 2.00, 28.6, 11.76, 279.1
2560, 725.52, 2.19, 25.5, 11.95, 276.1
2580, 723.73, 2.45, 23.6, 12.21, 273.2
2600, 721.95, 2.50, 23.0, 12.38, 272.3
2620, 720.17, 2.49, 22.5, 12.54, 271.8
2640, 718.40, 2.48, 22.1, 12.69, 271.3
2660, 716.63, 2.47, 21.7, 12.85, 270.8
2680, 714.87, 2.46, 21.3, 13.01, 270.3
2700, 713.11, 2.45, 20.9, 13.17, 269.8
2720, 711.35, 2.45, 20.4, 13.32, 269.3
2740, 709.60, 2.44, 20.0, 13.48, 268.8
2760, 707.85, 2.43, 19.6, 13.64, 268.3
2780, 706.11, 2.42, 19.2, 13.80, 267.8
2800, 704.37, 2.41, 18.8, 13.96, 267.3
2820, 702.63, 2.40, 18.3, 14.11, 266.8
2840, 700.90, 2.39, 17.9, 14.27, 266.3
2860, 699.18, 2.38, 17.5, 14.43, 265.8
2880, 697.46, 2.38, 17.1, 14.59, 265.3
2900, 695.74, 2.37, 16.7, 14.74, 264.8
2920, 694.03, 2.36, 16.2, 14.90, 264.3
2940, 692.29, 2.27, 15.7, 15.12, 264.6
2960, 690.58, 2.25, 15.3, 15.37, 264.1
2980, 688.88, 2.24, 14.9, 15.56, 263.7
3000, 687.18, 2.23, 14.5, 15.73, 263.2
3020, 685.49, 2.21, 14.0, 15.90, 262.7
3040, 683.80, 2.10, 13.6, 16.06, 262.3
3060, 682.11, 1.97, 13.2, 16.13, 261.8
3080, 680.42, 1.66, 12.6, 16.26, 260.7
3100, 678.74, 1.36, 12.0, 16.45, 259.3
3120, 677.06, 1.41, 11.4, 16.69, 258.2
3140, 675.39, 1.51, 11.0, 16.84, 258.1
3160, 673.72, 1.59, 10.7, 17.01, 258.2
3180, 672.05, 1.65, 10.3, 16.84, 257.7
3200, 670.38, 1.50, 9.5, 16.64, 257.4
3220, 668.72, 1.62, 8.9, 16.47, 256.6
3240, 667.06, 1.60, 8.3, 16.30, 255.5
3260, 665.41, 1.45, 7.5, 16.24, 255.1
3280, 663.76, 1.29, 7.2, 16.20, 255.4
3300, 662.12, 0.97, 7.2, 16.18, 255.8
3320, 660.48, 0.57, 7.3, 16.17, 255.9
3340, 658.84, 0.53, 7.3, 16.18, 255.7
3360, 657.21, 0.36, 7.2, 16.44, 255.8
3380, 655.58, 0.20, 7.1, 16.70, 256.0
3400, 653.95, 0.03, 7.1, 16.96, 256.1
3420, 652.33, -0.14, 7.0, 17.22, 256.2
3440, 650.71, -0.25, 7.0, 17.33, 256.1
3460, 649.09, -0.29, 6.8, 17.58, 255.9
3480, 647.47, -0.32, 6.6, 17.89, 255.9
3500, 645.86, -0.35, 6.3, 18.19, 256.0
3520, 644.25, -0.23, 6.1, 18.43, 256.3
3540, 642.65, -0.07, 6.0, 18.54, 256.9
3560, 641.05, -0.18, 5.8, 18.71, 258.0
3580, 639.45, -0.55, 5.7, 18.85, 259.0
3600, 637.85, -0.92, 5.5, 19.00, 260.1
3620, 636.26, -1.29, 5.4, 19.16, 261.1
3640, 634.67, -1.63, 5.3, 19.29, 262.2
3660, 633.08, -1.66, 5.2, 19.19, 263.0
3680, 631.50, -1.63, 5.2, 19.04, 263.7
3700, 629.92, -1.73, 5.1, 18.91, 264.5
3720, 628.34, -1.91, 5.0, 18.81, 265.1
3740, 626.76, -2.04, 4.9, 18.74, 265.3
3760, 625.19, -2.24, 5.0, 18.45, 264.4
3780, 623.62, -2.51, 5.2, 18.09, 263.2
3800, 622.06, -2.51, 5.5, 17.76, 262.7
3820, 620.50, -2.41, 5.8, 17.64, 262.0
3840, 618.94, -2.64, 6.4, 17.57, 260.8
3860, 617.38, -2.89, 6.9, 17.46, 260.4
3880, 615.83, -3.00, 8.3, 17.43, 261.1
3900, 614.29, -2.81, 10.8, 17.46, 263.2
3920, 612.75, -2.85, 11.9, 17.54, 264.4
3940, 611.21, -3.05, 12.5, 17.77, 265.2
3960, 609.67, -3.31, 13.0, 18.00, 265.8
3980, 608.14, -3.55, 13.5, 18.28, 266.4
4000, 606.60, -3.52, 13.6, 18.43, 266.0
4020, 605.08, -3.66, 13.8, 18.08, 266.0
4040, 603.55, -3.79, 14.0, 17.73, 266.1
4060, 602.03, -3.93, 14.2, 17.38, 266.2
4080, 600.51, -3.99, 14.0, 17.16, 266.1
4100, 599.00, -3.98, 13.4, 17.08, 265.9
