UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
15:25:26, 290, 100, 97856,  ,  , 18.34, 59.20,  ,  ,  , 
15:25:27, 290, 100, 97853,  ,  , 18.40, 59.40,  ,  ,  , 
15:25:28, 290, 100, 97852,  ,  , 18.42, 59.25,  ,  ,  , 
15:25:29, 290, 100, 97853,  ,  , 18.43, 58.95,  ,  ,  , 
15:25:30, 290, 100, 97854,  ,  , 18.42, 58.70,  ,  ,  , 
15:25:31, 290, 100, 97856,  ,  , 18.42, 58.45,  ,  ,  , 
15:25:32, 290, 100, 97854,  ,  , 18.41, 58.25,  ,  ,  , 
15:25:33, 290, 100, 97853,  ,  , 18.40, 58.10,  ,  ,  , 
15:25:34, 290, 100, 97852,  ,  , 18.39, 58.00,  ,  ,  , 
15:25:35, 290, 100, 97852,  ,  , 18.38, 57.90,  ,  ,  , 
15:25:36, 290, 100, 97852,  ,  , 18.36, 57.80,  ,  ,  , 
15:25:37, 290, 100, 97852,  ,  , 18.35, 57.75,  ,  ,  , 
15:25:41, 290, 100, 97850,  ,  , 18.30, 57.65,  ,  ,  , 0
15:25:42, 290, 100, 97850,  ,  , 18.30, 57.65,  ,  ,  , 0
15:25:43, 290, 100, 97850,  ,  , 18.30, 57.65,  ,  ,  , 0
15:25:44, 290, 100, 97849,  ,  , 18.29, 57.65,  ,  ,  , 0
15:25:45, 290, 100, 97848,  ,  , 18.29, 57.65,  ,  ,  , 0
15:25:46, 290, 100, 97848,  ,  , 18.29, 57.65,  ,  ,  , 0
15:25:47, 290, 100, 97850,  ,  , 18.29, 57.70,  ,  ,  , 0
15:25:48, 290, 100, 97852,  ,  , 18.29, 57.70,  ,  ,  , 0
15:25:49, 290, 100, 97854,  ,  , 18.29, 57.70, 19.5,  ,  , 0
15:25:50, 290, 100, 97854,  ,  , 18.29, 57.70,  ,  ,  , 0
15:25:51, 290, 100, 97855,  ,  , 18.29, 57.70,  ,  ,  , 0
15:25:52, 290, 100, 97856,  ,  , 18.29, 57.70,  ,  ,  , 0
15:25:53, 290, 100, 97853,  ,  , 18.28, 57.70,  ,  ,  , 0
15:25:54, 290, 100, 97851,  ,  , 18.29, 57.70,  ,  ,  , 0
15:25:55, 290, 100, 97850,  ,  , 18.28, 57.75,  ,  ,  , 0
15:25:57, 290, 100, 97847,  ,  , 18.29, 57.75,  ,  ,  , 0
15:25:58, 290, 100, 97845,  ,  , 18.29, 57.75,  ,  ,  , 0
15:25:59, 291, 101, 97844,  ,  , 18.30, 57.75,  ,  ,  , 0
15:26:00, 291, 101, 97845,  ,  , 18.31, 57.75,  ,  ,  , 0
15:26:01, 290, 100, 97846,  ,  , 18.31, 57.75,  ,  ,  , 0
15:26:02, 290, 100, 97848,  ,  , 18.29, 57.75,  ,  ,  , 0
15:26:03, 290, 100, 97850,  ,  , 18.28, 57.75,  ,  ,  , 0
15:26:04, 290, 100, 97852,  ,  , 18.26, 57.75,  ,  ,  , 0
15:26:05, 290, 100, 97854,  ,  , 18.26, 57.75,  ,  ,  , 0
15:26:06, 290, 100, 97852,  ,  , 18.25, 57.80,  ,  ,  , 0
15:26:07, 290, 100, 97851,  ,  , 18.24, 57.80,  ,  ,  , 0
15:26:08, 290, 100, 97850,  ,  , 18.22, 57.85,  ,  ,  , 0
15:26:09, 290, 100, 97850,  ,  , 18.20, 57.90,  ,  ,  , 0
15:26:10, 290, 100, 97850,  ,  , 18.19, 57.90,  ,  ,  , 0
15:26:11, 290, 100, 97850,  ,  , 18.18, 57.95,  ,  ,  , 0
15:26:12, 290, 100, 97850,  ,  , 18.16, 57.95,  ,  ,  , 0
15:26:13, 290, 100, 97850,  ,  , 18.14, 58.05,  ,  ,  , 0
15:26:14, 290, 100, 97850,  ,  , 18.13, 58.05,  ,  ,  , 0
15:26:15, 290, 100, 97847,  ,  , 18.11, 58.05,  ,  ,  , 0
15:26:16, 290, 100, 97845,  ,  , 18.09, 58.10,  ,  ,  , 0
15:26:17, 291, 101, 97844,  ,  , 18.09, 58.15, 20.0,  ,  , 0.1
15:26:18, 291, 101, 97845,  ,  , 18.07, 58.20,  ,  ,  , 0.1
15:26:19, 290, 100, 97846,  ,  , 18.06, 58.20,  ,  ,  , 0
15:26:20, 290, 100, 97848,  ,  , 18.05, 58.25,  ,  ,  , 0
15:26:21, 290, 100, 97849,  ,  , 18.04, 58.30,  ,  ,  , 0
15:26:22, 290, 100, 97850,  ,  , 18.03, 58.30,  ,  ,  , 0
15:26:23, 290, 100, 97852,  ,  , 18.03, 58.35,  ,  ,  , 0
15:26:24, 290, 100, 97850,  ,  , 18.03, 58.35,  ,  ,  , 0
15:26:25, 290, 100, 97849,  ,  , 18.02, 58.40,  ,  ,  , 0
15:26:26, 290, 100, 97848,  ,  , 18.03, 58.40,  ,  ,  , 0
15:26:27, 290, 100, 97848,  ,  , 18.03, 58.40,  ,  ,  , 0
15:26:28, 290, 100, 97848,  ,  , 18.03, 58.45,  ,  ,  , 0
15:26:29, 290, 100, 97848,  ,  , 18.03, 58.45,  ,  ,  , 0
15:26:30, 290, 100, 97849,  ,  , 18.03, 58.45,  ,  ,  , 0
15:26:31, 290, 100, 97850,  ,  , 18.05, 58.45,  ,  ,  , 0
15:26:32, 290, 100, 97852,  ,  , 18.05, 58.45,  ,  ,  , 0
15:26:33, 290, 100, 97851,  ,  , 18.06, 58.45,  ,  ,  , 0
15:26:34, 290, 100, 97850,  ,  , 18.06, 58.45,  ,  ,  , 0
15:26:35, 290, 100, 97850,  ,  , 18.07, 58.40,  ,  ,  , 0
15:26:36, 290, 100, 97849,  ,  , 18.07, 58.45,  ,  ,  , 0
15:26:37, 290, 100, 97848,  ,  , 18.07, 58.40,  ,  ,  , 0
15:26:38, 290, 100, 97848,  ,  , 18.07, 58.40,  ,  ,  , 0
15:26:39, 290, 100, 97849,  ,  , 18.07, 58.40,  ,  ,  , 0
15:26:40, 290, 100, 97850,  ,  , 18.06, 58.40,  ,  ,  , 0
15:26:41, 290, 100, 97852,  ,  , 18.06, 58.40,  ,  ,  , 0
15:26:42, 290, 100, 97851,  ,  , 18.05, 58.40,  ,  ,  , 0
15:26:43, 290, 100, 97850,  ,  , 18.04, 58.40,  ,  ,  , 0
15:26:44, 290, 100, 97850,  ,  , 18.04, 58.40, 20.5,  ,  , 0
15:26:45, 290, 100, 97852,  ,  , 18.03, 58.35,  ,  ,  , 0
15:26:46, 290, 100, 97854,  ,  , 18.03, 58.40,  ,  ,  , 0
15:26:47, 290, 100, 97856,  ,  , 18.03, 58.40,  ,  ,  , 0
15:26:48, 290, 100, 97853,  ,  , 18.04, 58.45,  ,  ,  , 0
15:26:49, 290, 100, 97851,  ,  , 18.04, 58.45,  ,  ,  , 0
15:26:50, 290, 100, 97850,  ,  , 18.05, 58.45,  ,  ,  , 0
15:26:51, 290, 100, 97849,  ,  , 18.05, 58.45,  ,  ,  , 0
15:26:52, 290, 100, 97848,  ,  , 18.06, 58.50,  ,  ,  , 0
15:26:53, 290, 100, 97848,  ,  , 18.06, 58.45,  ,  ,  , 0
15:26:54, 290, 100, 97848,  ,  , 18.06, 58.45,  ,  ,  , 0
15:26:55, 290, 100, 97848,  ,  , 18.06, 58.45,  ,  ,  , 0
15:26:56, 290, 100, 97848,  ,  , 18.07, 58.45,  ,  ,  , 0
15:26:57, 290, 100, 97849,  ,  , 18.07, 58.45,  ,  ,  , 0
15:26:58, 290, 100, 97850,  ,  , 18.07, 58.40,  ,  ,  , 0
15:26:59, 290, 100, 97852,  ,  , 18.09, 58.40,  ,  ,  , 0
15:27:00, 290, 100, 97851,  ,  , 18.07, 58.40,  ,  ,  , 0
15:27:01, 290, 100, 97850,  ,  , 18.07, 58.40,  ,  ,  , 0
15:27:02, 290, 100, 97850,  ,  , 18.06, 58.45,  ,  ,  , 0
15:27:03, 290, 100, 97850,  ,  , 18.05, 58.45,  ,  ,  , 0
15:27:04, 290, 100, 97851,  ,  , 18.05, 58.45,  ,  ,  , 0
15:27:05, 290, 100, 97852,  ,  , 18.04, 58.45,  ,  ,  , 0
15:27:06, 290, 100, 97851,  ,  , 18.03, 58.45,  ,  ,  , 0
15:27:07, 290, 100, 97850,  ,  , 18.03, 58.45,  ,  ,  , 0
15:27:08, 290, 100, 97850,  ,  , 18.03, 58.50,  ,  ,  , 0
15:27:10, 290, 100, 97851,  ,  , 18.03, 58.50,  ,  ,  , 0
15:27:11, 290, 100, 97852,  ,  , 18.03, 58.55,  ,  ,  , 0
15:27:12, 290, 100, 97854,  ,  , 18.04, 58.55, 21.0,  ,  , 0
15:27:13, 290, 100, 97854,  ,  , 18.04, 58.60,  ,  ,  , 0
15:27:14, 290, 100, 97854,  ,  , 18.04, 58.60,  ,  ,  , 0
15:27:15, 290, 100, 97854,  ,  , 18.05, 58.60,  ,  ,  , 0
15:27:16, 290, 100, 97854,  ,  , 18.05, 58.60,  ,  ,  , 0
15:27:17, 290, 100, 97854,  ,  , 18.05, 58.60,  ,  ,  , 0
15:27:18, 290, 100, 97854,  ,  , 18.06, 58.60,  ,  ,  , 0
15:27:19, 290, 100, 97854,  ,  , 18.07, 58.60,  ,  ,  , 0
15:27:20, 290, 100, 97854,  ,  , 18.07, 58.60,  ,  ,  , 0
15:27:21, 290, 100, 97854,  ,  , 18.09, 58.60,  ,  ,  , 0
15:27:22, 290, 100, 97854,  ,  , 18.11, 58.55,  ,  ,  , 0
15:27:23, 290, 100, 97855,  ,  , 18.11, 58.55,  ,  ,  , 0
15:27:24, 290, 100, 97856,  ,  , 18.12, 58.55,  ,  ,  , 0
15:27:25, 290, 100, 97855,  ,  , 18.12, 58.55,  ,  ,  , 0
15:27:26, 290, 100, 97854,  ,  , 18.12, 58.55,  ,  ,  , 0
15:27:27, 290, 100, 97854,  ,  , 18.13, 58.55,  ,  ,  , 0
15:27:28, 290, 100, 97854,  ,  , 18.13, 58.50,  ,  ,  , 0
15:27:29, 290, 100, 97854,  ,  , 18.13, 58.50,  ,  ,  , 0
15:27:30, 290, 100, 97854,  ,  , 18.14, 58.50,  ,  ,  , 0
15:27:31, 290, 100, 97852,  ,  , 18.14, 58.50,  ,  ,  , 0
15:27:32, 290, 100, 97851,  ,  , 18.14, 58.50,  ,  ,  , 0
15:27:33, 290, 100, 97850,  ,  , 18.13, 58.50,  ,  ,  , 0
15:27:34, 290, 100, 97850,  ,  , 18.13, 58.45,  ,  ,  , 0
15:27:35, 290, 100, 97851,  ,  , 18.13, 58.45,  ,  ,  , 0
15:27:36, 290, 100, 97852,  ,  , 18.14, 58.45,  ,  ,  , 0
15:27:37, 290, 100, 97850,  ,  , 18.14, 58.45,  ,  ,  , 0
15:27:38, 290, 100, 97849,  ,  , 18.14, 58.45,  ,  ,  , 0
15:27:39, 290, 100, 97848,  ,  , 18.14, 58.40, 21.5,  ,  , 0
15:27:40, 290, 100, 97849,  ,  , 18.14, 58.40,  ,  ,  , 0
15:27:41, 290, 100, 97850,  ,  , 18.13, 58.40,  ,  ,  , 0
15:27:42, 290, 100, 97852,  ,  , 18.12, 58.45,  ,  ,  , 0
15:27:43, 290, 100, 97851,  ,  , 18.11, 58.45,  ,  ,  , 0
15:27:44, 290, 100, 97850,  ,  , 18.07, 58.55,  ,  ,  , 0
15:27:45, 290, 100, 97850,  ,  , 18.05, 58.55,  ,  ,  , 0
15:27:46, 290, 100, 97849,  ,  , 18.02, 58.60,  ,  ,  , 0
15:27:47, 290, 100, 97848,  ,  , 18.00, 58.75,  ,  ,  , 0
15:27:48, 290, 100, 97848,  ,  , 17.99, 58.90,  ,  ,  , 0
15:27:49, 290, 100, 97849,  ,  , 17.98, 59.05,  ,  ,  , 0
15:27:50, 290, 100, 97850,  ,  , 17.95, 59.30,  ,  ,  , 0
15:27:51, 290, 100, 97852,  ,  , 17.90, 59.35,  ,  ,  , 0
15:27:52, 290, 100, 97850,  ,  , 17.86, 59.40,  ,  ,  , 0
15:27:53, 290, 100, 97849,  ,  , 17.82, 59.35,  ,  ,  , 0
15:27:54, 290, 100, 97848,  ,  , 17.76, 59.40,  ,  ,  , 0
15:27:55, 290, 100, 97848,  ,  , 17.71, 59.50,  ,  ,  , 0
15:27:56, 290, 100, 97849,  ,  , 17.61, 59.60,  ,  ,  , 0
15:27:57, 290, 100, 97850,  ,  , 17.56, 59.95,  ,  ,  , 0
15:27:58, 290, 100, 97848,  ,  , 17.50, 60.40,  ,  ,  , 0
15:27:59, 290, 100, 97847,  ,  , 17.32, 60.75,  ,  ,  , 0
15:28:00, 290, 100, 97846,  ,  , 16.98, 60.90,  ,  ,  , 0
15:28:01, 290, 100, 97854,  ,  , 16.67, 61.10,  ,  ,  , 0
15:28:02, 289, 99, 97862,  ,  , 16.38, 61.40,  ,  ,  , -0.1
15:28:03, 288, 98, 97870,  ,  , 16.17, 61.90,  ,  ,  , -0.1
15:28:04, 289, 99, 97864,  ,  , 15.93, 62.40,  ,  ,  , -0.1
15:28:05, 289, 99, 97859,  ,  , 15.59, 63.00,  ,  ,  , -0.1
15:28:06, 290, 100, 97854,  ,  , 15.31, 63.60, 22.0,  ,  , 0
15:28:07, 290, 100, 97855,  ,  , 15.13, 64.25,  ,  ,  , 0
15:28:08, 290, 100, 97856,  ,  , 14.98, 64.85,  ,  ,  , -0.1
15:28:09, 289, 99, 97858,  ,  , 14.85, 65.45,  ,  ,  , -0.1
15:28:10, 289, 99, 97857,  ,  , 14.72, 66.10,  ,  ,  , -0.1
15:28:11, 290, 100, 97856,  ,  , 14.61, 66.80,  ,  ,  , -0.1
15:28:12, 290, 100, 97856,  ,  , 14.48, 67.40,  ,  ,  , -0.1
15:28:13, 290, 100, 97854,  ,  , 14.36, 67.95,  ,  ,  , 0
15:28:14, 290, 100, 97852,  ,  , 14.27, 68.50,  ,  ,  , 0.1
15:28:15, 290, 100, 97850,  ,  , 14.15, 69.05,  ,  ,  , 0.1
15:28:16, 290, 100, 97850,  ,  , 14.01, 69.60,  ,  ,  , 0.1
15:28:17, 290, 100, 97850,  ,  , 14.00, 70.10,  ,  ,  , 0.1
15:28:18, 290, 100, 97850,  ,  , 13.91, 70.60,  ,  ,  , 0
15:28:19, 290, 100, 97852,  ,  , 13.85, 71.15,  ,  ,  , 0
15:28:20, 290, 100, 97855,  ,  , 13.80, 71.55,  ,  ,  , 0
15:28:21, 289, 99, 97858,  ,  , 13.75, 72.00,  ,  ,  , 0
15:28:22, 289, 99, 97857,  ,  , 13.73, 72.45,  ,  ,  , 0
15:28:23, 290, 100, 97856,  ,  , 13.69, 72.85,  ,  ,  , 0
15:28:24, 290, 100, 97856,  ,  , 13.66, 73.20,  ,  ,  , 0
15:28:25, 290, 100, 97856,  ,  , 13.63, 73.45,  ,  ,  , 0
15:28:26, 290, 100, 97856,  ,  , 13.61, 73.80,  ,  ,  , 0
15:28:27, 290, 100, 97856,  ,  , 13.59, 74.05,  ,  ,  , 0
