# Radiation correction v2.4. Params: lat=43.0249, lon=-87.8339, utc_time=2024-05-08 17:10
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1340, 836.93, 11.86, 33.2, 7.79, 291.5
1360, 834.93, 11.71, 33.5, 7.98, 291.7
1380, 832.95, 11.65, 33.7, 8.21, 290.8
1400, 830.96, 11.63, 33.8, 8.46, 289.5
1420, 828.98, 11.53, 33.9, 8.73, 288.8
1440, 827.01, 11.32, 34.1, 8.95, 288.7
1460, 825.04, 11.11, 34.4, 9.13, 289.1
1480, 823.07, 10.99, 34.6, 9.28, 291.3
1500, 821.10, 10.93, 34.7, 9.44, 294.1
1520, 819.14, 10.86, 34.6, 9.71, 296.9
1540, 817.19, 10.83, 33.7, 10.11, 301.1
1560, 815.23, 10.87, 31.8, 10.45, 305.4
1580, 813.29, 10.78, 30.6, 10.62, 306.9
1600, 811.34, 10.60, 29.6, 10.67, 307.7
1620, 809.40, 10.41, 29.1, 10.67, 307.7
1640, 807.46, 10.37, 29.1, 10.64, 307.7
1660, 805.53, 10.27, 29.0, 10.56, 307.7
1680, 803.60, 10.05, 29.3, 10.51, 307.2
1700, 801.67, 9.70, 29.6, 10.44, 306.1
1720, 799.75, 9.50, 30.1, 10.37, 305.6
1740, 797.83, 9.37, 30.2, 10.33, 305.5
1760, 795.91, 9.26, 30.2, 10.30, 305.6
1780, 793.99, 9.03, 30.5, 10.26, 304.9
1800, 792.08, 8.74, 30.9, 10.23, 304.0
1820, 790.18, 8.54, 31.2, 10.21, 302.9
1840, 788.27, 8.41, 31.5, 10.19, 302.5
1860, 786.37, 8.28, 31.8, 10.16, 301.8
1880, 784.48, 8.19, 32.2, 10.12, 301.1
1900, 782.59, 8.13, 32.6, 10.05, 301.0
1920, 780.70, 8.00, 33.1, 10.00, 301.5
1940, 778.81, 7.83, 33.4, 10.03, 300.9
1960, 776.93, 7.66, 33.7, 10.07, 300.4
1980, 775.05, 7.49, 34.0, 10.10, 299.8
2000, 773.18, 7.32, 34.3, 10.14, 299.3
2020, 771.30, 7.15, 34.6, 10.17, 298.7
2040, 769.44, 6.97, 34.8, 10.21, 298.2
2060, 767.57, 6.80, 35.1, 10.24, 297.6
2080, 765.71, 6.63, 35.4, 10.27, 297.0
2100, 763.85, 6.46, 35.7, 10.31, 296.5
2120, 762.00, 6.18, 36.0, 10.36, 297.0
2140, 760.15, 5.87, 36.3, 10.50, 296.6
2160, 758.30, 5.67, 36.6, 10.53, 296.1
2180, 756.46, 5.48, 36.9, 10.57, 295.6
2200, 754.62, 5.29, 37.2, 10.62, 295.2
2220, 752.78, 5.11, 37.5, 10.65, 294.8
2240, 750.95, 5.02, 37.7, 10.67, 294.9
2260, 749.11, 4.87, 38.1, 10.71, 294.8
2280, 747.29, 4.63, 38.4, 10.75, 294.9
2300, 745.46, 4.42, 38.8, 10.80, 294.5
2320, 743.64, 4.19, 39.2, 10.84, 294.7
2340, 741.82, 3.97, 39.7, 10.92, 294.7
2360, 740.00, 3.80, 40.1, 11.02, 295.1
2380, 738.19, 3.67, 40.3, 11.20, 295.9
2400, 736.38, 3.58, 40.4, 11.31, 296.9
2420, 734.58, 3.49, 40.3, 11.42, 297.3
2440, 732.77, 3.37, 40.2, 11.49, 297.6
2460, 730.98, 3.26, 39.5, 11.69, 297.7
2480, 729.18, 3.16, 38.8, 11.88, 297.7
2500, 727.39, 3.05, 38.1, 12.08, 297.7
2520, 725.60, 2.89, 37.2, 11.88, 298.7
2540, 723.82, 2.73, 36.6, 12.15, 298.5
2560, 722.04, 2.60, 35.9, 12.41, 298.6
2580, 720.26, 2.47, 35.1, 12.58, 298.8
2600, 718.49, 2.34, 34.4, 12.74, 299.0
2620, 716.72, 2.21, 34.0, 12.93, 298.7
2640, 714.96, 2.16, 34.7, 13.14, 297.3
2660, 713.20, 2.09, 35.2, 13.20, 295.9
2680, 711.44, 2.03, 35.5, 13.31, 294.4
2700, 709.68, 1.95, 35.6, 13.47, 292.8
2720, 707.93, 1.84, 36.1, 13.64, 290.3
2740, 706.18, 1.64, 37.4, 13.76, 288.1
2760, 704.44, 1.47, 38.5, 13.90, 287.4
2780, 702.70, 1.29, 39.4, 13.90, 287.0
2800, 700.96, 1.14, 39.9, 13.91, 285.0
2820, 699.22, 1.06, 40.0, 14.07, 282.5
2840, 697.49, 1.00, 40.1, 14.30, 280.2
2860, 695.77, 0.94, 40.2, 14.54, 278.3
2880, 694.04, 0.79, 40.4, 15.02, 276.4
2900, 692.32, 0.68, 41.0, 15.45, 274.4
2920, 690.61, 0.56, 41.6, 15.75, 273.8
2940, 688.90, 0.44, 42.3, 16.05, 273.1
2960, 687.19, 0.32, 42.9, 16.36, 272.5
2980, 685.48, 0.21, 43.6, 16.66, 271.9
3000, 683.78, 0.09, 44.2, 16.96, 271.3
3020, 682.08, -0.03, 44.8, 17.26, 270.7
3040, 680.39, -0.14, 45.5, 17.56, 270.1
3060, 678.70, -0.26, 46.1, 17.86, 269.4
3080, 677.01, -0.38, 46.9, 18.15, 269.3
3100, 675.33, -0.50, 47.8, 18.24, 268.7
3120, 673.65, -0.62, 48.4, 18.53, 268.1
3140, 671.97, -0.74, 49.1, 18.81, 267.6
3160, 670.30, -0.85, 49.8, 19.09, 267.0
3180, 668.63, -0.89, 50.2, 19.21, 266.6
3200, 666.96, -0.91, 50.4, 19.42, 266.0
3220, 665.30, -0.94, 50.9, 19.56, 265.1
3240, 663.64, -0.97, 51.3, 19.82, 264.9
3260, 661.98, -1.04, 51.7, 19.98, 265.4
3280, 660.33, -1.15, 52.0, 20.12, 265.8
3300, 658.68, -1.26, 51.9, 20.27, 265.7
3320, 657.04, -1.36, 51.9, 20.42, 265.6
3340, 655.40, -1.47, 51.8, 20.57, 265.4
3360, 653.76, -1.58, 51.7, 20.72, 265.3
3380, 652.13, -1.68, 51.6, 20.87, 265.2
3400, 650.50, -1.79, 51.5, 21.02, 265.0
3420, 648.87, -1.90, 51.4, 21.17, 264.9
3440, 647.25, -2.02, 51.4, 21.29, 264.6
3460, 645.63, -2.16, 51.8, 21.61, 264.2
3480, 644.01, -2.27, 51.8, 21.88, 264.0
3500, 642.40, -2.38, 51.8, 22.05, 263.9
3520, 640.79, -2.50, 51.7, 22.23, 263.7
3540, 639.18, -2.57, 52.0, 22.41, 263.8
3560, 637.58, -2.61, 52.5, 22.53, 264.2
3580, 635.98, -2.66, 53.0, 22.59, 264.5
3600, 634.39, -2.77, 53.3, 22.80, 264.7
3620, 632.79, -2.97, 53.7, 23.02, 264.8
3640, 631.20, -3.12, 54.3, 23.24, 265.2
3660, 629.62, -3.21, 55.0, 23.43, 265.5
3680, 628.03, -3.36, 55.7, 23.61, 266.0
3700, 626.45, -3.59, 56.8, 23.68, 266.5
3720, 624.88, -3.92, 58.0, 23.83, 267.1
3740, 623.30, -4.21, 59.4, 23.99, 267.2
3760, 621.73, -4.41, 61.0, 24.09, 267.7
3780, 620.16, -4.49, 62.2, 24.08, 268.1
3800, 618.59, -4.63, 63.1, 24.09, 268.6
3820, 617.03, -4.81, 63.7, 23.91, 268.8
3840, 615.47, -4.92, 63.6, 23.76, 268.9
3860, 613.91, -5.01, 63.1, 23.73, 269.1
3880, 612.36, -5.10, 62.6, 23.70, 269.3
3900, 610.81, -5.19, 62.1, 23.67, 269.5
3920, 609.27, -5.28, 61.6, 23.64, 269.7
3940, 607.72, -5.37, 61.1, 23.61, 269.9
3960, 606.19, -5.46, 60.5, 23.58, 270.1
3980, 604.65, -5.55, 60.0, 23.55, 270.2
4000, 603.12, -5.64, 59.5, 23.52, 270.4
4020, 601.59, -5.73, 59.0, 23.48, 270.6
4040, 600.06, -5.82, 58.5, 23.45, 270.8
4060, 598.54, -5.91, 58.0, 23.42, 271.0
4080, 597.02, -6.00, 57.5, 23.39, 271.2
4100, 595.50, -6.09, 56.9, 23.36, 271.4
4120, 593.99, -6.18, 56.4, 23.33, 271.6
4140, 592.48, -6.27, 55.9, 23.30, 271.8
4160, 590.98, -6.36, 55.4, 23.27, 272.0
4180, 589.47, -6.45, 54.9, 23.24, 272.1
4200, 587.98, -6.54, 54.4, 23.21, 272.3
4220, 586.48, -6.63, 53.9, 23.18, 272.5
4240, 584.99, -6.72, 53.3, 23.14, 272.7
4260, 583.50, -6.81, 52.8, 23.11, 272.9
4280, 582.01, -6.90, 52.3, 23.08, 273.1
4300, 580.53, -6.99, 51.8, 23.05, 273.3
4320, 579.05, -7.08, 51.3, 23.02, 273.5
4340, 577.57, -7.17, 50.8, 22.99, 273.7
4360, 576.10, -7.26, 50.3, 22.96, 273.9
4380, 574.63, -7.35, 49.8, 22.93, 274.1
4400, 573.16, -7.44, 49.2, 22.90, 274.2
4420, 571.70, -7.53, 48.7, 22.87, 274.4
4440, 570.24, -7.62, 48.2, 22.83, 274.6
4460, 568.78, -7.71, 47.7, 22.80, 274.8
4480, 567.33, -7.80, 47.2, 22.77, 275.0
4500, 565.88, -7.89, 46.7, 22.74, 275.2
4520, 564.43, -7.98, 46.2, 22.71, 275.4
4540, 562.98, -8.07, 45.6, 22.68, 275.6
4560, 561.54, -8.16, 45.1, 22.65, 275.8
4580, 560.11, -8.25, 44.6, 22.62, 276.0
4600, 558.67, -8.34, 44.1, 22.59, 276.1
4620, 557.24, -8.43, 43.6, 22.56, 276.3
4640, 555.81, -8.72, 43.1, 23.72, 276.0
4660, 554.39, -8.89, 42.6, 23.86, 276.1
4680, 552.96, -8.98, 42.1, 23.89, 276.3
4700, 551.55, -9.08, 41.6, 23.90, 276.4
4720, 550.13, -9.18, 41.1, 23.90, 276.6
4740, 548.72, -9.31, 41.2, 23.88, 276.3
4760, 547.30, -9.47, 41.2, 23.85, 276.0
4780, 545.89, -9.74, 41.3, 23.83, 275.5
4800, 544.49, -9.92, 41.5, 23.82, 274.5
4820, 543.08, -10.07, 41.5, 23.75, 273.5
4840, 541.68, -10.32, 41.5, 23.80, 273.1
4860, 540.28, -10.48, 41.7, 23.77, 272.8
4880, 538.88, -10.40, 42.0, 23.79, 272.5
4900, 537.49, -10.53, 42.2, 23.90, 272.2
4920, 536.10, -10.67, 42.3, 24.13, 272.1
4940, 534.71, -10.77, 42.3, 24.37, 272.5
4960, 533.32, -10.93, 41.9, 24.59, 272.7
4980, 531.94, -11.11, 41.5, 24.87, 272.9
5000, 530.56, -11.14, 41.0, 25.05, 273.4
5020, 529.19, -11.11, 40.7, 25.26, 273.8
5040, 527.81, -11.17, 40.3, 25.46, 274.0
5060, 526.44, -11.32, 39.7, 25.54, 274.1
5080, 525.07, -11.47, 39.2, 25.61, 274.1
5100, 523.71, -11.62, 38.6, 25.69, 274.2
5120, 522.35, -11.77, 38.1, 25.76, 274.3
5140, 520.99, -11.91, 37.5, 25.84, 274.3
5160, 519.63, -12.06, 37.0, 25.91, 274.4
5180, 518.28, -12.21, 36.4, 25.99, 274.4
5200, 516.92, -12.36, 35.9, 26.07, 274.5
5220, 515.58, -12.51, 35.3, 26.14, 274.5
5240, 514.23, -12.66, 34.7, 26.22, 274.6
5260, 512.89, -12.81, 34.2, 26.29, 274.7
5280, 511.55, -12.96, 33.6, 26.37, 274.7
5300, 510.21, -13.11, 33.1, 26.44, 274.8
5320, 508.88, -13.26, 32.5, 26.52, 274.8
5340, 507.55, -13.41, 32.0, 26.59, 274.9
5360, 506.22, -13.55, 31.4, 26.67, 274.9
5380, 504.89, -13.70, 30.9, 26.74, 275.0
5400, 503.57, -13.85, 30.3, 26.82, 275.1
5420, 502.25, -14.00, 29.8, 26.90, 275.1
5440, 500.93, -14.15, 29.2, 26.97, 275.2
5460, 499.62, -14.30, 28.6, 27.05, 275.2
5480, 498.30, -14.45, 28.1, 27.12, 275.3
5500, 497.00, -14.60, 27.5, 27.20, 275.4
5520, 495.69, -14.75, 27.0, 27.27, 275.4
5540, 494.39, -14.90, 26.4, 27.35, 275.5
5560, 493.08, -15.05, 25.9, 27.42, 275.5
5580, 491.79, -15.19, 25.3, 27.50, 275.6
5600, 490.49, -15.34, 24.8, 27.57, 275.6
5620, 489.20, -15.49, 24.2, 27.65, 275.7
5640, 487.91, -15.64, 23.7, 27.73, 275.8
5660, 486.62, -15.79, 23.1, 27.80, 275.8
5680, 485.34, -15.94, 22.5, 27.88, 275.9
5700, 484.05, -16.09, 22.0, 27.95, 275.9
5720, 482.78, -16.24, 21.4, 28.03, 276.0
5740, 481.50, -16.39, 20.9, 28.10, 276.1
5760, 480.23, -16.50, 20.3, 28.74, 275.5
5780, 478.95, -16.68, 19.4, 29.31, 274.6
5800, 477.69, -16.83, 18.9, 29.42, 274.6
5820, 476.42, -16.97, 18.3, 29.52, 274.6
5840, 475.16, -17.12, 17.8, 29.62, 274.6
5860, 473.90, -17.26, 17.2, 29.76, 274.6
5880, 472.64, -17.27, 16.9, 30.22, 274.3
5900, 471.39, -17.34, 16.5, 30.38, 274.5
5920, 470.13, -17.42, 16.2, 30.45, 274.9
5940, 468.89, -17.50, 15.9, 30.51, 275.2
5960, 467.64, -17.58, 15.6, 30.54, 275.6
5980, 466.40, -17.65, 15.4, 30.51, 275.4
6000, 465.16, -17.77, 15.3, 30.50, 275.3
6020, 463.92, -17.96, 15.2, 30.53, 275.4
6040, 462.68, -18.18, 15.3, 30.47, 275.5
6060, 461.45, -18.39, 15.4, 30.49, 275.5
6080, 460.22, -18.61, 15.5, 30.46, 275.6
6100, 458.99, -18.82, 15.6, 30.44, 275.7
6120, 457.77, -19.04, 15.6, 30.44, 275.8
6140, 456.54, -19.24, 15.1, 30.69, 276.2
6160, 455.32, -19.36, 14.8, 30.78, 276.5
6180, 454.10, -19.51, 14.6, 30.96, 276.6
6200, 452.89, -19.62, 14.5, 31.13, 276.4
6220, 451.67, -19.73, 14.4, 31.29, 276.1
6240, 450.46, -19.83, 14.3, 31.45, 275.9
6260, 449.26, -19.94, 14.2, 31.61, 275.6
6280, 448.05, -20.05, 14.1, 31.78, 275.4
6300, 446.85, -20.16, 14.0, 31.94, 275.1
6320, 445.65, -20.27, 13.9, 32.10, 274.9
6340, 444.45, -20.38, 13.8, 32.26, 274.6
6360, 443.26, -20.48, 13.7, 32.43, 274.4
6380, 442.07, -20.59, 13.6, 32.59, 274.1
6400, 440.88, -20.70, 13.5, 32.75, 273.9
6420, 439.69, -20.81, 13.4, 32.92, 273.7
6440, 438.51, -20.92, 13.3, 33.09, 273.5
6460, 437.33, -21.03, 13.2, 33.25, 273.2
6480, 436.15, -21.14, 13.1, 33.42, 273.0
6500, 434.98, -21.24, 13.0, 33.58, 272.7
6520, 433.80, -21.35, 12.9, 33.63, 272.6
6540, 432.63, -21.56, 13.1, 32.58, 272.7
6560, 431.47, -21.69, 13.1, 32.87, 272.5
6580, 430.30, -21.83, 13.1, 33.16, 272.4
6600, 429.14, -21.96, 13.2, 33.44, 272.2
6620, 427.98, -22.10, 13.2, 33.73, 272.0
6640, 426.82, -22.23, 13.3, 34.01, 271.8
6660, 425.67, -22.37, 13.3, 34.30, 271.6
6680, 424.52, -22.50, 13.4, 34.58, 271.4
6700, 423.37, -22.63, 13.4, 34.87, 271.2
6720, 422.22, -22.77, 13.5, 35.16, 271.0
6740, 421.07, -22.90, 13.5, 35.44, 270.8
6760, 419.93, -23.04, 13.6, 35.73, 270.6
6780, 418.79, -23.17, 13.6, 36.01, 270.5
6800, 417.65, -23.31, 13.6, 36.30, 270.3
6820, 416.52, -23.44, 13.7, 36.58, 270.1
6840, 415.39, -23.58, 13.7, 36.87, 269.9
6860, 414.26, -23.71, 13.8, 37.16, 269.7
6880, 413.13, -23.85, 13.8, 37.44, 269.5
6900, 412.00, -23.98, 13.9, 37.73, 269.3
6920, 410.88, -24.12, 13.9, 38.01, 269.1
6940, 409.76, -24.25, 14.0, 38.30, 268.9
6960, 408.64, -24.38, 14.0, 38.58, 268.7
6980, 407.53, -24.52, 14.0, 38.87, 268.6
7000, 406.41, -24.65, 14.1, 39.16, 268.4
7020, 405.30, -24.79, 14.1, 39.44, 268.2
7040, 404.20, -24.90, 14.1, 39.63, 268.1
7060, 403.09, -24.98, 14.0, 39.76, 268.1
7080, 401.99, -25.07, 14.0, 39.89, 268.1
7100, 400.89, -25.16, 13.9, 40.02, 268.2
7120, 399.79, -25.25, 13.8, 40.15, 268.2
7140, 398.69, -25.34, 13.8, 40.28, 268.2
7160, 397.60, -25.43, 13.7, 40.42, 268.2
7180, 396.51, -25.52, 13.6, 40.55, 268.2
7200, 395.43, -25.61, 13.6, 40.68, 268.3
7220, 394.34, -25.70, 13.5, 40.81, 268.3
7240, 393.26, -25.79, 13.4, 40.94, 268.3
7260, 392.18, -25.88, 13.4, 41.07, 268.3
7280, 391.10, -25.97, 13.3, 41.20, 268.3
7300, 390.03, -26.05, 13.2, 41.33, 268.4
7320, 388.96, -26.14, 13.2, 41.46, 268.4
7340, 387.89, -26.23, 13.1, 41.59, 268.4
7360, 386.82, -26.32, 13.0, 41.72, 268.4
7380, 385.76, -26.41, 13.0, 41.85, 268.4
7400, 384.70, -26.50, 12.9, 41.99, 268.5
7420, 383.64, -26.59, 12.8, 42.12, 268.5
7440, 382.58, -26.68, 12.7, 42.25, 268.5
7460, 381.53, -26.77, 12.7, 42.38, 268.5
7480, 380.48, -26.86, 12.6, 42.51, 268.5
7500, 379.43, -26.95, 12.5, 42.64, 268.5
7520, 378.39, -27.04, 12.5, 42.77, 268.6
7540, 377.34, -27.12, 12.4, 42.90, 268.6
7560, 376.30, -27.21, 12.3, 43.03, 268.6
7580, 375.26, -27.30, 12.3, 43.16, 268.6
7600, 374.23, -27.39, 12.2, 43.29, 268.6
7620, 373.19, -27.48, 12.1, 43.42, 268.7
7640, 372.16, -27.57, 12.1, 43.56, 268.7
7660, 371.14, -27.66, 12.0, 43.69, 268.7
7680, 370.11, -27.75, 11.9, 43.82, 268.7
7700, 369.09, -27.84, 11.9, 43.95, 268.7
7720, 368.07, -27.93, 11.8, 44.08, 268.8
7740, 367.05, -28.02, 11.7, 44.21, 268.8
7760, 366.03, -28.11, 11.7, 44.34, 268.8
7780, 365.02, -28.19, 11.6, 44.47, 268.8
7800, 364.01, -28.28, 11.5, 44.60, 268.8
7820, 363.00, -28.37, 11.5, 44.73, 268.8
7840, 361.99, -28.46, 11.4, 44.86, 268.9
7860, 360.99, -28.55, 11.3, 44.99, 268.9
7880, 359.99, -28.64, 11.3, 45.12, 268.9
7900, 358.99, -28.73, 11.2, 45.26, 268.9
7920, 358.00, -28.82, 11.1, 45.39, 268.9
7940, 357.00, -28.91, 11.1, 45.52, 269.0
7960, 356.01, -29.00, 11.0, 45.65, 269.0
7980, 355.02, -29.09, 10.9, 45.78, 269.0
8000, 354.03, -29.18, 10.8, 45.91, 269.0
8020, 353.05, -29.26, 10.8, 46.04, 269.0
8040, 352.07, -29.35, 10.7, 46.17, 269.1
8060, 351.09, -29.44, 10.6, 46.30, 269.1
8080, 350.11, -29.53, 10.6, 46.43, 269.1
8100, 349.14, -29.62, 10.5, 46.56, 269.1
8120, 348.17, -29.71, 10.4, 46.69, 269.1
8140, 347.20, -29.80, 10.4, 46.83, 269.1
8160, 346.23, -29.89, 10.3, 46.96, 269.2
8180, 345.26, -29.98, 10.2, 47.09, 269.2
8200, 344.30, -30.07, 10.2, 47.22, 269.2
8220, 343.34, -30.16, 10.1, 47.35, 269.2
8240, 342.38, -30.25, 10.0, 47.48, 269.2
8260, 341.43, -30.33, 10.0, 47.61, 269.3
8280, 340.47, -30.42, 9.9, 47.74, 269.3
8300, 339.52, -30.51, 9.8, 47.87, 269.3
8320, 338.58, -30.60, 9.8, 48.00, 269.3
8340, 337.63, -30.69, 9.7, 48.13, 269.3
8360, 336.69, -30.78, 9.6, 48.26, 269.4
8380, 335.74, -30.87, 9.6, 48.40, 269.4
8400, 334.80, -30.96, 9.5, 48.53, 269.4
8420, 333.87, -31.05, 9.4, 48.66, 269.4
8440, 332.93, -31.14, 9.4, 48.79, 269.4
8460, 332.00, -31.23, 9.3, 48.92, 269.5
8480, 331.07, -31.32, 9.2, 49.05, 269.5
8500, 330.14, -31.41, 9.1, 49.18, 269.5
8520, 329.22, -31.58, 9.1, 49.62, 269.8
8540, 328.29, -31.95, 9.1, 50.31, 269.9
