# Radiation correction v2.4. Params: lat=43.0258, lon=-87.8335, utc_time=2024-05-08 19:11
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
2300, 746.10, 6.31, 34.2, 12.32, 283.4
2320, 744.29, 6.11, 34.9, 12.80, 283.1
2340, 742.48, 5.92, 35.8, 13.31, 282.8
2360, 740.67, 5.94, 36.5, 13.77, 282.5
2380, 738.88, 6.07, 37.0, 14.17, 282.3
2400, 737.08, 6.15, 37.5, 14.75, 281.9
2420, 735.29, 6.01, 37.9, 15.30, 281.9
2440, 733.50, 5.77, 38.6, 16.10, 282.0
2460, 731.72, 5.58, 39.6, 16.58, 282.2
2480, 729.94, 5.55, 40.1, 17.08, 282.0
2500, 728.16, 5.49, 40.2, 17.33, 281.2
2520, 726.39, 5.37, 40.0, 17.61, 280.3
2540, 724.62, 5.19, 39.6, 17.65, 278.8
2560, 722.85, 5.00, 39.1, 17.71, 277.7
2580, 721.09, 4.88, 38.8, 17.73, 277.4
2600, 719.33, 4.79, 38.7, 17.78, 277.2
2620, 717.57, 4.76, 38.5, 17.87, 276.3
2640, 715.82, 4.63, 38.2, 18.00, 275.0
2660, 714.07, 4.46, 38.2, 18.18, 274.5
2680, 712.33, 4.42, 38.2, 18.31, 274.5
2700, 710.59, 4.30, 38.3, 18.42, 274.3
2720, 708.85, 4.10, 38.2, 18.51, 273.3
2740, 707.12, 3.90, 37.7, 18.64, 271.9
2760, 705.38, 3.69, 37.0, 18.66, 270.5
2780, 703.65, 3.48, 36.4, 18.68, 269.6
2800, 701.93, 3.41, 35.9, 18.69, 268.5
2820, 700.20, 3.37, 35.1, 18.67, 267.6
2840, 698.48, 3.28, 34.2, 18.61, 267.0
2860, 696.77, 3.22, 33.8, 18.56, 266.5
2880, 695.05, 3.06, 33.5, 18.52, 265.9
2900, 693.34, 2.87, 33.2, 18.47, 265.1
2920, 691.64, 2.73, 32.7, 18.50, 264.2
2940, 689.94, 2.67, 32.2, 18.54, 263.3
2960, 688.24, 2.55, 32.0, 18.59, 262.7
2980, 686.55, 2.44, 32.0, 18.66, 262.5
3000, 684.85, 2.25, 32.0, 18.79, 262.4
3020, 683.17, 1.97, 32.3, 18.93, 262.3
3040, 681.48, 1.84, 32.6, 19.06, 262.3
3060, 679.80, 1.80, 32.9, 19.24, 262.5
3080, 678.12, 1.76, 33.3, 19.40, 263.5
3100, 676.44, 1.65, 34.2, 19.53, 264.6
3120, 674.77, 1.51, 35.4, 19.62, 265.0
3140, 673.10, 1.33, 36.1, 19.66, 264.4
3160, 671.44, 1.15, 35.4, 19.63, 263.5
3180, 669.78, 1.00, 33.7, 19.62, 262.8
3200, 668.12, 0.77, 32.2, 19.53, 262.3
3220, 666.46, 0.53, 31.7, 19.46, 261.8
3240, 664.81, 0.36, 31.6, 19.46, 261.2
3260, 663.16, 0.24, 31.6, 19.47, 260.7
3280, 661.51, -0.13, 32.1, 19.38, 260.4
3300, 659.86, -0.33, 32.8, 19.42, 260.5
3320, 658.22, -0.37, 33.4, 19.45, 261.3
3340, 656.58, -0.44, 34.1, 19.52, 262.4
3360, 654.95, -0.63, 35.7, 19.53, 263.2
3380, 653.31, -0.87, 38.0, 19.62, 263.5
3400, 651.69, -1.15, 40.0, 19.66, 263.3
3420, 650.06, -1.51, 41.3, 19.64, 263.5
3440, 648.43, -1.71, 42.3, 19.55, 263.5
3460, 646.82, -1.71, 44.0, 19.40, 263.5
3480, 645.20, -1.65, 46.7, 19.04, 263.3
3500, 643.59, -1.72, 49.0, 18.68, 262.6
3520, 641.98, -1.75, 49.6, 18.41, 261.9
3540, 640.37, -1.71, 49.2, 18.16, 261.9
3560, 638.77, -1.75, 48.5, 17.93, 262.7
3580, 637.17, -1.85, 47.8, 17.72, 263.6
3600, 635.58, -2.06, 46.5, 17.60, 265.1
3620, 633.99, -2.26, 45.7, 17.37, 266.1
3640, 632.40, -2.40, 45.7, 17.33, 266.5
3660, 630.81, -2.53, 45.8, 17.19, 267.1
3680, 629.23, -2.78, 45.9, 17.09, 268.0
3700, 627.65, -3.08, 45.9, 17.00, 268.6
3720, 626.07, -3.23, 45.7, 16.94, 268.2
3740, 624.50, -3.09, 45.1, 16.83, 267.6
3760, 622.94, -3.01, 44.4, 16.81, 267.1
3780, 621.37, -3.13, 44.0, 16.74, 266.8
3800, 619.81, -3.40, 43.5, 16.52, 266.1
3820, 618.25, -3.42, 42.0, 16.19, 265.4
3840, 616.69, -3.39, 38.8, 15.74, 265.0
3860, 615.14, -3.33, 35.5, 15.24, 264.9
3880, 613.59, -3.29, 31.8, 14.79, 264.2
3900, 612.05, -3.17, 28.7, 14.41, 263.5
3920, 610.51, -3.24, 27.2, 14.19, 262.8
3940, 608.98, -3.39, 26.8, 14.15, 262.0
3960, 607.44, -3.53, 27.4, 14.18, 261.4
3980, 605.91, -3.65, 28.8, 14.32, 261.4
4000, 604.38, -3.95, 31.1, 14.51, 262.0
4020, 602.86, -4.13, 32.4, 14.66, 261.8
4040, 601.34, -4.23, 33.3, 14.71, 262.0
4060, 599.82, -4.25, 34.3, 14.79, 262.2
4080, 598.31, -4.43, 35.2, 14.96, 262.8
4100, 596.80, -4.70, 37.2, 15.11, 263.6
4120, 595.28, -4.91, 40.2, 15.31, 264.4
4140, 593.78, -5.00, 42.7, 15.48, 264.6
4160, 592.28, -5.24, 44.2, 15.63, 264.9
4180, 590.78, -5.43, 45.7, 15.72, 265.1
4200, 589.28, -5.58, 47.0, 15.82, 265.5
4220, 587.78, -5.70, 48.1, 15.90, 265.6
4240, 586.29, -6.00, 49.1, 15.94, 265.3
4260, 584.80, -6.34, 49.8, 15.95, 264.7
4280, 583.31, -6.66, 50.6, 16.00, 264.3
4300, 581.83, -7.00, 51.7, 16.11, 264.2
4320, 580.34, -7.10, 53.2, 16.22, 264.4
4340, 578.86, -6.92, 54.9, 16.40, 264.4
4360, 577.39, -6.81, 55.5, 16.58, 264.0
4380, 575.92, -7.05, 56.0, 16.70, 263.8
4400, 574.45, -7.39, 56.8, 16.76, 263.7
4420, 572.98, -7.53, 57.6, 16.83, 263.7
4440, 571.52, -7.71, 58.2, 16.76, 263.5
4460, 570.06, -7.86, 59.0, 16.71, 263.5
4480, 568.60, -8.04, 59.6, 16.67, 264.0
4500, 567.14, -8.16, 59.9, 16.62, 264.6
4520, 565.69, -8.46, 60.2, 16.76, 265.2
4540, 564.24, -8.55, 60.8, 17.09, 265.2
4560, 562.79, -8.64, 61.4, 17.42, 265.3
4580, 561.35, -8.73, 62.0, 17.75, 265.4
4600, 559.90, -8.83, 62.6, 18.08, 265.5
4620, 558.47, -8.92, 63.2, 18.41, 265.6
4640, 557.03, -9.01, 63.7, 18.74, 265.7
4660, 555.60, -9.10, 64.3, 19.07, 265.8
