# Radiation correction v2.4. Params: lat=43.0254, lon=-87.6897, utc_time=2024-05-08 15:28
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
4400, 580.15, -6.77, 35.1, 20.66, 273.6
4420, 578.67, -6.89, 35.9, 20.78, 274.0
4440, 577.19, -6.87, 36.6, 20.89, 275.0
4460, 575.72, -6.88, 36.9, 21.05, 275.6
4480, 574.25, -6.96, 37.2, 21.17, 276.0
4500, 572.79, -7.11, 37.6, 21.46, 276.2
4520, 571.32, -7.25, 38.1, 21.81, 276.1
4540, 569.86, -7.36, 38.4, 22.16, 276.2
4560, 568.41, -7.48, 38.7, 22.45, 276.3
4580, 566.96, -7.62, 39.2, 22.77, 276.4
4600, 565.51, -7.73, 39.7, 23.09, 276.2
4620, 564.06, -7.92, 40.3, 23.32, 276.5
4640, 562.62, -8.10, 41.0, 23.55, 277.6
4660, 561.17, -8.21, 41.5, 23.70, 278.5
4680, 559.74, -8.29, 41.8, 23.79, 278.8
4700, 558.30, -8.43, 42.2, 23.86, 279.0
4720, 556.87, -8.59, 42.7, 24.01, 279.6
4740, 555.44, -8.68, 43.3, 24.12, 280.1
4760, 554.01, -8.80, 44.5, 24.19, 280.9
4780, 552.59, -9.00, 46.0, 24.28, 281.3
4800, 551.17, -9.28, 47.2, 24.27, 281.8
4820, 549.75, -9.52, 48.1, 24.17, 282.1
4840, 548.34, -9.71, 48.8, 24.10, 282.2
4860, 546.92, -9.88, 49.5, 24.01, 282.0
4880, 545.51, -10.11, 50.0, 23.90, 282.0
4900, 544.10, -10.33, 50.4, 23.83, 282.0
4920, 542.70, -10.59, 51.0, 23.76, 282.1
4940, 541.30, -10.79, 51.9, 23.75, 281.9
4960, 539.90, -10.93, 52.4, 23.67, 281.9
4980, 538.50, -11.02, 52.7, 23.68, 282.2
5000, 537.10, -11.09, 52.4, 23.63, 282.7
5020, 535.71, -11.15, 51.7, 23.68, 283.2
5040, 534.32, -11.26, 50.7, 23.72, 283.3
5060, 532.94, -11.41, 49.8, 23.85, 283.0
5080, 531.56, -11.52, 49.0, 23.87, 283.0
5100, 530.18, -11.46, 48.4, 24.11, 283.4
5120, 528.81, -11.19, 47.1, 24.45, 284.0
5140, 527.44, -10.92, 44.0, 25.00, 284.4
5160, 526.08, -10.83, 39.5, 25.60, 284.8
5180, 524.72, -10.98, 36.0, 26.12, 285.3
5200, 523.36, -11.07, 34.1, 26.36, 285.7
5220, 522.00, -11.27, 32.8, 26.44, 286.4
5240, 520.65, -11.56, 32.2, 26.61, 286.7
5260, 519.29, -11.84, 32.0, 26.90, 286.5
5280, 517.94, -12.07, 32.0, 27.17, 286.4
5300, 516.60, -12.28, 31.9, 27.56, 286.6
5320, 515.25, -12.42, 31.9, 27.87, 286.9
5340, 513.91, -12.48, 31.7, 28.18, 287.3
5360, 512.57, -12.60, 31.1, 28.56, 287.5
5380, 511.23, -12.96, 29.8, 29.01, 287.3
5400, 509.90, -13.12, 29.2, 29.35, 286.7
5420, 508.57, -13.25, 28.9, 29.54, 286.6
5440, 507.24, -13.42, 28.4, 29.70, 286.6
5460, 505.91, -13.40, 28.1, 29.83, 286.2
5480, 504.59, -13.42, 28.0, 29.89, 285.5
5500, 503.27, -13.61, 28.2, 29.93, 285.1
5520, 501.95, -13.89, 28.4, 29.99, 285.0
5540, 500.64, -14.01, 28.3, 30.25, 285.2
5560, 499.33, -14.23, 28.2, 30.67, 285.0
5580, 498.02, -14.57, 28.1, 31.11, 284.6
5600, 496.71, -14.76, 28.0, 31.65, 284.6
5620, 495.40, -14.88, 27.9, 31.78, 284.5
5640, 494.10, -15.06, 28.0, 31.74, 284.2
5660, 492.80, -15.25, 28.1, 31.69, 283.8
5680, 491.50, -15.38, 28.3, 31.70, 282.6
5700, 490.21, -15.65, 28.6, 31.76, 282.3
5720, 488.92, -15.79, 29.0, 31.78, 282.5
5740, 487.63, -15.85, 29.5, 31.87, 282.4
5760, 486.34, -15.93, 29.8, 31.97, 281.7
5780, 485.06, -16.18, 30.2, 32.19, 280.7
5800, 483.77, -16.32, 29.8, 32.29, 280.2
5820, 482.50, -16.45, 29.3, 32.29, 280.0
5840, 481.22, -16.58, 28.8, 32.30, 279.8
5860, 479.95, -16.71, 28.2, 32.31, 279.6
5880, 478.68, -16.84, 27.7, 32.31, 279.4
5900, 477.41, -16.97, 27.2, 32.32, 279.1
5920, 476.14, -17.11, 26.7, 32.32, 278.9
5940, 474.88, -17.24, 26.1, 32.33, 278.7
5960, 473.62, -17.37, 25.6, 32.33, 278.5
5980, 472.36, -17.50, 25.1, 32.34, 278.3
6000, 471.11, -17.63, 24.6, 32.35, 278.1
6020, 469.86, -17.76, 24.0, 32.35, 277.8
6040, 468.61, -17.90, 23.5, 32.36, 277.6
6060, 467.36, -18.03, 23.0, 32.36, 277.4
6080, 466.12, -18.16, 22.4, 32.37, 277.2
6100, 464.88, -18.29, 21.9, 32.38, 277.0
6120, 463.64, -18.42, 21.4, 32.38, 276.8
6140, 462.40, -18.55, 20.9, 32.39, 276.5
6160, 461.17, -18.69, 20.3, 32.39, 276.3
6180, 459.94, -18.82, 19.8, 32.40, 276.1
6200, 458.71, -18.95, 19.3, 32.40, 275.9
6220, 457.49, -19.08, 18.8, 32.41, 275.7
6240, 456.27, -19.21, 18.2, 32.42, 275.5
6260, 455.05, -19.33, 17.7, 32.50, 275.0
6280, 453.83, -19.50, 17.0, 32.66, 274.7
6300, 452.62, -19.63, 16.5, 32.70, 274.4
6320, 451.41, -19.76, 16.0, 32.72, 274.2
6340, 450.20, -19.90, 15.4, 32.73, 274.0
6360, 448.99, -20.02, 15.0, 32.77, 273.8
6380, 447.79, -20.07, 14.8, 32.85, 273.8
6400, 446.59, -20.17, 14.7, 32.89, 273.9
6420, 445.39, -20.25, 14.6, 32.82, 274.0
6440, 444.19, -20.34, 14.5, 32.75, 274.1
6460, 443.00, -20.43, 14.4, 32.68, 274.2
6480, 441.81, -20.43, 14.3, 32.68, 274.5
6500, 440.62, -20.50, 14.2, 32.63, 274.6
6520, 439.44, -20.56, 14.1, 32.57, 274.8
6540, 438.26, -20.63, 14.0, 32.52, 274.9
6560, 437.08, -20.70, 13.9, 32.46, 275.0
6580, 435.90, -20.78, 13.7, 32.57, 275.8
6600, 434.73, -21.10, 13.4, 32.50, 275.3
6620, 433.56, -21.41, 13.0, 32.43, 274.9
6640, 432.39, -21.60, 12.8, 32.42, 274.7
6660, 431.22, -21.71, 12.8, 32.50, 274.7
6680, 430.05, -21.96, 12.8, 32.50, 274.6
6700, 428.89, -22.21, 12.8, 32.50, 274.6
6720, 427.73, -22.46, 12.8, 32.57, 274.5
6740, 426.57, -22.43, 12.9, 32.70, 273.5
6760, 425.42, -22.62, 12.9, 32.96, 272.4
6780, 424.26, -23.01, 12.9, 33.23, 271.8
6800, 423.11, -23.42, 12.8, 33.51, 271.5
6820, 421.96, -23.51, 12.9, 33.82, 271.4
6840, 420.82, -23.50, 13.1, 34.33, 271.4
6860, 419.68, -23.34, 13.3, 34.75, 271.6
