UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
13:41:38, 190, 0, 97814,  ,  , 20.39, 52.80,  ,  ,  , 
13:41:39, 190, 0, 97814,  ,  , 20.40, 52.30,  ,  ,  , 
13:41:40, 190, 0, 97814,  ,  , 20.40, 51.95,  ,  ,  , 
13:41:41, 190, 0, 97814,  ,  , 20.40, 51.70,  ,  ,  , 
13:41:42, 189, 0, 97814,  ,  , 20.40, 51.40,  ,  ,  , 
13:41:43, 189, 0, 97815,  ,  , 20.39, 51.25,  ,  ,  , 
13:41:44, 189, 0, 97816,  ,  , 20.39, 51.10,  ,  ,  , 
13:41:45, 189, 0, 97816,  ,  , 20.38, 51.00,  ,  ,  , 
13:41:46, 189, 0, 97816,  ,  , 20.37, 50.90,  ,  ,  , 
13:41:47, 189, 0, 97816,  ,  , 20.35, 50.85, 20.5,  ,  , 
13:41:48, 189, 0, 97815,  ,  , 20.34, 50.85,  ,  ,  , 
13:41:49, 189, 0, 97814,  ,  , 20.33, 50.80,  ,  ,  , 
13:41:50, 190, 0, 97814,  ,  , 20.32, 50.75,  ,  ,  , 0
13:41:51, 189, 0, 97814,  ,  , 20.31, 50.75,  ,  ,  , 0
13:41:52, 189, 0, 97815,  ,  , 20.29, 50.75,  ,  ,  , 0
13:41:53, 189, 0, 97816,  ,  , 20.28, 50.75,  ,  ,  , 0
13:41:54, 189, 0, 97815,  ,  , 20.26, 50.75,  ,  ,  , 0
13:41:55, 189, 0, 97814,  ,  , 20.24, 50.70,  ,  ,  , 0
13:41:56, 190, 0, 97814,  ,  , 20.22, 50.65,  ,  ,  , 0
13:41:57, 189, 0, 97814,  ,  , 20.20, 50.65,  ,  ,  , 0
13:41:58, 189, 0, 97815,  ,  , 20.17, 50.65,  ,  ,  , 0
13:41:59, 189, 0, 97816,  ,  , 20.13, 50.65,  ,  ,  , 0
13:42:00, 189, 0, 97816,  ,  , 20.09, 50.75,  ,  ,  , 0
13:42:01, 189, 0, 97816,  ,  , 20.07, 50.80,  ,  ,  , 0
13:42:02, 189, 0, 97816,  ,  , 20.03, 50.85,  ,  ,  , 0
13:42:03, 189, 0, 97816,  ,  , 19.98, 50.90,  ,  ,  , 0
13:42:04, 189, 0, 97816,  ,  , 19.94, 50.90,  ,  ,  , 0
13:42:05, 189, 0, 97816,  ,  , 19.90, 50.95,  ,  ,  , 0
13:42:06, 189, 0, 97816,  ,  , 19.84, 50.95,  ,  ,  , 0
13:42:07, 189, 0, 97817,  ,  , 19.76, 51.00,  ,  ,  , 0
13:42:08, 189, 0, 97818,  ,  , 19.68, 51.05,  ,  ,  , 0
13:42:09, 189, 0, 97817,  ,  , 19.61, 51.10,  ,  ,  , 0
13:42:10, 189, 0, 97816,  ,  , 19.53, 51.20,  ,  ,  , 0
13:42:11, 189, 0, 97816,  ,  , 19.48, 51.30,  ,  ,  , 0
13:42:12, 189, 0, 97817,  ,  , 19.42, 51.35,  ,  ,  , 0
13:42:13, 189, 0, 97818,  ,  , 19.36, 51.45,  ,  ,  , 0
13:42:14, 189, 0, 97820,  ,  , 19.29, 51.55, 21.2,  ,  , 0
13:42:15, 189, 0, 97818,  ,  , 19.21, 51.60,  ,  ,  , 0
13:42:16, 189, 0, 97817,  ,  , 19.15, 51.70,  ,  ,  , 0
13:42:17, 189, 0, 97816,  ,  , 19.09, 51.85,  ,  ,  , 0
13:42:18, 189, 0, 97814,  ,  , 19.05, 52.00,  ,  ,  , 0
13:42:19, 190, 0, 97813,  ,  , 19.00, 52.10,  ,  ,  , 0
13:42:20, 190, 0, 97812,  ,  , 18.95, 52.20,  ,  ,  , 0
13:42:21, 190, 0, 97812,  ,  , 18.90, 52.35,  ,  ,  , 0
13:42:22, 190, 0, 97813,  ,  , 18.83, 52.50,  ,  ,  , 0
13:42:23, 190, 0, 97814,  ,  , 18.73, 52.55,  ,  ,  , 0
13:42:24, 190, 0, 97814,  ,  , 18.63, 52.60,  ,  ,  , 0
13:42:25, 190, 0, 97814,  ,  , 18.57, 52.65,  ,  ,  , 0
13:42:26, 190, 0, 97814,  ,  , 18.50, 52.75,  ,  ,  , 0
13:42:27, 190, 0, 97813,  ,  , 18.45, 52.90,  ,  ,  , 0
13:42:28, 190, 0, 97812,  ,  , 18.39, 53.05,  ,  ,  , 0
13:42:29, 190, 0, 97812,  ,  , 18.33, 53.20,  ,  ,  , 0
13:42:30, 190, 0, 97811,  ,  , 18.29, 53.40,  ,  ,  , 0
13:42:31, 190, 0, 97810,  ,  , 18.25, 53.55,  ,  ,  , 0
13:42:32, 190, 0, 97810,  ,  , 18.20, 53.65,  ,  ,  , 0
13:42:33, 190, 0, 97812,  ,  , 18.15, 53.70,  ,  ,  , 0
13:42:34, 189, 0, 97814,  ,  , 18.09, 53.80,  ,  ,  , 0
13:42:35, 189, 0, 97816,  ,  , 18.03, 53.85,  ,  ,  , 0
13:42:36, 189, 0, 97816,  ,  , 17.99, 53.95,  ,  ,  , 0
13:42:37, 189, 0, 97816,  ,  , 17.95, 54.05,  ,  ,  , 0
13:42:38, 189, 0, 97816,  ,  , 17.89, 54.10,  ,  ,  , 0
13:42:39, 189, 0, 97814,  ,  , 17.84, 54.25,  ,  ,  , 0
13:42:40, 190, 0, 97813,  ,  , 17.81, 54.40,  ,  ,  , 0
13:42:41, 190, 0, 97812,  ,  , 17.76, 54.55, 21.5,  ,  , 0
13:42:42, 190, 0, 97812,  ,  , 17.71, 54.80,  ,  ,  , 0
13:42:43, 190, 0, 97813,  ,  , 17.67, 54.95,  ,  ,  , 0
13:42:44, 190, 0, 97814,  ,  , 17.61, 55.10,  ,  ,  , 0
13:42:45, 189, 0, 97814,  ,  , 17.57, 55.20,  ,  ,  , 0
13:42:46, 189, 0, 97815,  ,  , 17.53, 55.40,  ,  ,  , 0
13:42:47, 189, 0, 97816,  ,  , 17.50, 55.50,  ,  ,  , 0
13:42:48, 189, 0, 97816,  ,  , 17.46, 55.65,  ,  ,  , 0
13:42:49, 189, 0, 97816,  ,  , 17.43, 55.90,  ,  ,  , 0
13:42:50, 189, 0, 97816,  ,  , 17.40, 56.05,  ,  ,  , 0
13:42:51, 189, 0, 97817,  ,  , 17.39, 56.25,  ,  ,  , 0
13:42:52, 189, 0, 97818,  ,  , 17.37, 56.40,  ,  ,  , 0
13:42:53, 189, 0, 97820,  ,  , 17.36, 56.55,  ,  ,  , 0
13:42:54, 189, 0, 97819,  ,  , 17.35, 56.65,  ,  ,  , 0
13:42:55, 189, 0, 97818,  ,  , 17.33, 56.75,  ,  ,  , 0
13:42:56, 189, 0, 97818,  ,  , 17.32, 56.75,  ,  ,  , 0
13:42:57, 189, 0, 97816,  ,  , 17.32, 56.75,  ,  ,  , 0
13:42:58, 189, 0, 97814,  ,  , 17.31, 56.80,  ,  ,  , 0
13:42:59, 190, 0, 97812,  ,  , 17.29, 56.85,  ,  ,  , 0
13:43:00, 189, 0, 97814,  ,  , 17.27, 56.85,  ,  ,  , 0
13:43:01, 189, 0, 97816,  ,  , 17.26, 56.95,  ,  ,  , 0
13:43:02, 189, 0, 97818,  ,  , 17.25, 57.05,  ,  ,  , 0
13:43:03, 189, 0, 97816,  ,  , 17.25, 57.20,  ,  ,  , 0
13:43:04, 189, 0, 97815,  ,  , 17.25, 57.30,  ,  ,  , 0
13:43:05, 190, 0, 97814,  ,  , 17.24, 57.35,  ,  ,  , 0
13:43:06, 190, 0, 97813,  ,  , 17.25, 57.35,  ,  ,  , 0
13:43:07, 190, 0, 97812,  ,  , 17.25, 57.35,  ,  ,  , 0
13:43:08, 190, 0, 97812,  ,  , 17.25, 57.40, 22.0,  ,  , 0
13:43:09, 190, 0, 97812,  ,  , 17.24, 57.45,  ,  ,  , 0
13:43:10, 190, 0, 97813,  ,  , 17.20, 57.50,  ,  ,  , 0
13:43:11, 190, 0, 97814,  ,  , 17.11, 57.50,  ,  ,  , 0
13:43:12, 190, 0, 97814,  ,  , 16.94, 57.35,  ,  ,  , 0
13:43:13, 190, 0, 97814,  ,  , 16.78, 57.40,  ,  ,  , 0
13:43:14, 190, 0, 97814,  ,  , 16.62, 57.50,  ,  ,  , 0
13:43:15, 190, 0, 97813,  ,  , 16.51, 57.65,  ,  ,  , 0
13:43:16, 190, 0, 97812,  ,  , 16.36, 57.95,  ,  ,  , 0
13:43:17, 190, 0, 97812,  ,  , 16.24, 58.25,  ,  ,  , 0
13:43:18, 190, 0, 97812,  ,  , 16.15, 58.55,  ,  ,  , 0
13:43:19, 190, 0, 97813,  ,  , 16.03, 58.75,  ,  ,  , 0
13:43:20, 190, 0, 97814,  ,  , 15.95, 59.15,  ,  ,  , 0
13:43:21, 189, 0, 97823,  ,  , 15.91, 59.50,  ,  ,  , -0.1
13:43:22, 188, -1, 97832,  ,  , 15.85, 59.85,  ,  ,  , -0.1
13:43:23, 187, -2, 97842,  ,  , 15.82, 60.20,  ,  ,  , -0.2
13:43:24, 187, -2, 97842,  ,  , 15.81, 60.35,  ,  ,  , -0.2
13:43:25, 187, -2, 97842,  ,  , 15.82, 60.55,  ,  ,  , -0.2
13:43:26, 187, -2, 97842,  ,  , 15.87, 60.65,  ,  ,  , -0.2
13:43:27, 187, -2, 97843,  ,  , 15.90, 60.85,  ,  ,  , -0.2
13:43:28, 187, -2, 97844,  ,  , 15.93, 61.05,  ,  ,  , -0.2
13:43:29, 187, -2, 97846,  ,  , 15.99, 61.20,  ,  ,  , -0.2
13:43:30, 187, -2, 97838,  ,  , 16.06, 61.35,  ,  ,  , -0.2
13:43:31, 188, -1, 97831,  ,  , 16.11, 61.50,  ,  ,  , -0.1
13:43:32, 189, 0, 97824,  ,  , 16.18, 61.30,  ,  ,  , -0.1
13:43:33, 189, 0, 97825,  ,  , 16.23, 61.30,  ,  ,  , -0.1
13:43:34, 188, -1, 97826,  ,  , 16.28, 61.20,  ,  ,  , 0
