UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
21:14:07, -113, -5220, 99364,  ,  , 23.47, 50.45,  ,  ,  , 
21:14:09, -113, -5220, 99366,  ,  , 23.52, 50.55,  ,  ,  , 
21:14:10, -113, -5220, 99366,  ,  , 23.57, 50.55,  ,  ,  , 
21:14:11, -113, -5220, 99366,  ,  , 23.59, 50.65,  ,  ,  , 
21:14:12, -113, -5220, 99366,  ,  , 23.62, 50.80,  ,  ,  , 
21:14:13, -113, -5220, 99365,  ,  , 23.63, 50.85,  ,  ,  , 
21:14:14, -113, -5220, 99364,  ,  , 23.65, 50.90,  ,  ,  , 
21:14:15, -113, -5220, 99364,  ,  , 23.67, 51.25,  ,  ,  , 
21:14:26, -113, -5220, 99365,  ,  , 23.63, 48.80,  ,  ,  , 0
21:14:27, -113, -5220, 99365,  ,  , 23.59, 48.65,  ,  ,  , 0
21:14:28, -113, -5220, 99366,  ,  , 23.49, 48.65,  ,  ,  , 0
21:14:28, -113, -5220, 99365,  ,  , 23.31, 48.15,  ,  ,  , 0
21:14:29, -113, -5220, 99364,  ,  , 23.02, 47.70,  ,  ,  , 0
21:14:30, -98, -5205, 99364,  ,  , 22.78, 47.60, 24.0,  ,  , 1.0
21:14:31, -98, -5205, 99366,  ,  , 22.49, 47.75,  ,  ,  , 0.9
21:14:32, -98, -5205, 99368,  ,  , 22.27, 47.85,  ,  ,  , 0.8
21:14:33, -98, -5205, 99370,  ,  , 22.12, 48.10,  ,  ,  , 0.8
21:14:35, -99, -5206, 99378,  ,  , 22.03, 48.50,  ,  ,  , 0.7
21:14:36, -100, -5207, 99386,  ,  , 21.94, 48.80,  ,  ,  , 0.6
21:14:37, -101, -5208, 99394,  ,  , 21.83, 48.95,  ,  ,  , 0.6
21:14:37, -101, -5208, 99395,  ,  , 21.79, 49.15,  ,  ,  , 0.5
21:14:38, -101, -5208, 99397,  ,  , 21.75, 49.35,  ,  ,  , 0.9
21:14:39, -101, -5208, 99400,  ,  , 21.74, 49.70,  ,  ,  , 0.9
21:14:41, -101, -5208, 99393,  ,  , 21.76, 50.05,  ,  ,  , 1.0
21:14:42, -100, -5207, 99387,  ,  , 21.77, 50.60,  ,  ,  , 1.1
21:14:43, -99, -5206, 99382,  ,  , 21.74, 50.75,  ,  ,  , -0.1
21:14:44, -99, -5206, 99380,  ,  , 21.69, 50.70,  ,  ,  , -0.1
21:14:45, -99, -5206, 99379,  ,  , 21.66, 50.60,  ,  ,  , -0.1
21:14:46, -99, -5206, 99378,  ,  , 21.64, 50.70,  ,  ,  , -0.1
21:14:47, -99, -5206, 99378,  ,  , 21.59, 50.75,  ,  ,  , 0
21:14:48, -99, -5206, 99379,  ,  , 21.57, 50.80,  ,  ,  , 0
21:14:49, -99, -5206, 99380,  ,  , 21.58, 51.20,  ,  ,  , 0.1
21:14:50, -99, -5206, 99380,  ,  , 21.57, 51.40,  ,  ,  , 0.1
21:14:51, -99, -5206, 99379,  ,  , 21.54, 51.30,  ,  ,  , 0.1
21:14:52, -99, -5206, 99380,  ,  , 21.52, 51.30,  ,  ,  , 0.1
21:14:53, -99, -5206, 99380,  ,  , 21.53, 51.35,  ,  ,  , 0.1
21:14:54, -99, -5206, 99380,  ,  , 21.57, 51.90,  ,  ,  , 0.1
21:14:55, -99, -5206, 99380,  ,  , 21.57, 52.30,  ,  ,  , 0
21:14:56, -99, -5206, 99380,  ,  , 21.60, 52.45,  ,  ,  , 0
21:14:57, -99, -5206, 99381,  ,  , 21.66, 52.90,  ,  ,  , 0
21:14:58, -99, -5206, 99382,  ,  , 21.72, 53.40, 25.0,  ,  , 0
21:14:59, -99, -5206, 99380,  ,  , 21.79, 53.75,  ,  ,  , 0
21:15:00, -99, -5206, 99379,  ,  , 21.86, 54.60,  ,  ,  , 0
21:15:01, -99, -5206, 99378,  ,  , 21.89, 54.85,  ,  ,  , 0
21:15:02, -99, -5206, 99378,  ,  , 21.87, 54.40,  ,  ,  , 0
