UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
18:42:37, 180, 0, 99426,  ,  , 21.25, 49.55,  ,  ,  , 
18:42:39, 180, 0, 99424,  ,  , 21.31, 49.50,  ,  ,  , 
18:42:40, 180, 0, 99424,  ,  , 21.36, 49.45,  ,  ,  , 
18:42:41, 180, 0, 99424,  ,  , 21.39, 49.35,  ,  ,  , 
18:42:42, 180, 0, 99425,  ,  , 21.41, 49.20,  ,  ,  , 
18:42:43, 180, 0, 99426,  ,  , 21.44, 49.10,  ,  ,  , 
18:42:44, 180, 0, 99428,  ,  , 21.46, 48.95,  ,  ,  , 
18:42:45, 180, 0, 99428,  ,  , 21.47, 48.80,  ,  ,  , 
18:42:46, 180, 0, 99428,  ,  , 21.52, 48.65,  ,  ,  , 
18:42:47, 180, 0, 99428,  ,  , 21.54, 48.45,  ,  ,  , 
18:42:48, 180, 0, 99428,  ,  , 21.55, 48.30,  ,  ,  , 
18:42:49, 180, 0, 99428,  ,  , 21.58, 48.30,  ,  ,  , 0
18:42:50, 180, 0, 99428,  ,  , 21.60, 48.15,  ,  ,  , 0
18:42:51, 179, 0, 99429,  ,  , 21.62, 48.15,  ,  ,  , 0
18:42:52, 179, 0, 99430,  ,  , 21.67, 48.15,  ,  ,  , 0
18:42:53, 179, 0, 99432,  ,  , 21.70, 48.15,  ,  ,  , -0.1
18:42:54, 179, 0, 99431,  ,  , 21.71, 48.10,  ,  ,  , 0
18:42:55, 179, 0, 99430,  ,  , 21.74, 48.05,  ,  ,  , 0
18:42:56, 179, 0, 99430,  ,  , 21.76, 48.00,  ,  ,  , 0
18:42:57, 179, 0, 99429,  ,  , 21.77, 47.90,  ,  ,  , 0
18:42:58, 179, 0, 99428,  ,  , 21.77, 47.80,  ,  ,  , 0
18:42:59, 180, 0, 99428,  ,  , 21.77, 47.60, 23.8,  ,  , 0
18:43:00, 180, 0, 99426,  ,  , 21.77, 47.50,  ,  ,  , 0
18:43:01, 180, 0, 99425,  ,  , 21.76, 47.30,  ,  ,  , 0
18:43:02, 180, 0, 99424,  ,  , 21.76, 47.25,  ,  ,  , 0
18:43:03, 180, 0, 99426,  ,  , 21.77, 47.30,  ,  ,  , 0
18:43:04, 179, 0, 99428,  ,  , 21.77, 47.40,  ,  ,  , 0
18:43:05, 179, 0, 99430,  ,  , 21.77, 47.60,  ,  ,  , 0
18:43:06, 179, 0, 99429,  ,  , 21.77, 47.75,  ,  ,  , 0
18:43:07, 179, 0, 99428,  ,  , 21.77, 47.85,  ,  ,  , 0
18:43:08, 180, 0, 99428,  ,  , 21.77, 47.90,  ,  ,  , 0
18:43:09, 179, 0, 99428,  ,  , 21.79, 47.95,  ,  ,  , 0
18:43:10, 179, 0, 99429,  ,  , 21.81, 48.05,  ,  ,  , 0
18:43:11, 179, 0, 99430,  ,  , 21.82, 48.10,  ,  ,  , 0
18:43:12, 179, 0, 99429,  ,  , 21.85, 48.20,  ,  ,  , 0
18:43:13, 179, 0, 99428,  ,  , 21.88, 48.35,  ,  ,  , 0
18:43:14, 180, 0, 99428,  ,  , 21.89, 48.55,  ,  ,  , 0
18:43:15, 179, 0, 99428,  ,  , 21.89, 48.65,  ,  ,  , 0
18:43:16, 179, 0, 99429,  ,  , 21.89, 48.70,  ,  ,  , 0
18:43:17, 179, 0, 99430,  ,  , 21.91, 48.75,  ,  ,  , 0
18:43:18, 179, 0, 99430,  ,  , 21.94, 48.75,  ,  ,  , 0
18:43:19, 179, 0, 99431,  ,  , 21.96, 48.75,  ,  ,  , 0
18:43:20, 179, 0, 99432,  ,  , 21.98, 48.75,  ,  ,  , 0
18:43:21, 179, 0, 99431,  ,  , 21.99, 48.75,  ,  ,  , 0
18:43:22, 179, 0, 99430,  ,  , 22.02, 48.70,  ,  ,  , 0
18:43:23, 179, 0, 99430,  ,  , 22.05, 48.65,  ,  ,  , 0
18:43:24, 179, 0, 99429,  ,  , 22.05, 48.60,  ,  ,  , 0
18:43:25, 179, 0, 99428,  ,  , 22.06, 48.45,  ,  ,  , 0
