UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
14:10:43, 198, 0, 100318,  ,  , 20.37, 56.05,  ,  ,  , 
14:10:44, 198, 0, 100317,  ,  , 20.39, 56.05,  ,  ,  , 
14:10:45, 198, 0, 100316,  ,  , 20.40, 55.90,  ,  ,  , 
14:10:46, 199, 0, 100316,  ,  , 20.40, 55.60,  ,  ,  , 
14:10:47, 199, 0, 100314,  ,  , 20.40, 55.15,  ,  ,  , 
14:10:48, 199, 0, 100313,  ,  , 20.40, 54.90,  ,  ,  , 
14:10:49, 199, 0, 100312,  ,  , 20.40, 54.65,  ,  ,  , 
14:10:50, 199, 0, 100314,  ,  , 20.39, 54.50,  ,  ,  , 
14:10:51, 198, 0, 100317,  ,  , 20.40, 54.75,  ,  ,  , 
14:10:52, 198, 0, 100320,  ,  , 20.40, 54.95,  ,  ,  , 
14:10:52, 198, 0, 100320,  ,  , 20.41, 54.85,  ,  ,  , 
14:10:53, 198, 0, 100320,  ,  , 20.41, 54.55,  ,  ,  , 
14:10:54, 198, 0, 100320,  ,  , 20.40, 54.40,  ,  ,  , 
14:10:55, 198, 0, 100319,  ,  , 20.39, 54.30,  ,  ,  , 0
14:10:56, 198, 0, 100318,  ,  , 20.38, 54.30,  ,  ,  , 0
14:10:57, 198, 0, 100318,  ,  , 20.38, 54.15,  ,  ,  , 0
14:10:58, 198, 0, 100318,  ,  , 20.38, 54.55,  ,  ,  , 0
14:10:59, 198, 0, 100318,  ,  , 20.39, 54.95,  ,  ,  , 0
14:11:00, 198, 0, 100318,  ,  , 20.39, 55.00,  ,  ,  , 0
14:11:01, 198, 0, 100319,  ,  , 20.41, 55.30,  ,  ,  , 0
14:11:02, 198, 0, 100320,  ,  , 20.42, 55.50,  ,  ,  , 0
14:11:03, 198, 0, 100322,  ,  , 20.44, 55.40,  ,  ,  , 0
14:11:04, 198, 0, 100322,  ,  , 20.46, 55.40,  ,  ,  , 0
14:11:05, 198, 0, 100322,  ,  , 20.47, 55.30,  ,  ,  , 0
14:11:06, 198, 0, 100322,  ,  , 20.47, 55.15, 21.0,  ,  , 0
14:11:07, 198, 0, 100322,  ,  , 20.47, 55.00,  ,  ,  , 0
14:11:08, 198, 0, 100323,  ,  , 20.47, 54.75,  ,  ,  , 0
14:11:09, 198, 0, 100324,  ,  , 20.44, 54.65,  ,  ,  , 0
14:11:10, 198, 0, 100322,  ,  , 20.43, 54.55,  ,  ,  , 0
14:11:11, 198, 0, 100321,  ,  , 20.41, 54.45,  ,  ,  , 0
14:11:12, 198, 0, 100320,  ,  , 20.41, 54.45,  ,  ,  , 0
14:11:13, 197, -1, 100328,  ,  , 20.42, 54.55,  ,  ,  , -0.1
14:11:14, 197, -1, 100337,  ,  , 20.47, 54.30,  ,  ,  , -0.1
14:11:15, 196, -2, 100346,  ,  , 20.47, 54.10,  ,  ,  , -0.2
14:11:16, 196, -2, 100347,  ,  , 20.51, 53.85,  ,  ,  , -0.2
14:11:17, 196, -2, 100348,  ,  , 20.60, 53.85,  ,  ,  , -0.2
14:11:18, 196, -2, 100350,  ,  , 20.69, 54.00,  ,  ,  , -0.2
14:11:19, 196, -2, 100343,  ,  , 20.75, 53.95,  ,  ,  , -0.1
14:11:20, 197, -1, 100336,  ,  , 20.82, 53.90,  ,  ,  , -0.1
14:11:21, 197, -1, 100330,  ,  , 20.82, 53.85,  ,  ,  , 0
14:11:22, 198, 0, 100326,  ,  , 20.84, 53.75,  ,  ,  , 0
14:11:23, 198, 0, 100323,  ,  , 20.84, 53.80,  ,  ,  , 0
14:11:24, 198, 0, 100320,  ,  , 20.84, 54.00,  ,  ,  , 0
14:11:25, 198, 0, 100320,  ,  , 20.84, 54.10,  ,  ,  , 0
14:11:26, 198, 0, 100321,  ,  , 20.84, 54.10,  ,  ,  , 0
14:11:27, 198, 0, 100322,  ,  , 20.84, 53.90,  ,  ,  , 0.1
14:11:27, 198, 0, 100322,  ,  , 20.94, 53.90,  ,  ,  , 0.2
14:11:28, 198, 0, 100323,  ,  , 21.00, 53.90,  ,  ,  , 0.2
14:11:29, 198, 0, 100324,  ,  , 21.12, 54.40,  ,  ,  , 0.2
14:11:30, 198, 0, 100324,  ,  , 21.22, 55.50,  ,  ,  , 0.2
14:11:31, 198, 0, 100325,  ,  , 21.30, 56.55,  ,  ,  , 0.1
14:11:32, 198, 0, 100326,  ,  , 21.39, 57.05, 23.0,  ,  , 0.1
14:11:33, 198, 0, 100324,  ,  , 21.45, 57.30,  ,  ,  , 0
14:11:34, 198, 0, 100323,  ,  , 21.53, 57.25,  ,  ,  , 0
14:11:35, 198, 0, 100322,  ,  , 21.58, 56.65,  ,  ,  , 0
14:11:36, 198, 0, 100319,  ,  , 21.67, 56.10,  ,  ,  , 0
14:11:37, 198, 0, 100316,  ,  , 21.75, 56.65,  ,  ,  , 0
14:11:38, 199, 0, 100314,  ,  , 21.85, 57.20,  ,  ,  , 0
14:11:39, 199, 0, 100314,  ,  , 21.96, 57.35,  ,  ,  , 0.1
14:11:40, 199, 0, 100315,  ,  , 22.06, 57.10,  ,  ,  , 0
14:11:41, 199, 0, 100316,  ,  , 22.19, 56.95,  ,  ,  , 0
14:11:42, 198, 0, 100317,  ,  , 22.32, 57.55,  ,  ,  , 0
14:11:43, 198, 0, 100319,  ,  , 22.47, 58.45,  ,  ,  , 0
14:11:44, 198, 0, 100322,  ,  , 22.62, 59.20,  ,  ,  , 0
14:11:45, 198, 0, 100321,  ,  , 22.76, 59.40,  ,  ,  , 0
14:11:46, 198, 0, 100320,  ,  , 22.91, 59.15,  ,  ,  , 0
14:11:47, 198, 0, 100320,  ,  , 23.06, 58.00,  ,  ,  , 0
14:11:48, 198, 0, 100321,  ,  , 23.28, 57.05,  ,  ,  , 0
14:11:49, 198, 0, 100322,  ,  , 23.32, 56.10,  ,  ,  , 0
14:11:50, 198, 0, 100324,  ,  , 23.31, 54.30,  ,  ,  , 0
14:11:51, 198, 0, 100322,  ,  , 23.27, 52.65,  ,  ,  , -0.1
14:11:52, 198, 0, 100321,  ,  , 23.19, 51.65,  ,  ,  , 0
14:11:53, 198, 0, 100320,  ,  , 23.10, 50.80,  ,  ,  , 0
14:11:54, 198, 0, 100320,  ,  , 23.05, 50.30,  ,  ,  , 0
14:11:55, 198, 0, 100320,  ,  , 22.93, 50.35,  ,  ,  , 0
14:11:56, 198, 0, 100320,  ,  , 22.82, 50.35,  ,  ,  , 0
14:11:57, 198, 0, 100323,  ,  , 22.63, 49.85,  ,  ,  , 0
14:11:58, 198, 0, 100326,  ,  , 22.54, 49.05,  ,  ,  , 0
