UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
17:37:04, 185, 0, 99452,  ,  , 22.94, 44.20,  ,  ,  , 
17:37:06, 184, 0, 99456,  ,  , 22.89, 44.10,  ,  ,  , 
17:37:07, 184, 0, 99455,  ,  , 22.89, 43.90,  ,  ,  , 
17:37:08, 184, 0, 99454,  ,  , 22.89, 43.85,  ,  ,  , 
17:37:09, 184, 0, 99454,  ,  , 22.88, 43.75,  ,  ,  , 
17:37:10, 184, 0, 99454,  ,  , 22.88, 43.70,  ,  ,  , 
17:37:11, 184, 0, 99455,  ,  , 22.88, 43.70,  ,  ,  , 
17:37:12, 184, 0, 99456,  ,  , 22.88, 43.65,  ,  ,  , 
17:37:13, 184, 0, 99455,  ,  , 22.89, 43.60,  ,  ,  , 
17:37:14, 184, 0, 99454,  ,  , 22.89, 43.50,  ,  ,  , 
17:37:15, 184, 0, 99454,  ,  , 22.89, 43.45,  ,  ,  , 
17:37:16, 184, 0, 99453,  ,  , 22.89, 43.40,  ,  ,  , 
17:37:17, 184, 0, 99452,  ,  , 22.89, 43.40,  ,  ,  , 0
17:37:18, 185, 0, 99452,  ,  , 22.89, 43.35,  ,  ,  , 0
17:37:19, 184, 0, 99452,  ,  , 22.89, 43.30,  ,  ,  , 0
17:37:20, 184, 0, 99453,  ,  , 22.89, 43.30,  ,  ,  , 0
17:37:21, 184, 0, 99454,  ,  , 22.89, 43.25,  ,  ,  , 0
17:37:22, 184, 0, 99453,  ,  , 22.89, 43.20,  ,  ,  , 0
17:37:23, 184, 0, 99452,  ,  , 22.89, 43.15,  ,  ,  , 0
17:37:24, 185, 0, 99452,  ,  , 22.90, 43.20,  ,  ,  , 0
17:37:25, 184, 0, 99453,  ,  , 22.91, 43.20,  ,  ,  , 0
17:37:26, 184, 0, 99454,  ,  , 22.92, 43.20,  ,  ,  , 0
17:37:27, 184, 0, 99456,  ,  , 22.92, 43.20, 23.5,  ,  , 0
17:37:28, 184, 0, 99456,  ,  , 22.93, 43.20,  ,  ,  , 0
17:37:29, 184, 0, 99456,  ,  , 22.94, 43.20,  ,  ,  , 0
17:37:30, 184, 0, 99456,  ,  , 22.94, 43.20,  ,  ,  , 0
17:37:31, 184, 0, 99456,  ,  , 22.95, 43.20,  ,  ,  , 0
17:37:32, 184, 0, 99456,  ,  , 22.95, 43.15,  ,  ,  , 0
17:37:33, 184, 0, 99456,  ,  , 22.95, 43.05,  ,  ,  , 0
17:37:34, 184, 0, 99456,  ,  , 22.95, 42.95,  ,  ,  , 0
17:37:35, 184, 0, 99456,  ,  , 22.95, 42.90,  ,  ,  , 0
17:37:36, 184, 0, 99456,  ,  , 22.95, 42.85,  ,  ,  , 0
17:37:37, 184, 0, 99456,  ,  , 22.97, 42.85,  ,  ,  , 0
17:37:38, 184, 0, 99457,  ,  , 22.97, 42.85,  ,  ,  , 0
17:37:39, 184, 0, 99458,  ,  , 22.97, 42.80,  ,  ,  , 0
17:37:40, 184, 0, 99457,  ,  , 22.97, 42.75,  ,  ,  , 0
17:37:41, 184, 0, 99456,  ,  , 22.98, 42.75,  ,  ,  , 0
17:37:42, 184, 0, 99456,  ,  , 22.98, 42.70,  ,  ,  , 0
17:37:43, 184, 0, 99456,  ,  , 22.98, 42.70,  ,  ,  , 0
17:37:44, 184, 0, 99456,  ,  , 22.98, 42.65,  ,  ,  , 0
17:37:45, 184, 0, 99456,  ,  , 22.98, 42.65,  ,  ,  , 0
17:37:46, 184, 0, 99456,  ,  , 22.98, 42.65,  ,  ,  , 0
17:37:47, 184, 0, 99456,  ,  , 22.98, 42.65,  ,  ,  , 0
17:37:48, 184, 0, 99456,  ,  , 22.98, 42.60,  ,  ,  , 0
17:37:49, 184, 0, 99455,  ,  , 22.98, 42.60,  ,  ,  , 0
17:37:50, 184, 0, 99454,  ,  , 22.98, 42.55,  ,  ,  , 0
17:37:51, 184, 0, 99454,  ,  , 22.98, 42.55,  ,  ,  , 0
17:37:58, 184, 0, 99457,  ,  , 23.02, 42.50,  ,  ,  , 0
17:37:59, 184, 0, 99457,  ,  , 23.02, 42.50,  ,  ,  , 0
17:38:00, 184, 0, 99458,  ,  , 23.02, 42.45,  ,  ,  , 0
17:38:01, 184, 0, 99458,  ,  , 23.02, 42.45,  ,  ,  , 0
17:38:02, 184, 0, 99458,  ,  , 23.02, 42.40,  ,  ,  , 0
17:38:03, 184, 0, 99458,  ,  , 23.02, 42.40,  ,  ,  , 0
17:38:04, 184, 0, 99456,  ,  , 23.03, 42.35,  ,  ,  , 0
17:38:05, 184, 0, 99455,  ,  , 23.03, 42.30,  ,  ,  , 0
17:38:06, 184, 0, 99454,  ,  , 23.03, 42.30,  ,  ,  , 0
17:38:07, 184, 0, 99454,  ,  , 23.03, 42.30,  ,  ,  , 0
17:38:08, 184, 0, 99455,  ,  , 23.04, 42.25,  ,  ,  , 0
17:38:09, 184, 0, 99456,  ,  , 23.04, 42.25,  ,  ,  , 0
