# Radiation correction v2.4. Params: lat=43.0267, lon=-87.6119, utc_time=2023-09-14 21:16
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
2600, 728.06, 6.58, 6.6, 4.29, 313.8
2620, 726.30, 6.46, 6.6, 4.18, 310.3
2640, 724.53, 6.36, 6.4, 4.19, 310.8
2660, 722.78, 6.32, 6.1, 4.27, 316.3
2680, 721.02, 6.29, 5.9, 4.50, 323.6
2700, 719.27, 6.25, 6.2, 4.77, 328.0
2720, 717.53, 6.15, 6.9, 5.06, 330.7
2740, 715.79, 6.03, 9.4, 5.34, 330.6
2760, 714.05, 5.87, 14.4, 5.60, 330.2
2780, 712.31, 5.74, 17.5, 5.76, 329.3
2800, 710.58, 5.56, 18.4, 5.78, 328.5
2820, 708.85, 5.37, 18.5, 5.80, 327.2
2840, 707.13, 5.23, 18.7, 5.66, 327.5
2860, 705.41, 5.11, 19.9, 5.43, 328.1
2880, 703.69, 4.98, 21.7, 5.13, 328.7
2900, 701.98, 4.85, 22.5, 4.92, 329.4
2920, 700.27, 4.73, 22.5, 4.75, 331.0
2940, 698.56, 4.63, 22.5, 4.75, 332.1
2960, 696.85, 4.47, 23.0, 4.84, 332.7
2980, 695.15, 4.32, 23.0, 5.10, 331.0
3000, 693.45, 4.17, 21.7, 5.45, 327.5
3020, 691.76, 4.11, 19.5, 5.70, 324.7
3040, 690.07, 4.06, 17.7, 5.76, 324.1
3060, 688.38, 3.99, 16.4, 5.77, 323.7
3080, 686.70, 3.91, 15.7, 5.76, 325.0
3100, 685.02, 3.82, 14.9, 5.89, 327.1
3120, 683.34, 3.67, 14.1, 6.15, 328.9
3140, 681.67, 3.55, 13.6, 6.42, 328.5
3160, 680.00, 3.44, 13.6, 6.45, 328.1
3180, 678.33, 3.36, 13.8, 6.37, 327.8
3200, 676.67, 3.25, 14.0, 6.12, 328.0
3220, 675.01, 3.10, 14.2, 5.91, 329.0
3240, 673.35, 2.97, 14.4, 5.73, 330.8
3260, 671.70, 2.80, 14.8, 5.59, 330.8
3280, 670.05, 2.55, 15.3, 5.37, 329.6
3300, 668.40, 2.41, 15.4, 5.19, 330.3
3320, 666.76, 2.28, 15.6, 5.13, 332.0
3340, 665.12, 2.16, 15.9, 5.19, 332.3
3360, 663.48, 2.01, 16.1, 5.32, 331.4
3380, 661.84, 1.89, 15.9, 5.49, 331.1
3400, 660.21, 1.79, 15.3, 5.66, 331.0
3420, 658.59, 1.71, 14.5, 5.82, 330.4
3440, 656.96, 1.70, 13.6, 5.97, 329.9
3460, 655.34, 1.76, 12.8, 6.10, 328.5
3480, 653.72, 1.78, 12.4, 6.24, 327.0
3500, 652.11, 1.71, 12.4, 6.30, 324.9
3520, 650.50, 1.62, 12.9, 6.32, 323.9
3540, 648.89, 1.54, 13.4, 6.35, 323.3
3560, 647.29, 1.38, 14.2, 6.38, 323.8
3580, 645.69, 1.18, 14.7, 6.29, 325.4
3600, 644.09, 0.93, 15.1, 6.22, 323.9
3620, 642.50, 0.69, 15.4, 6.13, 322.3
3640, 640.91, 0.54, 15.6, 6.03, 322.4
3660, 639.32, 0.37, 15.8, 6.02, 323.1
3680, 637.74, 0.18, 15.9, 6.07, 325.3
3700, 636.16, 0.01, 16.0, 6.15, 328.5
3720, 634.58, -0.09, 16.2, 6.26, 330.0
3740, 633.00, -0.18, 16.5, 6.44, 330.7
3760, 631.43, -0.33, 16.6, 6.59, 330.4
3780, 629.86, -0.47, 16.6, 6.75, 330.6
3800, 628.30, -0.63, 16.4, 6.89, 330.7
3820, 626.73, -0.82, 16.2, 7.01, 330.2
3840, 625.17, -0.94, 16.1, 7.13, 330.1
3860, 623.62, -1.01, 16.0, 7.20, 329.2
3880, 622.06, -1.19, 16.0, 7.26, 328.0
3900, 620.51, -1.40, 16.0, 7.21, 326.4
3920, 618.96, -1.59, 15.8, 7.19, 325.2
3940, 617.42, -1.76, 15.7, 7.17, 324.0
3960, 615.87, -1.91, 15.7, 7.18, 323.2
3980, 614.33, -2.08, 15.7, 7.17, 320.9
4000, 612.80, -2.27, 15.8, 7.25, 318.9
4020, 611.26, -2.41, 15.9, 7.43, 316.9
4040, 609.73, -2.54, 15.9, 7.67, 314.4
4060, 608.20, -2.59, 15.6, 7.92, 312.0
4080, 606.68, -2.64, 15.3, 8.26, 310.9
4100, 605.16, -2.75, 14.6, 8.52, 309.0
4120, 603.64, -2.88, 14.2, 8.72, 308.7
4140, 602.13, -2.95, 14.0, 8.87, 308.4
4160, 600.62, -3.03, 13.8, 8.98, 308.7
4180, 599.11, -3.14, 13.5, 9.06, 310.3
4200, 597.61, -3.23, 13.4, 9.18, 312.1
4220, 596.10, -3.37, 13.3, 9.27, 313.6
4240, 594.61, -3.53, 13.3, 9.32, 315.3
4260, 593.11, -3.67, 13.4, 9.39, 316.1
4280, 591.62, -3.82, 13.6, 9.39, 317.0
4300, 590.13, -3.93, 13.7, 9.37, 317.6
4320, 588.65, -4.04, 13.7, 9.36, 318.5
4340, 587.16, -4.21, 13.6, 9.49, 320.0
4360, 585.68, -4.37, 13.3, 9.64, 321.9
4380, 584.21, -4.46, 12.8, 9.81, 322.7
4400, 582.73, -4.55, 12.3, 9.91, 323.9
4420, 581.26, -4.64, 12.0, 9.98, 325.2
4440, 579.79, -4.67, 11.7, 9.82, 327.3
4460, 578.33, -4.66, 11.2, 9.55, 328.0
4480, 576.87, -4.66, 10.8, 9.27, 326.4
4500, 575.41, -4.69, 10.5, 9.09, 323.9
4520, 573.96, -4.73, 10.1, 8.99, 321.1
4540, 572.51, -4.79, 9.8, 9.00, 319.4
4560, 571.06, -4.89, 9.2, 9.12, 319.2
4580, 569.62, -4.98, 8.8, 9.21, 320.1
4600, 568.18, -5.10, 8.6, 9.27, 320.7
4620, 566.74, -5.26, 8.5, 9.28, 321.6
4640, 565.31, -5.43, 8.4, 9.27, 322.5
4660, 563.88, -5.57, 8.3, 9.24, 322.1
4680, 562.45, -5.67, 8.3, 9.23, 320.8
