# Radiation correction v2.4. Params: lat=43.1313, lon=-87.8414, utc_time=2023-09-14 15:21
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1000, 891.60, 8.94, 71.6, 2.41, 247.7
1020, 889.46, 8.92, 72.5, 2.53, 245.6
1040, 887.33, 8.86, 73.0, 2.81, 243.4
1060, 885.19, 8.61, 73.7, 3.15, 238.8
1080, 883.06, 8.42, 73.7, 3.43, 236.9
1100, 880.94, 8.37, 72.7, 3.62, 233.8
1120, 878.82, 8.28, 71.3, 3.74, 226.3
1140, 876.70, 8.19, 71.3, 3.94, 218.6
1160, 874.59, 8.09, 72.6, 3.87, 217.8
1180, 872.49, 7.98, 73.6, 3.74, 228.4
1200, 870.38, 7.87, 74.6, 3.59, 251.9
1220, 868.29, 7.72, 76.2, 3.57, 279.4
1240, 866.19, 7.56, 77.9, 3.55, 294.6
1260, 864.10, 7.39, 79.1, 3.60, 296.3
1280, 862.02, 7.16, 79.9, 3.94, 285.4
1300, 859.93, 7.03, 79.4, 4.51, 284.7
1320, 857.85, 6.98, 77.6, 4.93, 295.7
1340, 855.78, 6.92, 74.5, 5.25, 310.0
1360, 853.71, 6.91, 70.9, 5.71, 306.6
1380, 851.64, 6.91, 66.8, 6.02, 304.8
1400, 849.58, 6.89, 63.4, 6.43, 307.6
1420, 847.52, 6.81, 60.2, 6.73, 312.4
1440, 845.47, 6.73, 57.7, 7.32, 313.0
1460, 843.42, 6.64, 53.9, 7.76, 315.1
1480, 841.38, 6.66, 49.8, 8.29, 318.2
1500, 839.34, 6.73, 47.0, 8.73, 320.5
1520, 837.31, 6.82, 44.3, 9.64, 319.9
1540, 835.28, 6.82, 43.0, 10.59, 320.4
1560, 833.25, 6.72, 42.0, 11.25, 323.1
1580, 831.23, 6.56, 40.7, 11.51, 325.7
1600, 829.22, 6.51, 39.8, 11.79, 325.0
1620, 827.21, 6.53, 39.1, 11.45, 324.7
1640, 825.20, 6.61, 36.0, 11.53, 325.1
1660, 823.20, 6.75, 30.3, 12.26, 325.8
1680, 821.21, 6.81, 25.7, 12.90, 327.1
1700, 819.22, 6.76, 21.1, 13.33, 329.0
1720, 817.23, 6.66, 17.5, 13.67, 331.7
1740, 815.25, 6.70, 15.1, 14.18, 333.5
1760, 813.28, 6.84, 13.4, 14.50, 337.0
1780, 811.30, 6.84, 13.0, 14.57, 339.4
1800, 809.31, 6.84, 13.1, 13.32, 339.0
1820, 807.35, 6.93, 12.7, 12.59, 332.0
1840, 805.39, 6.97, 12.0, 11.93, 328.0
1860, 803.44, 6.96, 11.4, 11.54, 330.3
1880, 801.48, 6.94, 11.1, 12.14, 335.5
1900, 799.54, 6.92, 11.0, 14.03, 335.8
1920, 797.60, 6.88, 10.8, 15.75, 336.1
1940, 795.66, 6.71, 10.8, 17.18, 336.4
1960, 793.73, 6.51, 10.9, 17.40, 337.1
1980, 791.81, 6.44, 11.3, 12.50, 329.7
2000, 789.88, 6.39, 11.7, 6.98, 319.4
2020, 787.96, 6.13, 12.0, 3.80, 311.8
2040, 786.05, 5.95, 12.2, 4.07, 312.0
2060, 784.14, 5.92, 12.3, 4.38, 320.9
2080, 782.23, 6.02, 12.0, 4.77, 329.2
2100, 780.33, 6.11, 11.8, 5.08, 330.7
2120, 778.43, 6.21, 11.7, 5.34, 330.6
2140, 776.54, 6.22, 13.1, 5.64, 330.8
2160, 774.66, 6.12, 15.2, 5.84, 331.0
2180, 772.77, 5.93, 16.8, 5.96, 331.1
2200, 770.89, 5.77, 17.1, 6.03, 330.0
2220, 769.01, 5.63, 16.8, 6.04, 329.0
2240, 767.14, 5.54, 16.5, 6.15, 328.1
2260, 765.27, 5.54, 15.9, 6.31, 327.4
2280, 763.41, 5.67, 15.6, 6.49, 326.3
2300, 761.55, 5.68, 16.2, 6.56, 327.6
2320, 759.69, 5.62, 17.1, 6.60, 329.7
2340, 757.84, 5.60, 17.4, 6.63, 331.6
2360, 755.99, 5.61, 17.2, 6.77, 333.4
2380, 754.15, 5.53, 16.7, 6.82, 335.6
2400, 752.31, 5.38, 15.7, 6.86, 336.2
2420, 750.49, 5.38, 14.7, 6.74, 335.1
2440, 748.67, 5.50, 14.3, 6.65, 334.3
2460, 746.84, 5.60, 14.3, 6.78, 333.3
2480, 745.03, 5.68, 13.9, 7.11, 334.1
2500, 743.21, 5.79, 13.0, 7.67, 335.5
2520, 741.41, 5.92, 11.1, 8.17, 336.5
2540, 739.60, 5.93, 8.9, 8.58, 336.9
2560, 737.81, 5.89, 7.5, 8.55, 338.0
2580, 736.02, 5.87, 6.5, 8.39, 338.8
2600, 734.23, 5.97, 6.0, 8.04, 340.0
2620, 732.45, 6.09, 6.1, 7.54, 342.3
2640, 730.66, 6.15, 6.3, 7.27, 343.7
2660, 728.89, 6.11, 6.2, 7.06, 343.8
2680, 727.11, 6.15, 6.1, 6.96, 343.8
2700, 725.35, 6.14, 6.2, 6.77, 343.0
2720, 723.58, 6.01, 6.0, 6.54, 341.7
2740, 721.82, 5.98, 5.8, 6.32, 342.6
2760, 720.07, 5.97, 5.7, 6.02, 343.0
2780, 718.31, 6.11, 5.6, 5.88, 340.0
2800, 716.56, 6.13, 5.5, 5.75, 338.1
2820, 714.81, 6.00, 5.5, 5.76, 339.6
2840, 713.07, 5.80, 5.6, 5.75, 341.6
2860, 711.34, 5.71, 5.7, 5.77, 341.9
2880, 709.60, 5.59, 5.9, 5.73, 342.1
2900, 707.87, 5.53, 5.9, 5.72, 341.2
2920, 706.15, 5.46, 5.9, 5.72, 338.7
2940, 704.42, 5.34, 5.8, 5.67, 337.6
2960, 702.70, 5.25, 5.8, 5.60, 338.2
2980, 700.99, 5.27, 5.8, 5.63, 338.7
3000, 699.28, 5.21, 6.0, 5.74, 338.1
3020, 697.58, 5.03, 6.3, 5.86, 337.2
3040, 695.87, 4.94, 10.1, 5.89, 337.9
3060, 694.17, 4.76, 16.7, 5.84, 339.3
3080, 692.48, 4.49, 21.8, 5.79, 340.2
3100, 690.78, 4.32, 22.4, 5.76, 341.4
3120, 689.09, 4.27, 21.1, 5.91, 342.3
3140, 687.40, 4.14, 21.1, 5.92, 341.8
3160, 685.72, 4.01, 21.1, 5.93, 341.3
3180, 684.04, 3.88, 21.1, 5.94, 340.8
3200, 682.36, 3.75, 21.1, 5.95, 340.3
3220, 680.69, 3.62, 21.1, 5.96, 339.8
3240, 679.02, 3.48, 21.1, 5.96, 339.3
3260, 677.35, 3.35, 21.1, 5.97, 338.8
3280, 675.69, 3.22, 21.1, 5.98, 338.3
3300, 674.03, 3.09, 21.1, 5.99, 337.8
3320, 672.37, 2.96, 21.0, 6.00, 337.3
3340, 670.72, 2.83, 21.0, 6.01, 336.9
3360, 669.06, 2.70, 21.0, 6.02, 336.4
3380, 667.42, 2.57, 21.0, 6.03, 335.9
3400, 665.77, 2.44, 21.0, 6.03, 335.4
3420, 664.13, 2.31, 21.0, 6.04, 334.9
3440, 662.50, 2.18, 21.0, 6.05, 334.4
3460, 660.86, 2.05, 21.0, 6.06, 333.9
3480, 659.23, 1.92, 21.0, 6.07, 333.4
3500, 657.60, 1.79, 21.0, 6.08, 332.9
3520, 655.98, 1.66, 21.0, 6.09, 332.4
3540, 654.36, 1.53, 21.0, 6.10, 331.9
3560, 652.74, 1.40, 21.0, 6.10, 331.4
3580, 651.13, 1.27, 21.0, 6.11, 330.9
3600, 649.52, 1.14, 21.0, 6.12, 330.4
3620, 647.91, 1.01, 21.0, 6.13, 329.9
3640, 646.30, 0.88, 21.0, 6.14, 329.4
3660, 644.70, 0.75, 21.0, 6.15, 328.9
3680, 643.10, 0.62, 20.9, 6.16, 328.5
3700, 641.51, 0.49, 20.9, 6.16, 328.0
3720, 639.92, 0.36, 20.9, 6.17, 327.5
3740, 638.33, 0.23, 20.9, 6.18, 327.0
3760, 636.74, 0.10, 20.9, 6.19, 326.5
3780, 635.16, -0.03, 20.9, 6.20, 326.0
3800, 633.58, -0.16, 20.9, 6.21, 325.5
3820, 632.00, -0.29, 20.9, 6.22, 325.0
3840, 630.42, -0.42, 20.9, 6.23, 324.5
3860, 628.85, -0.55, 20.9, 6.23, 324.0
3880, 627.29, -0.68, 20.9, 6.24, 323.5
3900, 625.72, -0.81, 20.9, 6.25, 323.0
3920, 624.16, -0.97, 20.5, 6.30, 323.9
3940, 622.60, -1.10, 20.4, 6.28, 323.3
3960, 621.05, -1.24, 20.4, 6.17, 322.9
3980, 619.50, -1.37, 20.4, 6.18, 322.4
4000, 617.95, -1.50, 20.4, 6.18, 322.0
4020, 616.41, -1.62, 19.9, 6.14, 321.3
4040, 614.86, -1.74, 19.6, 6.07, 321.6
4060, 613.33, -1.82, 19.5, 6.07, 322.1
4080, 611.79, -2.16, 19.7, 6.04, 324.2
4100, 610.26, -2.45, 20.0, 6.07, 325.3
4120, 608.72, -2.62, 20.3, 6.16, 325.8
4140, 607.20, -2.83, 20.7, 6.27, 326.6
4160, 605.67, -2.93, 20.9, 6.39, 326.8
4180, 604.15, -3.04, 21.2, 6.45, 326.6
4200, 602.63, -3.07, 21.3, 6.48, 326.0
4220, 601.12, -3.05, 21.1, 6.46, 325.8
4240, 599.61, -3.12, 20.8, 6.44, 325.6
4260, 598.10, -3.42, 20.2, 6.42, 325.3
4280, 596.59, -3.72, 19.6, 6.49, 324.9
4300, 595.09, -3.86, 19.4, 6.59, 324.6
4320, 593.59, -3.94, 19.3, 6.74, 324.9
4340, 592.09, -4.10, 19.3, 6.91, 324.7
4360, 590.60, -4.36, 19.5, 7.09, 324.2
4380, 589.10, -4.55, 19.8, 7.24, 324.3
4400, 587.61, -4.73, 19.9, 7.28, 325.4
4420, 586.13, -5.04, 20.0, 7.29, 328.0
4440, 584.64, -5.37, 20.2, 7.34, 329.5
4460, 583.16, -5.48, 20.1, 7.43, 328.7
4480, 581.68, -5.42, 19.7, 7.70, 326.2
4500, 580.20, -5.47, 18.7, 8.12, 322.5
4520, 578.73, -5.61, 17.7, 8.55, 319.9
4540, 577.26, -5.68, 17.2, 8.91, 319.1
4560, 575.80, -5.62, 16.8, 9.20, 318.3
4580, 574.34, -5.67, 16.7, 9.44, 318.0
4600, 572.88, -5.77, 16.5, 9.64, 318.1
4620, 571.43, -5.82, 16.5, 9.75, 318.3
4640, 569.98, -5.73, 16.5, 9.80, 318.3
4660, 568.53, -5.96, 16.5, 9.89, 318.7
4680, 567.08, -6.42, 16.8, 9.91, 320.3
4700, 565.64, -6.66, 17.2, 10.03, 321.3
