UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
16:36:51, 183, 0, 100368,  ,  , 21.77, 47.10,  ,  ,  , 
16:36:55, 183, 0, 100369,  ,  , 21.77, 46.80,  ,  ,  , 
16:36:56, 183, 0, 100369,  ,  , 21.71, 46.50,  ,  ,  , 
16:36:57, 183, 0, 100370,  ,  , 21.65, 46.25,  ,  ,  , 
16:36:58, 183, 0, 100370,  ,  , 21.57, 45.90,  ,  ,  , 
16:36:59, 183, 0, 100370,  ,  , 21.43, 45.55,  ,  ,  , 
16:37:00, 183, 0, 100370,  ,  , 21.30, 45.35,  ,  ,  , 
16:37:01, 182, 0, 100370,  ,  , 21.15, 45.30,  ,  ,  , 
16:37:02, 182, 0, 100371,  ,  , 21.01, 45.35,  ,  ,  , 
16:37:03, 182, 0, 100372,  ,  , 20.90, 45.45,  ,  ,  , 
16:37:04, 182, 0, 100377,  ,  , 20.79, 45.40,  ,  ,  , -0.1
16:37:05, 181, -1, 100383,  ,  , 20.72, 45.50,  ,  ,  , -0.1
16:37:06, 181, -1, 100390,  ,  , 20.70, 45.75,  ,  ,  , -0.1
16:37:06, 180, -2, 100393,  ,  , 20.71, 46.05,  ,  ,  , -0.1
16:37:07, 180, -2, 100396,  ,  , 20.73, 46.30,  ,  ,  , -0.2
16:37:08, 180, -2, 100400,  ,  , 20.78, 46.20, 23.0,  ,  , -0.2
16:37:09, 180, -2, 100397,  ,  , 20.83, 46.15,  ,  ,  , -0.2
16:37:10, 180, -2, 100394,  ,  , 20.94, 46.25,  ,  ,  , -0.2
16:37:11, 181, -1, 100392,  ,  , 21.14, 46.30,  ,  ,  , -0.2
16:37:12, 180, -2, 100393,  ,  , 21.34, 46.35,  ,  ,  , -0.2
16:37:13, 180, -2, 100395,  ,  , 21.46, 46.25,  ,  ,  , -0.2
16:37:14, 180, -2, 100398,  ,  , 21.59, 46.05,  ,  ,  , -0.2
16:37:15, 180, -2, 100399,  ,  , 21.71, 45.90,  ,  ,  , -0.2
16:37:16, 180, -2, 100401,  ,  , 21.85, 45.65,  ,  ,  , -0.2
16:37:17, 180, -2, 100404,  ,  , 21.99, 45.40,  ,  ,  , -0.1
16:37:18, 180, -2, 100400,  ,  , 22.12, 45.15,  ,  ,  , -0.1
16:37:19, 180, -2, 100397,  ,  , 22.23, 44.90,  ,  ,  , 0
16:37:20, 180, -2, 100394,  ,  , 22.29, 44.65,  ,  ,  , 0
16:37:21, 180, -2, 100395,  ,  , 22.36, 44.45,  ,  ,  , 0
16:37:22, 180, -2, 100396,  ,  , 22.45, 44.15,  ,  ,  , 0
16:37:23, 180, -2, 100398,  ,  , 22.54, 43.85,  ,  ,  , 0
16:37:24, 180, -2, 100393,  ,  , 22.60, 43.55,  ,  ,  , 0
16:37:25, 181, -1, 100388,  ,  , 22.68, 43.65,  ,  ,  , 0
16:37:26, 181, -1, 100384,  ,  , 22.74, 43.95,  ,  ,  , 0.1
16:37:27, 181, -1, 100384,  ,  , 22.83, 44.05,  ,  ,  , 0.1
16:37:28, 181, -1, 100384,  ,  , 22.90, 44.10,  ,  ,  , 0.1
16:37:29, 181, -1, 100384,  ,  , 23.01, 43.70,  ,  ,  , 0.1
16:37:30, 180, -2, 100398,  ,  , 23.15, 43.30,  ,  ,  , 0
16:37:31, 179, -3, 100413,  ,  , 23.29, 43.50,  ,  ,  , -0.1
16:37:32, 177, -5, 100428,  ,  , 23.41, 43.55,  ,  ,  , -0.2
16:37:33, 177, -5, 100428,  ,  , 23.57, 43.45,  ,  ,  , -0.2
16:37:34, 177, -5, 100429,  ,  , 23.73, 43.55,  ,  ,  , -0.2
16:37:35, 177, -5, 100430,  ,  , 23.88, 43.95, 26.8,  ,  , -0.2
16:37:36, 177, -5, 100429,  ,  , 24.04, 43.55,  ,  ,  , -0.2
16:37:37, 177, -5, 100428,  ,  , 24.19, 43.05,  ,  ,  , -0.2
16:37:38, 177, -5, 100428,  ,  , 24.32, 42.70,  ,  ,  , -0.3
16:37:39, 177, -5, 100429,  ,  , 24.46, 42.55,  ,  ,  , -0.3
16:37:40, 177, -5, 100430,  ,  , 24.58, 42.50,  ,  ,  , -0.3
16:37:41, 177, -5, 100432,  ,  , 24.65, 42.45,  ,  ,  , -0.3
16:37:41, 178, -4, 100425,  ,  , 24.70, 42.25,  ,  ,  , -0.3
16:37:42, 178, -4, 100418,  ,  , 24.67, 41.70,  ,  ,  , -0.1
16:37:43, 179, -3, 100412,  ,  , 24.60, 41.05,  ,  ,  , 0
16:37:44, 179, -3, 100410,  ,  , 24.48, 40.50,  ,  ,  , 0.1
16:37:45, 179, -3, 100409,  ,  , 24.36, 40.10,  ,  ,  , 0.1
16:37:46, 179, -3, 100408,  ,  , 24.17, 40.15,  ,  ,  , 0.1
16:37:47, 180, -2, 100398,  ,  , 24.02, 40.15,  ,  ,  , 0.2
16:37:48, 181, -1, 100387,  ,  , 23.89, 40.40,  ,  ,  , 0.3
16:37:49, 182, 0, 100376,  ,  , 23.80, 40.75,  ,  ,  , 0.4
16:37:50, 182, 0, 100379,  ,  , 23.71, 41.00,  ,  ,  , 0.3
16:37:51, 181, -1, 100382,  ,  , 23.62, 41.20,  ,  ,  , 0.3
16:37:52, 181, -1, 100386,  ,  , 23.56, 41.30,  ,  ,  , 0.3
16:37:53, 181, -1, 100384,  ,  , 23.48, 41.45,  ,  ,  , 0.3
16:37:54, 181, -1, 100382,  ,  , 23.43, 41.70,  ,  ,  , 0.3
16:37:55, 182, 0, 100380,  ,  , 23.38, 41.95,  ,  ,  , 0.3
16:37:59, 182, 0, 100377,  ,  , 23.32, 43.05,  ,  ,  , 0.2
16:38:00, 182, 0, 100376,  ,  , 23.29, 43.15,  ,  ,  , 0.1
16:38:01, 182, 0, 100376,  ,  , 23.25, 43.30, 28.0,  ,  , 0.1
16:38:02, 182, 0, 100377,  ,  , 23.24, 43.50,  ,  ,  , 0
16:38:03, 182, 0, 100378,  ,  , 23.23, 43.80,  ,  ,  , 0
16:38:04, 182, 0, 100380,  ,  , 23.20, 44.15,  ,  ,  , 0
16:38:05, 182, 0, 100378, 0.25, 0.00, 23.17, 44.00,  ,  ,  , 0.1
16:38:06, 182, 0, 100377, 0.10, 0.00, 23.13, 43.65,  ,  ,  , 0
16:38:07, 182, 0, 100376, 0.10, 0.00, 23.07, 43.35,  , 43.249807, -87.842178, 0
16:38:08, 182, 0, 100374, 0.05, 0.00, 23.02, 43.15,  ,  ,  , 0
16:38:09, 182, 0, 100373, 0.10, 0.00, 22.94, 43.00,  ,  ,  , 0
16:38:10, 182, 0, 100372, 0.05, 0.00, 22.87, 42.85,  , 43.249807, -87.842175, 0
16:38:13, 183, 0, 100370, 0.05, 0.00, 22.70, 43.15,  , 43.249798, -87.842163, 0
16:38:16, 182, 0, 100372, 0.05, 0.00, 22.62, 43.85,  , 43.249795, -87.842157, 0
16:38:18, 182, 0, 100376, 0.10, 0.00, 22.60, 43.80,  , 43.249797, -87.842133, 0
16:38:20, 182, 0, 100376, 0.15, 0.00, 22.60, 43.75,  ,  ,  , 0
16:38:21, 182, 0, 100376, 0.25, 0.00, 22.60, 43.70,  , 43.249773, -87.842215, 0
16:38:23, 182, 0, 100373, 0.15, 0.00, 22.62, 43.45,  ,  ,  , 0
16:38:24, 182, 0, 100372, 0.40, 299.50, 22.62, 43.35,  , 43.249777, -87.842207, 0
16:38:26, 183, 0, 100365,  ,  , 22.60, 43.60,  ,  ,  , 0
16:38:27, 183, 0, 100362,  ,  , 22.60, 43.80, 28.0,  ,  , 0
16:38:28, 183, 0, 100366,  ,  , 22.58, 43.75,  ,  ,  , 0
16:38:29, 182, 0, 100371,  ,  , 22.57, 43.75,  ,  ,  , 0
16:38:30, 182, 0, 100376,  ,  , 22.53, 43.80,  ,  ,  , 0
16:38:31, 182, 0, 100374,  ,  , 22.47, 43.70,  ,  ,  , 0
16:38:32, 182, 0, 100372,  ,  , 22.47, 43.80,  ,  ,  , 0
16:38:33, 183, 0, 100370,  ,  , 22.46, 43.85,  ,  ,  , 0
16:38:35, 182, 0, 100372, 0.15, 35.90, 22.43, 43.75,  ,  ,  , 0
16:38:36, 182, 0, 100374, 0.40, 257.60, 22.42, 43.85,  , 43.249817, -87.842228, 0
16:38:37, 181, -1, 100382, 0.25, 257.60, 22.42, 44.10,  ,  ,  , -0.1
16:38:38, 181, -1, 100390, 0.25, 257.60, 22.40, 43.90,  ,  ,  , -0.2
16:38:39, 180, -2, 100398, 0.20, 257.60, 22.36, 43.70,  , 43.249813, -87.842248, -0.3
16:38:40, 180, -2, 100393, 0.20, 257.60, 22.31, 43.55,  ,  ,  , -0.2
16:38:41, 181, -1, 100389, 0.20, 257.60, 22.26, 43.35,  ,  ,  , -0.2
16:38:42, 181, -1, 100386, 0.20, 257.60, 22.15, 43.15,  , 43.249802, -87.842253, -0.1
16:38:43, 181, -1, 100391, 0.15, 257.60, 22.02, 43.10,  ,  ,  , -0.1
16:38:44, 180, -2, 100397, 0.10, 257.60, 21.81, 43.15,  ,  ,  , -0.2
16:38:45, 180, -2, 100404, 0.10, 257.60, 21.62, 43.30,  , 43.249803, -87.842245, -0.2
16:38:46, 180, -2, 100394, 0.05, 257.60, 21.44, 43.50,  ,  ,  , -0.2
16:38:47, 181, -1, 100385, 0.05, 257.60, 21.34, 43.90,  ,  ,  , -0.1
16:38:48, 182, 0, 100376, 0.05, 257.60, 21.27, 44.25,  , 43.249798, -87.842252, 0
16:38:49, 182, 0, 100377, 0.30, 257.60, 21.26, 44.60,  ,  ,  , 0
