# Radiation correction v2.4. Params: lat=43.1302, lon=-87.6138, utc_time=2023-09-14 20:05
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
980, 892.49, 10.53, 73.1, 4.22, 244.7
1000, 890.36, 10.35, 73.8, 4.33, 247.6
1020, 888.23, 10.20, 74.2, 4.51, 250.6
1040, 886.11, 10.07, 74.3, 4.65, 253.1
1060, 883.99, 9.92, 74.4, 4.77, 254.1
1080, 881.88, 9.79, 74.8, 4.94, 253.7
1100, 879.77, 9.67, 75.5, 5.10, 253.9
1120, 877.66, 9.56, 76.4, 5.27, 255.9
1140, 875.56, 9.44, 77.1, 5.46, 256.9
1160, 873.46, 9.27, 77.5, 5.67, 258.0
1180, 871.37, 9.08, 77.7, 5.83, 259.4
1200, 869.28, 8.95, 77.9, 5.95, 260.7
1220, 867.20, 8.79, 77.8, 6.02, 262.4
1240, 865.11, 8.64, 77.3, 6.03, 264.3
1260, 863.04, 8.53, 76.8, 6.01, 265.8
1280, 860.96, 8.39, 76.5, 6.01, 266.5
1300, 858.89, 8.20, 76.1, 6.11, 267.9
1320, 856.82, 8.06, 75.9, 6.21, 270.1
1340, 854.76, 7.93, 75.8, 6.34, 271.4
1360, 852.70, 7.78, 75.8, 6.47, 272.2
1380, 850.65, 7.64, 75.6, 6.64, 272.1
1400, 848.59, 7.50, 75.4, 6.81, 273.8
1420, 846.55, 7.32, 75.3, 6.94, 276.2
1440, 844.50, 7.20, 75.3, 6.95, 279.3
1460, 842.46, 7.12, 74.3, 6.90, 282.5
1480, 840.43, 7.06, 71.3, 6.75, 286.5
1500, 838.40, 7.04, 67.3, 6.63, 290.3
1520, 836.37, 7.12, 62.3, 6.50, 293.1
1540, 834.35, 7.20, 57.3, 6.50, 295.6
1560, 832.34, 7.18, 54.1, 6.53, 297.9
1580, 830.33, 7.18, 49.4, 6.63, 303.0
1600, 828.32, 7.41, 40.9, 6.68, 309.6
1620, 826.32, 7.82, 31.5, 6.70, 313.7
1640, 824.33, 8.17, 23.5, 6.61, 316.0
1660, 822.34, 8.35, 17.5, 6.50, 317.9
1680, 820.36, 8.35, 14.3, 6.36, 320.0
1700, 818.38, 8.27, 13.0, 6.17, 321.7
1720, 816.40, 8.19, 12.1, 5.98, 323.0
1740, 814.44, 8.16, 11.3, 5.84, 323.4
1760, 812.47, 8.16, 10.5, 5.70, 322.0
1780, 810.50, 8.14, 10.2, 5.67, 319.1
1800, 808.54, 8.10, 10.5, 5.62, 317.5
1820, 806.59, 8.05, 10.9, 5.52, 317.3
1840, 804.64, 7.98, 11.2, 5.39, 317.0
1860, 802.70, 7.89, 11.4, 5.36, 316.4
1880, 800.76, 7.76, 11.8, 5.38, 316.9
1900, 798.82, 7.65, 12.8, 5.49, 320.0
1920, 796.89, 7.52, 13.8, 5.61, 324.0
1940, 794.96, 7.41, 14.4, 5.62, 326.3
1960, 793.04, 7.34, 15.0, 5.54, 326.8
1980, 791.12, 7.26, 15.9, 5.44, 325.6
2000, 789.20, 7.21, 16.6, 5.31, 324.9
2020, 787.29, 7.20, 16.8, 5.13, 326.5
2040, 785.39, 7.15, 16.6, 5.00, 327.6
2060, 783.48, 7.09, 16.3, 4.94, 326.3
2080, 781.59, 7.13, 16.0, 4.97, 323.4
2100, 779.70, 7.28, 15.2, 5.04, 323.2
2120, 777.81, 7.44, 14.2, 5.19, 326.0
2140, 775.92, 7.53, 13.5, 5.34, 328.3
2160, 774.05, 7.55, 12.8, 5.52, 329.5
2180, 772.17, 7.54, 11.7, 5.64, 330.6
2200, 770.30, 7.55, 10.5, 5.88, 332.3
2220, 768.44, 7.58, 8.8, 5.98, 333.3
2240, 766.58, 7.60, 7.4, 6.03, 334.3
2260, 764.72, 7.61, 6.7, 5.96, 335.8
2280, 762.87, 7.61, 6.3, 5.82, 337.4
2300, 761.02, 7.59, 6.0, 5.70, 335.5
2320, 759.18, 7.58, 5.8, 5.57, 333.7
2340, 757.34, 7.57, 5.8, 5.52, 331.8
2360, 755.51, 7.52, 6.1, 5.53, 329.3
2380, 753.68, 7.42, 6.6, 5.55, 326.1
2400, 751.85, 7.37, 6.9, 5.51, 323.5
2420, 750.03, 7.37, 7.1, 5.52, 321.1
2440, 748.22, 7.37, 7.1, 5.51, 320.3
2460, 746.41, 7.35, 7.1, 5.47, 320.4
2480, 744.56, 7.33, 7.2, 5.43, 319.3
2500, 742.76, 7.24, 7.2, 5.44, 317.1
2520, 740.96, 7.15, 7.2, 5.47, 316.4
2540, 739.16, 7.02, 7.2, 5.47, 316.9
2560, 737.37, 6.89, 7.1, 5.40, 316.5
2580, 735.58, 6.84, 7.0, 5.26, 314.0
2600, 733.79, 6.83, 6.9, 5.01, 312.4
2620, 732.02, 6.85, 6.8, 4.71, 310.5
2640, 730.24, 6.86, 6.8, 4.52, 310.1
2660, 728.47, 6.84, 6.7, 4.47, 312.6
2680, 726.70, 6.81, 6.5, 4.53, 316.3
2700, 724.93, 6.80, 6.8, 4.70, 319.2
2720, 723.17, 6.78, 8.4, 4.95, 321.3
2740, 721.42, 6.74, 10.3, 5.07, 322.6
2760, 719.66, 6.61, 11.8, 5.10, 323.3
2780, 717.92, 6.41, 13.7, 5.10, 324.1
2800, 716.17, 6.25, 15.5, 5.09, 324.8
2820, 714.43, 6.00, 18.3, 5.18, 324.4
2840, 712.69, 5.77, 19.9, 5.32, 322.3
2860, 710.96, 5.62, 20.4, 5.43, 319.6
2880, 709.23, 5.46, 21.5, 5.41, 317.5
2900, 707.50, 5.30, 22.9, 5.34, 315.4
2920, 705.78, 5.21, 23.8, 5.18, 315.5
2940, 704.06, 5.09, 23.8, 4.98, 316.9
2960, 702.34, 4.95, 23.2, 4.73, 317.9
2980, 700.62, 4.82, 22.6, 4.50, 317.7
3000, 698.91, 4.67, 22.4, 4.33, 318.6
3020, 697.21, 4.55, 22.8, 4.20, 318.8
3040, 695.50, 4.42, 23.7, 4.18, 320.7
3060, 693.80, 4.20, 24.8, 4.27, 322.9
3080, 692.10, 4.04, 25.3, 4.30, 323.8
3100, 690.41, 3.93, 25.6, 4.38, 322.6
3120, 688.72, 3.83, 25.6, 4.52, 322.8
3140, 687.03, 3.62, 25.3, 4.75, 321.7
3160, 685.34, 3.45, 24.3, 4.92, 319.5
3180, 683.66, 3.35, 22.6, 5.12, 318.8
3200, 681.98, 3.32, 20.5, 5.22, 320.2
3220, 680.31, 3.30, 18.2, 5.24, 322.6
3240, 678.64, 3.25, 15.9, 5.13, 325.6
3260, 676.97, 3.19, 14.2, 4.94, 326.2
3280, 675.31, 3.13, 13.2, 4.73, 324.4
3300, 673.65, 3.08, 12.5, 4.57, 323.4
3320, 671.99, 3.03, 12.0, 4.44, 324.0
3340, 670.34, 2.93, 11.8, 4.40, 325.5
3360, 668.69, 2.80, 12.1, 4.47, 325.1
3380, 667.04, 2.61, 13.2, 4.65, 321.5
3400, 665.40, 2.44, 14.4, 4.79, 317.8
3420, 663.76, 2.33, 14.9, 4.96, 316.5
3440, 662.12, 2.19, 15.1, 5.08, 313.1
3460, 660.49, 1.97, 15.0, 5.31, 308.8
3480, 658.86, 1.82, 14.9, 5.57, 307.1
3500, 657.23, 1.70, 14.4, 5.77, 308.0
3520, 655.61, 1.61, 13.5, 5.88, 309.2
3540, 653.99, 1.55, 12.7, 5.89, 310.6
3560, 652.37, 1.45, 12.2, 5.81, 311.8
3580, 650.76, 1.32, 12.0, 5.69, 312.6
3600, 649.15, 1.21, 11.8, 5.64, 312.0
3620, 647.54, 1.09, 11.8, 5.70, 311.1
3640, 645.94, 0.97, 11.9, 5.98, 311.1
3660, 644.34, 0.86, 12.1, 6.33, 313.3
3680, 642.74, 0.79, 12.2, 6.63, 315.4
3700, 641.15, 0.70, 12.7, 6.73, 316.4
3720, 639.56, 0.56, 13.4, 6.74, 316.2
3740, 637.97, 0.40, 14.0, 6.59, 316.1
3760, 636.39, 0.19, 14.6, 6.40, 315.4
3780, 634.81, -0.02, 15.0, 6.26, 313.5
3800, 633.23, -0.14, 15.2, 6.21, 311.7
3820, 631.65, -0.28, 15.4, 6.22, 311.1
3840, 630.08, -0.47, 15.6, 6.26, 310.0
3860, 628.51, -0.66, 15.6, 6.36, 310.5
3880, 626.94, -0.85, 15.7, 6.47, 310.6
3900, 625.38, -1.01, 15.7, 6.55, 311.4
3920, 623.82, -1.16, 15.7, 6.62, 312.2
3940, 622.26, -1.32, 15.7, 6.63, 312.9
3960, 620.71, -1.50, 15.7, 6.62, 313.5
3980, 619.16, -1.66, 15.8, 6.61, 314.1
4000, 617.61, -1.84, 16.0, 6.61, 315.2
4020, 616.06, -1.98, 16.2, 6.65, 316.7
4040, 614.52, -2.11, 16.4, 6.80, 318.3
4060, 612.98, -2.28, 16.6, 7.03, 319.6
4080, 611.44, -2.53, 16.9, 7.28, 318.1
4100, 609.91, -2.67, 17.0, 7.46, 315.5
4120, 608.38, -2.78, 17.0, 7.53, 314.1
4140, 606.85, -3.00, 17.0, 7.52, 312.7
4160, 605.32, -3.16, 17.1, 7.54, 311.8
4180, 603.80, -3.28, 17.1, 7.58, 310.7
4200, 602.28, -3.48, 17.1, 7.70, 308.3
4220, 600.76, -3.61, 17.1, 7.88, 306.3
4240, 599.25, -3.70, 17.0, 8.07, 305.2
4260, 597.74, -3.77, 16.8, 8.25, 305.4
4280, 596.23, -3.89, 16.5, 8.47, 306.0
4300, 594.73, -4.02, 16.3, 8.69, 307.1
4320, 593.23, -4.13, 15.9, 8.93, 307.0
4340, 591.73, -4.21, 15.4, 9.10, 306.1
4360, 590.24, -4.25, 15.1, 9.37, 304.7
4380, 588.75, -4.36, 14.9, 9.49, 303.6
4400, 587.26, -4.59, 14.9, 9.73, 304.6
4420, 585.77, -4.69, 14.9, 9.90, 305.8
4440, 584.29, -4.78, 14.8, 10.05, 306.8
4460, 582.81, -4.88, 14.6, 10.19, 306.8
4480, 581.34, -4.96, 14.4, 10.38, 307.2
4500, 579.86, -5.04, 14.2, 10.50, 307.5
4520, 578.40, -5.20, 14.0, 10.65, 308.2
4540, 576.93, -5.38, 13.8, 10.74, 308.2
4560, 575.47, -5.52, 13.7, 10.82, 307.9
4580, 574.01, -5.65, 13.6, 10.89, 307.7
4600, 572.55, -5.80, 13.4, 11.05, 308.3
4620, 571.09, -5.90, 13.3, 11.26, 309.1
4640, 569.64, -6.00, 13.1, 11.53, 309.6
4660, 568.19, -6.14, 13.0, 11.69, 310.1
4680, 566.75, -6.35, 12.9, 11.76, 310.9
4700, 565.31, -6.48, 12.9, 11.71, 312.2
4720, 563.87, -6.61, 13.0, 11.59, 313.3
4740, 562.43, -6.73, 13.0, 11.37, 313.2
4760, 561.00, -6.98, 12.8, 11.08, 311.9
4780, 559.57, -7.16, 12.6, 10.82, 311.1
4800, 558.14, -7.25, 12.5, 10.65, 310.6
4820, 556.71, -7.38, 12.3, 10.47, 309.5
4840, 555.29, -7.47, 12.2, 10.05, 308.9
4860, 553.87, -7.55, 12.1, 9.50, 307.5
4880, 552.45, -7.63, 12.1, 8.99, 310.9
4900, 551.04, -7.69, 11.9, 8.87, 316.3
4920, 549.63, -7.65, 11.6, 8.94, 320.2
4940, 548.22, -7.61, 11.0, 9.10, 322.9
4960, 546.82, -7.65, 10.4, 9.26, 323.5
4980, 545.42, -7.72, 10.0, 9.38, 322.2
5000, 544.02, -7.86, 9.7, 9.46, 319.9
5020, 542.63, -8.02, 9.5, 9.53, 318.8
5040, 541.24, -8.16, 9.5, 9.62, 319.6
5060, 539.85, -8.31, 9.4, 9.81, 321.2
5080, 538.46, -8.50, 9.4, 10.06, 322.5
5100, 537.08, -8.68, 9.5, 10.27, 323.5
5120, 535.70, -8.82, 9.5, 10.45, 323.8
5140, 534.33, -8.91, 9.6, 10.54, 323.8
5160, 532.95, -8.99, 9.7, 10.60, 324.5
5180, 531.58, -9.11, 9.7, 10.67, 324.7
5200, 530.22, -9.29, 9.7, 10.77, 325.1
5220, 528.85, -9.46, 9.6, 10.84, 324.9
5240, 527.49, -9.60, 9.6, 10.88, 324.9
5260, 526.13, -9.74, 9.5, 10.84, 324.8
5280, 524.77, -9.88, 9.5, 10.77, 324.6
5300, 523.42, -10.04, 9.4, 10.65, 323.8
5320, 522.07, -10.23, 9.5, 10.54, 323.2
5340, 520.72, -10.43, 9.6, 10.44, 322.7
5360, 519.37, -10.54, 9.7, 10.33, 322.2
5380, 518.03, -10.60, 9.9, 10.04, 321.9
5400, 516.69, -10.68, 9.9, 9.73, 322.2
5420, 515.35, -10.80, 9.9, 9.32, 323.4
5440, 514.02, -10.91, 9.8, 8.98, 324.5
5460, 512.68, -11.01, 9.6, 8.80, 324.7
5480, 511.36, -11.15, 9.5, 8.70, 324.5
5500, 510.03, -11.29, 9.4, 8.62, 324.9
5520, 508.71, -11.37, 9.4, 8.52, 325.0
5540, 507.39, -11.42, 9.3, 8.45, 324.9
5560, 506.07, -11.47, 9.2, 8.29, 324.3
5580, 504.76, -11.57, 9.1, 8.15, 324.8
5600, 503.45, -11.70, 9.0, 7.92, 324.6
5620, 502.14, -11.84, 9.0, 7.66, 324.4
5640, 500.83, -11.97, 8.9, 7.35, 322.7
5660, 499.53, -12.07, 8.8, 7.17, 322.2
5680, 498.23, -12.14, 8.7, 7.14, 323.2
5700, 496.93, -12.26, 8.6, 7.17, 325.5
5720, 495.64, -12.37, 8.6, 7.25, 326.9
5740, 494.35, -12.51, 8.5, 7.29, 326.9
5760, 493.06, -12.70, 8.5, 7.09, 325.3
5780, 491.77, -12.84, 8.5, 6.67, 322.9
5800, 490.49, -12.98, 8.5, 6.30, 319.8
5820, 489.21, -13.04, 8.5, 5.97, 317.8
5840, 487.93, -13.10, 8.5, 5.80, 316.5
5860, 486.66, -13.14, 8.5, 5.99, 317.8
5880, 485.39, -13.20, 8.2, 6.30, 321.0
5900, 484.12, -13.25, 7.9, 6.58, 322.9
5920, 482.86, -13.32, 7.6, 6.63, 322.0
5940, 481.59, -13.33, 7.3, 6.65, 316.1
5960, 480.34, -13.33, 7.2, 6.58, 310.7
5980, 479.08, -13.35, 7.0, 6.50, 306.0
6000, 477.83, -13.44, 7.0, 6.35, 303.1
6020, 476.58, -13.56, 7.0, 6.25, 300.0
6040, 475.33, -13.69, 7.0, 6.31, 295.9
6060, 474.09, -13.80, 7.0, 6.42, 291.6
6080, 472.85, -13.91, 7.1, 6.63, 288.1
6100, 471.61, -14.05, 7.2, 6.85, 285.6
6120, 470.37, -14.22, 7.3, 7.00, 283.2
6140, 469.14, -14.40, 7.3, 7.06, 279.6
6160, 467.90, -14.54, 7.4, 7.20, 276.2
6180, 466.68, -14.68, 7.6, 7.32, 273.0
6200, 465.45, -14.85, 7.7, 7.41, 270.9
6220, 464.22, -15.04, 7.9, 7.48, 269.3
6240, 463.00, -15.21, 8.0, 7.48, 267.7
6260, 461.78, -15.38, 8.3, 7.47, 265.1
6280, 460.57, -15.54, 8.5, 7.50, 263.7
6300, 459.35, -15.67, 8.7, 7.48, 264.4
6320, 458.14, -15.81, 8.8, 7.48, 265.4
6340, 456.93, -16.00, 8.9, 7.37, 266.0
6360, 455.72, -16.17, 9.0, 7.28, 266.1
6380, 454.52, -16.34, 9.0, 7.18, 267.3
6400, 453.32, -16.48, 8.9, 7.09, 269.1
6420, 452.12, -16.62, 8.9, 7.07, 271.2
6440, 450.92, -16.75, 8.8, 7.11, 272.7
6460, 449.73, -16.91, 8.8, 7.20, 273.7
6480, 448.53, -17.08, 8.7, 7.32, 274.6
6500, 447.34, -17.22, 8.7, 7.47, 275.9
6520, 446.16, -17.38, 8.8, 7.54, 276.9
6540, 444.97, -17.64, 8.9, 7.56, 278.1
6560, 443.79, -17.89, 9.0, 7.52, 278.8
6580, 442.61, -18.14, 9.1, 7.48, 280.2
6600, 441.43, -18.33, 9.1, 7.43, 281.3
6620, 440.25, -18.43, 9.1, 7.39, 281.6
6640, 439.08, -18.56, 9.1, 7.34, 281.8
6660, 437.91, -18.69, 9.0, 7.24, 281.8
6680, 436.74, -18.84, 9.0, 7.11, 282.1
6700, 435.57, -18.97, 9.0, 6.96, 283.2
6720, 434.41, -19.08, 8.9, 6.87, 285.3
6740, 433.25, -19.20, 8.9, 6.78, 286.8
6760, 432.09, -19.37, 8.8, 6.75, 288.8
6780, 430.93, -19.55, 8.6, 6.76, 291.1
6800, 429.78, -19.64, 8.5, 6.71, 292.8
6820, 428.63, -19.83, 8.3, 6.65, 293.2
6840, 427.48, -20.08, 8.1, 6.56, 293.7
6860, 426.33, -20.27, 8.0, 6.42, 296.4
6880, 425.19, -20.42, 7.9, 6.42, 298.1
6900, 424.04, -20.54, 7.7, 6.49, 298.6
6920, 422.90, -20.68, 7.6, 6.62, 299.7
6940, 421.76, -20.78, 7.5, 6.85, 300.9
6960, 420.63, -20.85, 7.4, 7.10, 302.5
6980, 419.50, -20.95, 7.3, 7.22, 303.1
7000, 418.37, -21.04, 7.2, 7.36, 304.1
7020, 417.24, -21.20, 7.1, 7.44, 304.1
7040, 416.12, -21.35, 7.0, 7.52, 303.7
7060, 414.99, -21.49, 7.0, 7.56, 304.5
7080, 413.87, -21.68, 7.0, 7.61, 305.8
7100, 412.76, -21.84, 7.0, 7.72, 306.0
7120, 411.64, -22.12, 7.1, 7.85, 305.7
7140, 410.53, -22.35, 7.1, 8.00, 304.9
7160, 409.41, -22.53, 7.2, 8.10, 303.8
7180, 408.30, -22.66, 7.4, 8.14, 303.4
7200, 407.20, -22.72, 7.5, 8.18, 304.4
7220, 406.09, -22.79, 7.6, 8.17, 305.2
7240, 404.99, -22.93, 7.8, 8.05, 306.8
7260, 403.89, -23.09, 8.0, 7.88, 309.6
7280, 402.80, -23.20, 8.1, 7.70, 312.1
7300, 401.70, -23.34, 8.2, 7.55, 314.0
7320, 400.61, -23.48, 8.3, 7.41, 314.7
7340, 399.52, -23.62, 8.4, 7.32, 315.2
7360, 398.43, -23.78, 8.5, 7.26, 315.2
7380, 397.35, -23.92, 8.6, 7.26, 314.3
7400, 396.26, -24.00, 8.6, 7.34, 313.5
7420, 395.18, -24.15, 8.7, 7.53, 313.0
7440, 394.11, -24.35, 8.8, 7.91, 312.8
7460, 393.03, -24.47, 8.8, 8.39, 311.9
7480, 391.96, -24.63, 8.8, 8.69, 312.1
7500, 390.89, -24.73, 8.8, 9.02, 312.6
7520, 389.82, -24.80, 8.8, 9.23, 312.7
7540, 388.75, -24.88, 8.9, 9.39, 312.5
7560, 387.69, -25.06, 9.2, 9.46, 312.1
7580, 386.63, -25.30, 9.7, 9.56, 311.9
7600, 385.57, -25.51, 10.3, 9.62, 311.3
7620, 384.51, -25.64, 10.8, 9.67, 311.4
7640, 383.45, -25.78, 11.5, 9.75, 311.4
7660, 382.40, -25.92, 12.2, 9.77, 311.8
7680, 381.35, -26.07, 12.9, 9.81, 311.4
7700, 380.30, -26.27, 13.6, 9.80, 311.1
7720, 379.26, -26.45, 14.1, 9.79, 310.9
7740, 378.21, -26.65, 14.8, 9.75, 310.9
7760, 377.17, -26.82, 15.3, 9.76, 311.3
7780, 376.13, -27.10, 15.9, 9.80, 311.1
7800, 375.09, -27.46, 16.4, 9.93, 310.7
7820, 374.05, -27.73, 16.8, 10.07, 310.7
7840, 373.02, -27.90, 17.2, 10.17, 311.2
7860, 371.99, -28.07, 17.7, 10.31, 312.2
7880, 370.96, -28.21, 18.1, 10.39, 313.1
7900, 369.93, -28.36, 18.5, 10.59, 313.2
7920, 368.90, -28.56, 18.9, 10.80, 313.6
7940, 367.88, -28.73, 19.2, 10.96, 314.5
7960, 366.86, -28.89, 19.3, 10.94, 315.8
7980, 365.84, -29.10, 19.5, 10.85, 317.7
8000, 364.82, -29.33, 19.5, 10.70, 319.3
8020, 363.80, -29.51, 19.5, 10.49, 321.1
8040, 362.79, -29.59, 19.5, 10.42, 320.6
8060, 361.78, -29.64, 19.5, 10.37, 319.8
8080, 360.77, -29.75, 19.5, 10.46, 319.5
8100, 359.76, -29.93, 19.5, 10.50, 319.7
8120, 358.76, -30.05, 19.5, 10.93, 320.4
8140, 357.75, -30.27, 19.5, 11.34, 322.2
8160, 356.75, -30.46, 19.5, 11.58, 324.3
8180, 355.75, -30.51, 19.4, 11.77, 325.0
8200, 354.76, -30.55, 19.3, 11.75, 326.2
8220, 353.77, -30.56, 19.3, 11.93, 327.0
8240, 352.78, -30.71, 19.1, 12.21, 329.2
8260, 351.79, -30.87, 18.9, 12.53, 331.7
8280, 350.80, -30.98, 18.8, 12.75, 332.4
8300, 349.82, -31.15, 18.5, 12.90, 333.5
8320, 348.84, -31.25, 18.3, 13.14, 333.9
8340, 347.86, -31.33, 18.1, 13.34, 334.4
8360, 346.88, -31.49, 17.9, 13.40, 334.9
8380, 345.90, -31.72, 17.6, 13.40, 335.5
8400, 344.93, -31.87, 17.4, 13.31, 336.1
