# Radiation correction v2.4. Params: lat=43.0265, lon=-87.6137, utc_time=2023-09-14 20:49
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
4120, 603.56, -2.70, 15.0, 8.56, 311.3
4140, 602.05, -2.76, 14.5, 8.70, 309.6
4160, 600.54, -2.82, 14.1, 8.80, 308.9
4180, 599.03, -2.97, 13.8, 8.85, 309.1
4200, 597.52, -3.13, 13.7, 8.94, 308.9
4220, 596.02, -3.19, 13.7, 9.11, 308.8
4240, 594.52, -3.24, 13.6, 9.32, 308.9
4260, 593.02, -3.39, 13.4, 9.50, 310.8
4280, 591.53, -3.53, 13.2, 9.73, 313.1
4300, 590.04, -3.56, 12.9, 9.92, 314.2
4320, 588.56, -3.58, 12.6, 10.05, 315.8
4340, 587.07, -3.61, 12.4, 10.23, 317.2
4360, 585.59, -3.73, 12.2, 10.47, 319.1
4380, 584.12, -3.92, 12.1, 10.69, 319.7
4400, 582.65, -4.03, 12.0, 10.95, 319.4
4420, 581.18, -4.15, 11.8, 11.06, 320.1
4440, 579.71, -4.24, 11.5, 11.14, 321.1
4460, 578.24, -4.31, 11.2, 11.07, 322.3
4480, 576.78, -4.34, 11.0, 10.92, 322.9
4500, 575.33, -4.39, 10.7, 10.59, 322.5
4520, 573.87, -4.47, 10.4, 10.18, 320.4
4540, 572.42, -4.55, 10.1, 9.90, 317.4
4560, 570.97, -4.62, 9.9, 9.56, 315.3
4580, 569.53, -4.77, 9.5, 9.27, 314.4
4600, 568.09, -4.89, 9.3, 9.03, 314.3
4620, 566.65, -4.97, 9.2, 8.89, 314.5
4640, 565.21, -5.09, 8.9, 8.80, 316.4
4660, 563.78, -5.23, 8.7, 8.77, 319.4
4680, 562.35, -5.34, 8.5, 8.89, 321.4
4700, 560.93, -5.44, 8.3, 8.96, 322.5
4720, 559.51, -5.46, 8.2, 9.12, 322.6
