%TITLE%
 XXX   230914/1847
 Saved by user: User on 20230914/1933 UTC
   LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
  994.28,    180.00,  -9999.00,  -9999.00,  -9999.00,  -9999.00
  991.98,    200.00,     17.99,      7.91,    107.05,      6.56
  989.67,    220.00,     17.84,      7.80,    106.88,      6.52
  987.37,    240.00,     17.87,      7.79,    104.61,      6.68
  985.07,    260.00,     17.90,      7.77,    103.02,      6.74
  982.78,    280.00,     17.79,      7.68,    102.53,      7.00
  980.49,    300.00,     17.46,      7.51,    100.04,      7.08
  978.21,    320.00,     17.25,      7.56,     98.94,      7.14
  975.93,    340.00,     17.28,      7.69,     99.00,      7.15
  973.65,    360.00,     17.15,      7.58,     97.77,      7.17
  971.38,    380.00,     16.88,      7.38,     97.47,      7.09
  969.11,    400.00,     16.67,      7.31,    100.67,      7.01
  966.84,    420.00,     16.51,      7.27,    102.64,      6.94
  964.58,    440.00,     16.30,      7.19,    102.88,      6.72
  962.33,    460.00,     15.98,      7.06,    104.08,      6.67
  960.07,    480.00,     15.68,      6.98,    107.98,      6.61
  957.82,    500.00,     15.36,      6.95,    114.47,      6.63
  955.57,    520.00,     15.12,      6.95,    118.11,      6.75
  953.33,    540.00,     14.88,      6.91,    117.94,      6.81
  951.09,    560.00,     14.74,      6.89,    118.33,      6.82
  948.85,    580.00,     14.64,      6.79,    119.32,      6.78
  946.62,    600.00,     14.53,      6.60,    123.01,      6.73
  944.39,    620.00,     14.34,      6.35,    129.55,      6.40
  942.16,    640.00,     14.23,      6.25,    140.91,      5.85
  939.94,    660.00,     14.11,      6.12,    150.13,      5.24
  937.72,    680.00,     13.92,      5.93,    159.92,      4.51
  935.51,    700.00,     13.64,      5.75,    178.61,      3.91
  933.30,    720.00,     13.62,      5.78,    197.36,      3.61
  931.10,    740.00,     13.68,      5.71,    202.68,      3.59
  928.90,    760.00,     13.66,      5.59,    206.87,      3.50
  926.70,    780.00,     13.50,      5.44,    206.82,      3.29
  924.51,    800.00,     13.25,      5.27,    202.45,      3.20
  922.32,    820.00,     13.01,      5.20,    199.17,      3.16
  920.14,    840.00,     12.88,      5.25,    202.31,      3.36
  917.96,    860.00,     12.79,      5.27,    213.75,      3.56
  915.79,    880.00,     12.68,      5.15,    225.68,      3.78
  913.62,    900.00,     12.50,      4.98,    235.38,      3.95
  911.45,    920.00,     12.29,      4.76,    243.16,      4.21
  909.29,    940.00,     12.05,      4.61,    249.23,      4.47
  907.13,    960.00,     11.89,      4.57,    250.24,      4.79
  904.97,    980.00,     11.84,      4.64,    250.71,      5.36
  902.82,   1000.00,     11.75,      4.64,    254.74,      6.05
  900.67,   1020.00,     11.62,      4.62,    260.66,      6.77
