UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
15:17:47, 143, 0, 100358,  ,  , 21.19, 50.60,  ,  ,  , 
15:17:49, 143, 0, 100358,  ,  , 21.19, 50.65,  ,  ,  , 
15:17:50, 143, 0, 100356,  ,  , 21.19, 51.05,  ,  ,  , 
15:17:51, 143, 0, 100355,  ,  , 21.22, 51.45,  ,  ,  , 
15:17:52, 143, 0, 100354,  ,  , 21.22, 52.05,  ,  ,  , 
15:17:52, 422, 279, 97113, 4.50, 95.10, 9.32, 30.60,  ,  ,  , 
15:17:53, 1053, 910, 90021, 4.90, 96.70, 9.30, 30.55,  ,  ,  , 
15:17:54, 1735, 1592, 82930, 4.30, 101.00, 9.30, 30.55,  , 43.126292, -87.848092, 
15:18:27, 142, 0, 100360,  ,  , 21.11, 51.20,  ,  ,  , -49.0
15:18:28, 142, 0, 100359,  ,  , 21.10, 51.25,  ,  ,  , -47.6
15:18:29, 142, 0, 100358,  ,  , 21.10, 51.25,  ,  ,  , -46.2
15:18:30, 143, 0, 100358,  ,  , 21.09, 51.30,  ,  ,  , -44.9
15:18:33, 142, 0, 100360, 0.35, 11.90, 21.08, 51.40,  , 43.131295, -87.841882, -41.5
15:18:34, 142, 0, 100358, 0.25, 11.90, 21.07, 51.45,  ,  ,  , -39.6
15:18:35, 143, 0, 100358, 0.40, 65.20, 21.07, 51.45, 23.5, 42.981330, -87.758527, -38.6
15:18:36, 1699, 1556, 83292, 4.60, 94.10, 9.29, 32.65,  , 42.942720, -87.729020, -0.9
15:18:46, 1690, 1547, 83378, 5.00, 94.30, 9.52, 32.40,  ,  ,  , 113.5
15:18:47, 1689, 1546, 83387, 4.60, 100.70, 9.41, 32.40,  ,  ,  , 121.1
15:18:48, 1689, 1546, 83396, 4.40, 96.00, 9.37, 32.35,  , 42.975992, -87.761678, -0.9
15:18:49, 1688, 1545, 83400, 4.70, 92.20, 9.37, 32.35,  ,  ,  , -0.8
15:18:50, 1688, 1545, 83405, 4.55, 98.60, 9.39, 32.35,  ,  ,  , -0.8
15:18:51, 1687, 1544, 83410, 4.25, 96.50, 9.39, 32.35,  , 42.992647, -87.761515, -0.8
15:18:52, 1686, 1543, 83417, 4.65, 92.20, 9.46, 32.35,  ,  ,  , -0.8
