# Radiation correction v2.4. Params: lat=43.0273, lon=-87.8420, utc_time=2023-09-14 14:33
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1660, 823.23, 5.87, 37.9, 4.60, 280.2
1680, 821.23, 5.85, 36.8, 4.28, 284.1
1700, 819.23, 5.89, 34.3, 3.91, 290.0
1720, 817.24, 5.98, 30.2, 3.62, 297.2
1740, 815.26, 6.04, 24.8, 3.36, 306.1
1760, 813.27, 6.13, 19.2, 3.45, 313.7
1780, 811.30, 6.17, 15.0, 3.68, 321.5
1800, 809.33, 6.22, 12.6, 3.89, 328.1
1820, 807.36, 6.26, 11.8, 4.07, 332.4
1840, 805.40, 6.29, 11.6, 4.17, 333.2
1860, 803.44, 6.27, 11.6, 4.16, 331.1
1880, 801.47, 6.22, 11.2, 4.05, 326.8
1900, 799.52, 6.13, 10.9, 3.90, 323.9
1920, 797.58, 6.04, 10.5, 3.74, 321.3
1940, 795.63, 5.92, 10.3, 3.66, 318.7
1960, 793.70, 5.77, 10.2, 3.59, 315.4
1980, 791.76, 5.60, 10.3, 3.58, 313.3
2000, 789.84, 5.43, 10.4, 3.68, 310.8
2020, 787.91, 5.33, 10.5, 3.84, 307.9
2040, 785.99, 5.26, 10.5, 4.13, 306.9
2060, 784.07, 5.24, 10.5, 4.61, 309.6
2080, 782.16, 5.27, 10.7, 5.11, 315.5
2100, 780.25, 5.25, 11.1, 5.45, 319.0
2120, 778.35, 5.23, 11.6, 5.89, 322.1
2140, 776.45, 5.19, 12.2, 6.39, 324.9
2160, 774.56, 5.16, 12.6, 6.87, 327.5
2180, 772.67, 5.17, 12.8, 7.24, 328.1
2200, 770.77, 5.21, 12.6, 7.45, 327.0
2220, 768.89, 5.19, 12.5, 7.51, 325.8
2240, 767.01, 5.07, 13.2, 7.48, 324.9
2260, 765.14, 4.88, 15.0, 7.51, 324.5
2280, 763.27, 4.72, 16.8, 7.53, 324.9
2300, 761.40, 4.63, 18.0, 7.52, 325.4
2320, 759.54, 4.62, 18.0, 7.57, 324.7
2340, 757.69, 4.68, 17.0, 7.67, 322.7
2360, 755.83, 4.68, 15.8, 7.78, 319.6
2380, 753.99, 4.63, 16.1, 7.87, 318.8
2400, 752.14, 4.58, 16.8, 7.90, 320.9
2420, 750.31, 4.56, 17.1, 7.93, 325.8
2440, 748.47, 4.57, 16.8, 7.97, 330.3
2460, 746.64, 4.62, 16.3, 7.93, 334.2
2480, 744.82, 4.71, 15.5, 7.94, 336.8
2500, 743.00, 4.81, 14.5, 7.95, 336.9
2520, 741.20, 4.94, 13.5, 7.96, 335.4
2540, 739.39, 4.94, 12.9, 8.01, 334.2
2560, 737.58, 4.88, 12.5, 8.18, 334.9
2580, 735.78, 4.92, 11.3, 8.36, 337.8
2600, 733.99, 5.10, 9.5, 8.55, 340.8
2620, 732.20, 5.29, 7.7, 8.70, 342.8
2640, 730.41, 5.44, 6.2, 8.70, 343.3
2660, 728.63, 5.47, 5.4, 8.54, 343.4
2680, 726.85, 5.40, 5.2, 8.32, 343.6
2700, 725.08, 5.30, 5.3, 8.10, 343.6
2720, 723.31, 5.27, 5.4, 7.82, 343.1
2740, 721.55, 5.28, 5.4, 7.54, 342.9
2760, 719.79, 5.22, 5.3, 7.33, 342.9
2780, 718.03, 5.16, 5.0, 7.07, 344.0
2800, 716.28, 5.11, 4.9, 6.84, 344.9
2820, 714.52, 5.07, 4.8, 6.62, 345.8
2840, 712.78, 5.01, 4.7, 6.46, 346.7
2860, 711.03, 5.00, 4.8, 6.37, 348.0
2880, 709.30, 4.94, 4.9, 6.43, 348.0
2900, 707.56, 4.85, 4.8, 6.55, 347.4
2920, 705.83, 4.72, 4.8, 6.64, 346.4
2940, 704.11, 4.58, 4.8, 6.70, 343.4
2960, 702.39, 4.49, 4.8, 6.70, 341.1
2980, 700.67, 4.45, 4.9, 6.61, 339.3
3000, 698.95, 4.45, 4.9, 6.51, 337.9
3020, 697.24, 4.40, 5.0, 6.47, 338.1
3040, 695.54, 4.24, 5.0, 6.48, 339.8
3060, 693.83, 4.13, 5.0, 6.54, 340.1
3080, 692.13, 4.07, 5.4, 6.60, 339.3
3100, 690.44, 4.00, 6.4, 6.64, 338.5
3120, 688.74, 3.88, 7.5, 6.65, 337.8
3140, 687.05, 3.73, 8.4, 6.64, 334.5
3160, 685.37, 3.63, 8.9, 6.61, 331.1
3180, 683.69, 3.54, 9.2, 6.55, 329.4
3200, 682.01, 3.40, 9.7, 6.48, 327.3
3220, 680.33, 3.24, 10.2, 6.37, 325.4
3240, 678.66, 3.11, 10.6, 6.36, 326.6
3260, 676.99, 2.95, 10.7, 6.41, 328.6
3280, 675.33, 2.80, 10.8, 6.49, 330.1
3300, 673.67, 2.62, 10.7, 6.51, 332.0
3320, 672.01, 2.54, 10.6, 6.46, 332.4
3340, 670.35, 2.47, 10.6, 6.33, 330.2
3360, 668.70, 2.35, 10.9, 6.25, 328.3
3380, 667.05, 2.16, 11.2, 6.19, 327.8
3400, 665.40, 1.97, 11.8, 6.16, 327.4
3420, 663.76, 1.76, 13.3, 6.15, 326.6
3440, 662.12, 1.57, 15.2, 6.14, 326.0
3460, 660.48, 1.34, 17.1, 6.15, 325.6
3480, 658.85, 1.15, 19.1, 6.19, 326.2
3500, 657.22, 0.93, 20.8, 6.22, 326.9
3520, 655.59, 0.68, 22.5, 6.23, 324.6
3540, 653.96, 0.50, 23.8, 6.29, 321.3
3560, 652.34, 0.39, 24.9, 6.30, 318.3
3580, 650.72, 0.33, 25.8, 6.29, 315.9
3600, 649.11, 0.26, 26.9, 6.26, 314.5
3620, 647.49, 0.08, 28.2, 6.18, 313.9
3640, 645.88, -0.11, 29.3, 6.15, 313.2
3660, 644.28, -0.27, 30.2, 6.13, 311.5
3680, 642.67, -0.38, 30.7, 6.10, 310.8
3700, 641.07, -0.63, 31.2, 6.00, 311.8
3720, 639.48, -0.85, 31.4, 5.85, 313.2
3740, 637.88, -1.00, 31.5, 5.65, 312.8
3760, 636.29, -1.19, 31.6, 5.57, 310.7
3780, 634.70, -1.29, 31.7, 5.67, 309.5
3800, 633.12, -1.36, 31.4, 5.81, 307.9
3820, 631.54, -1.38, 29.4, 6.03, 308.9
3840, 629.96, -1.34, 26.8, 6.29, 311.1
3860, 628.39, -1.39, 24.7, 6.49, 313.3
3880, 626.82, -1.56, 23.0, 6.52, 314.9
3900, 625.25, -1.74, 21.9, 6.56, 315.6
3920, 623.68, -1.87, 21.5, 6.53, 315.4
3940, 622.12, -2.02, 21.4, 6.47, 314.6
3960, 620.57, -2.22, 21.4, 6.38, 314.6
3980, 619.01, -2.37, 21.4, 6.35, 316.1
4000, 617.46, -2.44, 21.8, 6.39, 316.1
4020, 615.91, -2.54, 22.8, 6.48, 315.0
4040, 614.36, -2.63, 24.1, 6.67, 314.5
4060, 612.82, -2.69, 25.2, 7.02, 315.7
4080, 611.28, -2.78, 25.6, 7.49, 317.7
4100, 609.75, -3.01, 25.7, 7.92, 319.0
4120, 608.21, -3.27, 25.4, 8.31, 318.6
4140, 606.68, -3.40, 25.0, 8.48, 316.7
4160, 605.15, -3.48, 24.8, 8.48, 315.7
4180, 603.63, -3.60, 24.6, 8.40, 315.9
4200, 602.11, -3.75, 24.4, 8.35, 315.8
4220, 600.59, -3.93, 24.2, 8.26, 315.4
4240, 599.08, -4.15, 24.0, 8.13, 315.4
4260, 597.57, -4.38, 23.3, 8.03, 316.5
4280, 596.06, -4.52, 22.4, 7.96, 317.6
4300, 594.55, -4.60, 21.2, 7.89, 318.1
4320, 593.05, -4.68, 20.3, 7.92, 317.3
4340, 591.55, -4.85, 19.9, 7.92, 316.3
4360, 590.05, -5.07, 19.8, 7.89, 316.0
4380, 588.55, -5.26, 20.1, 7.87, 315.8
4400, 587.06, -5.40, 20.5, 7.97, 315.3
4420, 585.57, -5.62, 20.9, 8.08, 314.5
4440, 584.09, -5.82, 21.2, 8.26, 314.6
4460, 582.60, -5.95, 21.2, 8.35, 315.0
4480, 581.12, -6.04, 20.7, 8.42, 315.9
4500, 579.65, -6.10, 19.4, 8.44, 317.2
4520, 578.17, -6.18, 18.3, 8.43, 318.0
4540, 576.70, -6.30, 17.8, 8.38, 318.8
4560, 575.23, -6.46, 17.6, 8.38, 319.7
4580, 573.77, -6.55, 17.3, 8.43, 320.6
4600, 572.31, -6.71, 17.0, 8.55, 321.4
4620, 570.85, -6.87, 16.7, 8.73, 322.4
4640, 569.39, -7.01, 16.5, 9.11, 323.2
4660, 567.94, -7.07, 16.1, 9.39, 322.7
4680, 566.49, -7.09, 15.9, 9.62, 322.3
4700, 565.05, -7.13, 15.7, 9.77, 320.8
4720, 563.60, -7.19, 15.3, 9.86, 318.2
4740, 562.16, -7.23, 15.0, 10.05, 317.2
4760, 560.73, -7.31, 14.4, 10.09, 317.2
4780, 559.30, -7.36, 13.9, 10.13, 317.5
4800, 557.87, -7.55, 13.7, 10.10, 315.4
4820, 556.44, -7.81, 13.5, 10.13, 312.8
4840, 555.01, -7.99, 13.4, 10.14, 311.1
4860, 553.59, -8.07, 13.3, 9.74, 312.4
4880, 552.17, -8.23, 13.1, 9.25, 311.5
4900, 550.76, -8.37, 12.9, 8.32, 306.2
4920, 549.35, -8.46, 12.7, 8.19, 307.8
4940, 547.94, -8.53, 12.6, 7.99, 311.5
4960, 546.53, -8.70, 12.4, 8.53, 310.8
4980, 545.12, -8.94, 12.3, 8.65, 309.9
5000, 543.72, -9.16, 12.3, 8.73, 309.3
5020, 542.32, -9.22, 12.3, 8.69, 310.6
5040, 540.93, -9.32, 12.3, 8.74, 310.8
5060, 539.54, -9.49, 12.3, 8.83, 310.5
5080, 538.15, -9.62, 12.4, 8.92, 309.4
5100, 536.76, -9.68, 12.2, 9.04, 310.1
5120, 535.37, -9.85, 11.6, 9.12, 313.3
5140, 533.99, -9.96, 11.2, 9.18, 315.9
5160, 532.62, -10.07, 11.1, 9.13, 316.7
5180, 531.24, -10.18, 11.0, 9.24, 316.4
5200, 529.87, -10.29, 11.0, 9.14, 316.7
5220, 528.50, -10.37, 10.9, 9.09, 316.3
5240, 527.13, -10.47, 10.8, 9.03, 316.1
5260, 525.77, -10.57, 10.8, 9.02, 316.0
5280, 524.41, -10.67, 10.7, 9.01, 315.9
5300, 523.05, -10.75, 10.7, 8.96, 315.7
5320, 521.70, -10.82, 11.0, 8.80, 316.8
5340, 520.35, -10.91, 11.2, 8.78, 317.8
5360, 519.00, -11.00, 11.4, 8.76, 317.6
5380, 517.65, -11.09, 11.4, 8.74, 317.0
5400, 516.31, -11.21, 11.1, 8.78, 317.4
5420, 514.97, -11.41, 10.6, 8.69, 318.1
5440, 513.64, -11.62, 10.0, 8.54, 318.2
5460, 512.30, -11.78, 9.6, 8.34, 317.6
5480, 510.97, -11.91, 9.5, 8.00, 317.3
5500, 509.64, -12.01, 9.5, 8.04, 316.9
5520, 508.32, -12.11, 9.4, 8.07, 316.6
5540, 506.99, -12.21, 9.3, 8.10, 316.3
5560, 505.67, -12.32, 9.3, 8.13, 316.0
5580, 504.36, -12.42, 9.2, 8.16, 315.7
5600, 503.04, -12.52, 9.2, 8.19, 315.4
5620, 501.73, -12.62, 9.1, 8.22, 315.0
5640, 500.43, -12.72, 9.0, 8.25, 314.7
5660, 499.12, -12.83, 9.0, 8.28, 314.4
5680, 497.82, -12.97, 8.9, 8.53, 312.6
5700, 496.52, -13.08, 8.9, 8.57, 312.1
5720, 495.22, -13.19, 8.8, 8.72, 311.6
5740, 493.93, -13.29, 8.8, 8.78, 311.2
5760, 492.64, -13.40, 8.7, 8.83, 310.7
5780, 491.35, -13.54, 8.8, 8.96, 309.3
5800, 490.07, -13.66, 8.9, 9.05, 308.2
5820, 488.78, -13.76, 9.1, 9.09, 307.8
5840, 487.50, -13.92, 9.2, 9.09, 307.2
5860, 486.23, -14.07, 9.4, 9.02, 306.4
5880, 484.95, -14.20, 9.6, 8.90, 305.8
5900, 483.68, -14.43, 9.8, 8.76, 304.2
5920, 482.41, -14.61, 10.0, 8.65, 303.1
5940, 481.14, -14.75, 10.1, 8.58, 302.6
5960, 479.88, -14.95, 10.3, 8.55, 301.7
5980, 478.62, -15.03, 10.4, 8.42, 300.6
6000, 477.36, -14.98, 10.4, 8.50, 297.1
6020, 476.10, -14.97, 10.4, 8.53, 293.9
6040, 474.85, -15.02, 10.2, 8.49, 292.9
6060, 473.60, -15.08, 9.9, 8.29, 292.7
6080, 472.35, -15.09, 9.6, 8.08, 295.2
6100, 471.11, -15.03, 9.4, 7.68, 299.8
6120, 469.87, -14.90, 9.0, 7.44, 305.9
6140, 468.64, -14.82, 8.8, 7.28, 310.1
6160, 467.40, -14.83, 8.6, 7.34, 312.0
6180, 466.17, -14.88, 8.5, 7.35, 314.3
6200, 464.94, -14.96, 8.4, 7.38, 315.7
6220, 463.71, -15.12, 8.4, 7.36, 317.1
6240, 462.49, -15.39, 8.4, 7.32, 318.2
6260, 461.27, -15.56, 8.4, 7.39, 318.4
6280, 460.05, -15.84, 8.5, 7.48, 318.4
6300, 458.84, -16.11, 8.6, 7.69, 317.7
6320, 457.63, -16.19, 8.7, 7.77, 318.6
6340, 456.42, -16.30, 8.7, 7.83, 319.0
6360, 455.21, -16.53, 8.8, 7.89, 319.3
6380, 454.01, -16.67, 8.9, 7.93, 318.7
6400, 452.80, -16.81, 9.1, 7.97, 317.3
6420, 451.60, -17.08, 9.2, 8.09, 315.2
6440, 450.40, -17.34, 9.3, 8.20, 313.3
6460, 449.21, -17.50, 9.5, 8.30, 312.3
6480, 448.02, -17.61, 9.7, 8.38, 311.1
6500, 446.82, -17.74, 9.8, 8.41, 311.1
6520, 445.64, -17.89, 10.0, 8.43, 311.6
6540, 444.45, -18.03, 10.1, 8.48, 312.8
6560, 443.27, -18.22, 10.3, 8.53, 312.9
6580, 442.08, -18.42, 10.4, 8.59, 313.0
6600, 440.90, -18.61, 10.5, 8.65, 313.2
6620, 439.73, -18.79, 10.7, 8.58, 314.8
6640, 438.55, -19.01, 10.8, 8.56, 315.3
6660, 437.38, -19.21, 11.0, 8.52, 315.8
6680, 436.21, -19.41, 11.1, 8.53, 316.3
6700, 435.04, -19.60, 11.2, 8.53, 316.8
6720, 433.88, -19.79, 11.3, 8.44, 317.4
6740, 432.72, -19.90, 11.4, 8.28, 318.0
6760, 431.55, -20.06, 11.4, 7.94, 319.4
6780, 430.40, -20.27, 11.6, 7.26, 321.3
6800, 429.24, -20.48, 11.7, 6.59, 323.2
6820, 428.08, -20.67, 11.8, 6.44, 324.9
6840, 426.93, -20.84, 11.8, 6.48, 326.5
6860, 425.78, -21.02, 11.9, 6.53, 328.2
6880, 424.64, -21.19, 11.9, 6.58, 329.8
6900, 423.49, -21.36, 12.0, 6.65, 329.6
6920, 422.35, -21.53, 12.0, 6.71, 330.9
6940, 421.21, -21.70, 12.1, 6.76, 332.1
6960, 420.07, -21.88, 12.1, 6.81, 333.4
6980, 418.94, -22.05, 12.2, 6.87, 334.7
7000, 417.80, -22.11, 12.2, 7.09, 328.5
7020, 416.67, -22.25, 12.1, 7.17, 324.2
7040, 415.54, -22.54, 12.0, 7.07, 325.2
7060, 414.42, -22.75, 11.9, 6.96, 326.8
7080, 413.29, -22.79, 11.9, 6.97, 328.3
7100, 412.17, -22.85, 11.9, 6.95, 329.4
7120, 411.05, -23.00, 12.0, 6.90, 331.0
7140, 409.93, -23.25, 12.1, 6.83, 333.3
7160, 408.82, -23.51, 12.1, 6.76, 335.6
7180, 407.71, -23.76, 12.2, 6.70, 337.9
7200, 406.60, -23.96, 12.3, 6.73, 334.4
7220, 405.49, -24.11, 12.4, 6.92, 333.6
7240, 404.38, -24.28, 12.4, 6.97, 333.1
7260, 403.28, -24.45, 12.5, 7.02, 332.6
7280, 402.18, -24.62, 12.6, 7.07, 332.0
7300, 401.08, -24.78, 12.7, 7.12, 331.5
7320, 399.98, -24.95, 12.8, 7.17, 331.0
7340, 398.89, -25.12, 12.8, 7.22, 330.5
7360, 397.80, -25.29, 12.9, 7.27, 330.0
7380, 396.71, -25.46, 13.0, 7.32, 329.5
7400, 395.62, -25.62, 13.1, 7.37, 328.9
7420, 394.53, -25.79, 13.2, 7.42, 328.4
7440, 393.45, -25.96, 13.2, 7.47, 327.9
7460, 392.37, -26.13, 13.3, 7.52, 327.4
7480, 391.29, -26.30, 13.4, 7.57, 326.9
7500, 390.22, -26.49, 13.5, 8.18, 321.8
7520, 389.14, -26.65, 13.6, 7.90, 319.9
7540, 388.07, -26.82, 13.7, 7.96, 319.0
7560, 387.00, -26.98, 13.8, 8.02, 318.1
7580, 385.93, -27.15, 13.9, 8.09, 317.2
7600, 384.87, -27.28, 13.9, 8.01, 315.9
7620, 383.80, -27.27, 14.0, 7.80, 314.2
7640, 382.74, -27.43, 14.1, 7.96, 314.6
7660, 381.69, -27.63, 14.3, 8.19, 316.1
7680, 380.63, -27.81, 14.4, 8.47, 314.9
7700, 379.58, -27.97, 14.5, 8.43, 315.3
7720, 378.53, -28.12, 14.7, 8.21, 319.2
7740, 377.48, -28.27, 14.9, 8.01, 306.9
7760, 376.43, -28.45, 15.1, 7.83, 306.6
7780, 375.38, -28.64, 15.3, 7.66, 306.3
7800, 374.34, -28.82, 15.5, 7.48, 306.0
7820, 373.30, -29.01, 15.7, 7.31, 305.7
7840, 372.26, -29.19, 15.9, 7.13, 305.5
7860, 371.23, -29.36, 16.1, 7.16, 306.8
7880, 370.19, -29.54, 16.3, 7.20, 309.2
7900, 369.16, -29.71, 16.6, 7.25, 311.3
