UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
20:02:03, 219, 0, 100182,  ,  , 21.69, 56.95,  ,  ,  , 
20:02:04, 219, 0, 100183,  ,  , 21.69, 57.05,  ,  ,  , 
20:02:05, 219, 0, 100186,  ,  , 21.69, 57.10,  ,  ,  , 
20:02:06, 219, 0, 100186,  ,  , 21.70, 57.10,  ,  ,  , 
20:02:07, 219, 0, 100187,  ,  , 21.71, 57.10,  ,  ,  , 
20:02:08, 219, 0, 100188,  ,  , 21.73, 57.10,  ,  ,  , 
20:02:09, 219, 0, 100185,  ,  , 21.76, 57.30,  ,  ,  , 
20:02:10, 219, 0, 100182,  ,  , 21.77, 57.50,  ,  ,  , 
20:02:11, 219, 0, 100180,  ,  , 21.82, 57.65,  ,  ,  , 
20:02:14, 219, 0, 100182,  ,  , 21.93, 58.15,  ,  ,  , 
20:02:15, 219, 0, 100183,  ,  , 21.94, 58.10,  ,  ,  , 0
20:02:16, 219, 0, 100184,  ,  , 21.99, 58.05,  ,  ,  , 0
20:02:17, 219, 0, 100183,  ,  , 22.00, 58.00,  ,  ,  , 0
20:02:18, 219, 0, 100182,  ,  , 22.02, 57.90,  ,  ,  , 0
20:02:19, 219, 0, 100182,  ,  , 22.09, 57.90,  ,  ,  , 0
20:02:20, 219, 0, 100183,  ,  , 22.12, 57.90,  ,  ,  , 0
20:02:21, 219, 0, 100185,  ,  , 22.15, 57.80,  ,  ,  , 0
20:02:22, 219, 0, 100188,  ,  , 22.19, 57.70,  ,  ,  , 0
20:02:23, 219, 0, 100185,  ,  , 22.19, 57.55,  ,  ,  , 0
20:02:24, 219, 0, 100182,  ,  , 22.20, 57.40,  ,  ,  , 0
20:02:25, 219, 0, 100180,  ,  , 22.25, 57.20,  ,  ,  , 0
20:02:29, 219, 0, 100181,  ,  , 22.43, 58.20,  ,  ,  , 0
20:02:30, 219, 0, 100181,  ,  , 22.47, 58.20,  ,  ,  , 0
20:02:31, 219, 0, 100182,  ,  , 22.49, 57.90,  ,  ,  , 0
20:02:31, 219, 0, 100185,  ,  , 22.54, 57.50,  ,  ,  , 0
20:02:32, 219, 0, 100188,  ,  , 22.58, 56.95,  ,  ,  , 0
20:02:33, 218, -1, 100192,  ,  , 22.60, 56.65,  ,  ,  , 0
20:02:34, 218, -1, 100197,  ,  , 22.53, 55.80,  ,  ,  , -0.1
20:02:35, 217, -2, 100204,  ,  , 22.57, 54.65,  ,  ,  , -0.1
20:02:36, 217, -2, 100212,  ,  , 22.58, 53.80,  ,  ,  , -0.2
20:02:37, 217, -2, 100211,  ,  , 22.57, 53.20,  ,  ,  , -0.2
20:02:38, 217, -2, 100210,  ,  , 22.48, 52.70,  ,  ,  , -0.2
20:02:39, 217, -2, 100210,  ,  , 22.47, 52.40, 25.8,  ,  , -0.2
20:02:40, 217, -2, 100208,  ,  , 22.53, 52.10,  ,  ,  , -0.2
20:02:41, 217, -2, 100207,  ,  , 22.58, 52.05,  ,  ,  , -0.2
20:02:42, 217, -2, 100206,  ,  , 22.68, 52.05,  ,  ,  , -0.2
20:02:43, 217, -2, 100205,  ,  , 22.63, 51.90,  ,  ,  , -0.2
20:02:44, 217, -2, 100204,  ,  , 22.56, 51.65,  ,  ,  , -0.1
20:02:45, 217, -2, 100204,  ,  , 22.49, 51.45,  ,  ,  , -0.1
20:02:46, 217, -2, 100202,  ,  , 22.47, 51.40,  ,  ,  , -0.1
20:02:47, 218, -1, 100200,  ,  , 22.47, 51.30,  ,  ,  , 0
20:02:48, 218, -1, 100198,  ,  , 22.47, 51.25,  ,  ,  , 0
20:02:50, 219, 0, 100188,  ,  , 22.36, 51.30,  ,  ,  , 0.2
20:02:51, 219, 0, 100184,  ,  , 22.32, 51.35,  ,  ,  , 0.2
