# Radiation correction v2.4. Params: lat=43.2499, lon=-87.6131, utc_time=2023-09-14 18:23
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
3900, 625.66, -0.96, 12.3, 7.51, 306.8
3920, 624.10, -1.08, 12.7, 7.47, 306.9
3940, 622.54, -1.16, 13.0, 7.41, 306.7
3960, 620.98, -1.26, 13.2, 7.32, 307.2
3980, 619.43, -1.52, 13.5, 7.24, 307.2
4000, 617.88, -1.72, 13.6, 7.23, 306.9
4020, 616.34, -1.94, 13.8, 7.19, 307.2
4040, 614.79, -2.10, 13.9, 7.14, 307.3
4060, 613.25, -2.14, 14.1, 7.13, 307.0
4080, 611.71, -2.17, 14.5, 7.14, 306.8
4100, 610.18, -2.34, 15.1, 7.19, 307.2
4120, 608.65, -2.52, 15.6, 7.31, 306.5
4140, 607.12, -2.55, 15.9, 7.43, 305.3
4160, 605.60, -2.47, 15.9, 7.52, 303.8
4180, 604.08, -2.56, 15.8, 7.62, 303.2
4200, 602.56, -2.85, 15.6, 7.71, 301.1
4220, 601.04, -3.21, 15.5, 7.75, 299.7
4240, 599.53, -3.59, 15.7, 7.81, 298.4
4260, 598.02, -3.96, 15.8, 7.86, 298.1
4280, 596.51, -4.15, 15.9, 7.94, 297.6
4300, 595.00, -4.15, 15.9, 7.97, 297.9
4320, 593.50, -4.21, 15.9, 7.94, 297.7
4340, 592.00, -4.47, 15.7, 7.82, 299.4
4360, 590.50, -4.74, 15.3, 7.71, 301.3
4380, 589.01, -4.95, 15.1, 7.67, 303.0
4400, 587.52, -5.13, 15.1, 7.65, 303.9
4420, 586.03, -5.30, 15.2, 7.68, 303.8
4440, 584.54, -5.40, 15.5, 7.87, 303.0
4460, 583.06, -5.42, 15.7, 8.10, 301.3
4480, 581.58, -5.54, 15.8, 8.33, 299.5
4500, 580.10, -5.71, 15.7, 8.65, 298.4
4520, 578.63, -5.86, 15.6, 9.05, 296.6
4540, 577.16, -5.99, 15.3, 9.46, 295.3
4560, 575.69, -6.08, 14.9, 9.74, 295.0
4580, 574.23, -6.01, 14.7, 9.87, 295.0
4600, 572.77, -5.83, 14.5, 9.81, 295.2
4620, 571.31, -5.87, 14.3, 9.66, 295.0
4640, 569.86, -6.29, 14.1, 9.43, 296.1
4660, 568.41, -6.68, 14.0, 9.24, 296.9
4680, 566.96, -6.86, 14.0, 9.10, 297.0
4700, 565.51, -6.93, 14.1, 8.98, 297.0
4720, 564.07, -6.98, 14.1, 8.85, 298.5
4740, 562.63, -7.13, 14.0, 8.58, 298.9
4760, 561.19, -7.40, 14.0, 8.41, 298.2
4780, 559.76, -7.73, 14.0, 8.11, 296.8
4800, 558.32, -7.88, 14.0, 7.59, 299.3
4820, 556.90, -7.95, 13.9, 7.28, 304.1
4840, 555.47, -8.03, 13.7, 6.92, 309.0
4860, 554.05, -8.10, 13.6, 6.54, 313.9
4880, 552.64, -8.17, 13.5, 6.16, 318.7
4900, 551.22, -8.23, 13.4, 6.79, 319.3
4920, 549.81, -8.25, 13.1, 7.36, 319.7
4940, 548.40, -8.41, 12.8, 7.69, 319.6
4960, 546.99, -8.60, 12.6, 7.93, 319.0
4980, 545.58, -8.70, 12.5, 7.96, 318.4
5000, 544.18, -8.74, 12.5, 8.01, 319.2
5020, 542.78, -8.82, 12.5, 8.12, 320.2
5040, 541.39, -8.92, 12.4, 8.35, 320.6
5060, 540.00, -8.94, 12.1, 8.56, 319.4
5080, 538.61, -8.91, 11.6, 8.79, 318.6
5100, 537.23, -8.87, 10.8, 8.99, 319.6
5120, 535.84, -8.87, 10.1, 9.04, 320.9
5140, 534.46, -8.98, 9.5, 8.97, 320.5
5160, 533.09, -9.08, 9.1, 8.90, 319.3
5180, 531.72, -9.13, 8.9, 8.75, 318.1
5200, 530.35, -9.22, 8.8, 8.57, 316.5
5220, 528.98, -9.44, 8.7, 8.47, 315.1
5240, 527.62, -9.61, 8.6, 8.43, 314.3
5260, 526.26, -9.62, 8.6, 8.43, 314.3
5280, 524.90, -9.68, 8.7, 8.52, 315.3
5300, 523.55, -9.83, 8.8, 8.61, 316.6
5320, 522.20, -9.97, 8.9, 8.75, 317.2
5340, 520.85, -10.04, 9.0, 8.89, 317.9
5360, 519.51, -10.01, 9.1, 9.06, 318.6
5380, 518.16, -10.21, 9.0, 9.14, 319.3
5400, 516.82, -10.51, 8.9, 9.06, 318.9
5420, 515.49, -10.69, 8.8, 8.88, 318.3
5440, 514.15, -10.85, 8.7, 8.74, 317.1
5460, 512.82, -11.01, 8.7, 8.64, 315.6
5480, 511.49, -11.13, 8.6, 8.43, 314.3
5500, 510.17, -11.08, 8.4, 8.26, 313.3
5520, 508.85, -10.99, 8.3, 7.94, 312.7
5540, 507.53, -10.97, 8.1, 7.44, 311.8
5560, 506.21, -10.98, 7.9, 7.11, 308.4
5580, 504.90, -11.01, 7.9, 6.82, 306.5
5600, 503.59, -11.12, 7.9, 6.52, 304.6
5620, 502.28, -11.44, 7.9, 6.26, 303.5
5640, 500.98, -11.56, 7.9, 6.13, 303.9
5660, 499.67, -11.58, 7.9, 6.09, 304.4
5680, 498.38, -11.64, 7.8, 6.13, 306.1
5700, 497.08, -11.77, 7.7, 6.24, 308.6
5720, 495.79, -11.92, 7.7, 6.31, 309.3
5740, 494.50, -12.00, 7.7, 6.42, 308.2
5760, 493.21, -12.16, 7.7, 6.53, 307.4
5780, 491.93, -12.30, 7.6, 6.65, 308.1
5800, 490.65, -12.37, 7.6, 6.74, 308.5
5820, 489.37, -12.41, 7.6, 6.70, 307.9
5840, 488.09, -12.66, 7.5, 6.59, 306.6
5860, 486.82, -12.97, 7.4, 6.33, 306.4
5880, 485.55, -13.34, 7.4, 6.14, 307.2
5900, 484.28, -13.68, 7.4, 5.89, 308.1
5920, 483.01, -13.80, 7.5, 5.69, 310.0
5940, 481.75, -13.88, 7.6, 5.59, 311.9
5960, 480.49, -13.88, 7.7, 5.54, 309.7
5980, 479.23, -13.88, 7.8, 5.52, 305.9
6000, 477.97, -13.93, 7.8, 5.73, 303.1
6020, 476.72, -14.18, 7.7, 6.01, 301.8
6040, 475.47, -14.41, 7.6, 6.30, 300.8
6060, 474.22, -14.56, 7.4, 6.55, 299.4
6080, 472.97, -14.64, 7.1, 6.71, 298.9
6100, 471.73, -14.69, 6.7, 6.92, 301.6
6120, 470.49, -14.83, 6.4, 7.04, 303.5
6140, 469.25, -15.04, 6.3, 7.07, 302.2
6160, 468.01, -15.16, 6.3, 7.02, 299.4
6180, 466.78, -15.28, 6.3, 7.01, 295.7
6200, 465.55, -15.33, 6.3, 7.05, 294.8
6220, 464.33, -15.39, 6.4, 7.19, 296.0
6240, 463.10, -15.44, 6.6, 7.37, 297.8
6260, 461.88, -15.51, 6.7, 7.49, 298.2
6280, 460.66, -15.57, 6.8, 7.50, 296.7
6300, 459.45, -15.60, 7.0, 7.54, 292.0
6320, 458.24, -15.54, 7.3, 7.55, 287.2
6340, 457.03, -15.57, 7.6, 7.57, 284.6
6360, 455.82, -15.78, 7.8, 7.58, 283.6
6380, 454.62, -16.10, 8.0, 7.57, 283.0
6400, 453.42, -16.33, 8.2, 7.58, 282.4
6420, 452.22, -16.41, 8.4, 7.59, 281.3
6440, 451.02, -16.55, 8.5, 7.59, 280.2
6460, 449.83, -16.80, 8.5, 7.55, 280.1
6480, 448.64, -17.05, 8.6, 7.53, 280.1
6500, 447.45, -17.17, 8.7, 7.61, 279.5
6520, 446.26, -17.38, 8.7, 7.64, 279.0
6540, 445.07, -17.52, 8.7, 7.70, 279.2
6560, 443.89, -17.69, 8.7, 7.77, 279.3
6580, 442.71, -17.95, 8.7, 7.79, 279.2
6600, 441.53, -18.23, 8.7, 7.76, 279.1
6620, 440.35, -18.44, 8.8, 7.74, 278.9
6640, 439.18, -18.61, 8.9, 7.69, 278.7
6660, 438.01, -18.82, 8.9, 7.64, 277.9
6680, 436.84, -19.02, 9.0, 7.55, 277.9
6700, 435.67, -19.17, 9.1, 7.52, 277.6
6720, 434.50, -19.39, 9.2, 7.46, 278.1
6740, 433.34, -19.64, 9.3, 7.48, 278.4
6760, 432.18, -19.60, 9.5, 7.51, 278.6
6780, 431.02, -19.41, 9.6, 7.53, 277.8
6800, 429.87, -19.33, 9.7, 7.56, 277.2
6820, 428.72, -19.59, 9.8, 7.59, 277.6
6840, 427.57, -19.97, 9.9, 7.63, 279.0
6860, 426.42, -20.54, 10.0, 7.69, 280.6
6880, 425.27, -20.93, 10.1, 7.73, 281.8
6900, 424.13, -21.16, 10.2, 7.77, 282.1
6920, 422.98, -21.32, 10.3, 7.80, 282.2
6940, 421.84, -21.22, 10.4, 7.80, 282.7
6960, 420.71, -21.04, 10.5, 7.81, 284.0
6980, 419.57, -21.10, 10.5, 7.89, 286.0
7000, 418.44, -21.32, 10.5, 7.94, 288.0
7020, 417.31, -21.43, 10.4, 8.01, 289.6
7040, 416.19, -21.69, 10.4, 8.04, 290.6
7060, 415.06, -22.03, 10.4, 8.01, 291.6
7080, 413.94, -22.24, 10.5, 7.92, 292.9
7100, 412.82, -22.39, 10.5, 7.85, 294.8
7120, 411.70, -22.56, 10.6, 7.82, 296.2
7140, 410.58, -22.69, 10.6, 7.84, 297.2
7160, 409.47, -22.78, 10.6, 7.89, 296.6
7180, 408.36, -22.99, 10.6, 7.90, 295.5
7200, 407.25, -23.07, 10.7, 7.88, 295.1
7220, 406.15, -23.13, 10.8, 7.87, 294.8
7240, 405.04, -23.24, 10.8, 7.89, 295.0
7260, 403.94, -23.45, 10.9, 7.91, 295.8
7280, 402.84, -23.74, 11.0, 7.96, 297.1
7300, 401.75, -23.94, 11.0, 8.01, 298.8
7320, 400.65, -24.04, 11.1, 8.06, 301.2
7340, 399.56, -24.08, 11.1, 8.09, 302.8
7360, 398.47, -24.27, 11.0, 8.12, 304.6
7380, 397.38, -24.54, 10.9, 8.13, 305.7
7400, 396.29, -24.80, 10.8, 8.09, 306.9
7420, 395.21, -25.01, 10.7, 8.09, 307.4
7440, 394.12, -25.17, 10.6, 8.11, 307.2
7460, 393.04, -25.37, 10.5, 8.17, 306.1
7480, 391.97, -25.45, 10.5, 8.21, 304.8
7500, 390.89, -25.56, 10.5, 8.24, 303.8
7520, 389.82, -25.69, 10.5, 8.28, 304.3
7540, 388.75, -25.79, 10.6, 8.26, 304.0
7560, 387.68, -25.99, 10.7, 8.26, 304.0
7580, 386.61, -26.43, 10.9, 8.24, 304.1
7600, 385.55, -26.60, 11.0, 8.26, 304.4
7620, 384.49, -26.58, 11.1, 8.30, 304.8
7640, 383.43, -26.44, 11.2, 8.36, 306.4
7660, 382.37, -26.34, 11.3, 8.41, 308.4
7680, 381.32, -26.35, 11.4, 8.47, 310.3
7700, 380.27, -26.67, 11.5, 8.46, 311.6
7720, 379.22, -27.06, 11.6, 8.38, 313.6
7740, 378.17, -27.11, 11.7, 8.34, 315.6
7760, 377.13, -27.08, 11.8, 8.28, 317.3
7780, 376.09, -27.27, 11.9, 8.25, 318.8
7800, 375.05, -27.66, 11.9, 8.17, 319.5
7820, 374.01, -27.94, 12.1, 8.17, 318.2
7840, 372.97, -27.88, 12.3, 8.24, 315.9
7860, 371.94, -27.71, 12.5, 8.32, 314.3
7880, 370.92, -27.62, 12.6, 8.50, 313.9
7900, 369.89, -27.73, 12.8, 8.72, 315.1
7920, 368.87, -28.18, 13.1, 8.95, 316.5
7940, 367.84, -28.68, 13.2, 9.05, 317.9
7960, 366.82, -28.94, 13.3, 9.11, 318.6
7980, 365.80, -28.95, 13.4, 9.05, 318.9
8000, 364.79, -28.74, 13.4, 9.00, 317.9
8020, 363.77, -28.70, 13.4, 8.88, 317.6
8040, 362.76, -28.82, 13.2, 8.81, 318.5
8060, 361.75, -29.11, 13.1, 8.73, 319.2
8080, 360.75, -29.30, 13.1, 8.72, 319.0
8100, 359.74, -29.45, 13.2, 8.79, 318.9
8120, 358.74, -29.75, 13.6, 8.84, 319.7
8140, 357.74, -30.33, 14.2, 8.89, 319.7
8160, 356.73, -30.59, 14.7, 8.90, 318.8
8180, 355.74, -30.65, 15.2, 8.95, 317.5
8200, 354.74, -30.57, 15.7, 9.00, 315.9
8220, 353.75, -30.50, 16.2, 9.25, 315.0
8240, 352.75, -30.60, 16.6, 9.47, 314.7
8260, 351.77, -31.04, 16.9, 9.65, 315.0
8280, 350.78, -31.39, 17.1, 9.76, 315.4
8300, 349.79, -31.68, 17.4, 9.79, 316.4
8320, 348.81, -31.98, 17.9, 9.77, 318.4
8340, 347.83, -31.90, 18.3, 9.90, 318.3
8360, 346.85, -31.85, 18.7, 10.02, 317.7
8380, 345.87, -32.01, 19.1, 10.25, 317.3
8400, 344.90, -32.24, 19.5, 10.55, 318.0
8420, 343.92, -32.45, 19.9, 10.69, 318.0
8440, 342.95, -32.51, 20.0, 10.94, 317.7
8460, 341.99, -32.56, 20.3, 11.16, 316.6
8480, 341.02, -32.52, 20.6, 11.44, 315.7
8500, 340.06, -32.42, 20.7, 11.66, 315.7
8520, 339.10, -32.28, 20.7, 11.76, 315.8
8540, 338.15, -32.37, 20.8, 11.88, 316.1
8560, 337.19, -32.92, 20.7, 11.92, 316.4
8580, 336.24, -33.45, 20.7, 11.87, 317.1
8600, 335.28, -33.65, 20.7, 11.79, 317.5
8620, 334.33, -33.84, 20.7, 11.73, 317.7
8640, 333.38, -34.33, 20.8, 11.73, 318.4
8660, 332.44, -34.68, 20.9, 11.77, 318.7
8680, 331.49, -34.87, 20.9, 11.87, 318.2
8700, 330.55, -34.83, 21.0, 11.96, 318.2
8720, 329.60, -34.70, 21.1, 12.09, 319.1
8740, 328.67, -34.63, 21.2, 12.25, 320.9
8760, 327.73, -34.85, 21.2, 12.40, 322.2
8780, 326.80, -35.00, 21.1, 12.50, 322.9
8800, 325.86, -35.16, 21.1, 12.60, 323.2
8820, 324.93, -35.33, 21.0, 12.75, 324.2
8840, 324.01, -35.46, 20.9, 12.90, 325.3
8860, 323.08, -35.53, 20.9, 13.03, 326.4
8880, 322.16, -35.69, 20.8, 12.34, 327.4
8900, 321.24, -35.78, 20.7, 11.51, 325.7
8920, 320.32, -35.86, 20.6, 10.68, 323.9
8940, 319.41, -36.09, 20.5, 12.89, 329.6
8960, 318.49, -36.27, 20.4, 13.07, 330.7
8980, 317.58, -36.45, 20.2, 13.25, 331.8
9000, 316.66, -36.62, 20.1, 13.43, 332.8
9020, 315.75, -36.80, 19.9, 13.14, 333.8
9040, 314.85, -37.08, 19.8, 10.47, 326.4
9060, 313.94, -37.21, 19.7, 10.66, 327.1
9080, 313.04, -37.14, 19.5, 13.45, 333.4
9100, 312.13, -37.21, 19.4, 10.51, 325.5
9120, 311.23, -37.28, 19.2, 7.58, 317.6
9140, 310.34, -37.36, 19.1, 4.64, 309.7
