# Radiation correction v2.4. Params: lat=43.0260, lon=-87.7275, utc_time=2023-09-14 22:00
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1280, 861.14, 9.21, 68.8, 7.26, 280.4
1300, 859.08, 9.09, 68.5, 7.33, 281.4
1320, 857.01, 8.91, 68.1, 7.40, 282.6
1340, 854.96, 8.68, 67.5, 7.46, 285.1
1360, 852.90, 8.56, 67.1, 7.40, 287.2
1380, 850.85, 8.45, 66.7, 7.24, 288.7
1400, 848.81, 8.38, 65.7, 7.00, 290.4
1420, 846.77, 8.37, 63.1, 6.73, 292.8
1440, 844.73, 8.39, 59.0, 6.43, 296.1
1460, 842.70, 8.34, 56.0, 6.16, 300.0
1480, 840.67, 8.25, 52.5, 6.08, 302.9
1500, 838.64, 8.17, 49.4, 6.04, 306.6
1520, 836.62, 8.13, 46.0, 6.00, 311.3
1540, 834.61, 8.08, 40.6, 6.01, 318.8
1560, 832.59, 8.04, 36.8, 6.02, 321.6
1580, 830.59, 8.00, 33.9, 5.92, 324.0
1600, 828.59, 8.04, 28.4, 5.69, 331.4
1620, 826.59, 8.21, 22.8, 5.35, 339.5
1640, 824.59, 8.51, 18.0, 5.04, 345.6
1660, 822.61, 8.77, 14.4, 4.74, 350.4
1680, 820.62, 8.87, 13.0, 4.55, 354.3
1700, 818.65, 8.84, 13.1, 4.52, 355.7
1720, 816.67, 8.74, 14.2, 4.60, 355.9
1740, 814.70, 8.61, 15.4, 4.70, 357.6
1760, 812.74, 8.49, 16.3, 4.77, 1.4
1780, 810.76, 8.39, 16.9, 4.74, 5.3
1800, 808.81, 8.30, 17.3, 4.62, 8.7
1820, 806.85, 8.22, 17.6, 4.49, 11.0
1840, 804.91, 8.11, 17.6, 4.25, 13.1
1860, 802.96, 7.95, 17.3, 4.01, 14.9
1880, 801.02, 7.85, 16.7, 3.79, 12.5
1900, 799.09, 7.82, 15.9, 3.72, 5.8
1920, 797.16, 7.83, 14.8, 3.66, 0.3
1940, 795.23, 7.86, 13.3, 3.71, 354.9
1960, 793.31, 7.85, 11.6, 3.86, 349.7
1980, 791.39, 7.83, 10.6, 4.14, 347.9
2000, 789.48, 7.81, 9.4, 4.48, 348.5
2020, 787.57, 7.80, 8.2, 4.90, 349.8
2040, 785.66, 7.75, 7.4, 5.33, 350.4
2060, 783.76, 7.67, 6.8, 5.57, 351.0
2080, 781.87, 7.56, 6.4, 5.74, 350.2
2100, 779.97, 7.46, 6.0, 5.75, 349.5
2120, 778.09, 7.41, 6.0, 5.60, 350.3
2140, 776.21, 7.38, 6.2, 5.40, 351.7
2160, 774.33, 7.33, 6.3, 5.13, 352.9
2180, 772.45, 7.25, 6.3, 4.76, 352.7
2200, 770.58, 7.20, 6.4, 4.45, 350.8
2220, 768.71, 7.18, 6.6, 4.23, 348.0
2240, 766.85, 7.15, 6.5, 4.00, 345.7
2260, 764.99, 7.11, 6.4, 3.74, 342.1
2280, 763.14, 7.07, 6.4, 3.57, 336.9
2300, 761.29, 7.04, 6.5, 3.54, 334.1
2320, 759.44, 7.01, 6.6, 3.59, 334.0
2340, 757.60, 6.99, 6.5, 3.72, 335.3
2360, 755.77, 6.94, 6.2, 3.83, 335.9
2380, 753.93, 6.87, 6.0, 3.91, 336.1
2400, 752.11, 6.78, 5.8, 3.94, 334.5
2420, 750.28, 6.67, 5.7, 3.95, 331.7
2440, 748.46, 6.60, 5.7, 3.96, 328.6
2460, 746.65, 6.60, 5.8, 4.05, 326.5
2480, 744.83, 6.65, 5.7, 4.13, 325.4
2500, 743.02, 6.66, 5.6, 4.23, 325.3
2520, 741.22, 6.64, 5.5, 4.28, 324.0
2540, 739.42, 6.60, 5.4, 4.25, 320.4
2560, 737.62, 6.57, 5.2, 4.19, 314.5
2580, 735.83, 6.59, 5.0, 4.20, 307.7
2600, 734.05, 6.63, 4.8, 4.19, 304.0
2620, 732.26, 6.63, 5.0, 4.18, 305.5
2640, 730.48, 6.58, 5.7, 4.22, 309.4
2660, 728.71, 6.51, 6.9, 4.26, 314.3
2680, 726.94, 6.41, 9.1, 4.37, 318.1
2700, 725.17, 6.27, 11.8, 4.53, 319.1
2720, 723.40, 6.13, 13.2, 4.74, 318.2
2740, 721.64, 5.92, 13.4, 4.94, 318.0
2760, 719.89, 5.73, 12.9, 5.10, 318.7
2780, 718.13, 5.58, 12.6, 5.21, 319.7
2800, 716.38, 5.40, 12.6, 5.22, 320.5
2820, 714.64, 5.24, 13.0, 5.21, 320.6
2840, 712.89, 5.10, 13.9, 5.22, 319.7
2860, 711.15, 4.91, 15.3, 5.22, 318.2
2880, 709.42, 4.74, 16.4, 5.26, 317.2
2900, 707.68, 4.63, 16.8, 5.31, 317.9
2920, 705.95, 4.54, 16.8, 5.32, 317.9
2940, 704.23, 4.41, 16.7, 5.30, 318.1
2960, 702.51, 4.25, 16.7, 5.24, 318.0
2980, 700.79, 4.11, 17.1, 5.18, 319.3
3000, 699.07, 4.00, 17.6, 5.10, 319.7
3020, 697.36, 3.89, 18.3, 5.13, 319.8
3040, 695.65, 3.71, 19.1, 5.19, 320.3
3060, 693.94, 3.61, 18.7, 5.44, 321.4
3080, 692.24, 3.60, 17.0, 5.73, 320.9
3100, 690.54, 3.63, 14.7, 5.95, 321.3
3120, 688.85, 3.59, 13.8, 6.09, 321.9
3140, 687.16, 3.53, 14.4, 6.11, 322.9
3160, 685.47, 3.46, 15.8, 6.01, 323.6
3180, 683.79, 3.33, 16.5, 5.89, 325.2
3200, 682.11, 3.17, 16.6, 5.81, 326.2
3220, 680.43, 3.02, 16.5, 5.67, 327.4
3240, 678.76, 2.90, 16.5, 5.52, 329.6
3260, 677.09, 2.75, 16.2, 5.37, 331.6
3280, 675.43, 2.65, 15.7, 5.18, 331.2
3300, 673.76, 2.53, 15.2, 5.06, 329.9
3320, 672.10, 2.36, 14.7, 5.02, 328.0
3340, 670.45, 2.21, 14.4, 5.07, 324.0
3360, 668.79, 2.09, 14.1, 5.21, 320.0
3380, 667.14, 1.98, 13.6, 5.30, 317.8
3400, 665.50, 1.90, 13.3, 5.37, 316.9
3420, 663.85, 1.86, 13.0, 5.49, 317.9
3440, 662.21, 1.85, 12.6, 5.64, 320.3
3460, 660.58, 1.83, 12.1, 5.81, 320.4
3480, 658.94, 1.78, 11.9, 5.99, 318.3
3500, 657.32, 1.65, 12.1, 6.09, 315.9
3520, 655.69, 1.47, 12.7, 6.08, 315.8
3540, 654.07, 1.26, 13.5, 6.03, 317.1
3560, 652.45, 1.10, 14.1, 5.92, 319.4
3580, 650.83, 0.98, 14.5, 5.80, 319.5
3600, 649.22, 0.86, 14.6, 5.66, 319.7
3620, 647.61, 0.69, 14.6, 5.55, 321.2
3640, 646.01, 0.56, 14.7, 5.49, 322.8
3660, 644.40, 0.42, 15.1, 5.46, 322.5
3680, 642.80, 0.26, 15.5, 5.42, 322.9
3700, 641.21, 0.08, 15.8, 5.38, 324.2
3720, 639.61, -0.08, 15.9, 5.35, 325.1
3740, 638.02, -0.22, 15.8, 5.35, 324.9
3760, 636.44, -0.36, 15.8, 5.37, 325.3
3780, 634.85, -0.53, 15.8, 5.40, 326.0
3800, 633.27, -0.69, 15.6, 5.48, 326.3
3820, 631.69, -0.84, 15.3, 5.57, 326.8
3840, 630.12, -1.03, 15.0, 5.64, 327.8
3860, 628.54, -1.17, 14.9, 5.68, 328.2
3880, 626.98, -1.33, 14.9, 5.65, 329.5
3900, 625.41, -1.56, 15.1, 5.59, 329.7
3920, 623.84, -1.74, 15.3, 5.54, 328.8
3940, 622.28, -1.91, 15.6, 5.54, 327.5
3960, 620.73, -2.06, 15.9, 5.58, 326.8
3980, 619.17, -2.27, 16.1, 5.63, 327.1
4000, 617.62, -2.42, 16.3, 5.71, 324.9
4020, 616.07, -2.52, 16.3, 5.88, 321.5
4040, 614.52, -2.66, 16.2, 6.09, 318.4
4060, 612.98, -2.79, 15.9, 6.36, 317.8
4080, 611.44, -2.91, 15.5, 6.63, 317.2
4100, 609.90, -3.02, 14.7, 6.93, 317.3
4120, 608.37, -3.16, 14.0, 7.14, 317.9
4140, 606.84, -3.24, 13.5, 7.28, 317.7
4160, 605.31, -3.28, 13.2, 7.43, 317.6
4180, 603.79, -3.31, 13.0, 7.57, 318.3
4200, 602.27, -3.39, 12.9, 7.65, 319.8
4220, 600.75, -3.47, 12.9, 7.70, 319.7
4240, 599.24, -3.58, 12.9, 7.77, 319.6
4260, 597.73, -3.74, 12.7, 7.86, 319.7
4280, 596.22, -3.85, 12.5, 7.99, 320.7
4300, 594.72, -3.96, 12.2, 8.12, 322.1
4320, 593.22, -4.10, 12.0, 8.23, 324.0
4340, 591.72, -4.25, 11.8, 8.29, 325.9
4360, 590.22, -4.36, 11.7, 8.35, 327.6
4380, 588.73, -4.48, 11.7, 8.38, 329.5
4400, 587.24, -4.64, 11.6, 8.37, 331.8
4420, 585.76, -4.76, 11.5, 8.35, 332.8
4440, 584.28, -4.86, 11.3, 8.35, 332.7
4460, 582.80, -4.93, 10.9, 8.30, 332.0
4480, 581.32, -4.95, 10.4, 8.28, 330.8
4500, 579.85, -4.99, 10.0, 8.32, 329.5
4520, 578.38, -5.11, 9.6, 8.38, 327.4
4540, 576.91, -5.24, 9.3, 8.51, 325.6
4560, 575.45, -5.38, 9.1, 8.64, 323.9
4580, 573.99, -5.50, 9.0, 8.64, 322.3
4600, 572.54, -5.59, 8.9, 8.51, 322.3
4620, 571.08, -5.72, 8.7, 8.34, 322.8
4640, 569.63, -5.84, 8.5, 8.26, 325.0
4660, 568.18, -5.89, 8.3, 8.29, 326.5
4680, 566.74, -5.92, 8.1, 8.47, 326.7
4700, 565.30, -5.95, 7.9, 8.66, 325.4
4720, 563.87, -6.01, 7.8, 8.82, 324.6
