# Radiation correction v2.4. Params: lat=43.2468, lon=-87.8431, utc_time=2023-09-14 17:03
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
1400, 849.05, 6.15, 77.2, 4.88, 272.5
1420, 846.99, 5.90, 77.2, 4.96, 273.4
1440, 844.94, 5.88, 77.3, 5.07, 271.0
1460, 842.89, 5.93, 76.2, 5.17, 267.4
1480, 840.84, 5.86, 73.9, 5.34, 266.2
1500, 838.80, 5.68, 69.4, 5.35, 266.8
1520, 836.76, 5.61, 65.6, 5.36, 266.7
1540, 834.72, 5.57, 63.1, 5.28, 267.9
1560, 832.70, 5.58, 60.6, 5.12, 268.0
1580, 830.67, 5.61, 57.1, 4.70, 271.0
1600, 828.66, 5.76, 51.1, 4.04, 279.3
1620, 826.65, 6.19, 41.2, 3.26, 293.0
1640, 824.64, 6.76, 29.1, 2.58, 301.4
1660, 822.65, 7.11, 19.5, 2.25, 302.4
1680, 820.65, 7.19, 14.5, 2.29, 302.6
1700, 818.66, 7.16, 13.0, 2.50, 305.8
1720, 816.68, 7.05, 12.8, 2.75, 314.2
1740, 814.70, 6.91, 13.0, 2.95, 323.3
1760, 812.72, 6.89, 12.7, 3.04, 325.9
1780, 810.75, 6.80, 12.1, 3.02, 326.8
1800, 808.79, 6.72, 11.6, 3.13, 325.7
1820, 806.82, 6.70, 11.4, 3.33, 326.9
1840, 804.87, 6.76, 11.7, 3.50, 328.9
1860, 802.92, 6.78, 12.5, 3.60, 330.9
1880, 800.97, 6.78, 13.2, 3.60, 330.5
1900, 799.03, 6.80, 13.2, 3.63, 328.4
1920, 797.09, 6.87, 12.7, 3.67, 328.8
1940, 795.16, 6.90, 12.1, 3.88, 330.0
1960, 793.23, 6.73, 11.4, 4.22, 330.1
1980, 791.30, 6.64, 11.0, 4.56, 327.5
2000, 789.38, 6.74, 11.0, 4.84, 328.0
2020, 787.47, 6.92, 11.3, 5.15, 328.2
2040, 785.56, 7.01, 11.9, 5.45, 327.4
2060, 783.65, 7.00, 13.1, 5.72, 325.9
2080, 781.75, 6.84, 14.7, 5.89, 326.4
2100, 779.83, 6.67, 15.9, 6.02, 327.6
2120, 777.94, 6.57, 17.0, 6.03, 328.4
2140, 776.05, 6.52, 17.9, 6.07, 327.9
2160, 774.16, 6.48, 18.2, 6.18, 327.8
2180, 772.28, 6.39, 18.1, 6.27, 329.7
2200, 770.41, 6.34, 17.7, 6.25, 332.6
2220, 768.54, 6.33, 16.4, 6.18, 332.1
2240, 766.67, 6.45, 14.7, 6.30, 328.7
2260, 764.81, 6.75, 13.7, 6.57, 328.0
2280, 762.96, 7.20, 12.3, 6.98, 331.0
2300, 761.11, 7.59, 10.0, 7.40, 335.2
2320, 759.27, 7.61, 7.9, 7.68, 336.8
2340, 757.44, 7.55, 6.6, 7.64, 337.7
2360, 755.60, 7.47, 6.0, 7.43, 339.6
2380, 753.77, 7.39, 5.8, 7.29, 341.4
2400, 751.95, 7.28, 6.0, 7.13, 343.0
2420, 750.13, 7.26, 6.3, 7.01, 343.7
2440, 748.31, 7.26, 6.5, 6.83, 344.1
2460, 746.49, 7.13, 6.6, 6.65, 344.1
2480, 744.68, 6.95, 6.9, 6.50, 343.5
2500, 742.88, 6.75, 7.2, 6.48, 341.9
2520, 741.07, 6.62, 7.3, 6.41, 339.4
2540, 739.28, 6.55, 7.4, 6.39, 338.2
2560, 737.48, 6.54, 7.4, 6.27, 337.9
2580, 735.69, 6.50, 7.3, 6.06, 338.1
2600, 733.90, 6.45, 7.2, 5.86, 337.1
2620, 732.12, 6.42, 7.2, 5.76, 335.0
2640, 730.34, 6.38, 7.3, 5.76, 333.1
2660, 728.56, 6.25, 7.2, 5.85, 331.8
2680, 726.79, 6.11, 7.0, 5.93, 332.2
2700, 725.02, 6.08, 6.9, 5.93, 332.6
2720, 723.26, 6.05, 6.8, 5.85, 333.6
2740, 721.50, 6.02, 6.8, 5.81, 333.0
2760, 719.74, 5.97, 6.8, 5.78, 333.9
2780, 717.99, 5.88, 6.9, 5.83, 334.3
2800, 716.24, 5.76, 6.9, 5.69, 334.6
2820, 714.50, 5.70, 6.9, 5.61, 334.6
2840, 712.76, 5.65, 6.8, 5.52, 336.2
2860, 711.02, 5.68, 6.7, 5.48, 337.9
2880, 709.29, 5.74, 6.7, 5.44, 337.6
2900, 707.56, 5.68, 6.8, 5.52, 335.4
2920, 705.84, 5.52, 6.8, 5.71, 332.7
2940, 704.11, 5.40, 6.9, 5.99, 330.0
2960, 702.40, 5.32, 8.8, 6.26, 327.1
2980, 700.68, 5.12, 14.5, 6.45, 324.8
3000, 698.97, 4.86, 19.6, 6.37, 323.3
3020, 697.27, 4.73, 21.8, 6.16, 322.1
3040, 695.56, 4.66, 22.3, 6.05, 321.2
3060, 693.86, 4.54, 22.2, 6.02, 321.8
3080, 692.17, 4.37, 22.2, 5.98, 323.3
3100, 690.47, 4.21, 22.6, 5.95, 324.0
3120, 688.78, 3.95, 22.7, 5.89, 323.5
3140, 687.09, 3.74, 22.5, 5.72, 323.0
3160, 685.41, 3.62, 22.8, 5.61, 322.6
3180, 683.73, 3.46, 23.4, 5.75, 322.0
3200, 682.05, 3.26, 23.9, 5.88, 322.2
3220, 680.37, 3.12, 24.4, 5.97, 324.0
3240, 678.70, 3.00, 24.9, 6.09, 323.6
3260, 677.03, 2.85, 24.9, 6.14, 321.3
3280, 675.37, 2.68, 24.0, 6.10, 320.3
3300, 673.70, 2.50, 23.0, 6.10, 320.4
3320, 672.04, 2.34, 22.5, 6.12, 319.5
3340, 670.39, 2.21, 22.2, 6.11, 317.4
3360, 668.73, 2.08, 21.2, 6.25, 313.8
3380, 667.08, 1.94, 19.2, 6.47, 309.5
3400, 665.44, 1.83, 17.5, 6.72, 305.7
3420, 663.80, 1.85, 16.2, 6.85, 304.1
3440, 662.16, 1.89, 14.6, 6.89, 303.7
3460, 660.53, 1.97, 13.3, 6.74, 304.8
3480, 658.90, 2.03, 12.2, 6.48, 305.3
3500, 657.28, 2.07, 11.2, 6.23, 306.8
3520, 655.65, 2.08, 10.6, 6.06, 308.6
3540, 654.03, 2.06, 10.9, 5.89, 309.5
3560, 652.41, 1.96, 12.1, 5.84, 307.5
3580, 650.80, 1.85, 13.5, 5.82, 306.5
3600, 649.19, 1.78, 14.3, 5.89, 307.6
3620, 647.59, 1.76, 14.3, 6.20, 309.0
3640, 645.99, 1.77, 14.0, 6.71, 308.7
3660, 644.39, 1.72, 13.9, 7.14, 308.1
3680, 642.80, 1.57, 14.0, 7.50, 308.1
3700, 641.21, 1.39, 14.7, 7.76, 306.1
3720, 639.62, 1.29, 15.5, 7.86, 305.2
3740, 638.04, 1.10, 16.1, 7.90, 304.3
3760, 636.46, 0.79, 16.9, 7.81, 302.9
3780, 634.88, 0.61, 17.3, 7.71, 300.6
3800, 633.31, 0.47, 17.7, 7.57, 299.2
3820, 631.73, 0.43, 17.9, 7.46, 298.5
3840, 630.17, 0.33, 18.1, 7.49, 297.7
3860, 628.60, 0.19, 18.4, 7.58, 299.8
3880, 627.04, -0.06, 18.6, 7.73, 301.9
3900, 625.48, -0.26, 18.7, 7.84, 303.5
3920, 623.92, -0.51, 18.7, 7.93, 303.4
3940, 622.36, -0.69, 18.6, 7.85, 303.3
3960, 620.81, -0.96, 18.6, 7.83, 302.0
3980, 619.26, -1.08, 18.6, 7.76, 301.4
4000, 617.72, -1.10, 18.6, 7.73, 300.6
4020, 616.17, -1.28, 18.6, 7.69, 300.6
4040, 614.64, -1.52, 18.7, 7.64, 300.6
4060, 613.10, -1.70, 18.9, 7.55, 300.3
4080, 611.56, -1.91, 19.0, 7.53, 300.1
4100, 610.03, -2.06, 19.2, 7.57, 301.0
4120, 608.50, -2.06, 19.2, 7.59, 301.6
4140, 606.98, -2.19, 19.2, 7.61, 301.7
4160, 605.46, -2.57, 19.3, 7.69, 300.9
4180, 603.94, -2.91, 19.5, 7.66, 301.8
4200, 602.42, -3.05, 19.7, 7.61, 302.5
4220, 600.90, -3.21, 19.9, 7.60, 302.0
4240, 599.39, -3.30, 20.1, 7.61, 301.4
4260, 597.88, -3.35, 20.2, 7.65, 301.6
4280, 596.38, -3.53, 20.2, 7.72, 303.0
4300, 594.87, -3.85, 20.1, 7.80, 304.4
4320, 593.37, -4.01, 19.9, 7.77, 305.5
4340, 591.87, -4.31, 19.5, 7.70, 305.9
4360, 590.38, -4.55, 19.2, 7.75, 307.1
4380, 588.89, -4.76, 18.8, 7.80, 307.6
4400, 587.39, -4.83, 18.5, 7.87, 307.6
4420, 585.91, -4.95, 18.3, 7.97, 307.5
4440, 584.42, -5.10, 18.0, 8.08, 307.9
4460, 582.94, -5.23, 18.0, 8.17, 308.0
4480, 581.46, -5.33, 17.7, 8.28, 308.7
4500, 579.99, -5.44, 17.3, 8.32, 310.3
4520, 578.52, -5.54, 17.2, 8.39, 311.5
4540, 577.05, -5.72, 17.5, 8.53, 313.1
4560, 575.58, -5.99, 18.1, 8.77, 313.5
4580, 574.12, -6.02, 18.2, 8.97, 313.2
4600, 572.66, -6.02, 17.7, 9.04, 312.6
4620, 571.20, -5.99, 17.1, 9.12, 312.0
4640, 569.75, -6.16, 16.6, 9.19, 310.7
4660, 568.30, -6.36, 16.2, 9.23, 309.7
4680, 566.85, -6.51, 16.1, 9.22, 310.1
4700, 565.41, -6.49, 16.1, 9.20, 311.0
4720, 563.97, -6.45, 16.0, 8.99, 311.4
