# Radiation correction v2.4. Params: lat=43.1294, lon=-87.8407, utc_time=2023-09-14 15:44
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
780, 914.64, 10.72, 68.3, 2.44, 266.3
800, 912.46, 10.56, 68.7, 2.59, 259.9
820, 910.28, 10.41, 69.2, 2.77, 255.7
840, 908.11, 10.24, 69.6, 3.02, 250.0
860, 905.94, 10.03, 70.3, 3.20, 248.2
880, 903.77, 9.88, 70.8, 3.32, 248.8
900, 901.61, 9.76, 71.4, 3.42, 248.9
920, 899.45, 9.60, 72.1, 3.47, 247.8
940, 897.30, 9.49, 72.6, 3.47, 247.2
960, 895.15, 9.26, 73.3, 3.51, 243.0
980, 893.00, 8.98, 74.3, 3.56, 239.5
1000, 890.86, 8.89, 74.7, 3.70, 240.3
1020, 888.72, 8.70, 75.5, 3.80, 244.7
1040, 886.59, 8.54, 76.1, 3.88, 247.6
1060, 884.45, 8.45, 76.3, 3.90, 249.0
1080, 882.33, 8.25, 76.8, 3.92, 242.1
1100, 880.20, 8.07, 77.4, 4.01, 234.1
1120, 878.09, 7.96, 77.7, 4.12, 230.5
1140, 875.97, 7.81, 77.9, 4.20, 226.1
1160, 873.86, 7.67, 78.1, 4.25, 221.7
1180, 871.75, 7.52, 78.4, 4.26, 218.5
1200, 869.65, 7.43, 78.7, 4.22, 215.1
1220, 867.55, 7.34, 79.0, 4.27, 211.8
1240, 865.46, 7.17, 79.9, 4.32, 208.0
1260, 863.36, 7.03, 81.0, 4.40, 206.4
1280, 861.28, 6.96, 81.0, 4.47, 207.6
1300, 859.20, 6.88, 79.3, 4.53, 211.6
1320, 857.12, 6.79, 76.6, 4.57, 217.3
1340, 855.04, 6.74, 74.1, 4.55, 222.1
1360, 852.98, 6.68, 71.6, 4.54, 225.8
1380, 850.91, 6.62, 69.0, 4.53, 230.2
1400, 848.85, 6.56, 64.9, 4.52, 236.4
1420, 846.79, 6.52, 60.8, 4.47, 240.0
1440, 844.74, 6.41, 57.1, 4.45, 241.4
1460, 842.69, 6.31, 55.1, 4.45, 243.1
1480, 840.65, 6.23, 53.2, 4.52, 251.3
1500, 838.61, 6.28, 49.5, 4.63, 261.6
1520, 836.58, 6.36, 47.0, 4.72, 265.3
1540, 834.55, 6.45, 43.9, 4.77, 266.9
1560, 832.52, 6.48, 40.9, 4.76, 266.9
1580, 830.50, 6.45, 39.5, 4.76, 266.1
1600, 828.49, 6.36, 38.8, 4.77, 267.9
1620, 826.48, 6.32, 36.5, 4.82, 276.9
1640, 824.48, 6.40, 32.7, 4.87, 284.2
1660, 822.48, 6.55, 26.3, 4.93, 290.6
1680, 820.48, 6.62, 19.5, 4.92, 295.4
1700, 818.49, 6.63, 15.9, 4.81, 300.5
1720, 816.51, 6.64, 13.8, 4.57, 304.3
1740, 814.53, 6.61, 12.4, 4.29, 306.9
1760, 812.55, 6.57, 11.8, 4.11, 306.9
1780, 810.58, 6.56, 11.8, 4.10, 308.1
1800, 808.61, 6.61, 11.7, 4.23, 311.5
1820, 806.65, 6.68, 11.1, 4.38, 313.5
1840, 804.70, 6.78, 10.2, 4.46, 310.8
1860, 802.71, 6.80, 9.7, 4.41, 307.2
1880, 800.76, 6.76, 9.7, 4.34, 307.2
1900, 798.82, 6.67, 9.9, 4.26, 309.4
1920, 796.88, 6.53, 10.5, 4.25, 310.6
1940, 794.94, 6.37, 11.1, 4.23, 311.3
1960, 793.01, 6.23, 11.5, 4.25, 311.8
1980, 791.08, 6.12, 11.7, 4.32, 313.0
2000, 789.16, 6.06, 11.7, 4.47, 314.9
2020, 787.24, 6.01, 11.3, 4.69, 319.1
2040, 785.33, 5.98, 10.9, 4.97, 325.2
2060, 783.42, 5.96, 10.6, 5.28, 329.4
2080, 781.51, 5.97, 10.5, 5.59, 332.5
2100, 779.61, 5.99, 10.5, 5.84, 333.2
2120, 777.71, 5.98, 10.6, 6.06, 331.7
2140, 775.82, 5.90, 11.3, 6.14, 329.8
2160, 773.93, 5.78, 12.5, 6.20, 329.1
2180, 772.05, 5.64, 12.8, 6.32, 328.8
2200, 770.17, 5.56, 12.4, 6.36, 328.6
2220, 768.29, 5.50, 12.8, 6.44, 328.5
2240, 766.42, 5.41, 14.4, 6.47, 328.1
2260, 764.55, 5.29, 16.4, 6.59, 327.4
2280, 762.69, 5.25, 17.8, 6.67, 327.3
2300, 760.83, 5.27, 18.0, 6.79, 328.2
2320, 758.97, 5.30, 17.4, 6.91, 329.6
2340, 757.12, 5.27, 16.9, 7.12, 331.9
2360, 755.27, 5.21, 16.1, 7.21, 335.7
2380, 753.43, 5.18, 15.0, 7.18, 336.9
2400, 751.59, 5.14, 14.1, 6.99, 336.0
2420, 749.77, 5.10, 13.9, 6.86, 334.3
2440, 747.94, 5.08, 14.1, 6.81, 332.3
2460, 746.12, 5.15, 13.8, 7.03, 331.8
2480, 744.30, 5.33, 12.7, 7.35, 333.4
2500, 742.49, 5.56, 10.9, 7.74, 335.0
2520, 740.68, 5.73, 8.7, 7.93, 335.9
2540, 738.88, 5.84, 6.7, 7.97, 337.0
2560, 737.08, 5.90, 5.4, 7.81, 337.9
2580, 735.29, 5.90, 4.7, 7.59, 338.8
2600, 733.50, 5.87, 4.6, 7.21, 340.1
2620, 731.71, 5.85, 4.9, 6.85, 343.0
2640, 729.93, 5.84, 5.2, 6.49, 344.0
2660, 728.15, 5.86, 5.2, 6.24, 343.3
2680, 726.38, 5.89, 5.0, 6.12, 342.3
2700, 724.61, 5.91, 4.9, 6.00, 341.2
2720, 722.85, 5.92, 4.6, 5.91, 341.8
2740, 721.09, 5.90, 4.4, 5.82, 343.0
2760, 719.33, 5.84, 4.4, 5.74, 343.0
2780, 717.57, 5.73, 4.4, 5.68, 342.0
2800, 715.82, 5.62, 4.5, 5.65, 341.7
2820, 714.07, 5.53, 4.6, 5.65, 341.4
2840, 712.33, 5.48, 4.8, 5.63, 341.9
2860, 710.60, 5.44, 4.9, 5.65, 342.9
2880, 708.86, 5.38, 5.0, 5.60, 344.1
2900, 707.14, 5.28, 5.0, 5.45, 343.6
2920, 705.41, 5.23, 4.8, 5.30, 341.7
2940, 703.69, 5.21, 4.7, 5.20, 339.4
2960, 701.97, 5.20, 4.7, 5.07, 336.6
2980, 700.26, 5.16, 5.9, 4.98, 333.9
3000, 698.55, 5.08, 9.9, 4.93, 332.7
3020, 696.84, 4.95, 14.7, 4.88, 333.6
3040, 695.14, 4.78, 17.9, 4.79, 334.4
3060, 693.44, 4.59, 18.9, 4.67, 335.1
3080, 691.75, 4.38, 19.4, 4.51, 335.6
3100, 690.05, 4.19, 20.1, 4.38, 334.9
3120, 688.36, 4.03, 21.8, 4.27, 333.2
3140, 686.68, 3.86, 23.6, 4.27, 332.9
3160, 684.99, 3.69, 24.0, 4.31, 332.7
3180, 683.32, 3.51, 24.4, 4.36, 330.4
3200, 681.64, 3.31, 25.7, 4.41, 327.4
3220, 679.97, 3.12, 27.5, 4.47, 325.1
3240, 678.29, 2.92, 28.8, 4.58, 324.5
3260, 676.63, 2.78, 29.3, 4.69, 324.2
3280, 674.96, 2.60, 29.5, 4.82, 323.2
3300, 673.30, 2.46, 29.4, 4.98, 320.8
3320, 671.64, 2.31, 29.1, 5.10, 319.4
3340, 669.99, 2.16, 28.6, 5.23, 318.5
3360, 668.34, 2.05, 28.2, 5.39, 317.5
3380, 666.69, 1.89, 27.9, 5.61, 315.8
3400, 665.04, 1.80, 27.1, 5.76, 315.1
3420, 663.40, 1.77, 25.2, 5.79, 315.8
3440, 661.77, 1.81, 22.8, 5.70, 315.4
3460, 660.13, 1.81, 20.7, 5.53, 314.7
3480, 658.50, 1.71, 19.7, 5.33, 313.8
3500, 656.87, 1.55, 19.3, 5.18, 313.7
3520, 655.25, 1.40, 19.3, 5.07, 313.4
3540, 653.63, 1.23, 19.5, 5.04, 313.2
3560, 652.01, 1.10, 19.9, 5.05, 314.0
3580, 650.40, 0.96, 20.0, 5.08, 315.6
3600, 648.79, 0.84, 19.2, 5.11, 317.0
3620, 647.18, 0.81, 18.0, 5.15, 318.4
3640, 645.58, 0.80, 16.6, 5.28, 321.9
3660, 643.98, 0.75, 16.9, 5.44, 324.2
3680, 642.38, 0.63, 18.0, 5.59, 325.2
3700, 640.79, 0.47, 18.8, 5.67, 325.8
3720, 639.20, 0.35, 19.4, 5.72, 325.9
3740, 637.61, 0.23, 19.8, 5.75, 325.5
3760, 636.03, 0.10, 20.1, 5.81, 325.3
3780, 634.45, -0.04, 20.2, 5.84, 325.2
3800, 632.87, -0.18, 20.3, 5.84, 325.1
3820, 631.30, -0.35, 20.3, 5.84, 325.4
3840, 629.72, -0.52, 20.1, 5.82, 324.4
3860, 628.16, -0.69, 19.8, 5.84, 322.7
3880, 626.59, -0.85, 19.4, 5.91, 322.3
3900, 625.03, -0.95, 18.8, 5.98, 323.0
3920, 623.47, -1.01, 18.1, 6.01, 322.9
3940, 621.91, -1.12, 17.6, 5.98, 322.6
3960, 620.36, -1.30, 17.8, 5.93, 324.0
3980, 618.81, -1.48, 18.2, 5.91, 326.1
4000, 617.26, -1.61, 18.6, 5.92, 328.0
4020, 615.72, -1.75, 19.1, 6.01, 329.8
4040, 614.18, -1.90, 19.4, 6.14, 331.5
4060, 612.64, -2.08, 19.6, 6.28, 331.7
4080, 611.11, -2.25, 19.8, 6.38, 331.5
4100, 609.57, -2.45, 20.0, 6.47, 331.5
4120, 608.04, -2.67, 20.1, 6.52, 331.5
4140, 606.52, -2.85, 19.9, 6.55, 330.6
4160, 604.99, -2.97, 19.8, 6.58, 329.7
4180, 603.47, -3.12, 19.7, 6.58, 329.4
4200, 601.96, -3.34, 19.5, 6.52, 328.3
4220, 600.44, -3.48, 19.4, 6.54, 327.5
4240, 598.93, -3.68, 19.2, 6.55, 327.0
4260, 597.42, -3.84, 19.1, 6.57, 326.1
4280, 595.91, -3.98, 19.0, 6.64, 325.4
4300, 594.41, -4.14, 18.8, 6.70, 325.9
4320, 592.91, -4.29, 18.7, 6.73, 327.7
4340, 591.41, -4.46, 18.7, 6.80, 328.9
4360, 589.92, -4.60, 18.6, 6.97, 329.4
4380, 588.43, -4.70, 18.2, 7.28, 327.2
4400, 586.94, -4.76, 17.4, 7.72, 323.7
4420, 585.45, -4.80, 16.3, 8.31, 321.2
4440, 583.97, -4.90, 15.5, 8.83, 321.5
4460, 582.49, -5.05, 14.9, 9.18, 321.6
4480, 581.02, -5.19, 14.7, 9.36, 321.0
4500, 579.55, -5.32, 14.7, 9.46, 319.4
4520, 578.08, -5.42, 14.8, 9.59, 318.2
4540, 576.61, -5.52, 14.9, 9.70, 318.0
4560, 575.15, -5.65, 14.9, 9.79, 318.6
4580, 573.69, -5.76, 14.9, 9.86, 318.4
4600, 572.23, -5.92, 14.8, 9.89, 318.4
4620, 570.78, -6.03, 14.9, 9.91, 318.9
4640, 569.32, -6.18, 15.0, 9.93, 319.1
4660, 567.88, -6.36, 15.1, 10.00, 319.0
4680, 566.43, -6.47, 15.1, 10.05, 319.1
4700, 564.99, -6.57, 15.2, 10.10, 318.3
4720, 563.55, -6.70, 15.1, 10.15, 315.3
