%TITLE%
 XXX   230914/1414
 Saved by user: User on 20230914/1455 UTC
   LEVEL       HGHT       TEMP       DWPT       WDIR       WSPD
-------------------------------------------------------------------
%RAW%
 1003.16,    199.00,  -9999.00,  -9999.00,  -9999.00,  -9999.00
 1000.83,    219.00,     17.35,      8.73,    348.96,      4.35
  998.50,    239.00,     17.06,      8.63,    350.83,      3.99
  996.17,    259.00,     16.91,      8.65,    348.20,      3.80
  993.85,    279.00,     16.74,      8.60,    342.55,      3.57
  991.53,    299.00,     16.60,      8.52,    339.03,      3.29
  989.21,    319.00,     16.43,      8.28,    335.67,      3.11
  986.90,    339.00,     16.22,      7.96,    332.83,      3.01
  984.59,    359.00,     16.05,      7.76,    332.34,      2.87
  982.28,    379.00,     15.85,      7.68,    337.73,      2.81
  979.98,    399.00,     15.68,      7.73,    339.20,      2.92
  977.68,    419.00,     15.53,      7.63,    340.57,      3.01
  975.39,    439.00,     15.38,      7.46,    345.02,      3.18
  973.10,    459.00,     15.22,      7.10,    352.27,      3.25
  970.81,    479.00,     15.10,      6.42,    354.37,      3.35
  968.53,    499.00,     15.01,      5.79,    357.47,      3.28
  966.26,    519.00,     14.86,      5.53,      3.45,      3.26
  963.98,    539.00,     14.69,      5.43,      6.69,      3.23
  961.72,    559.00,     14.51,      5.32,      5.33,      3.23
  959.45,    579.00,     14.31,      5.20,      4.67,      3.26
  957.19,    599.00,     14.18,      5.10,      5.73,      3.29
  954.93,    619.00,     14.13,      5.04,      6.39,      3.38
  952.68,    639.00,     13.94,      4.89,     10.76,      3.59
  950.43,    659.00,     13.77,      4.80,     11.70,      3.86
  948.19,    679.00,     13.63,      4.74,     10.75,      3.99
  945.95,    699.00,     13.44,      4.65,      9.60,      4.11
  943.71,    719.00,     13.24,      4.57,      8.54,      4.22
  941.48,    739.00,     13.04,      4.46,      6.88,      4.34
  939.25,    759.00,     12.86,      4.33,      4.22,      4.34
  937.03,    779.00,     12.72,      4.11,      1.20,      4.39
  934.81,    799.00,     12.59,      3.90,    359.07,      4.28
  932.59,    819.00,     12.37,      3.67,    356.36,      4.11
  930.37,    839.00,     12.18,      3.52,    353.91,      3.95
  928.17,    859.00,     12.11,      3.43,    352.30,      3.69
  925.96,    879.00,     11.99,      3.27,    350.00,      3.41
  923.76,    899.00,     11.83,      3.03,    350.34,      3.13
  921.56,    919.00,     11.69,      2.77,    351.07,      2.82
  919.37,    939.00,     11.55,      2.49,    353.83,      2.25
  917.18,    959.00,     11.39,      2.21,    355.24,      1.97
  915.00,    979.00,     11.19,      1.96,    350.30,      1.82
  912.82,    999.00,     11.01,      1.86,    338.32,      1.95
  910.64,   1019.00,     10.85,      2.00,    326.19,      1.98
  908.47,   1039.00,     10.71,      2.25,    322.16,      2.19
  906.30,   1059.00,     10.48,      2.44,    315.22,      2.11
  904.14,   1079.00,     10.23,      2.55,    306.40,      2.07
  901.98,   1099.00,     10.04,      2.64,    291.09,      2.23
  899.82,   1119.00,      9.89,      2.78,    273.43,      2.78
  897.66,   1139.00,      9.74,      3.23,    258.93,      3.17
  895.51,   1159.00,      9.62,      3.80,    249.86,      3.48
  893.37,   1179.00,      9.58,      4.12,    243.34,      3.81
  891.23,   1199.00,      9.49,      4.15,    234.16,      4.16
  889.09,   1219.00,      9.34,      4.09,    225.32,      4.59
  886.96,   1239.00,      9.29,      3.97,    219.15,      5.02
  884.83,   1259.00,      9.22,      3.70,    211.94,      5.40
  882.70,   1279.00,      9.10,      3.45,    207.32,      5.65
  880.58,   1299.00,      8.95,      3.42,    203.99,      5.87
  878.47,   1319.00,      8.83,      3.59,    202.50,      6.04
  876.36,   1339.00,      8.65,      3.86,    199.88,      6.10
  874.25,   1359.00,      8.41,      4.05,    196.17,      6.19
  872.15,   1379.00,      8.08,      4.25,    188.30,      6.34
  870.05,   1399.00,      7.92,      4.37,    184.74,      6.45
  867.95,   1419.00,      7.84,      4.41,    184.05,      6.50
  865.86,   1439.00,      7.73,      4.41,    183.82,      6.49
  863.77,   1459.00,      7.62,      4.42,    181.76,      6.48
  861.69,   1479.00,      7.51,      4.33,    180.44,      6.51
  859.61,   1499.00,      7.43,      4.04,    181.10,      6.72
  857.53,   1519.00,      7.37,      3.05,    186.64,      7.14
  855.46,   1539.00,      7.37,      2.08,    194.56,      7.50
  853.40,   1559.00,      7.41,      1.40,    203.02,      7.51
  851.34,   1579.00,      7.37,      0.36,    213.24,      7.33
  849.28,   1599.00,      7.29,     -0.58,    221.33,      7.12
  847.22,   1619.00,      7.27,     -1.40,    228.72,      6.98
  845.18,   1639.00,      7.37,     -2.16,    235.64,      7.01
  843.13,   1659.00,      7.36,     -2.69,    238.89,      7.30
  841.09,   1679.00,      7.21,     -3.38,    246.74,      7.57
  839.05,   1699.00,      7.04,     -4.39,    254.62,      7.93
  837.02,   1719.00,      6.96,     -5.26,    259.80,      8.32
  835.00,   1739.00,      6.93,     -6.19,    265.93,      8.62
  832.97,   1759.00,      6.86,     -6.46,    270.09,      8.95
  830.95,   1779.00,      6.82,     -6.40,    272.01,      9.03
  828.94,   1799.00,      6.80,     -6.51,    274.62,      8.93
  826.93,   1819.00,      6.90,     -6.90,    277.93,      8.85
  824.93,   1839.00,      6.89,     -7.52,    280.64,      8.79
  822.93,   1859.00,      6.91,     -7.76,    282.17,      8.72
  820.93,   1879.00,      6.76,     -7.98,    284.41,      8.59
  818.94,   1899.00,      6.66,     -8.21,    288.37,      8.14
  816.96,   1919.00,      6.71,     -9.35,    296.19,      7.47
  814.98,   1939.00,      6.90,    -12.03,    306.76,      6.90
  813.00,   1959.00,      6.99,    -15.17,    313.22,      6.39
  811.03,   1979.00,      7.16,    -18.99,    320.11,      6.39
  809.07,   1999.00,      7.15,    -21.09,    325.23,      6.73
  807.11,   2019.00,      7.04,    -21.96,    328.96,      7.27
  805.15,   2039.00,      7.00,    -22.79,    332.19,      7.74
  803.20,   2059.00,      7.04,    -22.77,    333.58,      8.14
  801.25,   2079.00,      6.97,    -22.52,    332.79,      8.31
  799.31,   2099.00,      6.93,    -22.63,    330.51,      8.20
  797.37,   2119.00,      6.97,    -23.18,    327.82,      7.94
  795.44,   2139.00,      7.11,    -23.47,    324.71,      7.58
  793.51,   2159.00,      7.12,    -23.57,    321.88,      7.23
  791.59,   2179.00,      7.03,    -23.60,    320.88,      6.93
  789.67,   2199.00,      6.67,    -23.68,    319.73,      6.80
  787.75,   2219.00,      6.41,    -23.69,    315.99,      6.98
  785.84,   2239.00,      6.27,    -23.79,    311.15,      7.48
  783.93,   2259.00,      6.14,    -23.94,    308.07,      8.23
  782.03,   2279.00,      6.25,    -23.87,    307.80,      8.88
  780.13,   2299.00,      6.44,    -23.65,    310.70,      9.67
  778.23,   2319.00,      6.55,    -23.14,    315.88,     10.54
  776.34,   2339.00,      6.65,    -22.32,    321.14,     11.53
  774.46,   2359.00,      6.88,    -21.53,    324.37,     12.48
  772.58,   2379.00,      6.88,    -21.32,    325.81,     13.27
  770.71,   2399.00,      6.83,    -21.13,    325.89,     13.94
  768.84,   2419.00,      6.84,    -20.75,    325.27,     14.36
  766.98,   2439.00,      7.10,    -20.15,    325.28,     14.49
  765.12,   2459.00,      7.34,    -19.46,    325.43,     14.52
  763.27,   2479.00,      7.56,    -18.33,    325.76,     14.54
  761.43,   2499.00,      7.77,    -17.84,    326.63,     14.57
  759.59,   2519.00,      8.02,    -18.57,    327.47,     14.56
%END%
