# Radiation correction v2.4. Params: lat=43.2490, lon=-87.6138, utc_time=2023-09-14 18:47
Height (m AGL), Pressure (mb), Temperature (C), Relative humidity (%), Wind speed (m/s), Wind direction (true deg)
3800, 628.46, 0.17, 11.8, 7.85, 311.1
3820, 626.90, -0.02, 12.3, 7.84, 311.7
3840, 625.34, -0.15, 12.8, 7.77, 311.5
3860, 623.78, -0.28, 13.4, 7.71, 311.7
3880, 622.23, -0.42, 14.0, 7.64, 311.5
3900, 620.68, -0.54, 14.4, 7.61, 311.4
3920, 619.13, -0.75, 14.4, 7.64, 310.9
3940, 617.59, -0.96, 14.3, 7.76, 310.0
3960, 616.05, -1.12, 14.2, 7.91, 308.9
3980, 614.51, -1.28, 14.2, 8.11, 308.1
4000, 612.97, -1.39, 14.3, 8.28, 307.0
4020, 611.44, -1.52, 14.3, 8.37, 306.0
4040, 609.91, -1.70, 14.4, 8.38, 304.4
4060, 608.38, -1.91, 14.4, 8.31, 303.5
4080, 606.86, -2.02, 14.3, 8.17, 303.2
4100, 605.34, -2.19, 14.2, 8.03, 303.6
4120, 603.82, -2.36, 14.0, 7.92, 304.4
4140, 602.31, -2.49, 13.9, 7.80, 305.2
4160, 600.79, -2.63, 14.0, 7.74, 305.8
4180, 599.29, -2.85, 14.2, 7.70, 305.9
4200, 597.78, -3.04, 14.4, 7.69, 305.6
4220, 596.27, -3.23, 14.6, 7.73, 305.1
4240, 594.77, -3.37, 14.8, 7.77, 304.7
4260, 593.28, -3.52, 14.9, 7.91, 304.0
4280, 591.78, -3.66, 15.1, 8.15, 302.8
4300, 590.29, -3.78, 15.2, 8.42, 301.9
4320, 588.80, -3.92, 15.3, 8.71, 301.4
4340, 587.31, -4.14, 15.3, 9.01, 300.7
4360, 585.83, -4.33, 15.2, 9.35, 300.2
4380, 584.35, -4.48, 14.9, 9.62, 300.0
4400, 582.87, -4.56, 14.4, 9.84, 300.2
4420, 581.40, -4.65, 14.0, 9.94, 300.3
4440, 579.93, -4.71, 13.8, 10.09, 300.2
4460, 578.46, -4.82, 13.7, 10.23, 300.3
4480, 577.00, -4.94, 13.8, 10.36, 300.1
4500, 575.54, -5.01, 13.9, 10.39, 300.3
4520, 574.08, -5.02, 14.0, 10.42, 300.0
4540, 572.62, -5.21, 14.0, 10.37, 299.3
4560, 571.17, -5.47, 14.1, 10.32, 298.6
4580, 569.72, -5.65, 14.1, 10.23, 298.9
4600, 568.28, -5.78, 14.2, 10.13, 299.2
4620, 566.83, -5.85, 14.2, 9.95, 299.8
4640, 565.39, -5.87, 14.1, 9.76, 300.5
4660, 563.96, -5.90, 14.0, 9.62, 301.3
4680, 562.52, -5.90, 13.9, 9.45, 302.5
