UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
19:34:35, 175, 0, 100174,  ,  , 21.30, 53.95,  ,  ,  , 
19:34:36, 175, 0, 100172,  ,  , 21.29, 53.90,  ,  ,  , 
19:34:37, 175, 0, 100171,  ,  , 21.29, 53.90,  ,  ,  , 
19:34:38, 175, 0, 100170,  ,  , 21.28, 53.95,  ,  ,  , 
19:34:39, 175, 0, 100170,  ,  , 21.30, 54.15,  ,  ,  , 
19:34:40, 175, 0, 100168,  ,  , 21.32, 54.90,  ,  ,  , 
19:34:41, 175, 0, 100167,  ,  , 21.34, 55.25,  ,  ,  , 
19:34:42, 175, 0, 100166,  ,  , 21.36, 55.45,  ,  ,  , 
19:34:43, 175, 0, 100166,  ,  , 21.39, 55.55,  ,  ,  , 
19:34:44, 175, 0, 100167,  ,  , 21.41, 55.95,  ,  ,  , 
19:34:45, 175, 0, 100168,  ,  , 21.43, 56.20, 24.0,  ,  , 
19:34:55, 175, 0, 100166,  ,  , 21.68, 55.95,  ,  ,  , 0
19:34:56, 175, 0, 100166,  ,  , 21.70, 55.90,  ,  ,  , 0
19:34:57, 175, 0, 100166,  ,  , 21.73, 55.95,  ,  ,  , 0
19:34:58, 175, 0, 100167,  ,  , 21.75, 56.10,  ,  ,  , 0
19:34:59, 175, 0, 100169,  ,  , 21.77, 56.05,  ,  ,  , 0
19:35:00, 175, 0, 100172,  ,  , 21.81, 55.80,  ,  ,  , 0
19:35:01, 175, 0, 100172,  ,  , 21.84, 55.55,  ,  ,  , 0
19:35:02, 175, 0, 100173,  ,  , 21.87, 55.50,  ,  ,  , 0
19:35:03, 175, 0, 100174,  ,  , 21.87, 55.35,  ,  ,  , 0
19:35:04, 175, 0, 100173,  ,  , 21.88, 55.10,  ,  ,  , 0
19:35:05, 175, 0, 100172,  ,  , 21.91, 54.95,  ,  ,  , 0
19:35:06, 175, 0, 100172,  ,  , 21.94, 54.75,  ,  ,  , 0
19:35:06, 175, 0, 100172,  ,  , 21.95, 54.50,  ,  ,  , 0
19:35:07, 175, 0, 100172,  ,  , 21.97, 54.35,  ,  ,  , 0
19:35:08, 175, 0, 100172,  ,  , 21.98, 54.20,  ,  ,  , 0
19:35:09, 175, 0, 100170,  ,  , 21.99, 54.10,  ,  ,  , 0
19:35:10, 175, 0, 100169,  ,  , 22.00, 54.05,  ,  ,  , 0
19:35:11, 175, 0, 100168,  ,  , 22.01, 54.10, 24.5,  ,  , 0
19:35:12, 175, 0, 100168,  ,  , 22.01, 54.20,  ,  ,  , 0
19:35:13, 175, 0, 100169,  ,  , 22.02, 54.30,  ,  ,  , 0
19:35:14, 175, 0, 100170,  ,  , 22.03, 54.40,  ,  ,  , 0
19:35:15, 175, 0, 100168,  ,  , 22.04, 54.45,  ,  ,  , 0
19:35:16, 175, 0, 100167,  ,  , 22.04, 54.45,  ,  ,  , 0
19:35:17, 175, 0, 100166,  ,  , 22.05, 54.50,  ,  ,  , 0
19:35:18, 175, 0, 100167,  ,  , 22.05, 54.55,  ,  ,  , 0
19:35:19, 175, 0, 100168,  ,  , 22.06, 54.55,  ,  ,  , 0
19:35:20, 175, 0, 100170,  ,  , 22.08, 54.55,  ,  ,  , 0
19:35:21, 175, 0, 100170,  ,  , 22.09, 54.50,  ,  ,  , 0
19:35:22, 175, 0, 100171,  ,  , 22.10, 54.45,  ,  ,  , 0
19:35:23, 175, 0, 100172,  ,  , 22.10, 54.40,  ,  ,  , 0
19:35:24, 175, 0, 100172,  ,  , 22.11, 54.30,  ,  ,  , 0
19:35:25, 175, 0, 100171,  ,  , 22.11, 54.30,  ,  ,  , 0
19:35:26, 175, 0, 100172,  ,  , 22.12, 54.35,  ,  ,  , 0
19:35:27, 175, 0, 100172,  ,  , 22.12, 54.40,  ,  ,  , 0
19:35:28, 175, 0, 100172,  ,  , 22.12, 54.30,  ,  ,  , 0
19:35:29, 175, 0, 100172,  ,  , 22.12, 54.15,  ,  ,  , 0
19:35:30, 175, 0, 100173,  ,  , 22.12, 54.05,  ,  ,  , -0.1
19:35:31, 175, 0, 100174,  ,  , 22.12, 53.95,  ,  ,  , -0.1
19:35:32, 175, 0, 100176,  ,  , 22.13, 54.05,  ,  ,  , -0.1
19:35:33, 175, 0, 100175,  ,  , 22.13, 54.15,  ,  ,  , 0
19:35:34, 175, 0, 100174,  ,  , 22.14, 54.20,  ,  ,  , 0
19:35:35, 175, 0, 100174,  ,  , 22.14, 54.25,  ,  ,  , 0
19:35:36, 175, 0, 100173,  ,  , 22.16, 54.35,  ,  ,  , 0
19:35:37, 175, 0, 100172,  ,  , 22.18, 54.50,  ,  ,  , 0
19:35:38, 175, 0, 100172,  ,  , 22.20, 54.65, 25.0,  ,  , 0
19:35:39, 175, 0, 100173,  ,  , 22.23, 54.65,  ,  ,  , 0
19:35:40, 175, 0, 100174,  ,  , 22.25, 54.50,  ,  ,  , 0
19:35:41, 175, 0, 100176,  ,  , 22.27, 54.45,  ,  ,  , 0
19:35:41, 175, 0, 100175,  ,  , 22.29, 54.30,  ,  ,  , 0
19:35:42, 175, 0, 100174,  ,  , 22.30, 54.20,  ,  ,  , 0
19:35:43, 175, 0, 100174,  ,  , 22.32, 54.20,  ,  ,  , 0
19:35:44, 175, 0, 100172,  ,  , 22.34, 54.30,  ,  ,  , 0
19:35:45, 175, 0, 100170,  ,  , 22.38, 54.55,  ,  ,  , 0
19:35:46, 175, 0, 100168,  ,  , 22.39, 54.75,  ,  ,  , 0
19:35:47, 175, 0, 100169,  ,  , 22.41, 54.55,  ,  ,  , 0
19:35:48, 175, 0, 100170,  ,  , 22.42, 54.40,  ,  ,  , 0
19:35:49, 175, 0, 100172,  ,  , 22.44, 54.25,  ,  ,  , 0
19:35:50, 175, 0, 100172,  ,  , 22.46, 54.15,  ,  ,  , 0
19:35:51, 175, 0, 100172,  ,  , 22.48, 54.20,  ,  ,  , 0
19:35:52, 175, 0, 100172,  ,  , 22.50, 54.30,  ,  ,  , 0
19:35:53, 175, 0, 100170,  ,  , 22.51, 54.25,  ,  ,  , 0
19:35:54, 175, 0, 100169,  ,  , 22.55, 54.20,  ,  ,  , 0
19:35:55, 175, 0, 100168,  ,  , 22.56, 54.05,  ,  ,  , 0
19:35:56, 175, 0, 100169,  ,  , 22.58, 53.85,  ,  ,  , 0
19:35:57, 175, 0, 100170,  ,  , 22.60, 53.80,  ,  ,  , 0
19:35:58, 175, 0, 100172,  ,  , 22.63, 54.05,  ,  ,  , 0
19:35:59, 175, 0, 100172,  ,  , 22.65, 54.15,  ,  ,  , 0
19:36:00, 175, 0, 100173,  ,  , 22.67, 53.85,  ,  ,  , 0
19:36:01, 175, 0, 100174,  ,  , 22.69, 53.65,  ,  ,  , 0
19:36:02, 175, 0, 100173,  ,  , 22.70, 53.60,  ,  ,  , 0
19:36:03, 175, 0, 100172,  ,  , 22.70, 53.45,  ,  ,  , 0
19:36:04, 175, 0, 100172,  ,  , 22.71, 53.15, 25.5,  ,  , 0
19:36:05, 175, 0, 100172,  ,  , 22.70, 52.95,  ,  ,  , 0
19:36:06, 175, 0, 100172,  ,  , 22.70, 52.80,  ,  ,  , 0
19:36:07, 175, 0, 100172,  ,  , 22.68, 52.60,  ,  ,  , 0
19:36:08, 175, 0, 100172,  ,  , 22.67, 52.40,  ,  ,  , 0
19:36:09, 175, 0, 100173,  ,  , 22.65, 52.40,  ,  ,  , 0
19:36:10, 175, 0, 100174,  ,  , 22.63, 52.30,  ,  ,  , 0
19:36:11, 175, 0, 100174,  ,  , 22.62, 52.20,  ,  ,  , 0
19:36:12, 175, 0, 100174,  ,  , 22.61, 52.10,  ,  ,  , 0
19:36:13, 175, 0, 100174,  ,  , 22.58, 51.90,  ,  ,  , 0
19:36:14, 175, 0, 100175,  ,  , 22.57, 51.70,  ,  ,  , 0
19:36:15, 174, 0, 100176,  ,  , 22.55, 51.50,  ,  ,  , 0
19:36:16, 174, 0, 100178,  ,  , 22.54, 51.55,  ,  ,  , 0
19:36:16, 174, 0, 100176,  ,  , 22.51, 51.60,  ,  ,  , 0
19:36:17, 175, 0, 100175,  ,  , 22.47, 51.45,  ,  ,  , 0
19:36:18, 175, 0, 100174,  ,  , 22.43, 51.35,  ,  ,  , 0
19:36:19, 175, 0, 100174,  ,  , 22.40, 51.40,  ,  ,  , 0
19:36:20, 175, 0, 100175,  ,  , 22.35, 51.40,  ,  ,  , 0
19:36:21, 175, 0, 100176,  ,  , 22.34, 51.30,  ,  ,  , 0
19:36:22, 174, 0, 100185,  ,  , 22.30, 51.10,  ,  ,  , -0.1
19:36:23, 173, -1, 100195,  ,  , 22.32, 50.60,  ,  ,  , -0.1
19:36:24, 172, -2, 100206,  ,  , 22.35, 50.20,  ,  ,  , -0.2
19:36:25, 172, -2, 100204,  ,  , 22.42, 49.90,  ,  ,  , -0.2
19:36:26, 172, -2, 100202,  ,  , 22.50, 49.70,  ,  ,  , -0.2
19:36:27, 172, -2, 100200,  ,  , 22.55, 49.55,  ,  ,  , -0.2
19:36:28, 173, -1, 100194,  ,  , 22.51, 49.45,  ,  ,  , -0.1
19:36:29, 173, -1, 100189,  ,  , 22.45, 49.30,  ,  ,  , -0.1
19:36:30, 174, 0, 100184,  ,  , 22.41, 49.25, 26.5,  ,  , -0.1
19:36:31, 173, -1, 100190,  ,  , 22.41, 49.30,  ,  ,  , -0.1
19:36:32, 173, -1, 100197,  ,  , 22.40, 49.50,  ,  ,  , -0.2
19:36:33, 172, -2, 100204,  ,  , 22.35, 49.75,  ,  ,  , -0.2
19:36:34, 172, -2, 100202,  ,  , 22.28, 50.05,  ,  ,  , -0.2
19:36:35, 172, -2, 100201,  ,  , 22.21, 50.55,  ,  ,  , -0.1
19:36:36, 172, -2, 100200,  ,  , 22.15, 50.70,  ,  ,  , 0
19:36:40, 173, -1, 100190, 0.20, 185.60, 22.05, 51.10,  , 43.130933, -87.613688, 0
